sample_group,strategy_id,ma_period,threshold,horizon,date_count,mean_daily_return,median_daily_return,positive_date_fraction
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge3,60m,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge3,1d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge3,5d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge4,60m,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge4,1d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge4,5d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge5,60m,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge5,1d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,20,ge5,5d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,40,all,60m,331,-0.0034887032883457337,-0.0029990689260495367,0.1510574018126888
primary_development_2022_2023_partial,ht_r3_core_pullback,40,all,1d,331,-0.004130799057852473,-0.002207177352757008,0.4380664652567976
primary_development_2022_2023_partial,ht_r3_core_pullback,40,all,5d,331,-0.004312762068208266,0.00033055750932541305,0.5015105740181269
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge1,60m,54,-0.010629083061860297,-0.0066664834809668505,0.25925925925925924
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge1,1d,54,-0.01684029636580667,-0.013041776626239177,0.35185185185185186
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge1,5d,54,-0.024406706917941223,-0.015609023928896838,0.4074074074074074
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge2,60m,1,-0.015096605371207883,-0.015096605371207883,0.0
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge2,1d,1,-0.00475548607098264,-0.00475548607098264,0.0
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge2,5d,1,-0.031924157407807574,-0.031924157407807574,0.0
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge3,60m,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge3,1d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge3,5d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge4,60m,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge4,1d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge4,5d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge5,60m,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge5,1d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,40,ge5,5d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,60,all,60m,331,-0.0034561209529279193,-0.0031796670476173135,0.1540785498489426
primary_development_2022_2023_partial,ht_r3_core_pullback,60,all,1d,331,-0.003926059747198257,-0.002129650220685273,0.42900302114803623
primary_development_2022_2023_partial,ht_r3_core_pullback,60,all,5d,331,-0.004233755787132124,0.0006493038140080731,0.5105740181268882
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge1,60m,71,-0.0071912650200918,-0.00689440634470867,0.29577464788732394
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge1,1d,71,-0.0060014158018771475,-0.005179480973875846,0.43661971830985913
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge1,5d,71,-0.01818213040042093,-0.024029961884650453,0.38028169014084506
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge2,60m,4,-0.0032628250430583733,-0.0026965347843722343,0.5
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge2,1d,4,-0.012979729408660774,-0.014486993487278388,0.25
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge2,5d,4,-0.05647505264161986,-0.05875919548745395,0.0
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge3,60m,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge3,1d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge3,5d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge4,60m,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge4,1d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge4,5d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge5,60m,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge5,1d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,60,ge5,5d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,120,all,60m,331,-0.0033401094607381624,-0.0028305443141641794,0.17522658610271905
primary_development_2022_2023_partial,ht_r3_core_pullback,120,all,1d,331,-0.003136790024112232,-0.0016222994595100158,0.45317220543806647
primary_development_2022_2023_partial,ht_r3_core_pullback,120,all,5d,331,-0.003387497393867138,0.00107165758242773,0.5166163141993958
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge1,60m,103,-0.005661020655760131,-0.006413131114238579,0.3106796116504854
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge1,1d,103,-0.012160967340896294,-0.013560021143099621,0.34951456310679613
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge1,5d,103,-0.013595607100990238,-0.014960385206398419,0.3883495145631068
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge2,60m,7,-0.011003481042033131,-0.0183941176654329,0.42857142857142855
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge2,1d,7,-0.03749637982275572,-0.026810614435264446,0.14285714285714285
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge2,5d,7,-0.07922450053722255,-0.0985605286908875,0.14285714285714285
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge3,60m,1,0.010094766209536532,0.010094766209536532,1.0
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge3,1d,1,0.06308513523188664,0.06308513523188664,1.0
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge3,5d,1,-0.10899699097471371,-0.10899699097471371,0.0
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge4,60m,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge4,1d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge4,5d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge5,60m,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge5,1d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,120,ge5,5d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,240,all,60m,330,-0.0033098039900965426,-0.0028756329101546794,0.18484848484848485
primary_development_2022_2023_partial,ht_r3_core_pullback,240,all,1d,330,-0.0028217221289498014,-0.0015063008594129372,0.4393939393939394
primary_development_2022_2023_partial,ht_r3_core_pullback,240,all,5d,330,-0.0035156006199102193,-0.0004051722895707236,0.48484848484848486
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge1,60m,117,-0.005182114913436701,-0.006384039374271011,0.3076923076923077
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge1,1d,117,-0.0032804033847461263,-0.008494201959724723,0.39316239316239315
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge1,5d,117,-0.008318417314111657,-0.013151564881555111,0.4017094017094017
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge2,60m,14,-0.01708631169009089,-0.01528524153866633,0.14285714285714285
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge2,1d,13,-0.0009746470862189544,0.012996061129058564,0.5384615384615384
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge2,5d,14,-0.013153287698309871,-0.051848687889937545,0.42857142857142855
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge3,60m,2,-0.03537314356430804,-0.03537314356430804,0.0
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge3,1d,2,-0.09693327533151241,-0.09693327533151241,0.0
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge3,5d,2,-0.10780960934916523,-0.10780960934916523,0.0
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge4,60m,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge4,1d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge4,5d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge5,60m,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge5,1d,0,,,
primary_development_2022_2023_partial,ht_r3_core_pullback,240,ge5,5d,0,,,
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,all,60m,197,-0.0031124575565990025,-0.002912674069048029,0.14720812182741116
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,all,1d,197,-0.002430724505289585,-0.0017162595995670667,0.4619289340101523
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,all,5d,197,-0.0017858329483057096,0.0018009204497755561,0.5380710659898477
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge1,60m,155,-0.011736028431210447,-0.01151611386729312,0.24516129032258063
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge1,1d,154,-0.017021890744870875,-0.01675573262555513,0.33766233766233766
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge1,5d,155,-0.03825233022820117,-0.04007441850614472,0.2709677419354839
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge2,60m,101,-0.013689865244368667,-0.0190296742095436,0.297029702970297
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge2,1d,101,-0.02689442580256169,-0.03681231215272529,0.3564356435643564
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge2,5d,101,-0.05344249212830927,-0.0547117064817908,0.25742574257425743
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge3,60m,63,-0.016854813038772745,-0.024892366634231472,0.2698412698412698
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge3,1d,63,-0.037740387258477955,-0.059162864166137474,0.31746031746031744
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge3,5d,63,-0.06693529455245856,-0.08779999670506151,0.23809523809523808
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge4,60m,42,-0.01927078550272466,-0.019158611563845317,0.2857142857142857
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge4,1d,42,-0.030613670019854627,-0.0414407969697925,0.40476190476190477
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge4,5d,42,-0.07682167714158263,-0.11219480715046723,0.30952380952380953
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge5,60m,23,-0.008142556392655438,-0.013746122853636966,0.34782608695652173
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge5,1d,23,-0.013106892000242875,-0.0016406438876562235,0.4782608695652174
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,ge5,5d,23,-0.05301844446676056,-0.10175431734174994,0.30434782608695654
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,all,60m,197,-0.003171365799873645,-0.002615329049685499,0.14720812182741116
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,all,1d,197,-0.0025233385553284833,-0.001546088705243978,0.467005076142132
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,all,5d,197,-0.002062150313673756,0.0014473479090167279,0.5126903553299492
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge1,60m,72,-0.00953713978303496,-0.007287280698257459,0.3333333333333333
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge1,1d,71,-0.011827480716453783,-0.01907964663610706,0.36619718309859156
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge1,5d,72,-0.02226654480021063,-0.00018364873615393904,0.5
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge2,60m,7,-0.0536655062964035,-0.05054369731088415,0.14285714285714285
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge2,1d,7,-0.020012810115630324,-0.007932885107345133,0.42857142857142855
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge2,5d,7,-0.08478162664658222,-0.03472244983329953,0.2857142857142857
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge3,60m,1,-0.011333114219440277,-0.011333114219440277,0.0
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge3,1d,1,0.014657077310017197,0.014657077310017197,1.0
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge3,5d,1,0.11757823576666859,0.11757823576666859,1.0
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge4,60m,1,-0.011333114219440277,-0.011333114219440277,0.0
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge4,1d,1,0.014657077310017197,0.014657077310017197,1.0
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge4,5d,1,0.11757823576666859,0.11757823576666859,1.0
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge5,60m,0,,,
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge5,1d,0,,,
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,ge5,5d,0,,,
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,all,60m,197,-0.0031637113427864186,-0.0028096323865971413,0.13705583756345177
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,all,1d,197,-0.002336978521243,-0.001032079914197056,0.47715736040609136
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,all,5d,197,-0.0012670717036055604,0.001204937460535786,0.5076142131979695
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge1,60m,73,-0.008713752295392526,-0.006705649536609601,0.3013698630136986
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge1,1d,73,-0.007830462010607107,-0.00014912161198367876,0.4931506849315068
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge1,5d,73,-0.013626185191819268,0.00671041777310788,0.5342465753424658
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge2,60m,4,-0.037625849867541694,-0.04131131689143602,0.0
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge2,1d,4,0.0016847576078490856,0.009611485865140879,0.5
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge2,5d,4,-0.030223878587998132,-0.03374520403833531,0.25
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge3,60m,1,-0.034417315829855966,-0.034417315829855966,0.0
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge3,1d,1,-0.009296465509982199,-0.009296465509982199,0.0
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge3,5d,1,-0.0030162529300137297,-0.0030162529300137297,0.0
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge4,60m,0,,,
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge4,1d,0,,,
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge4,5d,0,,,
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge5,60m,0,,,
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge5,1d,0,,,
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,ge5,5d,0,,,
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,all,60m,197,-0.003006952333204532,-0.0027104738111439664,0.17258883248730963
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,all,1d,197,-0.001996852578233884,-0.0002799421877564246,0.49746192893401014
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,all,5d,197,-0.0008703349230723777,0.0018621908301290364,0.5329949238578681
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,ge1,60m,78,-0.003453529490159859,-0.004103289058500806,0.3333333333333333
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,ge1,1d,78,-0.0051540288958896235,-0.002799610122025938,0.47435897435897434
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,ge1,5d,78,-0.0038850410803198798,-0.0013787218519868694,0.48717948717948717
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,ge2,60m,5,0.0012496957678729548,-0.006196424372023279,0.4
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,ge2,1d,5,0.0017240241585829263,0.003344089954005147,0.6
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,ge2,5d,5,-0.01950644169960296,-0.04463022478623513,0.2
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,ge3,60m,0,,,
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,ge3,1d,0,,,
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,ge3,5d,0,,,
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,ge4,60m,0,,,
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,ge4,1d,0,,,
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,ge4,5d,0,,,
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,ge5,60m,0,,,
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,ge5,1d,0,,,
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,ge5,5d,0,,,
primary_development_2022_2023_partial,ng_r1_auction_reclaim,120,all,60m,197,-0.002945102193413249,-0.0024450522022158093,0.15736040609137056
primary_development_2022_2023_partial,ng_r1_auction_reclaim,120,all,1d,197,-0.0016438490398236023,-0.00035863068305309024,0.49238578680203043
primary_development_2022_2023_partial,ng_r1_auction_reclaim,120,all,5d,197,-0.0006600776355057813,0.004330348711903374,0.5532994923857868
primary_development_2022_2023_partial,ng_r1_auction_reclaim,120,ge1,60m,96,-0.003977537649664578,-0.0050767606468426485,0.4375
primary_development_2022_2023_partial,ng_r1_auction_reclaim,120,ge1,1d,95,-0.004113072018460363,-0.0037730810523644346,0.43157894736842106
