sample_group,strategy_id,ma_period,threshold,metric,horizon,control_id,target_count,control_count,target_mean,control_mean,mean_difference
primary_development_2022_2023_partial,cs_r3_leader_confirmation,120,ge5,net,5d,s0_random_matched,0,1461,,-0.02777699746493992,
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,all,net,60m,s0_liquidity_matched,38393,4316465,-0.002397029280078061,-0.0026481953175910367,0.0002511660375129755
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,all,net,60m,s0_random_matched,38393,3875953,-0.002397029280078061,-0.0029906739781933728,0.0005936446981153116
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,all,net,1d,s0_liquidity_matched,38337,4310569,-0.0005401220791480393,-0.002338835772139236,0.0017987136929911965
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,all,net,1d,s0_random_matched,38337,3870538,-0.0005401220791480393,-0.0027894424518947612,0.002249320372746722
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,all,net,5d,s0_liquidity_matched,38297,4308069,0.00010841703439352739,-0.0017101477196275366,0.0018185647540210638
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,all,net,5d,s0_random_matched,38297,3868397,0.00010841703439352739,-0.002415617148526654,0.0025240341829201817
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge1,net,60m,s0_liquidity_matched,456,70112,-0.0060242909487804456,-0.0034323262946833535,-0.002591964654097092
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge1,net,60m,s0_random_matched,456,63098,-0.0060242909487804456,-0.0038543093609919236,-0.002169981587788522
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge1,net,1d,s0_liquidity_matched,454,69964,-0.0025751946812521977,-0.004525991159634852,0.0019507964783826545
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge1,net,1d,s0_random_matched,454,62909,-0.0025751946812521977,-0.005037844204407546,0.0024626495231553484
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge1,net,5d,s0_liquidity_matched,454,69818,-0.009460544533691176,-0.014287682428524838,0.0048271378948336625
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge1,net,5d,s0_random_matched,454,62791,-0.009460544533691176,-0.01613341994110921,0.006672875407418035
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge2,net,60m,s0_liquidity_matched,30,16601,-0.01146192630089273,-0.004912733967634553,-0.006549192333258177
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge2,net,60m,s0_random_matched,30,14572,-0.01146192630089273,-0.004183630608116143,-0.007278295692776587
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge2,net,1d,s0_liquidity_matched,29,16543,0.02049248081963544,-0.008801342711019709,0.02929382353065515
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge2,net,1d,s0_random_matched,29,14506,0.02049248081963544,-0.008245911112846286,0.028738391932481726
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge2,net,5d,s0_liquidity_matched,30,16427,0.006654536444875932,-0.030537020389736727,0.03719155683461266
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge2,net,5d,s0_random_matched,30,14395,0.006654536444875932,-0.028747563298270294,0.035402099743146224
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge3,net,60m,s0_liquidity_matched,2,6703,-0.047867909483051696,-0.005087895701473716,-0.04278001378157798
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge3,net,60m,s0_random_matched,2,6018,-0.047867909483051696,-0.0036472144753061904,-0.0442206950077455
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge3,net,1d,s0_liquidity_matched,2,6672,-0.1099586825354732,-0.007371556386562423,-0.10258712614891077
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge3,net,1d,s0_random_matched,2,5991,-0.1099586825354732,-0.004497537301514286,-0.10546114523395891
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge3,net,5d,s0_liquidity_matched,2,6571,-0.12042669657808025,-0.03759932967972094,-0.08282736689835932
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge3,net,5d,s0_random_matched,2,5872,-0.12042669657808025,-0.03258437394514528,-0.08784232263293497
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge4,net,60m,s0_liquidity_matched,0,3316,,-0.002574665089698382,
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge4,net,60m,s0_random_matched,0,2983,,-0.002255638354692481,
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge4,net,1d,s0_liquidity_matched,0,3291,,-0.005003632556674163,
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge4,net,1d,s0_random_matched,0,2968,,-0.0006301642534085395,
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge4,net,5d,s0_liquidity_matched,0,3189,,-0.03868148541577388,
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge4,net,5d,s0_random_matched,0,2864,,-0.030469978638091276,
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge5,net,60m,s0_liquidity_matched,0,1636,,-0.002194788399830666,
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge5,net,60m,s0_random_matched,0,1551,,-0.0009873404687618277,
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge5,net,1d,s0_liquidity_matched,0,1611,,-0.0051153815123309064,
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge5,net,1d,s0_random_matched,0,1536,,0.005680724168490051,
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge5,net,5d,s0_liquidity_matched,0,1522,,-0.04105408489088319,
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,ge5,net,5d,s0_random_matched,0,1452,,-0.02831191064240254,
primary_development_2022_2023_partial,fu_r3_core_pullback,10,all,net,60m,s0_liquidity_matched,57878,16232673,-0.002338431223546624,-0.002705546317288929,0.00036711509374230504
primary_development_2022_2023_partial,fu_r3_core_pullback,10,all,net,60m,s0_random_matched,57878,3903696,-0.002338431223546624,-0.0029883955872491894,0.0006499643637025653
primary_development_2022_2023_partial,fu_r3_core_pullback,10,all,net,1d,s0_liquidity_matched,57749,16209221,0.0003155315997894068,-0.00237799700646741,0.002693528606256817
primary_development_2022_2023_partial,fu_r3_core_pullback,10,all,net,1d,s0_random_matched,57749,3898198,0.0003155315997894068,-0.002798088826172409,0.003113620425961816
primary_development_2022_2023_partial,fu_r3_core_pullback,10,all,net,5d,s0_liquidity_matched,57733,16200530,0.0024983724899165795,-0.002238381982983958,0.0047367544729005374
primary_development_2022_2023_partial,fu_r3_core_pullback,10,all,net,5d,s0_random_matched,57733,3896078,0.0024983724899165795,-0.002429654275932464,0.004928026765849043
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge1,net,60m,s0_liquidity_matched,92,268970,-0.026251097946669622,-0.0035093865515825095,-0.022741711395087114
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge1,net,60m,s0_random_matched,92,65632,-0.026251097946669622,-0.0035816064934435805,-0.02266949145322604
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge1,net,1d,s0_liquidity_matched,92,268160,-0.04377903562412535,-0.004841952577443435,-0.03893708304668191
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge1,net,1d,s0_random_matched,92,65420,-0.04377903562412535,-0.004244604535943675,-0.03953443108818167
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge1,net,5d,s0_liquidity_matched,91,267600,-0.08361134993167899,-0.015787311705474857,-0.06782403822620413
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge1,net,5d,s0_random_matched,91,65319,-0.08361134993167899,-0.013291397162415496,-0.07031995276926349
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge2,net,60m,s0_liquidity_matched,47,63793,-0.031325172413803636,-0.0042146821692100375,-0.027110490244593596
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge2,net,60m,s0_random_matched,47,16039,-0.031325172413803636,-0.0034817018830696515,-0.027843470530733983
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge2,net,1d,s0_liquidity_matched,47,63429,-0.061258436718822126,-0.00879699527947077,-0.05246144143935136
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge2,net,1d,s0_random_matched,47,15961,-0.061258436718822126,-0.005364704028851672,-0.05589373268997046
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge2,net,5d,s0_liquidity_matched,46,63105,-0.11047792570587253,-0.02954323976463389,-0.08093468594123865
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge2,net,5d,s0_random_matched,46,15853,-0.11047792570587253,-0.0179002928941417,-0.09257763281173083
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge3,net,60m,s0_liquidity_matched,25,26609,-0.027720872443560585,-0.003121007114976049,-0.024599865328584537
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge3,net,60m,s0_random_matched,25,7075,-0.027720872443560585,-0.002302796338754332,-0.025418076104806252
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge3,net,1d,s0_liquidity_matched,25,26420,-0.06695626959114044,-0.002564945550204354,-0.06439132404093609
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge3,net,1d,s0_random_matched,25,7039,-0.06695626959114044,-0.00019280924319375434,-0.06676346034794668
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge3,net,5d,s0_liquidity_matched,25,26034,-0.12712002303938041,-0.024396400977395868,-0.10272362206198454
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge3,net,5d,s0_random_matched,25,6919,-0.12712002303938041,-0.012211383487704387,-0.11490863955167603
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge4,net,60m,s0_liquidity_matched,17,12553,-0.04029581993864106,-0.003254820833051327,-0.03704099910558973
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge4,net,60m,s0_random_matched,17,3759,-0.04029581993864106,-0.0012613970021868018,-0.039034422936454254
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge4,net,1d,s0_liquidity_matched,17,12482,-0.08330533442230272,0.0034171567492323643,-0.08672249117153508
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge4,net,1d,s0_random_matched,17,3741,-0.08330533442230272,0.004537804633770884,-0.0878431390560736
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge4,net,5d,s0_liquidity_matched,17,12108,-0.15601114660896281,-0.015589336793117694,-0.14042180981584512
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge4,net,5d,s0_random_matched,17,3629,-0.15601114660896281,-0.000916685516718256,-0.15509446109224456
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge5,net,60m,s0_liquidity_matched,10,6481,-0.05893519102945076,-0.003523454056438597,-0.05541173697301216
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge5,net,60m,s0_random_matched,10,2115,-0.05893519102945076,0.00039968243573372764,-0.059334873465184484
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge5,net,1d,s0_liquidity_matched,10,6410,-0.09845261782800821,0.007049106435230859,-0.10550172426323907
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge5,net,1d,s0_random_matched,10,2100,-0.09845261782800821,0.011590413266292177,-0.11004303109430039
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge5,net,5d,s0_liquidity_matched,10,6117,-0.1535931025137142,-0.006247378211894972,-0.14734572430181922
primary_development_2022_2023_partial,fu_r3_core_pullback,10,ge5,net,5d,s0_random_matched,10,2004,-0.1535931025137142,0.012443174776941006,-0.1660362772906552
primary_development_2022_2023_partial,fu_r3_core_pullback,20,all,net,60m,s0_liquidity_matched,49231,11600337,-0.0021984120619627946,-0.0026787493942810655,0.00048033733231827094
primary_development_2022_2023_partial,fu_r3_core_pullback,20,all,net,60m,s0_random_matched,49231,3902737,-0.0021984120619627946,-0.0029924108217109823,0.0007939987597481877
primary_development_2022_2023_partial,fu_r3_core_pullback,20,all,net,1d,s0_liquidity_matched,49142,11583375,0.0007520631769026709,-0.0022511853850229924,0.003003248561925663
primary_development_2022_2023_partial,fu_r3_core_pullback,20,all,net,1d,s0_random_matched,49142,3897247,0.0007520631769026709,-0.002801843948337644,0.003553907125240315
primary_development_2022_2023_partial,fu_r3_core_pullback,20,all,net,5d,s0_liquidity_matched,49110,11577812,0.00292842111872085,-0.0021872603596536887,0.005115681478374538
primary_development_2022_2023_partial,fu_r3_core_pullback,20,all,net,5d,s0_random_matched,49110,3895119,0.00292842111872085,-0.0024417362082862462,0.005370157327007096
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge1,net,60m,s0_liquidity_matched,33,193197,-0.010528507124308212,-0.00336330047239326,-0.007165206651914953
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge1,net,60m,s0_random_matched,33,64956,-0.010528507124308212,-0.0037297624438560506,-0.006798744680452162
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge1,net,1d,s0_liquidity_matched,33,192646,-0.01641188178671176,-0.005029024644983385,-0.011382857141728375
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge1,net,1d,s0_random_matched,33,64752,-0.01641188178671176,-0.004738780597729298,-0.011673101188982463
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge1,net,5d,s0_liquidity_matched,33,192307,-0.011195827780664901,-0.016890142615346385,0.005694314834681484
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge1,net,5d,s0_random_matched,33,64641,-0.011195827780664901,-0.014809237225424033,0.003613409444759132
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge2,net,60m,s0_liquidity_matched,0,45281,,-0.0033385839030593946,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge2,net,60m,s0_random_matched,0,15599,,-0.003676494149350252,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge2,net,1d,s0_liquidity_matched,0,45106,,-0.009060133653818088,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge2,net,1d,s0_random_matched,0,15527,,-0.006517448987940156,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge2,net,5d,s0_liquidity_matched,0,44824,,-0.029020561790673197,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge2,net,5d,s0_random_matched,0,15412,,-0.021497817963279525,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge3,net,60m,s0_liquidity_matched,0,18899,,-0.002391939905399333,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge3,net,60m,s0_random_matched,0,6901,,-0.002305746646057429,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge3,net,1d,s0_liquidity_matched,0,18837,,-0.0038880045552726183,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge3,net,1d,s0_random_matched,0,6868,,-0.0009486057557103517,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge3,net,5d,s0_liquidity_matched,0,18529,,-0.030004138436534523,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge3,net,5d,s0_random_matched,0,6746,,-0.015201419220366798,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge4,net,60m,s0_liquidity_matched,0,8937,,-0.00017249970778930232,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge4,net,60m,s0_random_matched,0,3751,,-0.0011660566650383117,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge4,net,1d,s0_liquidity_matched,0,8900,,0.00027304069311081256,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge4,net,1d,s0_random_matched,0,3733,,0.004628862652361558,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge4,net,5d,s0_liquidity_matched,0,8660,,-0.028740904659373984,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge4,net,5d,s0_random_matched,0,3621,,-0.0004301195356681081,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge5,net,60m,s0_liquidity_matched,0,4439,,-0.0019083739344901915,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge5,net,60m,s0_random_matched,0,2116,,-0.00012621019886931452,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge5,net,1d,s0_liquidity_matched,0,4402,,0.0025876686831033846,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge5,net,1d,s0_random_matched,0,2101,,0.011359930215208695,
primary_development_2022_2023_partial,fu_r3_core_pullback,20,ge5,net,5d,s0_liquidity_matched,0,4198,,-0.021638218188468464,
