变更日期,证券代码,证券简称,变更前全称,变更后全称
2024-07-08,301110,青木科技,青木数字技术股份有限公司,青木科技股份有限公司
2024-07-10,000631,顺发恒能,顺发恒业股份公司,顺发恒能股份公司
2024-07-12,300189,神农种业,海南神农科技股份有限公司,海南神农种业科技股份有限公司
2024-07-25,000975,山金国际,银泰黄金股份有限公司,山金国际黄金股份有限公司
2024-08-02,002639,雪人集团,福建雪人股份有限公司,福建雪人集团股份有限公司
2024-08-05,001203,大中矿业,内蒙古大中矿业股份有限公司,大中矿业股份有限公司
2024-08-13,300970,华绿生物,江苏华绿生物科技股份有限公司,江苏华绿生物科技集团股份有限公司
2024-08-14,300237,ST美晨,山东美晨生态环境股份有限公司,山东美晨科技股份有限公司
2024-09-11,002888,惠威科技,广州惠威电声科技股份有限公司,广东惠威电声科技股份有限公司
2024-09-18,002828,贝肯能源,新疆贝肯能源工程股份有限公司,贝肯能源控股集团股份有限公司
2024-09-20,301152,天力锂能,新乡天力锂能股份有限公司,天力锂能集团股份有限公司
2024-09-23,300378,鼎捷数智,鼎捷软件股份有限公司,鼎捷数智股份有限公司
2024-09-30,002245,蔚蓝锂芯,江苏蔚蓝锂芯股份有限公司,江苏蔚蓝锂芯集团股份有限公司
2024-10-09,300430,*ST益通,北京诚益通控制工程科技股份有限公司,北京诚益通控制技术集团股份有限公司
2024-11-14,300058,蓝色光标,北京蓝色光标数据科技股份有限公司,北京蓝色光标数据科技集团股份有限公司
2024-11-21,300176,鸿特科技,广东派生智能科技股份有限公司,广东鸿特科技股份有限公司
2024-11-22,301305,朗坤科技,深圳市朗坤环境集团股份有限公司,深圳市朗坤科技股份有限公司
2024-11-25,301188,力诺药包,山东力诺特种玻璃股份有限公司,山东力诺医药包装股份有限公司
2024-11-28,002120,韵达股份,韵达控股股份有限公司,韵达控股集团股份有限公司
2024-12-10,000785,居然智家,居然之家新零售集团股份有限公司,居然智家新零售集团股份有限公司
2024-12-25,002769,普路通,深圳市普路通供应链管理股份有限公司,广东省普路通供应链管理股份有限公司
2025-01-06,301419,阿莱德,上海阿莱德实业股份有限公司,上海阿莱德实业集团股份有限公司
2025-01-06,300723,一品红,一品红药业股份有限公司,一品红药业集团股份有限公司
2025-01-17,300119,瑞普生物,天津瑞普生物技术股份有限公司,瑞普生物股份有限公司
2025-01-23,300587,天铁科技,浙江天铁实业股份有限公司,浙江天铁科技股份有限公司
2025-01-24,002442,龙星科技,龙星化工股份有限公司,龙星科技集团股份有限公司
2025-01-27,300761,立华股份,江苏立华牧业股份有限公司,江苏立华食品集团股份有限公司
2025-02-14,000558,天府文旅,莱茵达体育发展股份有限公司,成都新天府文化旅游发展股份有限公司
2025-02-24,002201,九鼎新材,江苏正威新材料股份有限公司,江苏九鼎新材料股份有限公司
2025-03-03,002298,中电鑫龙,安徽中电兴发与鑫龙科技股份有限公司,安徽中电鑫龙科技股份有限公司
2025-03-17,301197,工大科雅,河北工大科雅能源科技股份有限公司,河北工大科雅科技集团股份有限公司
2025-03-17,002457,青龙管业,宁夏青龙管业集团股份有限公司,青龙管业集团股份有限公司
2025-03-17,002350,北京科锐,北京科锐配电自动化股份有限公司,北京科锐集团股份有限公司
2025-03-21,301235,华康洁净,武汉华康世纪医疗股份有限公司,武汉华康世纪洁净科技股份有限公司
2025-03-28,300129,泰胜风能,上海泰胜风能装备股份有限公司,泰胜风能集团股份有限公司
2025-04-08,001202,炬申股份,广东炬申物流股份有限公司,炬申物流集团股份有限公司
2025-04-14,300422,博世科,安徽博世科环保科技股份有限公司,广西博世科环保科技股份有限公司
2025-04-24,301115,联检科技,常州市建筑科学研究院集团股份有限公司,联检（江苏）科技股份有限公司
2025-04-25,002662,峰璟股份,北京威卡威汽车零部件股份有限公司,北京峰璟汽车零部件股份有限公司
2025-04-25,300426,华智数媒,浙江唐德影视股份有限公司,浙江华智数媒传媒股份有限公司
2025-04-29,301127,武汉天源,武汉天源环保股份有限公司,武汉天源集团股份有限公司
2025-05-19,001236,弘业期货,弘业期货股份有限公司,苏豪弘业期货股份有限公司
2025-05-21,301367,瑞迈特,北京怡和嘉业医疗科技股份有限公司,北京瑞迈特医疗科技股份有限公司
2025-05-21,300145,南方泵业,南方中金环境股份有限公司,南方泵业股份有限公司
2025-05-21,000683,博源化工,内蒙古远兴能源股份有限公司,内蒙古博源化工股份有限公司
2025-06-06,300637,扬帆新材,浙江扬帆新材料股份有限公司,扬帆新材料（浙江）股份有限公司
2025-06-16,301239,普瑞眼科,成都普瑞眼科医院集团股份有限公司,普瑞眼科医院集团股份有限公司
2025-06-23,002700,万憬能源,新疆浩源天然气股份有限公司,新疆万憬能源股份有限公司
2025-06-25,000620,盈新发展,新华联文化旅游发展股份有限公司,北京铜官盈新文化旅游发展股份有限公司
2025-07-02,300548,长芯博创,博创科技股份有限公司,长芯博创科技股份有限公司
2025-07-08,300334,津膜科技,天津膜天膜科技股份有限公司,天津膜天膜科技集团股份有限公司
2025-07-21,000652,泰达股份,天津泰达股份有限公司,天津泰达资源循环集团股份有限公司
2025-07-23,000506,招金黄金,中润资源投资股份有限公司,招金国际黄金股份有限公司
2025-07-23,000722,湖南发展,湖南发展集团股份有限公司,湖南能源集团发展股份有限公司
2025-07-30,000595,新能股份,宝塔实业股份有限公司,宁夏国运新能源股份有限公司
2025-07-31,300808,久量股份,广东久量股份有限公司,湖北久量股份有限公司
2025-08-07,300100,双林股份,宁波双林汽车部件股份有限公司,双林股份有限公司
2025-08-22,000713,国投丰乐,合肥丰乐种业股份有限公司,国投丰乐种业股份有限公司
2025-08-25,002833,弘亚数控,广州弘亚数控机械股份有限公司,广州弘亚数控机械集团股份有限公司
2025-08-26,300242,佳云科技,广东佳兆业佳云科技股份有限公司,广东佳云科技股份有限公司
2025-09-02,002291,遥望科技,佛山遥望科技股份有限公司,广东遥望科技集团股份有限公司
2025-09-04,000401,金隅冀东,唐山冀东水泥股份有限公司,金隅冀东水泥集团股份有限公司
2025-09-10,002798,帝欧水华,帝欧家居集团股份有限公司,帝欧水华集团股份有限公司
2025-09-19,002239,奥特佳,奥特佳新能源科技股份有限公司,奥特佳新能源科技集团股份有限公司
2025-09-25,300598,诚迈科技,诚迈科技（南京）股份有限公司,诚迈科技股份有限公司
2025-10-20,002145,钛能化学,中核华原钛白股份有限公司,钛能化学股份有限公司
2025-10-22,300188,国投智能,国投智能（厦门）信息股份有限公司,国投智能信息科技股份有限公司
2025-10-28,002670,国盛证券,国盛金融控股集团股份有限公司,国盛证券股份有限公司
2025-11-07,301026,浩通科技,徐州浩通新材料科技股份有限公司,徐州浩通新材料科技集团股份有限公司
2025-11-18,002746,仙坛股份,山东仙坛股份有限公司,山东仙坛集团股份有限公司
2025-11-25,300952,恒辉安防,江苏恒辉安防股份有限公司,江苏恒辉安防集团股份有限公司
2025-11-26,300237,ST美晨,山东美晨科技股份有限公司,山东美晨科技集团股份有限公司
2025-12-02,301210,金杨精密,无锡市金杨新材料股份有限公司,无锡金杨精密制造股份有限公司
2025-12-17,003030,祖名股份,祖名豆制品股份有限公司,祖名豆制品集团股份有限公司
2025-12-23,000590,古汉医药,启迪药业集团股份公司,古汉医药集团股份公司
2025-12-26,300578,会畅科技,上海会畅通讯股份有限公司,上海会畅科技股份有限公司
2025-12-29,301550,斯菱智驱,浙江斯菱汽车轴承股份有限公司,浙江斯菱智能驱动集团股份有限公司
2026-01-05,002647,仁东控股,仁东控股股份有限公司,仁东控股集团股份有限公司
2026-01-05,000993,闽东电力,福建闽东电力股份有限公司,福建闽东电力集团股份有限公司
2026-01-05,000537,绿发电力,天津中绿电投资股份有限公司,天津绿发电力集团股份有限公司
2026-01-08,002812,恩捷股份,云南恩捷新材料股份有限公司,云南恩捷新材料（集团）股份有限公司
2026-01-12,000796,凯撒旅业,凯撒同盛发展股份有限公司,凯撒旅业集团股份有限公司
2026-01-12,300692,中赋科技,安徽中环环保科技股份有限公司,安徽中赋源创科技集团股份有限公司
2026-01-14,002310,东方新能,北京东方园林环境股份有限公司,北京东方生态新能源股份有限公司
2026-01-15,300746,汉嘉数智,汉嘉设计集团股份有限公司,汉嘉数智科技集团股份有限公司
2026-01-15,002150,正泰电源,江苏通润装备科技股份有限公司,江苏正泰电源科技股份有限公司
2026-01-16,300972,万辰集团,福建万辰生物科技集团股份有限公司,福建万辰食品集团股份有限公司
2026-01-20,300078,思创智联,思创医惠科技股份有限公司,思创智联科技股份有限公司
2026-01-26,301028,鼎熔岩,厦门东亚机械工业股份有限公司,厦门鼎熔岩科技股份有限公司
2026-01-30,002379,宏桥控股,山东宏创铝业控股股份有限公司,山东宏桥铝业控股股份有限公司
2026-02-02,301091,深城交,深圳市城市交通规划设计研究中心股份有限公司,深城交科技集团股份有限公司
2026-02-04,000875,电投绿能,吉林电力股份有限公司,国电投绿色能源股份有限公司
2026-02-04,000615,*ST美谷,奥园美谷科技股份有限公司,九州美谷科技股份有限公司
2026-02-06,301328,维峰电子,维峰电子（广东）股份有限公司,维峰电子股份有限公司
2026-02-13,300209,行云科技,有棵树科技股份有限公司,行云科技股份有限公司
2026-03-04,000711,ST京蓝,京蓝科技股份有限公司,铟靶新材（哈尔滨）股份有限公司
2026-03-05,301557,常友科技,江苏常友环保科技股份有限公司,常友科技集团股份有限公司
2026-03-19,300277,汽轮科技,杭州海联讯科技股份有限公司,浙江杭汽轮动力科技集团股份有限公司
2026-03-30,301185,鸥玛软件,山东山大鸥玛软件股份有限公司,山东鸥玛软件股份有限公司
2026-03-30,002354,天娱数科,天娱数字科技（大连）集团股份有限公司,天娱数字科技集团股份有限公司
2026-04-10,301265,华新科技,华新绿源环保股份有限公司,华新绿源资源科技股份有限公司
2026-04-20,002739,儒意电影,万达电影股份有限公司,儒意电影娱乐股份有限公司
2026-04-20,002180,奔图科技,纳思达股份有限公司,奔图科技股份有限公司
2026-04-22,002960,青鸟智控,青鸟消防股份有限公司,青鸟智慧控制科技股份有限公司
2026-04-23,000908,石药景峰,湖南景峰医药股份有限公司,石药集团湖南景峰医药股份有限公司
2026-05-12,000736,中交发展,中交地产股份有限公司,中交城市发展控股集团股份有限公司
2026-05-18,301617,博苑新材,山东博苑医药化学股份有限公司,山东博苑新材料股份有限公司
2026-05-28,000953,中哲精化,广西河池化工股份有限公司,广西中哲精化科技股份有限公司
2026-06-02,300055,万邦达,北京万邦达环保技术股份有限公司,北京万邦达新材料集团股份有限公司
