sample_group,market_regime,strategy_id,ma_period,signal_count,net_return_5m_mean,net_return_5m_median,net_return_5m_win_rate,net_return_15m_mean,net_return_15m_median,net_return_15m_win_rate,net_return_30m_mean,net_return_30m_median,net_return_30m_win_rate,net_return_60m_mean,net_return_60m_median,net_return_60m_win_rate,net_return_1d_mean,net_return_1d_median,net_return_1d_win_rate,net_return_2d_mean,net_return_2d_median,net_return_2d_win_rate,net_return_3d_mean,net_return_3d_median,net_return_3d_win_rate,net_return_5d_mean,net_return_5d_median,net_return_5d_win_rate
primary_development_2022_2023_partial,defensive,ng_r3_volume_quality,120,69136,-0.002988750227502353,-0.0030162529300138408,0.15375491784309187,-0.003055805454620694,-0.0030162529300138408,0.23099288318000347,-0.0031291046172638825,-0.0030162529300139518,0.278722911784278,-0.003363955038484021,-0.0038811271819867432,0.3223701345680799,-0.004792607312227722,-0.005460589652559744,0.4011445957693422,-0.0057320896949781585,-0.006229738013237007,0.4199382635537585,-0.005821440763200604,-0.006760794013619842,0.426885835217719,-0.006228226687277909,-0.008319357967620067,0.4345172513772108
primary_development_2022_2023_partial,defensive,ng_r3_volume_quality,240,52768,-0.0029989436324940138,-0.0030162529300138408,0.15227031534263188,-0.003054068774331796,-0.0030162529300138408,0.2291335001137139,-0.003177390652692298,-0.0030162529300139518,0.2746365411225051,-0.003392224920745584,-0.00367071017624937,0.32346137802889535,-0.005118725006458918,-0.005763710724213,0.38982889914354624,-0.0060729835157822135,-0.006731336721353287,0.41207852369380316,-0.005255606145952441,-0.0065144415162243785,0.4275592196493361,-0.004538235663246519,-0.0069804030177674226,0.4426357178133192
primary_development_2022_2023_partial,defensive,s0_distance_only,10,510363,-0.002881441957876955,-0.0030162529300138408,0.1702425738694255,-0.002861599707720296,-0.0030162529300138408,0.23586443653692413,-0.002869268406237523,-0.0030162529300139518,0.27627337517660594,-0.0030985648448838016,-0.003743447493886942,0.31724175785400355,-0.0037215569625472216,-0.0048867665267681715,0.4044498454942026,-0.004872898420322812,-0.006122121300948247,0.41109656243313225,-0.004546522661121144,-0.005931410085189048,0.4259602867459518,-0.003777774649566511,-0.005674876255533756,0.44656437572672136
primary_development_2022_2023_partial,defensive,s0_distance_only,20,361546,-0.0028402329254203318,-0.0030162529300138408,0.17159784589938126,-0.0027882701122174023,-0.0030162529300138408,0.23980605081623507,-0.002771907473944862,-0.0030162529300138408,0.27954303417562204,-0.003059104402175173,-0.0035291046517580416,0.3179323989650926,-0.0035998360673377976,-0.0045959012390880405,0.40777393188803013,-0.004508359435868492,-0.005298551042640376,0.4218814948650731,-0.0042737845982102575,-0.005146974055279696,0.4365453678866745,-0.003721155063581482,-0.0049452768269777625,0.4527359322240642
primary_development_2022_2023_partial,defensive,s0_distance_only,40,254413,-0.0027934049741150137,-0.0030162529300138408,0.17653324738317133,-0.0027442770542960952,-0.0030162529300138408,0.24624122953558303,-0.002701155706560685,-0.0030162529300138408,0.28939713189508776,-0.002899112167933995,-0.0030162529300139518,0.32914523461217815,-0.0033591088912242047,-0.004325489630040258,0.41476534381325164,-0.004443391885778977,-0.005050913638319998,0.42803702989088704,-0.004320929769564232,-0.0050128825970433,0.4387976119214896,-0.004183396113625389,-0.005501721916165492,0.45002265340293507
primary_development_2022_2023_partial,defensive,s0_distance_only,60,207134,-0.0027703108975876637,-0.0030162529300138408,0.1799994206648836,-0.0027166840127688585,-0.0030162529300138408,0.25102111758060314,-0.0026324400134338454,-0.0030162529300138408,0.29396002317497105,-0.002782113426063682,-0.0030162529300139518,0.33620052643017556,-0.003375169336650316,-0.00412895800486901,0.4197424602157609,-0.0043430933128396675,-0.004756189661375254,0.4346741080712479,-0.004277833723025601,-0.004984631502708781,0.44257497109518995,-0.004267046865309514,-0.005737154813945766,0.4517023459275317
primary_development_2022_2023_partial,defensive,s0_distance_only,120,139642,-0.002805694334188605,-0.0030162529300138408,0.1871786425287521,-0.0028010396731130514,-0.0030162529300138408,0.2542896018332856,-0.0027882715738628216,-0.0030162529300138408,0.29578836554781324,-0.0030354315450048953,-0.0030162529300139518,0.33471820291682186,-0.004278090751111206,-0.005022256445245121,0.4065871012164333,-0.00531773466281431,-0.0058894049388611425,0.4219403531175791,-0.0054772832592630315,-0.0062323295334656414,0.42886771059090323,-0.005598208394646848,-0.007403420133842098,0.4391915654089901
primary_development_2022_2023_partial,defensive,s0_distance_only,240,108012,-0.002867622005149852,-0.0030162529300138408,0.17994296929970743,-0.0028437401998667585,-0.0030162529300138408,0.2524118137209518,-0.002879695052608783,-0.0030162529300138408,0.290979963705048,-0.0031024520406264865,-0.0030162529300139518,0.33295976585655007,-0.00472055866756351,-0.0054598405453814,0.39355317471360324,-0.005782485830996796,-0.006506277715556619,0.41102331534138337,-0.005165464089610103,-0.006358097892259551,0.42581285724890505,-0.004193360085980975,-0.006569506871254571,0.44308460296546476
primary_development_2022_2023_partial,defensive,s0_liquidity_matched,10,4927458,-0.0028807588081752452,-0.0030162529300138408,0.16849818931317292,-0.002857576562642982,-0.0030162529300138408,0.24046155070124792,-0.0028263634998843207,-0.0030162529300138408,0.2855537344408868,-0.0029292567673737187,-0.0030162529300139518,0.32881065268854254,-0.003747464661950231,-0.004762284010696449,0.4097069959493849,-0.00486819614618505,-0.006198962417866993,0.41530108542177663,-0.00433294799603027,-0.006042000265582881,0.4296164503154244,-0.00350732394019375,-0.005965908986433899,0.44672804412992817
primary_development_2022_2023_partial,defensive,s0_liquidity_matched,20,3584774,-0.0028736301772984084,-0.0030162529300138408,0.16836516364654822,-0.0028288536235529706,-0.0030162529300138408,0.2417383827960517,-0.002786024796646395,-0.0030162529300138408,0.28846947358729813,-0.002916239148163236,-0.0030162529300139518,0.32948876196132026,-0.003898715568434031,-0.00478395460921599,0.4085150310471502,-0.004798485590670187,-0.005845913517724455,0.41830402254110105,-0.004463840217101126,-0.005877038430931902,0.43104423836675543,-0.003833418282569858,-0.005957207936119979,0.44666666107407416
primary_development_2022_2023_partial,defensive,s0_liquidity_matched,40,2637981,-0.0028712348276366084,-0.0030162529300138408,0.17098216181135553,-0.0028188551628407963,-0.0030162529300138408,0.24487655121325785,-0.002753414744307241,-0.0030162529300138408,0.29126294940953273,-0.002843332146133483,-0.0030162529300139518,0.3333043843983697,-0.00379634739237129,-0.004706055891149585,0.4106351758557281,-0.004874907436064994,-0.005797239672189702,0.42073498918798397,-0.0046932726843710686,-0.006001234208666384,0.43000583194500114,-0.004666218899168612,-0.006668208047486246,0.4404466425810609
primary_development_2022_2023_partial,defensive,s0_liquidity_matched,60,2227713,-0.0028890077963120335,-0.0030162529300138408,0.17252504303833835,-0.002856249170865217,-0.0030162529300138408,0.24678007644947622,-0.002768242334059836,-0.0030162529300138408,0.29349972210674513,-0.0028446017410664573,-0.0030162529300139518,0.3362303415694411,-0.00388706876103401,-0.004793407559371965,0.4097901953217416,-0.004896555900455799,-0.005785652227430438,0.42070171824675234,-0.004746411701359554,-0.006158536550380567,0.42861294141779094,-0.004758611612550278,-0.0068508058033600605,0.4393020047746012
primary_development_2022_2023_partial,defensive,s0_liquidity_matched,120,1627304,-0.0028658055231814837,-0.0030162529300138408,0.17508532549047562,-0.002833769795427647,-0.0030162529300138408,0.24882824430530112,-0.0027532039479796003,-0.0030162529300138408,0.29412766145750424,-0.002885532214166581,-0.0030162529300139518,0.3357027932452563,-0.004463452325265733,-0.005124040978787825,0.4053576223049316,-0.005747274776180989,-0.006473200735388374,0.4132950219411954,-0.005499046845881168,-0.006661531712719548,0.42376164327541566,-0.0056089350300950426,-0.007527491604538361,0.43486458468715794
primary_development_2022_2023_partial,defensive,s0_liquidity_matched,240,1347827,-0.002857575254595579,-0.0030162529300138408,0.17656359320942358,-0.002821604908803238,-0.0030162529300138408,0.24992543215958854,-0.002762106424448681,-0.0030162529300138408,0.2952569495509681,-0.002905575233281282,-0.0030162529300139518,0.3366136515969469,-0.004432657476922631,-0.00514201784913948,0.4043296395659061,-0.005613859290136939,-0.006350646732923626,0.4134658918146154,-0.0049350102945487345,-0.00620660092063785,0.427052909427218,-0.004239563619218579,-0.006171264787830255,0.4451019066403682
primary_development_2022_2023_partial,defensive,s0_random_matched,10,1401634,-0.0030531526361645984,-0.0030162529300138408,0.13541561130557503,-0.0031457257180268583,-0.0030162529300138408,0.21770216628265496,-0.0032191403849500034,-0.0030162529300139518,0.2715384165219092,-0.0034042489484020708,-0.0037156452464433,0.3174786855310039,-0.00464098051486145,-0.005024950875755829,0.4049250608822238,-0.005592532761128292,-0.006379571594828604,0.41439350551943616,-0.004818577973697782,-0.006118497183829508,0.43082954486130154,-0.003879735005074591,-0.006282910030505018,0.4462614415739371
primary_development_2022_2023_partial,defensive,s0_random_matched,20,1401891,-0.003057260094143018,-0.0030162529300138408,0.13478114168277047,-0.0031416631031668026,-0.0030162529300138408,0.21761237367882227,-0.0032278163866368147,-0.0030162529300139518,0.27127835300178454,-0.003414146539699522,-0.0037288932066898983,0.31775207984788706,-0.0046557626437278765,-0.005022256445245399,0.40468122705280857,-0.0056004413132720015,-0.006376872302159886,0.41458651292627396,-0.0048227542841867725,-0.006102889917846688,0.4309616639985357,-0.003874587110776722,-0.006235098432822661,0.44664875406841736
primary_development_2022_2023_partial,defensive,s0_random_matched,40,1400289,-0.0030511739480559128,-0.0030162529300138408,0.13493721384145022,-0.003138111423088006,-0.0030162529300138408,0.2180190514010715,-0.003223388525463124,-0.0030162529300139518,0.27150387277939336,-0.0034116046723842077,-0.003716873975038504,0.31728673651235545,-0.0046385613481685715,-0.005033077772367278,0.40502641962072833,-0.005602834003875281,-0.006367458802518211,0.4145330096587103,-0.004829027127524264,-0.006125996370656361,0.4310666087321284,-0.003878784919421626,-0.006253213147773717,0.4465701107090333
primary_development_2022_2023_partial,defensive,s0_random_matched,60,1400107,-0.0030521239404033952,-0.0030162529300138408,0.13542052810556113,-0.003135789353329122,-0.0030162529300138408,0.21812771130983633,-0.003227926664379814,-0.0030162529300139518,0.27106147550353216,-0.0034084556354931337,-0.003691258852200674,0.3179193147376989,-0.0046569855538983315,-0.005016621603910254,0.4045682848424592,-0.005599596542830185,-0.006373100563246026,0.41416872864802495,-0.004835426323161482,-0.006126966649420917,0.43080477314120114,-0.0038937189755769617,-0.006253213147773384,0.44661667380373027
primary_development_2022_2023_partial,defensive,s0_random_matched,120,1397143,-0.0030538388315312815,-0.0030162529300138408,0.13494564738909198,-0.003141845316013433,-0.0030162529300138408,0.21747375157576448,-0.003225993478785286,-0.0030162529300139518,0.2713119630797164,-0.0034108454447065945,-0.003709324704132544,0.3175343672452133,-0.004620364086735618,-0.005002276330551614,0.40523788619565715,-0.005556432064947816,-0.006335843652777284,0.41480342341360127,-0.004762136108370745,-0.006093363260476936,0.4312624606406966,-0.0038000965739589747,-0.006211713657802154,0.447005382131324
primary_development_2022_2023_partial,defensive,s0_random_matched,240,1392225,-0.0030550919548684168,-0.0030162529300138408,0.1349760014251174,-0.0031457050593914,-0.0030162529300138408,0.2179661891170996,-0.0032223594525444214,-0.0030162529300139518,0.2715867190486181,-0.0034052945642576177,-0.003719344430063276,0.31753620240719327,-0.004632225551098128,-0.00501181687531016,0.4045976647444946,-0.005549205203317003,-0.006350646732923626,0.41472199748356686,-0.004771878154680479,-0.00608862195026022,0.4311273821608818,-0.0038136205444098624,-0.006194734589110351,0.44707893707776325
primary_development_2022_2023_partial,defensive,s0_strong_no_ma,10,422086,-0.002905874041400471,-0.0030162529300138408,0.2064865095385665,-0.0029253592157407835,-0.0030162529300139518,0.2567402033374639,-0.002920051127539601,-0.003016252930014063,0.28892027211787036,-0.0030580278672617638,-0.0042364019472730385,0.32730052624093303,-0.004287649310353615,-0.006003022693554572,0.39438335379362255,-0.005954471122682032,-0.007732632803734818,0.39912328610983144,-0.005636432827446245,-0.00800117166536396,0.41029093931837074,-0.005274684469181814,-0.008102904700779234,0.42919961894535286
primary_development_2022_2023_partial,defensive,s0_strong_no_ma,20,421818,-0.0029068326943761844,-0.0030162529300138408,0.20655606342222055,-0.0029268178109787715,-0.0030162529300139518,0.25684169098767395,-0.0029209599697532515,-0.003016252930014063,0.28905170063188346,-0.0030650994738966107,-0.0042425552019326185,0.32736945971716863,-0.004318843777034959,-0.006010198116410348,0.39417648735981753,-0.006011041377997148,-0.007746899416703923,0.39894073283799486,-0.005711353111631755,-0.00801116148246872,0.41015440262558134,-0.005372323405932866,-0.008109401063194133,0.4291141015858074
primary_development_2022_2023_partial,defensive,s0_strong_no_ma,40,421479,-0.002906912619646425,-0.0030162529300138408,0.20657272539617386,-0.0029257081144145863,-0.0030162529300139518,0.25691303832008544,-0.0029185520250512693,-0.0031132052081622175,0.2891608292043966,-0.003067479403955674,-0.0042455793752295135,0.3274002682460742,-0.004327149732114965,-0.006010198116410348,0.39409619015461,-0.006027881493879313,-0.007741294385321895,0.3989260889519855,-0.005735869696140393,-0.008007410612466792,0.41012974348606834,-0.005409810532514006,-0.008102904700779123,0.4291509052411201
primary_development_2022_2023_partial,defensive,s0_strong_no_ma,60,421218,-0.0029078401274050102,-0.0030162529300138408,0.20654640937494065,-0.002926743571056551,-0.0030162529300139518,0.2568941733995902,-0.0029201314446887323,-0.003129366584094906,0.2891429521197659,-0.0030693554287225407,-0.0042455793752295135,0.32740375822155504,-0.0043290345341160975,-0.0060101981164104035,0.39406174754694356,-0.0060344840410618905,-0.007741294385321784,0.3989125779279494,-0.005744859370787955,-0.008006161574007853,0.4101116643026455,-0.005417239704805544,-0.008098386732272811,0.4291665674768491
primary_development_2022_2023_partial,defensive,s0_strong_no_ma,120,420471,-0.0029082538117267236,-0.0030162529300138408,0.20648001484081796,-0.0029271158902603135,-0.0030162529300139518,0.2568671615415169,-0.0029190100367218965,-0.0031273746138158476,0.28914937596483425,-0.003065499812885763,-0.00424406542640543,0.327432891295916,-0.004310863487648264,-0.006004216207945778,0.39412176914202907,-0.006005055042739782,-0.007721780939783651,0.3990098113063626,-0.0057095860934310095,-0.007991221727768116,0.4102216267249025,-0.005367395470904786,-0.008068535432057544,0.4293863456420334
primary_development_2022_2023_partial,defensive,s0_strong_no_ma,240,418793,-0.0029093887794514974,-0.0030162529300138408,0.2063545885229617,-0.0029290703234875716,-0.0030162529300139518,0.2567955774718518,-0.002920650906024666,-0.0030955885067039945,0.28912595437166105,-0.0030648176034493444,-0.00424406542640543,0.32736941943221376,-0.004313676953148326,-0.006001234208666273,0.3940369299689857,-0.005994649433146892,-0.007707941151519626,0.39902834783233015,-0.005694902703679817,-0.007973288341175944,0.41031612861530065,-0.005351292095702763,-0.00805152437986234,0.4294378347575619
primary_development_2022_2023_partial,defensive,s1_break_reclaim_stable3,10,291638,-0.002934531763274532,-0.0030162529300138408,0.1727412070898785,-0.002936318234017851,-0.0030162529300139518,0.23912089268690803,-0.0029663430964989774,-0.0030162529300139518,0.2827496090213186,-0.0030616514587138662,-0.00392287652540968,0.3238818617512153,-0.0038031576620068375,-0.005071889521910733,0.40514388798213213,-0.005058406419654983,-0.006384441264709717,0.4106474068678317,-0.0048040646600547784,-0.006334002504289948,0.42425523287181655,-0.0036497905961347652,-0.005639894369671661,0.44844418166568123
primary_development_2022_2023_partial,defensive,s1_break_reclaim_stable3,20,206741,-0.002939051343292125,-0.0030162529300138408,0.17103856590740893,-0.002905660319523647,-0.0030162529300138408,0.24081401648543013,-0.0029210209545518177,-0.0030162529300139518,0.2836485198569929,-0.0030615904263674755,-0.0038484597305732393,0.32134958696483273,-0.0037528117982400843,-0.004890122424720311,0.4069907768660731,-0.004657396227217021,-0.005718105903102955,0.41966077053549794,-0.0043376557737558165,-0.005521237219134334,0.43502786527744125,-0.0033857240852992413,-0.005000300187864792,0.45494916782616707
primary_development_2022_2023_partial,defensive,s1_break_reclaim_stable3,40,146206,-0.0028957046813229276,-0.0030162529300138408,0.17662991436622802,-0.0028551349790418867,-0.0030162529300138408,0.24776158197500633,-0.002863092636912725,-0.0030162529300139518,0.2915905623849885,-0.0029847036565195453,-0.003515368729532009,0.33017667264242606,-0.0035389355055949053,-0.004605324889003226,0.4135537235391268,-0.004650063541607266,-0.005462838812394066,0.42631791737190866,-0.004521415759541347,-0.005427338170811868,0.4384713428172025,-0.004134100047342029,-0.0054846454704200465,0.4515640317262276
primary_development_2022_2023_partial,defensive,s1_break_reclaim_stable3,60,120917,-0.0028712266056506288,-0.0030162529300138408,0.18035661120116445,-0.0028199877513416897,-0.0030162529300138408,0.25078362128141723,-0.0027178852025632875,-0.0030162529300138408,0.29709587500103396,-0.002811836465858554,-0.0030162529300139518,0.3399243821925855,-0.0035379201780864297,-0.0043562848481190075,0.4212719425413998,-0.004514784722182574,-0.004780825933677624,0.43703605514316013,-0.004488697506584556,-0.005169565558674538,0.44394719176549563,-0.004314841252488189,-0.005762764629930972,0.45346244082803444
primary_development_2022_2023_partial,defensive,s1_break_reclaim_stable3,120,82580,-0.002920395349484444,-0.0030162529300138408,0.18428190845240977,-0.002927279563486091,-0.0030162529300138408,0.25453818859973115,-0.002881961407925425,-0.0030162529300139518,0.2993096766380041,-0.003073325426842161,-0.0037273682988225865,0.33763370522464903,-0.0043909249190162295,-0.005246641625919923,0.40679549231534384,-0.0055030687527263325,-0.006042000265582659,0.4216797301560339,-0.00560531059855624,-0.0065516562884180285,0.4289633073179021,-0.005658745221753738,-0.007491547552954281,0.43978009174979976
primary_development_2022_2023_partial,defensive,s1_break_reclaim_stable3,240,62970,-0.00290972222133154,-0.0030162529300138408,0.1845958392885501,-0.0029189394407921143,-0.0030162529300138408,0.25613823333227453,-0.0029510190524377968,-0.0030162529300139518,0.29807814485387546,-0.00311453213180234,-0.003476753899011642,0.3368494630488657,-0.004790236938839642,-0.005644698505005263,0.3952226359845953,-0.0058371751501034245,-0.006539163697045547,0.4137925548838689,-0.005014100541526594,-0.0063423037959687845,0.4297950930599118,-0.003923025406234071,-0.0062194156296936365,0.4470919682933817
primary_development_2022_2023_partial,defensive,s1_near_reversal,10,385036,-0.0030362326678450477,-0.0030162529300138408,0.1584126786243007,-0.0030498112873218854,-0.0030162529300139518,0.22556556972546168,-0.003086131171068422,-0.003338068213122436,0.2693875218519548,-0.003205755556394433,-0.0040768739375349194,0.31400159026301705,-0.0038450992915510843,-0.005059950634367316,0.4031451352673599,-0.005023353502089169,-0.006442313916508624,0.4080961377321863,-0.004639206930449689,-0.00623232953346553,0.4236024715392984,-0.003631323530433997,-0.005710803597770542,0.4472001499640711
primary_development_2022_2023_partial,defensive,s1_near_reversal,20,282729,-0.003056573734074956,-0.0030162529300138408,0.15446703003250487,-0.003039063287633207,-0.0030162529300139518,0.22383593429448634,-0.0030741698759625007,-0.0030162529300139518,0.2675399189240815,-0.0032523387301123747,-0.003981387244699319,0.3112951167728238,-0.0038354606082888335,-0.004900910296875671,0.4035876028547737,-0.004732334834070363,-0.0056537760704106765,0.41830030617451947,-0.0043922018676842605,-0.005401381511521142,0.4344037477497909,-0.003553405879631748,-0.004974963631526608,0.45308744389849614
primary_development_2022_2023_partial,defensive,s1_near_reversal,40,203707,-0.0029981252095284145,-0.0030162529300138408,0.15916075127880377,-0.0029726355416154187,-0.0030162529300138408,0.23097806076613042,-0.002979502650173383,-0.0030162529300139518,0.2764813605589132,-0.003100460008761583,-0.003665753742437272,0.321103891320043,-0.003578924369445322,-0.004587246198521244,0.410078594544614,-0.004600221639295443,-0.005255659369973187,0.42593822078618254,-0.004390188985128245,-0.00516453904073344,0.43922122118183965,-0.004084233861630285,-0.0054071012443305255,0.45087330873308734
primary_development_2022_2023_partial,defensive,s1_near_reversal,60,168169,-0.0030063632882452646,-0.0030162529300138408,0.15938133663160273,-0.002954173434658056,-0.0030162529300138408,0.23425030625230434,-0.002886728484623762,-0.0030162529300139518,0.28185472840372516,-0.0029369909089885736,-0.0030162529300139518,0.32881422478153016,-0.0035697136048929625,-0.004338512541512407,0.4185538149979153,-0.00454214514669315,-0.004798172048994909,0.4344959046909903,-0.004377777799267427,-0.004937223540938618,0.4439929454944112,-0.0041448519746656665,-0.005418623404881084,0.45430325426153295
primary_development_2022_2023_partial,defensive,s1_near_reversal,120,114426,-0.0030249308126401734,-0.0030162529300138408,0.16745320119553248,-0.0030606352562522086,-0.0030162529300138408,0.2380727650909345,-0.003060710483451455,-0.0030162529300139518,0.28295999790244625,-0.003197598336889547,-0.003774415475314097,0.32900016609988725,-0.004511095240259236,-0.005164924798699233,0.4055648429362905,-0.005471665199915566,-0.005879092117580087,0.42341032870427125,-0.005512987299583253,-0.006191360404758983,0.4313440417593582,-0.00560484577508994,-0.007176129482461491,0.4409788825533629
primary_development_2022_2023_partial,defensive,s1_near_reversal,240,88275,-0.0030202802668776807,-0.0030162529300138408,0.162607336248499,-0.003015565491965794,-0.0030162529300138408,0.23736858800072502,-0.003063265986906413,-0.0030162529300139518,0.2816776941901568,-0.00321904259386505,-0.0035457889306920176,0.32702463791110403,-0.004905888744733334,-0.005575903115045799,0.3918428042772493,-0.005905661550284393,-0.006454127919910402,0.41108980105995435,-0.005193971623696462,-0.006306628332884867,0.4273337345430184,-0.004149939144129074,-0.006395858852285108,0.44530229917683795
primary_development_2022_2023_partial,defensive,s1_touch_immediate,10,430264,-0.002746179261496011,-0.0030162529300138408,0.19699343184786802,-0.0027236221256499537,-0.0030162529300138408,0.25854286657276604,-0.0026889911742061156,-0.0030162529300139518,0.29668130330381987,-0.002927001839607672,-0.0037591618324503973,0.3303981863628437,-0.0034953375672513824,-0.00491421517957602,0.40923404433720123,-0.004657192441056585,-0.0061001620018167335,0.41498092625283545,-0.004328874918005006,-0.005992323816789935,0.4284536351418396,-0.0034478815566993857,-0.005599112378381621,0.4485658167889487
primary_development_2022_2023_partial,defensive,s1_touch_immediate,20,301419,-0.0026936999564696447,-0.0030162529300138408,0.1985123599531546,-0.002623423883657192,-0.0030162529300138408,0.2639737230636519,-0.002545334991843369,-0.0030162529300138408,0.3024308343674721,-0.0028087351541771625,-0.003418100470146679,0.3334450746952282,-0.003339201300414523,-0.004591266748449674,0.4135727773197521,-0.004185230167820379,-0.005271872267276212,0.42686145459380403,-0.0038784378099109055,-0.0050385323358352885,0.4405958202168009,-0.0032823661884493686,-0.004906269512137129,0.4556715772671345
primary_development_2022_2023_partial,defensive,s1_touch_immediate,40,211237,-0.0026563234032485005,-0.0030162529300138408,0.20482304152701244,-0.0025953586122172824,-0.0030162529300138408,0.2707040293144342,-0.0025025379041409093,-0.0030162529300138408,0.3098458843303899,-0.002667384636990449,-0.0030162529300139518,0.34438356294131856,-0.0030955730616781217,-0.004302683571394406,0.41987839235067015,-0.004135810567621512,-0.005042642659830898,0.431990324646067,-0.003983982943183437,-0.00505646523643255,0.44223498773783154,-0.0037992810954693324,-0.005477941194384051,0.452731077483736
primary_development_2022_2023_partial,defensive,s1_touch_immediate,60,172257,-0.002643228242696524,-0.0030162529300138408,0.20824117452411223,-0.002557547516185863,-0.0030162529300138408,0.2766402127153133,-0.0024179203373991998,-0.0030162529300138408,0.3168287514152176,-0.0025938602534747945,-0.0030162529300139518,0.3514169570267131,-0.003225687696331813,-0.004176548340508124,0.4252104944876029,-0.004119004119431846,-0.004714692022126155,0.4395566049806335,-0.0040817674846030695,-0.004984145843055954,0.4454858020489729,-0.004076356311055867,-0.005889404938861087,0.45333030736822505
primary_development_2022_2023_partial,defensive,s1_touch_immediate,120,116983,-0.002724402341163492,-0.0030162529300138408,0.21236418966858434,-0.0026921844351197248,-0.0030162529300138408,0.2778532899067354,-0.002609700820749001,-0.0030162529300138408,0.3164180380423167,-0.002912453165454093,-0.003016252930014063,0.347204883971476,-0.0041711049631150965,-0.00513749494505622,0.41173750331846093,-0.005186940343136881,-0.005979057527547349,0.4246473263612303,-0.0052105620127495585,-0.0063478611073573,0.4319324851133102,-0.005277133452025318,-0.00750919546965334,0.4405151582663536
primary_development_2022_2023_partial,defensive,s1_touch_immediate,240,89817,-0.0027611763851282433,-0.0030162529300138408,0.21048353875101594,-0.00271452232585468,-0.0030162529300138408,0.2777183957957557,-0.002713378864825125,-0.0030162529300138408,0.3145885994899948,-0.0029916479943599217,-0.0030162529300139518,0.3472183549590689,-0.004501138871602948,-0.0055056006130848045,0.4006649485111178,-0.005550496005620254,-0.006520589475075389,0.41659695499414423,-0.004843317125642746,-0.00634508013225088,0.4306694789469573,-0.003790977040519838,-0.006424744372988067,0.4469167763965452
primary_development_2022_2023_partial,defensive,s1_touch_reclaim,10,372223,-0.0029186650574241674,-0.0030162529300138408,0.18003035879800652,-0.0029151908500656266,-0.0030162529300139518,0.24305285019196513,-0.0029038271212311092,-0.0030162529300139518,0.2841654127257094,-0.0030873049591825575,-0.004026368175272299,0.3224261385627661,-0.0036710934008968047,-0.004999384031720844,0.40670245473097033,-0.004891958694809352,-0.006281483542688537,0.4117490281382251,-0.00459303168999421,-0.0062015045180967565,0.42544930735989017,-0.003646034739028087,-0.005755219268118172,0.4476793510316539
primary_development_2022_2023_partial,defensive,s1_touch_reclaim,20,261878,-0.002895605757560762,-0.0030162529300138408,0.17974155707281309,-0.002842999807452248,-0.0030162529300138408,0.24644377828270292,-0.00281521510407012,-0.0030162529300139518,0.28624949874926003,-0.003012682430355648,-0.0038781364775724025,0.32290154490304246,-0.0035572768331025777,-0.004753158412714065,0.4100051651904425,-0.004468821887044693,-0.005502496688293057,0.4231309278311073,-0.004151294696984227,-0.005271872267276212,0.4375528443153863,-0.0034803713850205496,-0.005071183602751439,0.45351000068891084
primary_development_2022_2023_partial,defensive,s1_touch_reclaim,40,183353,-0.0028415769321422316,-0.0030162529300138408,0.18665088654126194,-0.0027944169507600884,-0.0030162529300138408,0.2545815516188149,-0.0027413523974126187,-0.0030162529300139518,0.2950170462293741,-0.002880188925072102,-0.0035526983533288314,0.3328531988956908,-0.0032922055153367874,-0.004459065878016588,0.41591305250618826,-0.004375026576612445,-0.005246641625919701,0.4292989175868908,-0.004211104008151121,-0.005266780575770014,0.4401602212058121,-0.004049810291391911,-0.0055907753141020144,0.451171511977521
primary_development_2022_2023_partial,defensive,s1_touch_reclaim,60,150370,-0.002823514258915889,-0.0030162529300138408,0.1885482476557824,-0.0027536286913219547,-0.0030162529300138408,0.2583579955441758,-0.0026273658846699167,-0.0030162529300138408,0.3011532936043418,-0.0027595118626983573,-0.0030162529300139518,0.3407397551889303,-0.0034094433266835572,-0.004344679565035481,0.42206235011990406,-0.004328049057439915,-0.0047831714006739134,0.4381345769487009,-0.004281833099350962,-0.005069349608494034,0.4445688465921587,-0.004155586333106782,-0.005747715250753571,0.4536642600481324
primary_development_2022_2023_partial,defensive,s1_touch_reclaim,120,101975,-0.0028910899430170025,-0.0030162529300138408,0.1943515567541064,-0.002887497433791485,-0.0030162529300138408,0.26088534107402034,-0.0028267725898898713,-0.0030162529300139518,0.30250279504933014,-0.003071795224285579,-0.0037299134504648057,0.33812349796458874,-0.004316064833767257,-0.005292471530630172,0.4084679994105801,-0.005395490896857078,-0.006102889917846355,0.4222141432403486,-0.005455168026196889,-0.006509844684967736,0.42998397892688295,-0.0055075060139586,-0.007541313012151107,0.4394546991409644
primary_development_2022_2023_partial,defensive,s1_touch_reclaim,240,78216,-0.002927988603105208,-0.0030162529300138408,0.19075380996215607,-0.0029022616107630054,-0.0030162529300138408,0.26026696670587635,-0.002921137572834167,-0.0030162529300139518,0.29946038565802263,-0.003153234487783842,-0.0036815741566189053,0.3384621287698565,-0.004696481756067098,-0.005592438322959414,0.3971095081295084,-0.005790917469223955,-0.006588391500625457,0.41460665522453055,-0.0050144757625981105,-0.0064119741393802165,0.429258039296105,-0.003920462796396604,-0.006418927834689725,0.4463068327438618
