sample_group,selection_ranker,selection_seed,strategy_id,policy_id,trade_row_count,distinct_signal_count,distinct_symbol_count,total_entry_notional,total_buy_cost,total_sell_cost,total_cost,mean_cost_rate,total_pnl,total_proceeds,mean_pnl,mean_trade_net_return,median_trade_net_return,trade_win_rate,mean_holding_trading_days,max_holding_trading_days,total_exit_attempt_count
primary_development_2022_2023_partial,flow_quality,0,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,887,887,764,12375361.2,13294.36303765742,25667.86672458529,38962.229762242714,0.0031684577815429475,-33480.780184369345,12355174.782853283,-37.746088144723046,-0.00224099343667712,-0.00425901570359021,0.4599774520856821,1.2119503945885006,2,889.0
primary_development_2022_2023_partial,flow_quality,0,s2_first_touch_reclaim,momentum_trail_4pct_5d,511,511,459,8503135.0,8797.00030867438,17298.352214267114,26095.352522941477,0.003099305579916687,-24422.825683374336,8487509.1746253,-47.794179419519246,-0.002565500383540387,-0.0030162529300138317,0.4755381604696673,2.694716242661448,5,511.0
primary_development_2022_2023_partial,flow_quality,0,s2_first_touch_reclaim,next_open_1d,932,932,814,12943099.2,13922.767142323366,26859.748056709985,40782.51519903334,0.003170232375848911,-37597.655199033354,12919424.31194328,-40.34083175861948,-0.002371754010414676,-0.0031931620242609164,0.43776824034334766,1.0,1,933.0
primary_development_2022_2023_partial,flow_quality,0,s2_first_touch_reclaim,next_open_2d,527,527,487,8809767.0,8993.2975254083,17819.711826770723,26813.009352178982,0.00304844001874044,-15662.79768357203,8803097.499841832,-29.720678716455463,-0.001251642865176498,-0.003966666416257637,0.428842504743833,2.0,2,528.0
primary_development_2022_2023_partial,flow_quality,0,s2_first_touch_reclaim,next_open_3d,553,553,510,9858455.0,10005.657970544242,19899.816356100302,29905.474326644522,0.003037331155630884,-9890.56046835376,9858570.097502189,-17.885281136263583,-0.000485156836677119,-0.005851815350576655,0.4484629294755877,3.0108499095840866,9,1993.0
primary_development_2022_2023_partial,flow_quality,0,s2_first_touch_reclaim,next_open_5d,334,334,316,4864023.8,5609.1908607962705,10438.156725903751,16047.34758670001,0.004236512626791363,-33553.07267292142,4836079.91818788,-100.4583014159324,-0.005333052467409331,-0.006749266105094423,0.4281437125748503,5.0119760479041915,9,1295.0
primary_development_2022_2023_partial,flow_quality,0,s2_first_touch_reclaim,protect_3pct_target6pct_3d,460,460,428,5919353.0,6551.671348580613,12437.738202577562,18989.40955115819,0.0032973177340570032,-34219.155739562026,5891685.515609023,-74.38946899904788,-0.004866560563666714,-0.008589049948164689,0.4434782608695652,1.6652173913043478,3,461.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_acceleration,fast_failure_2pct_target4pct_2d,1137,1137,969,15182521.1,16585.038818026547,31754.93283013482,48339.971648161394,0.0032414672875413727,-48846.84564843586,15150259.293169603,-42.96116591770964,-0.0030801126421732762,-0.005053596290067738,0.4239226033421284,1.2788038698328936,2,1137.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_acceleration,momentum_trail_4pct_5d,556,556,513,7598704.0,8239.976964687386,15816.07291686862,24056.049881555984,0.003200489936447356,-32574.213919917907,7574369.763044772,-58.58671568330559,-0.003219426344419706,-0.005211039370119,0.4568345323741007,2.991007194244604,5,556.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_acceleration,next_open_1d,1557,1557,1235,19073814.599999998,21383.28423719071,40451.56024293555,61834.84448012648,0.0032958515491968714,-56413.30290880238,19038784.5813284,-36.23205068002722,-0.002606673768073102,-0.0034427303006795656,0.4206807964033398,1.0,1,1558.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_acceleration,next_open_2d,633,633,576,11049543.4,11219.596938866975,22314.820507927754,33534.417446794694,0.0030389164905710703,-5571.796683884617,11055191.200254975,-8.802206451634467,-8.842524130609388e-05,-0.0017944591223299367,0.46445497630331756,2.0,2,633.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_acceleration,next_open_3d,463,463,436,7455064.0,7650.991732997408,15107.29029196731,22758.28202496468,0.0030584925296117246,-22094.325000006993,7440620.666732987,-47.71992440606262,-0.002474114371366311,-0.005275742771274266,0.4319654427645788,3.0,3,463.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_acceleration,next_open_5d,335,335,322,6935343.600000001,7008.638226860672,14022.157701417145,21030.79592827781,0.0030336876670587973,21088.74391059579,6963440.982137453,62.95147435998743,0.0035094801367672552,-0.003016252930013868,0.4597014925373134,5.0,5,335.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_acceleration,protect_3pct_target6pct_3d,775,775,687,11459443.0,12130.623821050129,23582.508827382564,35713.13264843273,0.003142398739718672,-32348.22674103443,11439225.397080002,-41.73964740778636,-0.002144588416708055,-0.0030655209127768575,0.46580645161290324,1.807741935483871,3,780.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_breakout_recent,fast_failure_2pct_target4pct_2d,1238,1238,992,17261755.0,18740.034931473703,36007.93393211242,54747.96886358609,0.003224561364019767,-44079.9662819346,17236415.068649508,-35.60578859606995,-0.0021873955641593403,-0.006095966272380471,0.44264943457189015,1.1639741518578353,2,1879.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_breakout_recent,momentum_trail_4pct_5d,696,696,615,9794846.6,10551.446729295434,20316.4990709651,30867.945800260506,0.0031970061100855592,-43963.07172605649,9761434.975003228,-63.16533293973634,-0.0036731408098186987,-0.0069828195713680895,0.45977011494252873,2.3951149425287355,5,711.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_breakout_recent,next_open_1d,1438,1438,1117,19074581.0,20900.25054764562,39991.01524918732,60891.26579683287,0.003246426523534311,-45602.29402688031,19049878.956520762,-31.71230460840077,-0.0021550362611156906,-0.004407901032432819,0.4144645340751043,1.0006954102920724,2,2057.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_breakout_recent,next_open_2d,663,663,589,15122961.0,15282.946646385795,30516.37042899799,45799.3170753838,0.003030103409679758,17181.92680612317,15155425.873452494,25.915425046942943,0.0016649220984798214,-0.003016252930013796,0.45098039215686275,2.0,2,665.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_breakout_recent,next_open_3d,380,380,353,6996506.0,7087.215785581533,14094.113410066395,21181.32919564791,0.0030309829390087997,-14694.186928218027,6988899.028857368,-38.66891296899481,-0.001276476501178619,-0.007988813754976069,0.42105263157894735,3.0,3,380.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_breakout_recent,next_open_5d,319,319,296,6950070.0,7022.842908949482,14013.102538445533,21035.94544739501,0.0030294809778706796,2631.677642750936,6959724.520551707,8.249773174767824,0.001582976418158835,-0.0021756258245586974,0.4608150470219436,5.0,5,319.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_breakout_recent,protect_3pct_target6pct_3d,1033,1033,849,13973559.0,15273.166658892002,29225.401072625962,44498.56773151797,0.0032389283614000165,-51212.29092086024,13937619.875738023,-49.57627388273015,-0.003123386436624802,-0.004769841439943867,0.45498547918683446,1.6050338818973862,3,1652.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,1135,1135,861,11769078.9,14084.026079781392,25795.808256394364,39879.834336175736,0.003606583186761444,-67712.02791779979,11715450.898161968,-59.658174376916115,-0.004944274592878305,-0.007811730109522055,0.4079295154185022,1.120704845814978,2,1766.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_bull_stack,momentum_trail_4pct_5d,784,784,663,8973819.899999999,10420.456522028622,19322.677700941298,29743.134222969897,0.003536009729148842,-65707.51122545828,8918532.845296565,-83.81060105288046,-0.006854516473279036,-0.012258230637288519,0.43239795918367346,2.1122448979591835,5,794.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_bull_stack,next_open_1d,1272,1272,942,17070663.0,18620.559534089658,35697.966465405676,54318.5259994954,0.0032513804533496654,-45829.195664627536,17043454.363869466,-36.02924187470718,-0.002413868483565509,-0.005580316924239055,0.4009433962264151,1.0007861635220126,2,1638.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_bull_stack,next_open_2d,796,796,666,15134372.0,15326.042425402755,30510.57349573216,45836.61592113488,0.003031372101547963,-14753.460610672671,15134944.581814721,-18.534498254613908,-0.0005600253418183224,-0.004951204859718427,0.42839195979899497,2.0,2,798.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_bull_stack,next_open_3d,545,545,478,7138733.0,7898.247746660415,14977.126975040028,22875.374721700402,0.003264877636746887,-53028.41930617155,7093602.828440491,-97.29985193792945,-0.006415557007198657,-0.010568703092064327,0.4091743119266055,3.0,3,565.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_bull_stack,next_open_5d,297,297,283,4855344.0,5210.2633807475995,10046.2688421493,15256.532222896882,0.0035726003605235624,-25505.65655766604,4835048.60682308,-85.87763150729306,-0.00626101560061941,-0.011480012016724246,0.40404040404040403,5.0033670033670035,6,538.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,1026,1026,810,12924286.6,14511.260604485155,27385.5093188414,41896.769923326596,0.0034020418051197853,-66308.6199296306,12872489.24067487,-64.6282845318037,-0.005251400758957162,-0.008910980669989563,0.42592592592592593,1.4668615984405458,3,2012.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,786,786,697,10127075.0,11279.905281994288,21386.821557507716,32666.726839501996,0.003387536825606883,-40685.45336130158,10097669.451920686,-51.762663309543996,-0.004273967311360951,-0.0038528626492875286,0.4491094147582697,1.1959287531806615,4,1506.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_daily_trend,momentum_trail_4pct_5d,646,646,581,9964748.0,10474.759204575277,20427.32467022544,30902.08387480072,0.0031317911369635756,-33842.664993253864,9941380.09421132,-52.388026305346536,-0.0028700812541487064,-0.005264102248408063,0.46904024767801855,2.56656346749226,5,649.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_daily_trend,next_open_1d,652,652,593,8821254.0,9612.884574887375,18414.6646373619,28027.54921224924,0.003305717661385813,-36534.97584520634,8794331.908729685,-56.035239026390094,-0.0040863569921548125,-0.003105819117496711,0.4294478527607362,1.0046012269938651,4,1373.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_daily_trend,next_open_2d,709,709,627,12739870.4,12945.40422150586,25734.117879829842,38679.52210133565,0.003040454639328765,-9609.997105988446,12743205.807115493,-13.55429775174675,-0.0005152830117741106,-0.0030162529300136365,0.45698166431593795,2.002820874471086,4,1189.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_daily_trend,next_open_3d,474,474,439,10029294.0,10138.718296167237,20225.84116568157,30364.559461848807,0.003029662768053404,4114.179266325216,10043546.897562495,8.679703093513115,0.0010968871025315576,-0.00483908014800357,0.45569620253164556,3.0,3,475.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_daily_trend,next_open_5d,335,335,318,6302319.8,6389.316524646139,12723.630599835913,19112.947124482052,0.003037781505188694,-2208.7020220267277,6306500.414502623,-6.593140364258889,0.0007788387593486679,-0.002013755446786126,0.4716417910447761,5.0,5,335.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,832,832,720,11077383.0,12098.587668600174,23142.347866804597,35240.93553540477,0.003237040922557132,-48875.735317994026,11040605.852350611,-58.74487418028128,-0.003704693350064308,-0.004492067095672179,0.45913461538461536,1.6658653846153846,4,1553.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,1116,1116,945,18692798.0,19122.288691224574,37863.23356860454,56985.52225982898,0.0030550055673797226,-24965.49959919856,18686954.789092008,-22.370519354120574,-0.0011430406759581444,-0.003210193771719529,0.44713261648745517,1.2267025089605734,2,1117.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_positive_slope,momentum_trail_4pct_5d,590,590,533,9041240.0,9462.663885189275,18496.961432966746,27959.625318156017,0.003108656798839937,-27330.38342794498,9023372.280457247,-46.32268377617793,-0.0024618253044726506,-0.003118164603918132,0.47796610169491527,2.8254237288135595,5,591.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_positive_slope,next_open_1d,815,815,721,11267982.0,12116.35660894316,23377.92220721686,35494.27881616003,0.003172168757562573,-33806.2400594769,11246292.11654947,-41.48004915273239,-0.002635637310136516,-0.0034087283987479992,0.40613496932515336,1.0,1,815.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_positive_slope,next_open_2d,830,830,745,14741731.0,15006.299995775975,29774.56667997698,44780.86667575294,0.0030424513480090945,-26026.612069747083,14730710.687926048,-31.357363939454316,-0.0016917514486792672,-0.0030162529300138603,0.4542168674698795,2.0,2,830.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_positive_slope,next_open_3d,473,473,434,7701812.0,7900.461487553361,15622.990099652628,23523.451587205993,0.0030610370878159077,-11758.982648097981,7697953.478839456,-24.86042843149679,-0.0008632921617488204,-0.00036987430966809836,0.492600422832981,3.0,3,473.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_positive_slope,next_open_5d,275,275,261,4176225.0,4351.150959604704,8526.178518196812,12877.329477801528,0.00309294720490479,-13809.53580589475,4166766.615153709,-50.21649383961727,-0.0023134694280576387,-0.005639609259654067,0.44,5.0,5,275.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,837,837,725,12115354.0,12887.856600987063,25000.757910780037,37888.61451176709,0.0031510460039001695,-33446.712334899756,12094795.144266095,-39.960229790800184,-0.002297584601983829,-0.0045785291011630385,0.46714456391875747,1.7502986857825567,3,841.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,1069,1069,888,11670570.1,13688.181684009856,25296.239115844084,38984.4207998539,0.0034666034580749837,-70098.27363003317,11614160.008053983,-65.57368908328641,-0.005565301125643942,-0.01063466297665016,0.39756782039289057,1.146866230121609,2,1070.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_recent_high,momentum_trail_4pct_5d,586,586,533,7404580.3,8233.233396981526,15583.113112502459,23816.34650948398,0.003261272147794801,-50939.11362180622,7361874.419775183,-86.92681505427682,-0.005686056752254216,-0.009864252535761179,0.43686006825938567,2.6228668941979523,5,589.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_recent_high,next_open_1d,1239,1239,988,11330601.800000003,14265.315608721767,25522.54976799177,39787.86537671358,0.0037495383667370402,-76003.8544880112,11268863.261120714,-61.342901120267314,-0.006013552463256539,-0.007286409988110897,0.35189669087974174,1.0,1,1239.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_recent_high,next_open_2d,579,579,529,7352768.0,8165.058959835456,15457.07634733485,23622.13530717032,0.003305892997461399,-55012.47532626796,7305920.5836335635,-95.01291075348524,-0.0073902935883047366,-0.009102765423415845,0.38687392055267705,2.0,2,579.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_recent_high,next_open_3d,478,478,429,6143063.8,6792.348219066123,12875.61468043779,19667.962899503902,0.0032526202802053115,-50657.08191879748,6099199.06630027,-105.97715882593614,-0.00753384562758618,-0.011971679051391435,0.36610878661087864,3.0,3,478.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_recent_high,next_open_5d,335,335,315,4851322.3,5154.883578845724,9955.19400501513,15110.077583860855,0.00313562112864644,-44606.93093848013,4811870.252640364,-133.15501772680636,-0.00899951174394901,-0.012027080857050142,0.41194029850746267,5.0,5,335.0
primary_development_2022_2023_partial,flow_quality,0,s2_reclaim_recent_high,protect_3pct_target6pct_3d,939,939,799,9520808.299999999,11505.873387317388,20954.03272211009,32459.906109427455,0.0035457203334009375,-69097.9864163833,9463216.186970942,-73.58677999614835,-0.0061779303885659085,-0.013603228126423178,0.4110756123535676,1.6347177848775294,3,941.0
primary_development_2022_2023_partial,flow_quality,0,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,505,505,461,6766190.0,7411.63094851949,14147.449735447235,21559.080683966706,0.003257306605395003,-35690.08068396679,6737911.550264552,-70.67342709696395,-0.005037273759265831,-0.007497078759542119,0.3801980198019802,1.2475247524752475,2,505.0
primary_development_2022_2023_partial,flow_quality,0,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,416,416,383,6179902.1,6525.784035694246,12699.264667903873,19225.04870359811,0.0031351069884511204,-18772.542855644857,6167655.341180059,-45.12630494145398,-0.0018229291460518692,-0.006070522339964673,0.4735576923076923,2.8173076923076925,5,418.0
primary_development_2022_2023_partial,flow_quality,0,s4_auction_confirmed_reclaim,next_open_1d,560,560,516,7691758.0,8369.486471775397,16054.135915289871,24423.622387065276,0.0032751870534528725,-25054.42238706519,7675073.064084703,-44.740039976902125,-0.003484059255940939,-0.004562032630686354,0.3732142857142857,1.0,1,561.0
primary_development_2022_2023_partial,flow_quality,0,s4_auction_confirmed_reclaim,next_open_2d,617,617,560,12044647.6,12196.120078788226,24299.735162842444,36495.85524163063,0.003032889847902744,-2240.404396017657,12054603.315682776,-3.6311254392506593,1.2536703250960807e-05,-0.003471081281779391,0.44894651539708263,2.0032414910858996,4,1099.0
primary_development_2022_2023_partial,flow_quality,0,s4_auction_confirmed_reclaim,next_open_3d,410,410,384,8086294.0,8179.28486847746,16307.887063562628,24487.171932040066,0.003029424434122577,-756.0842963661235,8093717.200572101,-1.8441080399173744,-0.00013920608861769774,-0.0049616883210902366,0.43902439024390244,3.0,3,410.0
primary_development_2022_2023_partial,flow_quality,0,s4_auction_confirmed_reclaim,next_open_5d,335,335,319,6266990.4,6351.377281256338,12633.324541873122,18984.70182312946,0.0030343626843567766,-8389.027745455634,6264952.749535799,-25.041873867031743,-6.623398450480064e-05,-0.0044695820073755,0.44776119402985076,5.0,5,335.0
primary_development_2022_2023_partial,flow_quality,0,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,658,658,578,9169231.0,9867.55738079627,19032.1033565675,28899.66073736377,0.00319178764070193,-27770.116812377717,9151328.440568421,-42.203824942823275,-0.0026806392321987805,-0.0036640726082575875,0.46048632218844987,1.7796352583586625,3,660.0
