sample_group,strategy_id,ma_period,horizon,event_observed_count,event_mean,event_median,event_win_rate,event_profit_factor,daily_date_count,daily_mean,daily_median,positive_date_fraction,daily_bh_q_value,author_id,hypothesis_id,author_label,is_control
primary_development_2022_2023_partial,s1_break_reclaim_stable3,20,2d,642951,-0.0022440240962734,-0.0039226017909866,0.4408563016466262,0.8539472737075348,331,-0.0031003799809773,-0.0008953821450918,0.4743202416918429,0.0113758873133864,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,20,30m,644049,-0.0028334491762995,-0.0030162529300139,0.2777428425476944,0.4338403099641064,331,-0.0029542119823875,-0.0028055085681793,0.0241691842900302,5.5425725738538996e-101,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,20,3d,642928,-0.0021485330224995,-0.0040668153610674,0.4501079436577657,0.8823566017684543,331,-0.0031163899764024,-0.0022234007591182,0.4712990936555891,0.0509695715849043,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,20,5d,642747,-0.0023833809720195,-0.0045912667484496,0.4571969997526243,0.8971390195713769,331,-0.0030222443125053,0.0002538205133012,0.5015105740181269,0.1908429512355788,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,20,5m,644136,-0.00294380092722,-0.0030162529300138,0.1643659103046561,0.2021999631374267,331,-0.0029597346932024,-0.0029769071867004,0.0,1.7136112263050005e-288,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,20,60m,643922,-0.002779264730222,-0.0030162529300139,0.3245377545727588,0.5427100517347326,331,-0.0029956571670794,-0.0028883882174315,0.1178247734138972,3.122350456159245e-50,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,40,15m,432544,-0.0027775786169066,-0.0030162529300138,0.2396935340682104,0.3617996962200944,331,-0.0028426734860588,-0.0028104102703225,0.0,5.903311216062571e-163,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,40,1d,431848,-0.0021775897229204,-0.0030162529300139,0.4318741779515014,0.8155929434262724,331,-0.0028239533159071,-0.0020513952468426,0.4531722054380664,0.0007775482041782,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,40,2d,431772,-0.002100919258512,-0.0033929707772295,0.4460432821025912,0.8638760091985153,331,-0.0028239342818373,-0.0009101332262272,0.4712990936555891,0.0171456957941806,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,40,30m,432513,-0.0027297062654717,-0.0030162529300138,0.2849579087796205,0.4568879860475726,331,-0.0028616912235662,-0.0027444895644863,0.0241691842900302,1.6118461438453295e-97,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,40,3d,431744,-0.0020872491424904,-0.0039271564979753,0.4529304402608953,0.8868392664815704,331,-0.0026979026673799,-0.0015257540096751,0.4773413897280967,0.0785895363518848,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,40,5d,431594,-0.0023952799545636,-0.0047742142180967,0.4577009875021432,0.8982719733813754,331,-0.0024048844390557,8.06994217154553e-05,0.5045317220543807,0.2235662975296561,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,40,5m,432559,-0.0028857757095456,-0.0030162529300138,0.170434553436641,0.2180318244054226,331,-0.0029065935818905,-0.0029107598466422,0.0,3.8596416494285616e-277,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,40,60m,432431,-0.0027040331729501,-0.0030162529300139,0.3302469064428776,0.5580530190494206,331,-0.0029086184662331,-0.0027196556828189,0.1450151057401812,6.232167541012406e-50,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,60,15m,347721,-0.0027463673411018,-0.0030162529300138,0.241869199731969,0.3717912085078504,331,-0.0027786231691787,-0.0027346342394383,0.0,3.866538276113752e-156,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,60,1d,347202,-0.0021247005941712,-0.0030162529300138,0.4350061347572883,0.8221829977472214,331,-0.0026240656508099,-0.0013793196436877,0.4561933534743202,0.001693743297828,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,60,2d,347134,-0.0020448487385144,-0.0030162529300139,0.4504946216734748,0.8685720091019848,331,-0.0025861550598953,-0.0007132864338331,0.4743202416918429,0.0271630568019617,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,60,30m,347694,-0.0026569990840986,-0.0030162529300138,0.2873762561332666,0.4731694540605385,331,-0.0027387290992685,-0.0026047810967427,0.0332326283987915,4.602680243066851e-95,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,60,3d,347031,-0.0021660377361939,-0.0039152463899506,0.4544579590872285,0.8838140656220751,331,-0.0024376763831223,-0.0005690375657757,0.486404833836858,0.1003081524349619,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,60,5d,346907,-0.0026843635368945,-0.0050804014746721,0.4566728258582271,0.8879918757030785,331,-0.0022538328848782,0.0003631124752775,0.5045317220543807,0.2438374196553699,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,60,5m,347730,-0.0028641320847515,-0.0030162529300138,0.1743392862278204,0.2269693145887602,331,-0.0028628021162557,-0.0028690606213951,0.0,2.014044618253696e-270,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,60,60m,347636,-0.0025774177079294,-0.0030162529300139,0.3349077771001852,0.5790621722857674,331,-0.0027205431955133,-0.0025122235250085,0.1540785498489426,1.9500800049693e-44,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,120,15m,226968,-0.0027913879405083,-0.0030162529300138,0.2482508547460435,0.3795204469302154,331,-0.0027892568956195,-0.0027825021234994,0.0030211480362537,1.6902018744660353e-153,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,120,1d,226607,-0.0024208082338377,-0.003016252930014,0.4307545662755342,0.80453193073121,331,-0.0023167338112985,-0.0014144898584196,0.4501510574018127,0.0043029845385653,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,120,2d,226520,-0.0024814929483383,-0.0040315378080085,0.4442345046794985,0.8461005826075556,331,-0.002192060685307,-0.0007779611579426,0.4833836858006042,0.052893166712638,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,120,30m,226952,-0.0027197798380989,-0.0030162529300138,0.2917797595967429,0.4776095831985476,331,-0.0027374136625726,-0.0025765242808065,0.039274924471299,8.755863069742541e-93,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,120,3d,226493,-0.0025777074231697,-0.0045838374379857,0.4486054756659146,0.8651456276522189,331,-0.0020650773130072,-0.0011961410114007,0.4743202416918429,0.1393380367178097,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,120,5d,226492,-0.0029917307002541,-0.005355492130084,0.4550491849601752,0.8770034804592896,331,-0.002011437766448,0.0013904056739953,0.5196374622356495,0.2664970689911349,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,120,5m,226976,-0.0028654409590501,-0.0030162529300138,0.1809266177921895,0.2364624405197425,331,-0.0028611938766443,-0.0028976470939328,0.0,2.375820236503969e-267,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,120,60m,226906,-0.0026697497130807,-0.0030162529300139,0.3365270199994711,0.5790702157968702,331,-0.0026796298690461,-0.0026091968000722,0.1570996978851963,4.195835571993613e-44,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,240,15m,171370,-0.0028460313584937,-0.0030162529300138,0.2442259438641535,0.3659450849180605,331,-0.0028441178177539,-0.0027968948328817,0.0030211480362537,3.686454585648527e-159,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,240,1d,171106,-0.0024762483909293,-0.0037882110380281,0.4247893118885369,0.7962478175291301,331,-0.0025236160354104,-0.0015923214105267,0.4561933534743202,0.0021531352489556,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,240,2d,171069,-0.0023190618926351,-0.004048861678921,0.4416229708480204,0.8510442051029564,331,-0.002460352312747,-0.0017240317766744,0.4531722054380664,0.0334193567499766,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,240,30m,171359,-0.0027921994001904,-0.0030162529300138,0.2878343127585945,0.4608663801873273,331,-0.002817993401841,-0.0027349862658424,0.039274924471299,5.374739460288368e-94,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,240,3d,171011,-0.0020426098253982,-0.0044048096808076,0.4484331417277251,0.8878914164906174,331,-0.0023358296978495,-0.0009500851157929,0.4773413897280967,0.1057417780768752,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,240,5d,170995,-0.0017694315886146,-0.0048289506519592,0.4561653849527764,0.9222950609529934,331,-0.0023327231792193,0.0014903555229211,0.5226586102719033,0.2264530165891514,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,240,5m,171376,-0.0029216846484032,-0.0030162529300138,0.1764949584539258,0.2234511918459441,331,-0.002921066589656,-0.0028986797333336,0.0,1.649364963959871e-268,,,rule_or_control,False
primary_development_2022_2023_partial,s1_break_reclaim_stable3,240,60m,171331,-0.0027662766108696,-0.0030162529300139,0.3314694947207452,0.560779001998754,331,-0.0028074608596897,-0.0026716189821297,0.1570996978851963,2.027227455897401e-46,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,10,15m,1262320,-0.0029978014391735,-0.0030162529300138,0.2120848913112364,0.2883598234268908,331,-0.0030605961701855,-0.0030663522081022,0.0060422960725075,8.372369461162684e-170,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,10,1d,1260231,-0.0026501670781323,-0.0037005916463789,0.4219623227805061,0.7714178750784368,331,-0.0032831163712646,-0.002245620622986,0.43202416918429,0.0002087759435992,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,10,2d,1260027,-0.0026322011977769,-0.0044476725237972,0.4328058049549732,0.8249060144025658,331,-0.0033525096956848,-0.0017476032775368,0.4531722054380664,0.0077334548374759,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,10,30m,1262257,-0.002986270843093,-0.0030162529300139,0.25832298810781,0.3811983413996568,331,-0.0031278821771659,-0.0029817195436688,0.0332326283987915,1.5614599934968948e-104,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,10,3d,1259932,-0.0026720752188971,-0.0047918250530235,0.4395618176219034,0.8507433409954774,331,-0.0033798934705918,-0.0019582505383437,0.4441087613293051,0.0442842068894593,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,10,5d,1259574,-0.002698359737955,-0.0051107566003287,0.4506507755796801,0.8807325493671708,331,-0.003196882646057,0.0003821284901151,0.5105740181268882,0.1785278329978275,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,10,5m,1262358,-0.0030662547144899,-0.0030162529300138,0.1432850269099574,0.1594510698480852,331,-0.0030811318646329,-0.0031004423955595,0.0,7.084791628035112e-299,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,10,60m,1261901,-0.0029621780659231,-0.0033433473352205,0.3150223353496035,0.5035653564435226,331,-0.0032070947913353,-0.0030109073023093,0.120845921450151,1.3097985492993704e-50,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,20,15m,867848,-0.0029774114050255,-0.0030162529300138,0.2151263815783409,0.2939757843512384,331,-0.0030285282618303,-0.0030186033796985,0.0030211480362537,1.5794196911142668e-177,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,20,1d,866494,-0.0025187211336839,-0.0035704406715758,0.4216994001112529,0.7808508570032359,331,-0.003098362037962,-0.0022876869711152,0.4229607250755287,0.0003277354296794,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,20,2d,866317,-0.0023871685486005,-0.0039532677298915,0.438994040287793,0.8399349693569476,331,-0.0031700646571847,-0.0008766777463041,0.4773413897280967,0.0101678978950805,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,20,30m,867799,-0.0029718417049662,-0.0030162529300139,0.2600279557823874,0.3845569326859994,331,-0.0030717006180466,-0.0029826461420784,0.0211480362537764,5.369865205589153e-111,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,20,3d,866256,-0.0022847035429211,-0.0041011101085448,0.4484967492288653,0.8712290712951284,331,-0.0031687274435947,-0.0020494788851726,0.4712990936555891,0.0478842903955111,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,20,5d,866020,-0.0024720036891532,-0.0045589746263687,0.4558474400129327,0.8902471113747212,331,-0.0029943676407478,0.0004971532312107,0.5105740181268882,0.1908429512355788,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,20,5m,867871,-0.0030510247295139,-0.0030162529300138,0.1462590638470464,0.1649199969828119,331,-0.0030644525478517,-0.0030782963701329,0.0,8.808644412540254e-302,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,20,60m,867583,-0.0029452524391249,-0.0032128191262026,0.3141716700304178,0.5022819874771945,331,-0.0031312320862846,-0.0030880293182329,0.1117824773413897,1.436006962513661e-54,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,40,15m,587363,-0.0029066809368412,-0.0030162529300138,0.2213724732405684,0.3116946377104424,331,-0.0029462231452873,-0.0028847644446991,0.0,2.090939278577697e-176,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,40,1d,586473,-0.0023967053017961,-0.0030162529300139,0.427305263839938,0.7904800879790873,331,-0.002934859375452,-0.0020586931248222,0.4471299093655589,0.0005174511249746,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,40,2d,586375,-0.0022870491060322,-0.0035754137528233,0.4435813259432957,0.8468601987796872,331,-0.0029146651161084,-0.0007340282414636,0.486404833836858,0.0146663762125671,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,40,30m,587334,-0.0028794634024784,-0.0030162529300139,0.2671597421569328,0.4042009865573909,331,-0.002969399404568,-0.0027958918373011,0.0120845921450151,1.792281314102335e-109,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,40,3d,586331,-0.0022631862586386,-0.0039532677298916,0.451444661803657,0.8733035634349403,331,-0.0027784812818918,-0.0016515690209981,0.4743202416918429,0.0712972077195381,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,40,5d,586132,-0.0026005326419442,-0.0048388923213666,0.4556106815529607,0.8862893799383301,331,-0.0024314506416995,0.0006237752961593,0.5075528700906344,0.2235662975296561,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,40,5m,587379,-0.0029956408936086,-0.0030162529300138,0.1520415268506364,0.178044389182026,331,-0.0030002711064872,-0.002982796209745,0.0,3.082865466698702e-300,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,40,60m,587190,-0.0028534834825806,-0.0030162529300139,0.3203971457279586,0.5177597755696812,331,-0.0030018292425978,-0.0028343603448543,0.1268882175226586,1.6194309445340146e-53,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,60,15m,470611,-0.0028871592821604,-0.0030162529300138,0.2235413111890712,0.3189588408009696,331,-0.0028931440233113,-0.0028169161674641,0.0,2.5218662345675983e-170,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,60,1d,469950,-0.0023381246527437,-0.0030162529300139,0.4313990850090435,0.7980239220465313,331,-0.0027245870471611,-0.0017537079977129,0.4501510574018127,0.0010446776806215,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,60,2d,469829,-0.0022323986036969,-0.0030162529300139,0.4480332205972811,0.8520292105134002,331,-0.0026463229334514,-0.0007788885172026,0.4773413897280967,0.0233867692043966,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,60,30m,470597,-0.0028201765448235,-0.0030162529300139,0.2699910964158292,0.417907648354094,331,-0.002857500676109,-0.0027108025237552,0.0271903323262839,5.828337388347333e-107,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,60,3d,469744,-0.0023145135625554,-0.0038193007824335,0.453747147382404,0.8719768458103849,331,-0.0024848088448673,-0.0005647403075734,0.486404833836858,0.0916269531578836,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,60,5d,469582,-0.0027859232690752,-0.0049749636315264,0.4559842583403963,0.8802966795140071,331,-0.0022559159138835,0.0007903190364265,0.5196374622356495,0.2375698643446777,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,60,5m,470625,-0.0029934051696026,-0.0030162529300138,0.1538847277556441,0.1810580479648303,331,-0.0029825950954662,-0.0029890429050224,0.0,4.0844896093647836e-284,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,60,60m,470489,-0.0027391510631279,-0.0030162529300139,0.3238205356554563,0.5365676810340463,331,-0.0028315592426818,-0.0027044376900923,0.1359516616314199,7.729848450214168e-50,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,120,15m,305632,-0.0029354738486493,-0.0030162529300138,0.2299039367605486,0.3264780550749344,331,-0.002909313406968,-0.0028424406592931,0.0,7.705241506667945e-168,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,120,1d,305162,-0.0026597936388715,-0.0033970021857845,0.4284281791310845,0.7795547777103073,331,-0.0024534141850147,-0.0017059161992717,0.4531722054380664,0.0026703946832028,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,120,2d,305031,-0.0026932547749449,-0.0040825457076287,0.4431188961121984,0.8282902692583647,331,-0.0023065646422623,-0.0007628407989045,0.4833836858006042,0.041353001265052,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,120,30m,305622,-0.0029020786790162,-0.0030162529300139,0.2740149596560457,0.4220614435455365,331,-0.0028760032161303,-0.0027736677254196,0.0211480362537764,1.0948958113654702e-102,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,120,3d,305008,-0.0027639416371997,-0.0044717036556635,0.4483488957666684,0.851581273615611,331,-0.0021290695947361,-0.0014162000984602,0.4712990936555891,0.126403240005683,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,120,5d,304983,-0.0032129942364131,-0.0052989861803171,0.4539564500316411,0.8650386904950482,331,-0.0020110311470914,0.0005267834617863,0.513595166163142,0.2629944263910552,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,120,5m,305638,-0.0030031898802873,-0.0030162529300138,0.1609616605265052,0.1900728331488681,331,-0.0029932895505187,-0.0029571191726115,0.0,5.4605566895665016e-282,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,120,60m,305543,-0.0028440070822563,-0.003016252930014,0.3271716255977064,0.5382873416576939,331,-0.0028111186067873,-0.0025988303942467,0.1419939577039275,4.105726702839881e-48,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,240,15m,232985,-0.002955483589373,-0.0030162529300138,0.2251604180526643,0.315768466349954,331,-0.0029239334844214,-0.0029059899547608,0.0030211480362537,5.0332213657286575e-173,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,240,1d,232632,-0.0028005076740592,-0.003850200166704,0.4197358918807387,0.7630113719533607,331,-0.0026856957280118,-0.0016001623656667,0.4501510574018127,0.0011566470331387,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,240,2d,232586,-0.0026612894521442,-0.0042387963044507,0.4379541330948552,0.824907144458633,331,-0.0025760830311828,-0.0014429060091143,0.4410876132930513,0.026568231002052,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,240,30m,232971,-0.0029284062181337,-0.0030162529300139,0.2705658644208936,0.4090073863059777,331,-0.0029159151750154,-0.0027936741403531,0.0271903323262839,1.4642305100232807e-105,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,240,3d,232531,-0.0023349228061896,-0.0044611569112747,0.4465469120246332,0.8686809114755109,331,-0.0023462354427636,-0.0008881826742236,0.4833836858006042,0.1025182845102954,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,240,5d,232488,-0.002057294669737,-0.0049788193612538,0.4540234334675338,0.9075677797686604,331,-0.0022276518804207,0.0010187413041021,0.5226586102719033,0.2346749288005433,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,240,5m,232988,-0.0030215640858374,-0.0030162529300138,0.1561067522790873,0.1810433443487356,331,-0.0029997449281824,-0.0030140645364928,0.0,3.183084321385884e-286,,,rule_or_control,False
primary_development_2022_2023_partial,s1_near_reversal,240,60m,232917,-0.0028950855613804,-0.0030162529300139,0.3224968551028907,0.5222564769671945,331,-0.0028716258825111,-0.0028092267016431,0.1419939577039275,4.6652788652917995e-50,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,10,15m,1229794,-0.0027448049948623,-0.0030162529300138,0.2434911863287672,0.368757643149024,331,-0.002756961681981,-0.0027986204959685,0.0241691842900302,2.9210175702345167e-124,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,10,1d,1227623,-0.0026041078810313,-0.0037114996155578,0.425080826931395,0.7847207084674394,331,-0.0029042574314524,-0.0019532783494721,0.4531722054380664,0.0007867675247156,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,10,2d,1227457,-0.0026181046612623,-0.0044394988216197,0.4354515066515568,0.8320739235832154,331,-0.0029992455579007,-0.0011788520782402,0.459214501510574,0.0143942194697674,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,10,30m,1229716,-0.0027179016690853,-0.0030162529300138,0.2847844542967644,0.4563073540575514,331,-0.0027772017705063,-0.0026398875996356,0.0543806646525679,2.247060639012979e-78,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,10,3d,1227392,-0.0026872841356004,-0.0048061698906424,0.4416486338512879,0.8549132357615339,331,-0.0030785738383413,-0.0019115797177528,0.4561933534743202,0.054432947541286,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,10,5d,1227039,-0.002638180950442,-0.0051465600818727,0.4520035630489332,0.886673737937899,331,-0.0029034479614996,0.0003510731712914,0.5105740181268882,0.2019985837671374,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,10,5m,1229835,-0.0028141352164221,-0.0030162529300138,0.1800461037456244,0.2373254444816773,331,-0.0028179420960991,-0.0028504071170346,0.0060422960725075,7.46879463197272e-210,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,10,60m,1229410,-0.0027778961941631,-0.0030162529300139,0.330358464629375,0.5501199355008117,331,-0.0028789364481658,-0.0027780740573558,0.1691842900302115,2.1147378066652567e-39,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,20,15m,832121,-0.0026735317521242,-0.0030162529300138,0.249974462848552,0.3853217486581975,331,-0.0026984653207592,-0.0027472974354047,0.0241691842900302,1.5630154871752974e-131,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,20,1d,830752,-0.0023305588625919,-0.003016252930014,0.4274813662801895,0.8058119908064699,331,-0.0026758497510908,-0.0017953861957876,0.4471299093655589,0.0014249099956101,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,20,2d,830608,-0.0022117867437818,-0.0038885046772316,0.4426709109471616,0.8572723192759039,331,-0.0027389127937203,-0.0004315997385975,0.4833836858006042,0.021593135835504,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,20,30m,832058,-0.0026271675997632,-0.0030162529300138,0.2907117051936283,0.4732943955730467,331,-0.0026781390506116,-0.0025554249070998,0.039274924471299,4.935593197570843e-81,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,20,3d,830568,-0.0021501900958711,-0.0040281624060464,0.4513296924514308,0.8831777832318316,331,-0.0027665986885997,-0.001360909957791,0.4773413897280967,0.0751489097964939,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,20,5d,830349,-0.0023632382660434,-0.0045808853014356,0.4577593277043749,0.898546986165192,331,-0.0026046412600675,0.0001516572831184,0.5045317220543807,0.2114983859229641,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,20,5m,832149,-0.0027657471548255,-0.0030162529300138,0.1851939977095448,0.2509839629973894,331,-0.0027783848867709,-0.0027831833045926,0.0,2.1772620401194198e-215,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,20,60m,831878,-0.0026430180750758,-0.0030162529300139,0.3338999228252219,0.565958556133115,331,-0.0027497267387528,-0.0026391438795952,0.1661631419939577,1.8655625644094728e-42,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,40,15m,559012,-0.0026243112917022,-0.0030162529300138,0.2566259758287836,0.4055681374057692,331,-0.0026303130023505,-0.0026297435963304,0.0060422960725075,2.149507394105702e-128,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,40,1d,558117,-0.002202803571301,-0.0030162529300139,0.4328106830646621,0.8166213106520368,331,-0.0025378289716612,-0.0018876018989631,0.459214501510574,0.0024688844645807,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,40,2d,558042,-0.0021073712286108,-0.0032882812375364,0.4471168836754223,0.864891869772757,331,-0.0025200136603577,-0.0007861752209214,0.4833836858006042,0.0312711363001082,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,40,30m,558978,-0.0025612694223466,-0.0030162529300138,0.2966592602928917,0.4935113298802161,331,-0.0026037095099138,-0.0024740158733336,0.0574018126888217,5.7956907476144395e-81,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,40,3d,557975,-0.0021399417573133,-0.004001414735419,0.453387696581388,0.8850682922344002,331,-0.0024269803281816,-0.0007454077901641,0.4803625377643504,0.1021496217292149,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,40,5d,557794,-0.0025061747143099,-0.0049521437010235,0.4566434920418649,0.8944868712478417,331,-0.0021616620286586,0.0006600355296215,0.5075528700906344,0.253118600201274,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,40,5m,559029,-0.0027290749002617,-0.0030162529300138,0.1911528740011699,0.2673325658258151,331,-0.002735700439988,-0.0027129771355189,0.0,5.038606131152425e-209,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,40,60m,558865,-0.0025687412308931,-0.0030162529300139,0.3401000241561021,0.5822685319654962,331,-0.0026525220680755,-0.0025147615814661,0.1903323262839879,1.560051681577712e-41,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,60,15m,447779,-0.0025925825989773,-0.0030162529300138,0.2592193917088564,0.4176556016956603,331,-0.0025671077628196,-0.0025184204790615,0.0120845921450151,6.831652613779932e-126,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,60,1d,447119,-0.0021561436134337,-0.0030162529300139,0.4358280457775223,0.8228911002389643,331,-0.0023524127219331,-0.0013492366220894,0.4743202416918429,0.005097577676522,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,60,2d,447016,-0.0020223359734811,-0.0030162529300139,0.4511158437281887,0.871408987137502,331,-0.0022778375673578,-0.0006508049713044,0.4773413897280967,0.051103180258381,,,rule_or_control,False
primary_development_2022_2023_partial,s1_touch_immediate,60,30m,447757,-0.0024933665647019,-0.0030162529300138,0.3006519161062808,0.5105645195401798,331,-0.0024909089487214,-0.0023782171460578,0.0634441087613293,1.955362846851721e-77,,,rule_or_control,False
