sample_group,strategy_id,ma_period,metric,horizon,observed_count,mean,median,std,win_rate,profit_factor,signal_count,date_count,symbol_count,event_trigger_count,entry_observed_count,entry_executable_count
supplemental_2023_09_legacy,s0_random_matched,240,net_return,5m,242167,-0.002495278982747328,-0.002517107175540434,0.003020996075705305,0.10912304318920414,0.09177303286432487,242168,20,3044,1,242168,242168
supplemental_2023_09_legacy,s0_random_matched,20,net_return,5m,242491,-0.002495563848873895,-0.002517107175540434,0.0029854498410660057,0.11000408262574693,0.09179306642106042,242493,20,3049,1,242493,242493
supplemental_2023_09_legacy,s0_random_matched,10,net_return,5m,242599,-0.0025093868158353096,-0.002517107175540434,0.0030272719287505146,0.10951817608481486,0.09044803866685532,242602,20,3050,1,242602,242602
supplemental_2023_09_legacy,s0_random_matched,120,net_return,5m,242349,-0.002507203890429173,-0.002517107175540434,0.003001178293599946,0.10951974218998221,0.09003761595937011,242351,20,3046,1,242351,242351
supplemental_2023_09_legacy,s0_strong_no_ma,10,net_return,5m,108608,-0.0030028670320103017,-0.002517107175540545,0.005181437133821432,0.13909656747200944,0.15879223875066736,108608,20,3050,1,108608,108608
supplemental_2023_09_legacy,s0_strong_no_ma,20,net_return,5m,108604,-0.003003128813369875,-0.002517107175540545,0.0051810356217936015,0.13907406725350815,0.15872827756107835,108604,20,3049,1,108604,108604
supplemental_2023_09_legacy,s0_strong_no_ma,40,net_return,5m,108593,-0.003003751547940878,-0.002517107175540545,0.005179700972022436,0.1390421113699778,0.15856977759714183,108593,20,3049,1,108593,108593
supplemental_2023_09_legacy,s0_strong_no_ma,60,net_return,5m,108568,-0.0030045964379359644,-0.002517107175540545,0.005177525917642077,0.13900965293640852,0.15835433357952383,108568,20,3048,1,108568,108568
supplemental_2023_09_legacy,s0_strong_no_ma,120,net_return,5m,108523,-0.003004626205698172,-0.002517107175540545,0.005175670775796193,0.13901200667139685,0.15828982708522196,108523,20,3046,1,108523,108523
supplemental_2023_09_legacy,s0_strong_no_ma,240,net_return,5m,108447,-0.0030037407302433627,-0.002517107175540545,0.005172258195469398,0.13898955250029968,0.1582630287845414,108447,20,3044,1,108447,108447
supplemental_2023_09_legacy,s1_touch_immediate,20,net_return,5m,59725,-0.0025736742553430134,-0.002517107175540434,0.004433974050101986,0.16040184177480118,0.17370155087739528,59726,20,3049,1,59726,59726
supplemental_2023_09_legacy,s1_touch_immediate,120,net_return,5m,24182,-0.002576926290169142,-0.002517107175540434,0.005206506716728607,0.17062277727235134,0.21058620050919782,24182,20,2372,1,24182,24182
supplemental_2023_09_legacy,s1_touch_immediate,10,net_return,5m,81044,-0.002591504648464282,-0.002517107175540434,0.004521557381631025,0.16103598045506146,0.17600532362126659,81045,20,3049,1,81045,81045
supplemental_2023_09_legacy,s1_touch_immediate,40,net_return,5m,41773,-0.002670176596297725,-0.002517107175540434,0.004693501129694599,0.15924161539750556,0.17330902507094303,41774,20,3037,1,41774,41774
supplemental_2023_09_legacy,s1_touch_immediate,240,net_return,5m,16335,-0.002583398624021192,-0.002517107175540434,0.005779978154536133,0.18083868992959903,0.23161578701523636,16336,20,1830,1,16336,16336
supplemental_2023_09_legacy,s1_touch_immediate,60,net_return,5m,35024,-0.0026262817691552645,-0.002517107175540434,0.004878795450750648,0.1649725902238465,0.18835542647092127,35025,20,2982,1,35025,35025
supplemental_2023_09_legacy,s1_touch_reclaim,120,net_return,5m,21894,-0.002629400381326344,-0.002517107175540434,0.005029419354471375,0.15812551383940807,0.19602917153586094,21894,20,2334,1,21894,21894
supplemental_2023_09_legacy,s1_touch_reclaim,10,net_return,5m,73547,-0.0027195342830910888,-0.002517107175540434,0.004408238678638898,0.1430241886140835,0.156680361477518,73548,20,3049,1,73548,73548
supplemental_2023_09_legacy,s1_touch_reclaim,40,net_return,5m,37885,-0.002722905661579201,-0.002517107175540434,0.0045973057442816575,0.14567770885574766,0.16201551019171936,37885,20,3033,1,37885,37885
supplemental_2023_09_legacy,s1_touch_reclaim,20,net_return,5m,54348,-0.002697636884982541,-0.002517107175540434,0.004362486143167766,0.14396113932435417,0.15407834547237806,54349,20,3049,1,54349,54349
supplemental_2023_09_legacy,s1_touch_reclaim,240,net_return,5m,14811,-0.0026786046265593277,-0.002517107175540434,0.005549546872574324,0.1646073864019985,0.20980745131322392,14812,20,1788,1,14812,14812
supplemental_2023_09_legacy,s1_touch_reclaim,60,net_return,5m,31751,-0.002673913040456908,-0.002517107175540434,0.004746478036243123,0.1542628578627445,0.17705064275579263,31752,20,2970,1,31752,31752
supplemental_2023_09_legacy,s2_first_touch_reclaim,120,net_return,5m,2132,-0.0026137057129130806,-0.002517107175540545,0.007262057083051128,0.2223264540337711,0.3228398641318901,2132,20,1791,1,2132,2132
supplemental_2023_09_legacy,s2_first_touch_reclaim,20,net_return,5m,1827,-0.0020665996041580627,-0.002517107175540434,0.005652221622216104,0.20580186097427478,0.3176535949348867,1827,20,1569,1,1827,1827
supplemental_2023_09_legacy,s2_first_touch_reclaim,10,net_return,5m,229,-0.0020090898399106934,-0.002517107175540434,0.009291774760346603,0.18777292576419213,0.4646578594420067,229,20,221,1,229,229
supplemental_2023_09_legacy,s2_first_touch_reclaim,40,net_return,5m,2901,-0.0025812948454911684,-0.002517107175540434,0.005767334971762064,0.19682867976559806,0.24895911274208402,2901,20,2292,1,2901,2901
supplemental_2023_09_legacy,s2_first_touch_reclaim,240,net_return,5m,1505,-0.0025862546226820644,-0.002517107175540434,0.008886813830171222,0.22591362126245848,0.378830156500768,1505,20,1321,1,1505,1505
supplemental_2023_09_legacy,s2_first_touch_reclaim,60,net_return,5m,2848,-0.002601712322823342,-0.002517107175540434,0.006392934005955141,0.19276685393258428,0.2736987402336135,2848,20,2322,1,2848,2848
supplemental_2023_09_legacy,s2_reclaim_acceleration,120,net_return,5m,10452,-0.0027037179193857047,-0.002517107175540434,0.005365778659168579,0.16092613853807883,0.20391716027317752,10452,20,2002,1,10452,10452
supplemental_2023_09_legacy,s2_reclaim_acceleration,10,net_return,5m,43469,-0.0027392902034388154,-0.002517107175540434,0.004091840494008147,0.1418712185695553,0.1424148920871201,43469,20,2994,1,43469,43469
supplemental_2023_09_legacy,s2_reclaim_acceleration,40,net_return,5m,21794,-0.0027332849229737754,-0.002517107175540434,0.004325042070245999,0.14191979443883637,0.15119753483820186,21794,20,2576,1,21794,21794
supplemental_2023_09_legacy,s2_reclaim_acceleration,20,net_return,5m,31828,-0.002666677887501783,-0.002517107175540434,0.004015609516672873,0.14452683172049768,0.14459849671651054,31828,20,2871,1,31828,31828
supplemental_2023_09_legacy,s2_reclaim_acceleration,240,net_return,5m,7347,-0.002731813536858063,-0.002517107175540434,0.005448128431155091,0.1657819518170682,0.20362636472256904,7347,20,1433,1,7347,7347
supplemental_2023_09_legacy,s2_reclaim_acceleration,60,net_return,5m,18410,-0.002709331872350638,-0.002517107175540434,0.004578171714888654,0.14720260727865292,0.16733189511727156,18410,20,2486,1,18410,18410
supplemental_2023_09_legacy,s2_reclaim_bull_stack,20,net_return,5m,2032,-0.0026761633067767646,-0.002517107175540434,0.006223480249279421,0.1638779527559055,0.23123271917326166,2032,20,445,1,2032,2032
supplemental_2023_09_legacy,s2_reclaim_bull_stack,10,net_return,5m,2727,-0.002706444707078706,-0.002517107175540434,0.006626218370995194,0.1716171617161716,0.24968722136751373,2727,20,466,1,2727,2727
supplemental_2023_09_legacy,s2_reclaim_bull_stack,40,net_return,5m,900,-0.002584780826610583,-0.002517107175540434,0.004762629655322646,0.18222222222222223,0.19626959585113293,900,20,305,1,900,900
supplemental_2023_09_legacy,s2_reclaim_bull_stack,60,net_return,5m,342,-0.002375483190371723,-0.002517107175540434,0.004981512629231871,0.195906432748538,0.22736935797534064,342,20,164,1,342,342
supplemental_2023_09_legacy,s2_reclaim_bull_stack,120,net_return,5m,85,-0.002605478011454275,-0.002517107175540434,0.004046493502317615,0.15294117647058825,0.20388218241856662,85,18,50,1,85,85
supplemental_2023_09_legacy,s2_reclaim_daily_trend,20,net_return,5m,15941,-0.0027060400310493964,-0.002517107175540434,0.004938631254841057,0.14697948685778808,0.17373119658039557,15942,20,1989,1,15942,15942
supplemental_2023_09_legacy,s2_reclaim_daily_trend,10,net_return,5m,21874,-0.0027275331788910993,-0.002517107175540434,0.005184579762481813,0.1462466855627686,0.187078479139297,21875,20,2067,1,21875,21875
supplemental_2023_09_legacy,s2_reclaim_daily_trend,240,net_return,5m,5629,-0.00269099022692661,-0.002517107175540434,0.0050957768054186664,0.15580031977260614,0.1944522795172227,5630,20,1055,1,5630,5630
supplemental_2023_09_legacy,s2_reclaim_daily_trend,60,net_return,5m,9554,-0.0025631332134233875,-0.002517107175540434,0.0046379099139300965,0.16108436257065104,0.18013293768903463,9555,20,1880,1,9555,9555
supplemental_2023_09_legacy,s2_reclaim_daily_trend,40,net_return,5m,11667,-0.002685692846577119,-0.002517107175540434,0.004782096148072045,0.15093854461301107,0.16917137962314122,11667,20,1895,1,11667,11667
supplemental_2023_09_legacy,s2_reclaim_daily_trend,120,net_return,5m,7357,-0.002594296298982183,-0.002517107175540434,0.0040353048708651985,0.14435231752072855,0.15019796392631948,7357,20,1542,1,7357,7357
supplemental_2023_09_legacy,s2_reclaim_positive_slope,120,net_return,5m,6137,-0.002599905396848499,-0.002517107175540434,0.005191918800966368,0.17239693661398078,0.20954082679706326,6137,20,1291,1,6137,6137
supplemental_2023_09_legacy,s2_reclaim_positive_slope,10,net_return,5m,32793,-0.002743922727338078,-0.002517107175540434,0.004198769436802459,0.13853566309883206,0.14330773208914158,32793,20,3043,1,32793,32793
supplemental_2023_09_legacy,s2_reclaim_positive_slope,20,net_return,5m,23763,-0.002702984601136406,-0.002517107175540434,0.004370255479548148,0.14341623532382275,0.15023113896718196,23763,20,3008,1,23763,23763
supplemental_2023_09_legacy,s2_reclaim_positive_slope,240,net_return,5m,10263,-0.0026617862076353423,-0.002517107175540434,0.004581711167375647,0.16272045210951963,0.17624906106274665,10263,20,1419,1,10263,10263
supplemental_2023_09_legacy,s2_reclaim_positive_slope,60,net_return,5m,13735,-0.002544824906925378,-0.002517107175540434,0.004483241716119914,0.16257735711685475,0.1791100287277766,13736,20,2467,1,13736,13736
supplemental_2023_09_legacy,s2_reclaim_positive_slope,40,net_return,5m,17429,-0.0026700990732427795,-0.002517107175540434,0.004403011364778187,0.1463652533134431,0.15414069061431815,17429,20,2828,1,17429,17429
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,120,net_return,5m,21502,-0.0026184946720907228,-0.002517107175540434,0.005069404599461688,0.16035717607664404,0.1993418435520436,21502,20,2334,1,21502,21502
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,10,net_return,5m,71738,-0.0027032492692536355,-0.002517107175540434,0.004457675020902894,0.14562714321559006,0.16088562840937545,71739,20,3049,1,71739,71739
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,40,net_return,5m,37043,-0.00270832357178737,-0.002517107175540434,0.004637331114527529,0.14772021704505575,0.16520302971598352,37043,20,3033,1,37043,37043
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,20,net_return,5m,53031,-0.0026900420267426907,-0.002517107175540434,0.004404663592404658,0.14578265542795724,0.15692260918852655,53032,20,3049,1,53032,53032
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,240,net_return,5m,14559,-0.0026751992342266546,-0.002517107175540434,0.005592982590936804,0.165808091215056,0.21271694780725056,14560,20,1787,1,14560,14560
supplemental_2023_09_legacy,s4_reclaim_amount_acceleration,60,net_return,5m,31076,-0.002667459885224385,-0.002517107175540434,0.0047874993252867695,0.15590809628008753,0.17987014832993026,31077,20,2969,1,31077,31077
supplemental_2023_09_legacy,s4_reclaim_vwap_support,120,net_return,5m,21669,-0.00263065476500705,-0.002517107175540434,0.005034615810283669,0.15819834787022935,0.1967460520479772,21669,20,2332,1,21669,21669
supplemental_2023_09_legacy,s4_reclaim_vwap_support,10,net_return,5m,72965,-0.002723183211870383,-0.002517107175540434,0.004414502425548172,0.14308229973274858,0.15673863593260948,72966,20,3046,1,72966,72966
supplemental_2023_09_legacy,s4_reclaim_vwap_support,40,net_return,5m,37543,-0.0027228992246946266,-0.002517107175540434,0.004614279353710621,0.14580614229017394,0.16284008562031743,37543,20,3029,1,37543,37543
supplemental_2023_09_legacy,s4_reclaim_vwap_support,20,net_return,5m,53885,-0.0027004492727600634,-0.002517107175540434,0.004352285769011165,0.143917602301197,0.15418495617823452,53886,20,3046,1,53886,53886
supplemental_2023_09_legacy,s4_reclaim_vwap_support,240,net_return,5m,14647,-0.0026816378853357485,-0.002517107175540434,0.005569983268432543,0.1646753601420086,0.2104447952922302,14648,20,1784,1,14648,14648
supplemental_2023_09_legacy,s4_reclaim_vwap_support,60,net_return,5m,31437,-0.002677646161710064,-0.002517107175540434,0.004758048524533906,0.15430861723446893,0.17735816765840223,31438,20,2965,1,31438,31438
supplemental_2023_09_legacy,s1_near_reversal,10,net_return,5m,85073,-0.002722092367517744,-0.002517107175540434,0.003537386882911914,0.12441080013635349,0.1160836016019836,85074,20,3049,1,85074,85074
supplemental_2023_09_legacy,s1_near_reversal,120,net_return,5m,26170,-0.002608123753855212,-0.002517107175540434,0.003880523133848966,0.13989300726022164,0.14363193999151685,26170,20,2308,1,26170,26170
supplemental_2023_09_legacy,s1_near_reversal,20,net_return,5m,64286,-0.0026865513094742445,-0.002517107175540434,0.0035456698665127643,0.12557944186914724,0.11688421591103179,64287,20,3049,1,64287,64287
supplemental_2023_09_legacy,s1_near_reversal,240,net_return,5m,17417,-0.0026576974558691732,-0.002517107175540434,0.004279021475943524,0.14382499856462078,0.15444973811075513,17418,20,1770,1,17418,17418
supplemental_2023_09_legacy,s1_near_reversal,60,net_return,5m,37869,-0.0026493851644157143,-0.002517107175540434,0.003718840562088274,0.13615358208561093,0.13322583702743435,37870,20,2955,1,37870,37870
supplemental_2023_09_legacy,s1_near_reversal,40,net_return,5m,45149,-0.0026323966168826833,-0.002517107175540434,0.0037439171996550545,0.13056767591751756,0.13218020581283466,45149,20,3033,1,45149,45149
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,10,net_return,5m,54267,-0.0026295567651765106,-0.002517107175540434,0.004363500018473605,0.14784307221700113,0.16432512939246993,54268,20,3049,1,54268,54268
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,120,net_return,5m,15820,-0.0025419300499918366,-0.002517107175540434,0.005002902718423067,0.15891276864728193,0.20799710090497342,15820,20,2288,1,15820,15820
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,20,net_return,5m,39205,-0.002651529138982396,-0.002517107175540434,0.004362466744640734,0.1444968753985461,0.16037799903116537,39206,20,3048,1,39206,39206
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,40,net_return,5m,27294,-0.002636630999527583,-0.002517107175540434,0.004646468976023195,0.14768813658679564,0.17434846433481338,27294,20,3017,1,27294,27294
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,60,net_return,5m,22663,-0.002607013629681731,-0.002517107175540434,0.0047295584019067275,0.15412787362661606,0.1874178886767553,22664,20,2935,1,22664,22664
supplemental_2023_09_legacy,s4_reclaim_volume_proxy,240,net_return,5m,10705,-0.002688724923183268,-0.002517107175540434,0.005562174064202095,0.15955161139654367,0.20622816964854557,10706,20,1724,1,10706,10706
supplemental_2023_09_legacy,s1_break_reclaim_stable3,120,net_return,5m,18555,-0.0025237560795479458,-0.002517107175540434,0.004279343715793789,0.15521422797089734,0.16912650255620565,18555,20,2278,1,18555,18555
