sample_group,strategy_id,ma_period,control_id,horizon,matched_date_count,mean_daily_difference,median_daily_difference,std_daily_difference,positive_date_fraction,ttest_p_value,sign_test_p_value,bh_q_value
supplemental_2023_09_legacy,ng_r1_auction_reclaim,120,s0_random_matched,5d,11,-0.0020205690243019878,-0.0016386525348332222,0.0010722059391091022,0.0,0.00013949215756608836,0.0009765625,0.000214104241845624
supplemental_2023_09_legacy,ng_r1_auction_reclaim,240,s0_liquidity_matched,5m,11,-0.00012032812009348113,6.569366259111599e-06,0.0002846730718006391,0.5454545454545454,0.2109479159176316,1.0,0.32005890690951
supplemental_2023_09_legacy,ng_r1_auction_reclaim,240,s0_liquidity_matched,15m,11,0.0001558282085877102,-3.0146182267018148e-05,0.0007494695694656599,0.45454545454545453,0.5257070917797246,1.0,0.6485358515413426
supplemental_2023_09_legacy,ng_r1_auction_reclaim,240,s0_liquidity_matched,30m,11,0.00011016650501333497,-4.9359500118317134e-05,0.0007572717433216147,0.45454545454545453,0.6553260401872097,1.0,0.8336041476623549
supplemental_2023_09_legacy,ng_r1_auction_reclaim,240,s0_liquidity_matched,60m,11,6.749742744582843e-05,-1.573263713058003e-05,0.0007731422323845493,0.45454545454545453,0.7881115217232714,1.0,0.8808734095162178
supplemental_2023_09_legacy,ng_r1_auction_reclaim,240,s0_liquidity_matched,1d,11,4.5881362047895675e-05,-0.001029403871036463,0.003631127862888731,0.2727272727272727,0.9689137564858005,0.2265625,0.9921723148488776
supplemental_2023_09_legacy,ng_r1_auction_reclaim,240,s0_liquidity_matched,2d,11,0.0007693963320248069,-0.0009347256119400345,0.004097046019698697,0.45454545454545453,0.5658006871871687,1.0,0.7445795562545002
supplemental_2023_09_legacy,ng_r1_auction_reclaim,240,s0_liquidity_matched,3d,11,0.0003687674769083261,-0.0013236103734271772,0.004932397788792465,0.36363636363636365,0.8178747735384899,0.548828125,0.899662250892339
supplemental_2023_09_legacy,ng_r1_auction_reclaim,240,s0_liquidity_matched,5d,11,0.0014988530142661723,-0.00016964776734931623,0.006273007997888487,0.45454545454545453,0.4673224675303947,1.0,0.9195060533020851
supplemental_2023_09_legacy,ng_r1_auction_reclaim,240,s0_random_matched,5m,11,-0.0004990078268902161,-0.0006211458353678953,0.000730822152212298,0.2727272727272727,0.056184050281113375,0.2265625,0.06996504374629213
supplemental_2023_09_legacy,ng_r1_auction_reclaim,240,s0_random_matched,15m,11,-0.0010539237057203181,-0.001273669794113506,0.0008427541503833362,0.18181818181818182,0.002709798332725349,0.0654296875,0.0036499324481606738
supplemental_2023_09_legacy,ng_r1_auction_reclaim,240,s0_random_matched,30m,11,-0.0016639262447720744,-0.0018208171236462052,0.0013178894517605758,0.18181818181818182,0.0025486079041551657,0.0654296875,0.003656698297266107
supplemental_2023_09_legacy,ng_r1_auction_reclaim,240,s0_random_matched,60m,11,-0.002022707567549299,-0.001904203073940883,0.0016407082200261937,0.09090909090909091,0.002968055297070113,0.01171875,0.003997788767482194
supplemental_2023_09_legacy,ng_r1_auction_reclaim,240,s0_random_matched,1d,11,-0.00204922189909198,-0.0019733061961535827,0.0012350829234507746,0.0,0.0003751206477169697,0.0009765625,0.0005501769499848889
supplemental_2023_09_legacy,ng_r1_auction_reclaim,240,s0_random_matched,2d,11,-0.0020297337602471345,-0.0019689983155747786,0.001238181473877772,0.0,0.00041076429856782616,0.0009765625,0.000602454304566145
supplemental_2023_09_legacy,ng_r1_auction_reclaim,240,s0_random_matched,3d,11,-0.00201287852907656,-0.001956477781544357,0.0012439146663877616,0.0,0.0004525741835550409,0.0009765625,0.0006564812332886308
supplemental_2023_09_legacy,ng_r1_auction_reclaim,240,s0_random_matched,5d,11,-0.0020364786165877123,-0.0019754640448271434,0.0012282944697337129,0.0,0.0003771829056345986,0.0009765625,0.0005471224565249123
supplemental_2023_09_legacy,ng_r3_volume_quality,10,s0_liquidity_matched,5m,20,-7.378699105599537e-05,-7.743568089684122e-05,9.873367845651949e-05,0.25,0.004142797667427289,0.04138946533203125,0.014390770844747424
supplemental_2023_09_legacy,ng_r3_volume_quality,10,s0_liquidity_matched,15m,20,-0.00010998912542936457,-0.00010174313854525082,0.00017401665075199733,0.15,0.01259517422325645,0.0025768280029296875,0.04889891169028975
supplemental_2023_09_legacy,ng_r3_volume_quality,10,s0_liquidity_matched,30m,20,-0.0001336644209033034,-0.00020513335302403479,0.00024845904159306257,0.15,0.030041795393444815,0.0025768280029296875,0.1156931675274041
supplemental_2023_09_legacy,ng_r3_volume_quality,10,s0_liquidity_matched,60m,20,-0.00010608727902253175,-0.00017672951516491215,0.0003711834431357716,0.25,0.22797849422025662,0.04138946533203125,0.4036874060178512
supplemental_2023_09_legacy,ng_r3_volume_quality,10,s0_liquidity_matched,1d,20,-6.199740964281032e-05,-6.737209652908994e-05,0.001167777534690801,0.45,0.8194668523657168,0.8238029479980469,0.94885635537083
supplemental_2023_09_legacy,ng_r3_volume_quality,10,s0_liquidity_matched,2d,20,-0.00040510663996398585,-0.0004487115378753618,0.0018150885507352452,0.4,0.34284874964839246,0.5034446716308594,0.6156584139169066
supplemental_2023_09_legacy,ng_r3_volume_quality,10,s0_liquidity_matched,3d,20,-0.0005858411435085597,7.534467374527287e-05,0.0022249269712574763,0.55,0.26532544907107675,0.8238029479980469,0.5003279896768875
supplemental_2023_09_legacy,ng_r3_volume_quality,10,s0_liquidity_matched,5d,20,-0.0005932748967095683,-0.0005355804561272019,0.0034229402066609724,0.35,0.45921430908134253,0.26317596435546875,0.9195060533020851
supplemental_2023_09_legacy,ng_r3_volume_quality,10,s0_random_matched,5m,20,-0.0002652088604542896,-0.00031333813778352767,0.00015355709523082544,0.05,4.0837099278124283e-07,4.00543212890625e-05,3.850355074794575e-06
supplemental_2023_09_legacy,ng_r3_volume_quality,10,s0_random_matched,15m,20,-0.00042008429939126974,-0.00037509819340323595,0.0003871505079920406,0.05,0.00014581883012334464,4.00543212890625e-05,0.00032623873858104226
supplemental_2023_09_legacy,ng_r3_volume_quality,10,s0_random_matched,30m,20,-0.0006880169142783378,-0.0005930207768437452,0.0005899091033652535,0.15,6.594967120419025e-05,0.0025768280029296875,0.00014119040660652535
supplemental_2023_09_legacy,ng_r3_volume_quality,10,s0_random_matched,60m,20,-0.0009057473119068063,-0.0007985625452265343,0.0006855710463369498,0.0,1.5037319625583028e-05,1.9073486328125e-06,2.9625764038462084e-05
supplemental_2023_09_legacy,ng_r3_volume_quality,10,s0_random_matched,1d,20,-0.0007690353202669909,-0.0006732459979861207,0.0004760622443033167,0.0,1.0565054973242583e-06,1.9073486328125e-06,2.1455188561046478e-06
supplemental_2023_09_legacy,ng_r3_volume_quality,10,s0_random_matched,2d,20,-0.000774873591760099,-0.0006809775732759354,0.000475377890964692,0.0,9.313092718331157e-07,1.9073486328125e-06,1.951314664793195e-06
supplemental_2023_09_legacy,ng_r3_volume_quality,10,s0_random_matched,3d,20,-0.0007743489808554676,-0.0006783399626626108,0.00047483183235278673,0.0,9.2515411593654e-07,1.9073486328125e-06,1.9696829565100527e-06
supplemental_2023_09_legacy,ng_r3_volume_quality,10,s0_random_matched,5d,20,-0.0007729503063489851,-0.0006816354669163846,0.0004724569259035937,0.0,8.843757930015617e-07,1.9073486328125e-06,1.8828645915517121e-06
supplemental_2023_09_legacy,ng_r3_volume_quality,20,s0_liquidity_matched,5m,20,-0.0001352041167194875,-0.00015022747941959353,9.312480361405251e-05,0.1,4.501671200199324e-06,0.0004024505615234375,8.790361759888786e-05
supplemental_2023_09_legacy,ng_r3_volume_quality,20,s0_liquidity_matched,15m,20,-0.00014078382395569868,-0.00012961244307703625,0.00014955818391422255,0.25,0.000605350679069788,0.04138946533203125,0.006658857469767667
supplemental_2023_09_legacy,ng_r3_volume_quality,20,s0_liquidity_matched,30m,20,-0.0001668686789066841,-0.000166668980928845,0.00026450102597468675,0.3,0.012736438872236041,0.11531829833984375,0.09291808355308465
supplemental_2023_09_legacy,ng_r3_volume_quality,20,s0_liquidity_matched,60m,20,-0.00015738049662885318,-0.0002791846983146699,0.0004614335658296975,0.35,0.15350508466532514,0.26317596435546875,0.32681727702940194
supplemental_2023_09_legacy,ng_r3_volume_quality,20,s0_liquidity_matched,1d,20,-0.0001605758029142269,-0.00030200160546358843,0.0018245297399049685,0.45,0.7055160091158098,0.8238029479980469,0.897216810250403
supplemental_2023_09_legacy,ng_r3_volume_quality,20,s0_liquidity_matched,2d,20,-0.00021177455827569146,-0.0003506035496426145,0.00185918906049383,0.45,0.6252309143041769,0.8238029479980469,0.8012668027975859
supplemental_2023_09_legacy,ng_r3_volume_quality,20,s0_liquidity_matched,3d,20,-0.00039370552487378603,6.148027873691094e-05,0.0024614253503581827,0.5,0.4941168642845447,1.0,0.7475064851145231
supplemental_2023_09_legacy,ng_r3_volume_quality,20,s0_liquidity_matched,5d,20,-0.00011904926148806833,-0.0005387150595688027,0.004309185929215421,0.45,0.9054126558673941,0.8238029479980469,0.9349837888662906
supplemental_2023_09_legacy,ng_r3_volume_quality,20,s0_random_matched,5m,20,-0.0002711877133600014,-0.00025782515760682325,0.00019358896770497254,0.05,7.173065152055931e-06,4.00543212890625e-05,3.506831852116233e-05
supplemental_2023_09_legacy,ng_r3_volume_quality,20,s0_random_matched,15m,20,-0.00047466362033668247,-0.0003482732820009326,0.00037342605309425675,0.05,2.4117120707612792e-05,4.00543212890625e-05,7.579666508106878e-05
supplemental_2023_09_legacy,ng_r3_volume_quality,20,s0_random_matched,30m,20,-0.0008133289762055794,-0.0009366181481577487,0.0005462289885969537,0.05,3.220169431715086e-06,4.00543212890625e-05,1.045888690624385e-05
supplemental_2023_09_legacy,ng_r3_volume_quality,20,s0_random_matched,60m,20,-0.000931731225533081,-0.0010084633976246641,0.000567244706487823,0.0,8.360979599832914e-07,1.9073486328125e-06,2.3481900152722225e-06
supplemental_2023_09_legacy,ng_r3_volume_quality,20,s0_random_matched,1d,20,-0.0008873639579229497,-0.0009124594090893147,0.00043257961628840176,0.0,3.0903840481847515e-08,1.9073486328125e-06,1.0735018272641768e-07
supplemental_2023_09_legacy,ng_r3_volume_quality,20,s0_random_matched,2d,20,-0.0008884709591435176,-0.0009230667184922114,0.00043041907024152183,0.0,2.8041842891642642e-08,1.9073486328125e-06,9.516658204640801e-08
supplemental_2023_09_legacy,ng_r3_volume_quality,20,s0_random_matched,3d,20,-0.0008876701314519065,-0.0009221346240248056,0.00042591598158448277,0.0,2.4139530708580537e-08,1.9073486328125e-06,8.851161259812864e-08
supplemental_2023_09_legacy,ng_r3_volume_quality,20,s0_random_matched,5d,20,-0.0008861915277382228,-0.0009182130297711575,0.00043087651817240105,0.0,2.967042495858957e-08,1.9073486328125e-06,1.0042297678291854e-07
supplemental_2023_09_legacy,ng_r3_volume_quality,40,s0_liquidity_matched,5m,20,-0.0001237876092996044,-0.00016559210845544937,0.00012467825491869973,0.25,0.00036270288822287027,0.04138946533203125,0.0019948658852257865
supplemental_2023_09_legacy,ng_r3_volume_quality,40,s0_liquidity_matched,15m,20,-0.000154886035578662,-0.00012226550550913933,0.0002120990875853803,0.3,0.004896131341483692,0.11531829833984375,0.026928722378160307
supplemental_2023_09_legacy,ng_r3_volume_quality,40,s0_liquidity_matched,30m,20,-0.0001719060011936714,-0.0001771144149730149,0.00026090080303589743,0.25,0.009759319918798389,0.04138946533203125,0.07577824878125808
supplemental_2023_09_legacy,ng_r3_volume_quality,40,s0_liquidity_matched,60m,20,-0.00029707573034502095,-0.00026949638283667315,0.00033261293785360823,0.2,0.0009779173881221963,0.01181793212890625,0.021510049166048924
supplemental_2023_09_legacy,ng_r3_volume_quality,40,s0_liquidity_matched,1d,20,-0.0009126455565855037,-0.0005335300753955717,0.0019278125917648727,0.35,0.05299334635518409,0.26317596435546875,0.22699440798938542
supplemental_2023_09_legacy,ng_r3_volume_quality,40,s0_liquidity_matched,2d,20,-0.0011156099914980406,-0.0009308435505886323,0.0017565718489038183,0.35,0.012237439230805353,0.26317596435546875,0.12323235459946678
supplemental_2023_09_legacy,ng_r3_volume_quality,40,s0_liquidity_matched,3d,20,-0.000951149497034994,-0.0009098665714285935,0.0025888701000455583,0.4,0.1257712829862324,0.5034446716308594,0.45476724381159245
supplemental_2023_09_legacy,ng_r3_volume_quality,40,s0_liquidity_matched,5d,20,-0.001280725710579394,-0.0001456197045040032,0.003757835401463613,0.5,0.15379521845039346,1.0,0.634405276107873
supplemental_2023_09_legacy,ng_r3_volume_quality,40,s0_random_matched,5m,20,-0.0003099270114477737,-0.0003320107825190232,0.00017670007307044307,0.05,3.264503639428609e-07,4.00543212890625e-05,3.3147267723428954e-06
supplemental_2023_09_legacy,ng_r3_volume_quality,40,s0_random_matched,15m,20,-0.00046507866144793696,-0.0004933815768203868,0.00040117056178392055,0.15,7.059019635861571e-05,0.0025768280029296875,0.00017255381332106063
supplemental_2023_09_legacy,ng_r3_volume_quality,40,s0_random_matched,30m,20,-0.0007633596677876146,-0.0007071256364513641,0.000580010183468208,0.1,1.5766362164503463e-05,0.0004024505615234375,4.080705501400896e-05
supplemental_2023_09_legacy,ng_r3_volume_quality,40,s0_random_matched,60m,20,-0.0009545228769901919,-0.0008108833752127037,0.0004998104285527524,0.0,9.238851518201071e-08,1.9073486328125e-06,4.3554585728662193e-07
supplemental_2023_09_legacy,ng_r3_volume_quality,40,s0_random_matched,1d,20,-0.0009054259064414774,-0.0008067079046861381,0.0004621794760338085,0.0,6.276484121018616e-08,1.9073486328125e-06,1.9267346604057144e-07
supplemental_2023_09_legacy,ng_r3_volume_quality,40,s0_random_matched,2d,20,-0.0009044401325046202,-0.0008177128415738111,0.0004598504249848458,0.0,5.908012536665137e-08,1.9073486328125e-06,1.8136224531158096e-07
supplemental_2023_09_legacy,ng_r3_volume_quality,40,s0_random_matched,3d,20,-0.0009055479703695765,-0.0008337867802111252,0.0004602630217380838,0.0,5.878539008707053e-08,1.9073486328125e-06,1.8045747654635607e-07
supplemental_2023_09_legacy,ng_r3_volume_quality,40,s0_random_matched,5d,20,-0.0009086155159165312,-0.0008249741070178372,0.0004626887742092322,0.0,6.049322390186044e-08,1.9073486328125e-06,1.8570012918710645e-07
supplemental_2023_09_legacy,ng_r3_volume_quality,60,s0_liquidity_matched,5m,20,-9.686823490490996e-05,-5.067496451979203e-05,0.0001594975978928923,0.45,0.015892495784289362,0.8238029479980469,0.041133518500513645
supplemental_2023_09_legacy,ng_r3_volume_quality,60,s0_liquidity_matched,15m,20,-6.553400044568415e-05,-0.00012306107090239397,0.00024966409503556105,0.35,0.266766986671453,0.26317596435546875,0.4094563051236255
supplemental_2023_09_legacy,ng_r3_volume_quality,60,s0_liquidity_matched,30m,20,-0.00016321984701353902,-0.0002693042654528374,0.00040030348195531286,0.4,0.09153129010356018,0.5034446716308594,0.22374315358648042
supplemental_2023_09_legacy,ng_r3_volume_quality,60,s0_liquidity_matched,60m,20,-0.00021298078869674215,-0.00015898501597246743,0.0004819640902691022,0.3,0.06917363038152381,0.11531829833984375,0.20161421537446955
supplemental_2023_09_legacy,ng_r3_volume_quality,60,s0_liquidity_matched,1d,20,-0.0008751825736327745,-0.0005179518611506776,0.0018830374787352957,0.25,0.05705151320202344,0.04138946533203125,0.22699440798938542
supplemental_2023_09_legacy,ng_r3_volume_quality,60,s0_liquidity_matched,2d,20,-0.0010461529962177529,-0.0006069533456034262,0.0021945601997330577,0.4,0.05151618303021597,0.5034446716308594,0.27634561319818424
supplemental_2023_09_legacy,ng_r3_volume_quality,60,s0_liquidity_matched,3d,20,-0.0010939368486762992,-1.5957718431435202e-05,0.00305346939494468,0.5,0.13487983813692125,1.0,0.45476724381159245
supplemental_2023_09_legacy,ng_r3_volume_quality,60,s0_liquidity_matched,5d,20,-0.0012156590011523588,-0.00019727757755991812,0.0038688514246372667,0.45,0.18677049822044967,0.8238029479980469,0.6885655831712689
supplemental_2023_09_legacy,ng_r3_volume_quality,60,s0_random_matched,5m,20,-0.0002821455422264285,-0.00030147842534858653,0.0001889455098099113,0.05,3.0990110368981007e-06,4.00543212890625e-05,1.77856285595891e-05
supplemental_2023_09_legacy,ng_r3_volume_quality,60,s0_random_matched,15m,20,-0.0004474902623025787,-0.00044324479252931266,0.00046597029941126587,0.15,0.0005010358227373153,0.0025768280029296875,0.0007601922827738577
supplemental_2023_09_legacy,ng_r3_volume_quality,60,s0_random_matched,30m,20,-0.0007586423212350168,-0.000709063927766744,0.0005933909167242272,0.1,2.2486322860766243e-05,0.0004024505615234375,5.7080665723483544e-05
supplemental_2023_09_legacy,ng_r3_volume_quality,60,s0_random_matched,60m,20,-0.0009146431569417911,-0.0007788491778604521,0.00052632878657637,0.0,3.7352716752352065e-07,1.9073486328125e-06,1.2025752710513348e-06
supplemental_2023_09_legacy,ng_r3_volume_quality,60,s0_random_matched,1d,20,-0.000901874901097629,-0.0007869043120947549,0.0004979771595512639,0.0,2.040844754863009e-07,1.9073486328125e-06,5.082858634753154e-07
supplemental_2023_09_legacy,ng_r3_volume_quality,60,s0_random_matched,2d,20,-0.0009036260326539907,-0.0007906085474172139,0.0004961399579994976,0.0,1.8776755485725887e-07,1.9073486328125e-06,4.676474951161919e-07
supplemental_2023_09_legacy,ng_r3_volume_quality,60,s0_random_matched,3d,20,-0.0009027985783406249,-0.0008026829721433818,0.0004924707956435976,0.0,1.705016008051649e-07,1.9073486328125e-06,4.2464549634493903e-07
supplemental_2023_09_legacy,ng_r3_volume_quality,60,s0_random_matched,5d,20,-0.0009064817672095677,-0.0007929130130167974,0.0004980097145593966,0.0,1.8945993187098846e-07,1.9073486328125e-06,4.7186247182963167e-07
supplemental_2023_09_legacy,ng_r3_volume_quality,120,s0_liquidity_matched,5m,20,-0.00011342432521500962,-0.00012062061483803727,0.0001274136810870944,0.2,0.0010070847006781497,0.01181793212890625,0.004583971741017785
supplemental_2023_09_legacy,ng_r3_volume_quality,120,s0_liquidity_matched,15m,20,-0.00011993878709375442,-0.00018638778239922737,0.00029859854558273233,0.2,0.09610144414006448,0.01181793212890625,0.2013554067696589
supplemental_2023_09_legacy,ng_r3_volume_quality,120,s0_liquidity_matched,30m,20,-0.00020204139096173445,-0.00022896315053669481,0.00035316767253681984,0.2,0.02203307957406477,0.01181793212890625,0.09291808355308465
supplemental_2023_09_legacy,ng_r3_volume_quality,120,s0_liquidity_matched,60m,20,-0.0004030117063673743,-0.0003102623550230966,0.000507761975105967,0.2,0.002624789702530884,0.01181793212890625,0.026651710825698206
