sample_group,strategy_id,ma_period,signal_count,recent_high_breakout_true_count,recent_high_breakout_true_fraction,prior_acceleration_true_count,prior_acceleration_true_fraction,breakout_recent_true_count,breakout_recent_true_fraction,daily_trend_positive_true_count,daily_trend_positive_true_fraction,market_supportive_true_count,market_supportive_true_fraction,sector_strong_true_count,sector_strong_true_fraction,leader_sync_true_count,leader_sync_true_fraction,auction_confirmed_true_count,auction_confirmed_true_fraction,volume_normal_true_count,volume_normal_true_fraction,not_repeated_cross_true_count,not_repeated_cross_true_fraction,sector_strength_rank_finite_count,sector_strength_rank_invalid_count,sector_strength_rank_finite_mean,sector_strength_rank_finite_median,sector_breadth_finite_count,sector_breadth_invalid_count,sector_breadth_finite_mean,sector_breadth_finite_median,leader_relative_return_finite_count,leader_relative_return_invalid_count,leader_relative_return_finite_mean,leader_relative_return_finite_median,vwap_deviation_finite_count,vwap_deviation_invalid_count,vwap_deviation_finite_mean,vwap_deviation_finite_median,volume_acceleration_5_20_finite_count,volume_acceleration_5_20_invalid_count,volume_acceleration_5_20_finite_mean,volume_acceleration_5_20_finite_median,amount_curve_surprise_finite_count,amount_curve_surprise_invalid_count,amount_curve_surprise_finite_mean,amount_curve_surprise_finite_median
supplemental_2023_09_legacy,s0_random_matched,120,242351,6100.0,0.02517010451782745,142107.0,0.5863685315926074,0.0,0.0,70974.0,0.2928562291882435,77422.0,0.3194622675375798,48939.0,0.20193438442589468,31126.0,0.12843355298719625,116254.0,0.47969267715008396,155162.0,0.6402366815074004,232080.0,0.9576193207372777,242351,0,0.5180051288239617,0.5121951219512195,242351,0,0.43479695704952626,0.39705882352941174,242351,0,4.5554123678272455e-06,-0.0003962679655447627,242351,0,1.75382194064864,0.9121111678242557,218058,24293,0.15001172673295185,-0.1441809950179644,242351,0,0.8506216502430589,0.0826491359890662
supplemental_2023_09_legacy,s0_random_matched,240,242168,6093.0,0.02516021935185491,141933.0,0.5860931254335833,0.0,0.0,70970.0,0.2930610154933765,77494.0,0.32000099104753726,49014.0,0.202396683294242,31279.0,0.12916239965643686,115931.0,0.478721383502362,155060.0,0.6402992963562486,235148.0,0.971011859535529,242168,0,0.5177606495309759,0.5121951219512195,242168,0,0.43478971099938285,0.39849624060150374,242168,0,1.735601305865963e-05,-0.0003993273535626658,242168,0,1.7547978817172754,0.9127946842045426,217968,24200,0.15353218032717753,-0.143739837331192,242168,0,0.8602775693362651,0.0827112247937718
supplemental_2023_09_legacy,s0_strong_no_ma,10,108608,39617.0,0.36477055097230404,66801.0,0.6150651885680612,0.0,0.0,28853.0,0.26566182969946966,46886.0,0.43169932233352976,32060.0,0.2951900412492634,26488.0,0.24388626988803772,51691.0,0.47594099882144963,49922.0,0.4596530642309959,102678.0,0.9453999705362405,108608,0,0.5807510249435699,0.5975609756097561,108608,0,0.547351896111756,0.5714285714285714,108608,0,0.004626166319127178,0.0030968266974430282,108608,0,1.7902044834829802,0.9610843784420069,74571,34037,1.263934919504282,0.5763747454175152,108556,52,3.0715537961830113,0.2655284546900718
supplemental_2023_09_legacy,s0_strong_no_ma,20,108604,39613.0,0.3647471548009281,66801.0,0.6150878420684321,0.0,0.0,28853.0,0.2656716143051821,46883.0,0.4316875989834629,32060.0,0.29520091341018745,26487.0,0.24388604471290193,51689.0,0.4759401127030312,49919.0,0.4596423704467607,104776.0,0.9647526794593201,108604,0,0.5807510795541647,0.5975609756097561,108604,0,0.5473504887853333,0.5714285714285714,108604,0,0.004626833652028768,0.003096975642740523,108604,0,1.7902697113765935,0.9612383227278608,74567,34037,1.263958096030708,0.5763747454175152,108556,48,3.0715537961830113,0.2655284546900718
supplemental_2023_09_legacy,s0_strong_no_ma,40,108593,39603.0,0.3646920151390974,66801.0,0.6151501477995819,0.0,0.0,28853.0,0.26569852568765945,46880.0,0.431703700975201,32057.0,0.2952031898925345,26486.0,0.24390154061495675,51683.0,0.4759330711924341,49911.0,0.4596152606521599,106050.0,0.9765822843093017,108593,0,0.5807591469871773,0.5975609756097561,108593,0,0.5473606280396777,0.5714285714285714,108593,0,0.004626941424810292,0.003096727138283063,108593,0,1.7904495026485059,0.9614374957600027,74557,34036,1.2639997086342236,0.5762946552201607,108556,37,3.0715537961830113,0.2655284546900718
supplemental_2023_09_legacy,s0_strong_no_ma,60,108568,39591.0,0.364665463119888,66801.0,0.6152917986883797,0.0,0.0,28853.0,0.2657597082013116,46872.0,0.4317294230344116,32046.0,0.29516984746886743,26478.0,0.24388401739002286,51669.0,0.4759137130646231,49901.0,0.4596289882838405,106425.0,0.9802612187753298,108568,0,0.5807400015456021,0.5975609756097561,108568,0,0.5473681997733225,0.5714285714285714,108568,0,0.004620051073003408,0.003095159404127686,108568,0,1.7908590628027834,0.9622738895709633,74537,34031,1.2639535153261263,0.5762859633827375,108556,12,3.0715537961830113,0.2655284546900718
supplemental_2023_09_legacy,s0_strong_no_ma,120,108523,39565.0,0.3645770942565171,66772.0,0.6152797102918275,0.0,0.0,28853.0,0.26586990776148833,46852.0,0.431724150640878,32029.0,0.2951355933765193,26469.0,0.24390221427715783,51649.0,0.4759267620688702,49879.0,0.45961685541313824,106978.0,0.985763386563217,108523,0,0.5807254975510237,0.5975609756097561,108523,0,0.5473477365748559,0.5714285714285714,108523,0,0.0046211508249620024,0.003096221147704212,108523,0,1.7915994237896504,0.9641112911413092,74507,34016,1.2640007236588164,0.5762240752619201,108523,0,3.0722019843733577,0.26568694755009203
supplemental_2023_09_legacy,s0_strong_no_ma,240,108447,39532.0,0.36452829492747607,66703.0,0.6150746447573469,0.0,0.0,28848.0,0.2660101247614042,46810.0,0.43163941833337943,32008.0,0.2951487823545142,26447.0,0.2438702776471456,51622.0,0.47601132350364694,49842.0,0.459597775872085,107442.0,0.9907328003540901,108447,0,0.5807422620963143,0.5975609756097561,108447,0,0.5473032993312358,0.5714285714285714,108447,0,0.0046216738211100295,0.0030968945302161798,108447,0,1.7919840308646824,0.9650131596707197,74455,33992,1.2638715572707355,0.5760517799352751,108447,0,3.073093660365417,0.26569978570428887
supplemental_2023_09_legacy,s1_break_reclaim_stable3,10,61986,4068.0,0.06562772238892653,36840.0,0.5943277514277417,0.0,0.0,18375.0,0.29643790533346237,21230.0,0.3424966928016004,14772.0,0.2383118768754235,8348.0,0.134675571903333,30445.0,0.4911592940341367,30027.0,0.48441583583389797,43833.0,0.7071435485432195,61986,0,0.5534161726526573,0.5609756097560976,61986,0,0.48264150454120647,0.4777777777777778,61986,0,0.001342468982638445,0.0012886449633728264,61986,0,1.7510815963918787,0.8843063839618664,43913,18073,1.0010668025807274,0.2677459526774595,61970,16,1.2371258062111163,0.1700071304761367
supplemental_2023_09_legacy,s1_break_reclaim_stable3,20,45606,2910.0,0.06380739376397843,26799.0,0.5876200499934219,0.0,0.0,13432.0,0.29452265052843923,15726.0,0.344823049598737,11754.0,0.25772924615182213,8080.0,0.17716967065736963,22478.0,0.49287374468271716,22152.0,0.48572556242599657,32321.0,0.7087006095689163,45606,0,0.5598041229063571,0.573170731707317,45606,0,0.48434939760660917,0.47706422018348627,45606,0,0.0015081606450897105,0.001396835521918027,45606,0,1.7419112073511753,0.8987167166063744,32856,12750,1.1036327064320859,0.293804927449967,45594,12,1.165319276460942,0.20229193227997044
supplemental_2023_09_legacy,s1_break_reclaim_stable3,40,31943,2044.0,0.06398898037128635,18448.0,0.5775287230379113,0.0,0.0,9911.0,0.31027142096860033,11372.0,0.35600914128291017,8237.0,0.25786557305199886,6209.0,0.19437748489496917,15054.0,0.47127696208872055,15369.0,0.4811382775568982,22813.0,0.7141783802398022,31943,0,0.5492955057904064,0.5609756097560976,31943,0,0.47983846182779133,0.4700854700854701,31943,0,0.001966788991932986,0.001470342544449622,31943,0,1.7345190306656764,0.873293859631209,23020,8923,1.1637167778083088,0.2926267188682169,31937,6,1.177283421648663,0.2484405784627337
supplemental_2023_09_legacy,s1_break_reclaim_stable3,60,26494,1807.0,0.06820412168792934,15306.0,0.5777157092171813,0.0,0.0,8102.0,0.3058050879444402,9406.0,0.35502377896882314,6787.0,0.25617120857552655,5157.0,0.19464784479504793,12459.0,0.4702574167736091,12919.0,0.4876198384539896,18798.0,0.7095191364082434,26494,0,0.5450686487690632,0.5609756097560976,26494,0,0.47619995349481203,0.4666666666666667,26494,0,0.002052480406013949,0.0013828966049066176,26494,0,1.7266845182691974,0.826006201221387,19078,7416,1.166720035052472,0.30813835026901937,26491,3,1.250748165258303,0.29891015483536654
supplemental_2023_09_legacy,s1_break_reclaim_stable3,120,18555,1278.0,0.06887631366208569,8821.0,0.47539746699002966,0.0,0.0,6354.0,0.34244139046079225,6292.0,0.3390999730530854,4932.0,0.26580436540016167,3875.0,0.2088385879816761,8832.0,0.4759902991107518,9005.0,0.485313931554837,13281.0,0.7157639450282942,18555,0,0.550762729130924,0.5609756097560976,18555,0,0.4742013016854787,0.46122448979591835,18555,0,0.0027566591688871806,0.001732358109113655,18555,0,1.70551638512581,0.8464963007218997,13253,5302,1.1731727316471814,0.315820895522388,18555,0,1.601752462137145,0.4155092420301518
supplemental_2023_09_legacy,s1_break_reclaim_stable3,240,12483,812.0,0.06504846591364255,6191.0,0.4959544981174397,0.0,0.0,4757.0,0.3810782664423616,4011.0,0.32131699110790674,3191.0,0.2556276536089081,2475.0,0.19826964671953856,5655.0,0.45301610189858205,5978.0,0.47889129215733395,8981.0,0.7194584635103741,12483,0,0.5461906241268573,0.5609756097560976,12483,0,0.4659303979068985,0.44594594594594594,12483,0,0.0032261169980754086,0.0016825673666981513,12483,0,1.6830274408017873,0.8833976968221489,8879,3604,1.2813143370636875,0.34828930969324157,12483,0,2.077236419613706,0.4531214020896184
supplemental_2023_09_legacy,s1_near_reversal,10,85074,16272.0,0.19126877776994147,50808.0,0.5972212426828408,0.0,0.0,25342.0,0.29788184404165785,29137.0,0.34249006747067257,19199.0,0.22567411900228038,11048.0,0.1298634130286574,41576.0,0.4887039518536803,43413.0,0.5102969179772904,80082.0,0.9413216728965371,85074,0,0.5495938399682933,0.5609756097560976,85074,0,0.47939582296809763,0.47058823529411764,85074,0,0.0012062127326041042,0.0014084022615868269,85074,0,1.7370691775939038,0.8693353851128077,61338,23736,0.7374507384799271,0.20238255059233357,85057,17,0.9684124141351118,0.15733356115282393
supplemental_2023_09_legacy,s1_near_reversal,20,64287,12515.0,0.19467388430009178,38240.0,0.5948325477934886,0.0,0.0,19210.0,0.29881624589730427,21691.0,0.337408807379408,15347.0,0.23872633658437942,10510.0,0.16348561917650536,31237.0,0.4858991709054708,32612.0,0.5072876320251373,60763.0,0.9451833185558511,64287,0,0.5511272430377756,0.5609756097560976,64287,0,0.4727631369450044,0.45555555555555555,64287,0,0.0011977749470027657,0.0014445884801846942,64287,0,1.7274699785610708,0.8960286611948911,46892,17395,0.84116074701177,0.23601728854029713,64273,14,0.9225395931039422,0.18326854061744746
supplemental_2023_09_legacy,s1_near_reversal,40,45149,8631.0,0.19116702474030434,26221.0,0.5807659084365102,0.0,0.0,14451.0,0.32007353429754815,15509.0,0.34350705441980994,10724.0,0.23752464063434406,7869.0,0.1742895745199229,21023.0,0.46563600522713683,22819.0,0.5054154023344924,42639.0,0.9444062991428381,45149,0,0.5410813193604346,0.5487804878048781,45149,0,0.46703311691285293,0.4462809917355372,45149,0,0.0014627672038109362,0.0014170680244325372,45149,0,1.7118567596093173,0.8509989791466208,32891,12258,0.8601197986578217,0.24665856622114224,45139,10,0.9363950704525977,0.21666564118267795
supplemental_2023_09_legacy,s1_near_reversal,60,37870,7359.0,0.19432268286242407,21936.0,0.5792447847900712,0.0,0.0,12132.0,0.32035912331660943,12973.0,0.3425666754687087,8781.0,0.23187219434908898,6623.0,0.17488777396355953,17394.0,0.45930815949300235,19281.0,0.509136519672564,35849.0,0.9466332189067864,37870,0,0.5339016017569621,0.5487804878048781,37870,0,0.4592939433380397,0.4342105263157895,37870,0,0.0014189340454806689,0.0012550590553364704,37870,0,1.7004902065839775,0.8126225254248551,27648,10222,0.867031782853311,0.25777724942279157,37867,3,0.9990954835053061,0.2537777495357729
supplemental_2023_09_legacy,s1_near_reversal,120,26170,5086.0,0.19434466946885748,12120.0,0.4631257164692396,0.0,0.0,9784.0,0.3738632021398548,8522.0,0.32564004585403133,6285.0,0.24016048910966756,4722.0,0.18043561329766908,12073.0,0.46132976690867405,13267.0,0.5069545280855942,24839.0,0.9491402369124953,26170,0,0.5372433525634375,0.5487804878048781,26170,0,0.45544250398528874,0.4243661100803958,26170,0,0.0017457571035789897,0.0013873429669393903,26170,0,1.6987942504057763,0.8593777027328726,18904,7266,0.8319185326795614,0.2597259093139447,26170,0,1.2540470219239228,0.3663894013304757
supplemental_2023_09_legacy,s1_near_reversal,240,17418,3292.0,0.18899988517625446,8483.0,0.4870249167527845,0.0,0.0,6939.0,0.39838098518773685,5427.0,0.31157423355149844,4010.0,0.23022160982891263,3146.0,0.18061775175106212,7713.0,0.44281777471581124,8817.0,0.5062004822597314,16398.0,0.9414398897692042,17418,0,0.5339990309996051,0.5365853658536586,17418,0,0.44913200574483547,0.42105263157894735,17418,0,0.002043188219753912,0.001409655298857524,17418,0,1.6655865944831019,0.8341908144467123,12633,4785,0.8780047250843164,0.27437149574968345,17418,0,1.554862222690638,0.3919784662308702
supplemental_2023_09_legacy,s1_touch_immediate,10,81045,12995.0,0.16034301931025974,47455.0,0.585538898143007,0.0,0.0,24394.0,0.30099327534086,26187.0,0.32311678697020174,15871.0,0.19582947745079893,8394.0,0.10357208957986304,30864.0,0.3808254673329632,36980.0,0.4562897155901043,80299.0,0.9907952372138935,81045,0,0.5289808131285025,0.524390243902439,81045,0,0.44788504562805803,0.4262295081967213,81045,0,-2.5868176728666346e-05,0.0002394220621306552,81045,0,1.757803183993604,0.8917122453350463,52226,28819,0.953592091807154,0.3401734907110211,81021,24,2.0491202247748923,0.26403232190527737
supplemental_2023_09_legacy,s1_touch_immediate,20,59726,10459.0,0.1751163647322774,34651.0,0.5801660918193082,0.0,0.0,17660.0,0.29568362187322106,19288.0,0.3229414325419415,13040.0,0.21833037538090613,8646.0,0.14476107557847503,23913.0,0.4003783946689884,27229.0,0.45589860362321266,59143.0,0.9902387569902555,59726,0,0.5379664696422485,0.5365853658536586,59726,0,0.4510795134638376,0.4222222222222222,59726,0,0.00024658983162046923,0.00042255830565714474,59726,0,1.7431165074629245,0.8996310387556776,39604,20122,1.156407102114333,0.41187735745735365,59709,17,1.8741992129653153,0.28405752514361193
supplemental_2023_09_legacy,s1_touch_immediate,40,41774,7354.0,0.1760425144826926,23839.0,0.5706659644755111,0.0,0.0,12933.0,0.3095944846076507,13988.0,0.3348494278737971,9302.0,0.2226743907693781,6913.0,0.16548570881409488,16253.0,0.38906975630775126,18884.0,0.452051515296596,41392.0,0.9908555560875185,41774,0,0.5311706312830701,0.5365853658536586,41774,0,0.4519373251191305,0.4253731343283582,41774,0,0.0006717849919609781,0.0004942695728210416,41774,0,1.7226918909366393,0.8598753248916043,27695,14079,1.2185420156062343,0.4195867026055706,41766,8,1.8898308271416409,0.3477799157014524
supplemental_2023_09_legacy,s1_touch_immediate,60,35025,6355.0,0.1814418272662384,20191.0,0.5764739471805853,0.0,0.0,10553.0,0.3012990720913633,11881.0,0.339214846538187,7700.0,0.21984296930763741,5876.0,0.16776588151320485,13461.0,0.38432548179871523,15923.0,0.4546181299072091,34700.0,0.9907209136331192,35025,0,0.527460176528957,0.5365853658536586,35025,0,0.4486128675415992,0.4230769230769231,35025,0,0.0007575258363173938,0.0004902280639048004,35025,0,1.7210831005347806,0.820935951802517,23186,11839,1.2324357678736628,0.436663038480422,35021,4,1.9906081694772622,0.3969533526271003
supplemental_2023_09_legacy,s1_touch_immediate,120,24182,4491.0,0.1857166487470019,11465.0,0.47411297659416096,0.0,0.0,8125.0,0.3359937143329749,7830.0,0.3237945579356546,5574.0,0.23050202630055414,4349.0,0.17984451244727484,9493.0,0.3925647175585146,11063.0,0.4574890414357787,23943.0,0.9901166156645439,24182,0,0.5323159132674723,0.5365853658536586,24182,0,0.4482704760822472,0.41386376483889203,24182,0,0.0012721781543298966,0.0006678039641797601,24182,0,1.6913506575115353,0.843844708054906,15883,8299,1.1598339808739,0.41734417344173447,24182,0,2.479695652767019,0.5476632757704245
supplemental_2023_09_legacy,s1_touch_immediate,240,16336,3010.0,0.18425563173359452,8060.0,0.4933888344760039,0.0,0.0,6249.0,0.3825293829578844,4982.0,0.3049706170421156,3634.0,0.22245347698334966,2871.0,0.1757468168462292,6100.0,0.37340842311459355,7251.0,0.44386630754162587,16208.0,0.9921645445641528,16336,0,0.5296658882969785,0.5365853658536586,16336,0,0.4393708116800505,0.4,16336,0,0.0017113640492119944,0.0006276607749500344,16336,0,1.6656721516058748,0.8551688096436268,10728,5608,1.3671117479781674,0.4525451181889856,16336,0,3.108422735404766,0.599750248320882
supplemental_2023_09_legacy,s1_touch_reclaim,10,73548,15292.0,0.20791863816827105,43469.0,0.591028987871866,0.0,0.0,21875.0,0.29742481100777723,24665.0,0.33535922118888345,15762.0,0.21430902267906674,9291.0,0.12632566487192037,31990.0,0.4349540436177734,35201.0,0.4786126067330179,73548.0,1.0,73548,0,0.542607150863474,0.5487804878048781,73548,0,0.467139408649725,0.45454545454545453,73548,0,0.0009921841084609164,0.0012014238351540725,73548,0,1.7605510459875617,0.8894538042408964,49790,23758,0.9160540427215387,0.3019286571168762,73529,19,1.658055581264366,0.20404289917292817
supplemental_2023_09_legacy,s1_touch_reclaim,20,54349,11998.0,0.22075843161787706,31828.0,0.585622550552908,0.0,0.0,15942.0,0.2933264641483744,18220.0,0.3352407587996099,12764.0,0.2348525271854128,9137.0,0.16811716866915674,24153.0,0.44440560083902186,25914.0,0.47680730096229923,54349.0,1.0,54349,0,0.5493118324253857,0.5609756097560976,54349,0,0.46813372103387296,0.4489795918367347,54349,0,0.001252354734094576,0.001383326798595097,54349,0,1.7551371290861766,0.9066704799315628,37665,16684,1.082981068922904,0.3600764087870105,54332,17,1.5141957046296592,0.23101264142824307
supplemental_2023_09_legacy,s1_touch_reclaim,40,37885,8367.0,0.220852580176851,21794.0,0.5752672561699881,0.0,0.0,11667.0,0.3079582948396463,13198.0,0.3483700673089613,9059.0,0.23911838458492807,7059.0,0.18632704236505213,16257.0,0.4291144252342616,17989.0,0.47483172759667414,37885.0,1.0,37885,0,0.5424606559646037,0.5487804878048781,37885,0,0.46845946208632344,0.45098039215686275,37885,0,0.001676706857616745,0.0014669279808121856,37885,0,1.729662797932975,0.871894733132144,26280,11605,1.1445858868395045,0.3764702558749763,37878,7,1.5222709673570791,0.27889054946279535
supplemental_2023_09_legacy,s1_touch_reclaim,60,31752,7172.0,0.22587553539934493,18410.0,0.5798059964726632,0.0,0.0,9555.0,0.30092592592592593,11069.0,0.3486079617031998,7496.0,0.23607961703199798,5934.0,0.18688586545729402,13543.0,0.4265243134290753,15163.0,0.4775447215923406,31752.0,1.0,31752,0,0.5377637053014452,0.5487804878048781,31752,0,0.4639874590784029,0.4448979591836735,31752,0,0.001765056206473963,0.0013808667120753016,31752,0,1.7351433380913197,0.8245105974217339,22011,9741,1.1739699343674088,0.381116020291278,31748,4,1.6114530705178802,0.33159375371858035
supplemental_2023_09_legacy,s1_touch_reclaim,120,21894,5051.0,0.2307024755640815,10452.0,0.4773910660454919,0.0,0.0,7357.0,0.3360281355622545,7312.0,0.3339727779300265,5414.0,0.24728236046405408,4376.0,0.19987211108066136,9453.0,0.43176212661003016,10439.0,0.47679729606284826,21894.0,1.0,21894,0,0.5431452430446368,0.5487804878048781,21894,0,0.46319310929697194,0.4426229508196721,21894,0,0.0023955526421361078,0.0016533296436718088,21894,0,1.710124082005044,0.8636367974750947,15046,6848,1.13230420668436,0.37773955876033005,21894,0,2.0505783014998116,0.46547688614255534
supplemental_2023_09_legacy,s1_touch_reclaim,240,14812,3366.0,0.2272481771536592,7347.0,0.4960167431812044,0.0,0.0,5630.0,0.38009721847150957,4639.0,0.3131920064812314,3545.0,0.23933297326492034,2934.0,0.19808263570078316,6089.0,0.41108560626519036,6949.0,0.46914663786119365,14812.0,1.0,14812,0,0.5403430310295511,0.5487804878048781,14812,0,0.4541218232038451,0.4262295081967213,14812,0,0.002882572300825776,0.0016673826265862538,14812,0,1.6813706176442833,0.8660786903207789,10165,4647,1.256340579806351,0.40502732240437167,14812,0,2.5568745896046208,0.5121031656184957
supplemental_2023_09_legacy,s2_first_touch_reclaim,10,229,73.0,0.31877729257641924,132.0,0.5764192139737991,0.0,0.0,70.0,0.3056768558951965,96.0,0.4192139737991266,63.0,0.27510917030567683,65.0,0.2838427947598253,113.0,0.49344978165938863,90.0,0.3930131004366812,229.0,1.0,229,0,0.6061348386409628,0.6219512195121951,229,0,0.5407545349105143,0.5825688073394495,229,0,0.0023052310491582283,0.002580742053587954,229,0,1.6967888181207746,0.7182370799469313,130,99,1.2153004061746282,0.5662481291792355,226,3,6.100072268986496,0.9570239306024374
supplemental_2023_09_legacy,s2_first_touch_reclaim,20,1827,550.0,0.30103995621237,1114.0,0.6097427476737821,0.0,0.0,625.0,0.34209085933223865,613.0,0.3355227148330597,580.0,0.31746031746031744,464.0,0.25396825396825395,891.0,0.4876847290640394,780.0,0.4269293924466338,1827.0,1.0,1827,0,0.5865806933931411,0.6341463414634146,1827,0,0.4802469976059345,0.4523809523809524,1827,0,0.0018012220680942344,0.0017212331681102882,1827,0,1.8354748490788635,0.9597710933907746,1141,686,1.6390064466543128,0.7131474103585658,1823,4,3.1428271529822545,0.6128876675218515
supplemental_2023_09_legacy,s2_first_touch_reclaim,40,2901,759.0,0.26163391933815927,1574.0,0.5425715270596346,0.0,0.0,1075.0,0.3705618752154429,1032.0,0.3557394002068252,819.0,0.2823164426059979,797.0,0.27473285074112375,1244.0,0.42881764908652187,1183.0,0.4077904170975526,2901.0,1.0,2901,0,0.5347020791821175,0.5487804878048781,2901,0,0.4642507519578505,0.4371584699453552,2901,0,0.002736736621833811,0.0017837830342815942,2901,0,1.7869550968192143,0.9639188575844937,1777,1124,1.729101965202373,0.7286333078125165,2900,1,2.7463877277349646,0.7001313354648787
supplemental_2023_09_legacy,s2_first_touch_reclaim,60,2848,795.0,0.2791432584269663,1534.0,0.538623595505618,0.0,0.0,1116.0,0.39185393258426965,1047.0,0.367626404494382,750.0,0.2633426966292135,883.0,0.31004213483146065,1207.0,0.4238061797752809,1121.0,0.39360955056179775,2848.0,1.0,2848,0,0.5276274321732005,0.5487804878048781,2848,0,0.46905995798135225,0.4477279263733103,2848,0,0.0039199856153461455,0.002231137992421455,2848,0,1.8471070651893209,0.943907035397047,1778,1070,2.0813213173985594,0.8057165083963732,2847,1,3.177094110515931,0.7349361822268954
supplemental_2023_09_legacy,s2_first_touch_reclaim,120,2132,744.0,0.34896810506566606,1228.0,0.575984990619137,0.0,0.0,591.0,0.2772045028142589,763.0,0.3578799249530957,719.0,0.33724202626641653,808.0,0.3789868667917448,1030.0,0.4831144465290807,798.0,0.37429643527204504,2132.0,1.0,2132,0,0.5830721182446358,0.6219512195121951,2132,0,0.512200856952927,0.5370879120879121,2132,0,0.00815786039840305,0.005181470056059689,2132,0,1.7058506751005567,0.907156098936427,1332,800,2.4130927546265393,0.9602329314319169,2132,0,4.551143274462326,1.297561734317212
