sample_group,metric,horizon,strategy_id,ma_period,observed_count,positive_count,mean_exact,min_exact,max_exact,q01,q05,q25,q50,q75,q95,q99,positive_q99,tail_estimate_method
supplemental_2023_09_legacy,gross_return,60m,s1_touch_immediate,120,24176,10142,1.9207167757566906e-05,-0.10200927357032441,0.1351351351351351,-0.024938146201155552,-0.014090966270790593,-0.005050477891120917,-0.00036300491435617985,0.003851537676170954,0.016164514030854553,0.037344483175266965,0.05281716168055045,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,1d,s1_touch_immediate,120,24156,10519,-0.0004813810390506508,-0.12713936430317851,0.22874251497005993,-0.050123140216915475,-0.03126783030727362,-0.012836258147775139,-0.0020169616194136964,0.009600391160257559,0.03350024087283505,0.07662055149446535,0.10094803344889783,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,2d,s1_touch_immediate,120,24157,9977,-0.0019336911492714088,-0.15642005325923358,0.33397683397683386,-0.06468764665499899,-0.040817605470102825,-0.017925742500308144,-0.00395471165743409,0.010594607152113791,0.04277914528222751,0.09713541112208307,0.12821662791357794,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,3d,s1_touch_immediate,120,24159,9461,-0.0030939830320094257,-0.1795634920634921,0.4512471655328796,-0.07650225582023064,-0.047462744685713626,-0.020848277939054846,-0.005553026174938584,0.010474601770384177,0.04823660377359259,0.11213843155163732,0.14932824108874634,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,5d,s1_touch_immediate,120,24154,9126,-0.0043155621382516655,-0.23412698412698418,0.6904347826086958,-0.09637711257370042,-0.05817775421518161,-0.026587687528155494,-0.008179796230542621,0.011583618219951956,0.06295503834387778,0.14212646496040351,0.22177528580928524,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,5m,s1_touch_reclaim,120,21894,3462,-0.002629400381326344,-0.10426961247138933,0.08509963341039195,-0.015053705153281667,-0.008568721267838095,-0.004461300497202063,-0.0025171071755404418,-0.0010857569749311833,0.0034195073752708856,0.013058117976913435,0.03702115623068949,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,15m,s1_touch_reclaim,120,21893,4827,-0.0025651500525122706,-0.10272790784569441,0.09922614789255424,-0.018824974671310564,-0.010916086964231339,-0.005299175918549414,-0.002517107175540486,-0.00042024020488347987,0.0063378910652722035,0.020514261011940343,0.04593664916976452,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,30m,s1_touch_reclaim,120,21893,5902,-0.0024090781544357496,-0.10426961247138933,0.10881925216021937,-0.02174324002706582,-0.013082771174701857,-0.006066724229380105,-0.002517107175540535,0.00030248889462487343,0.009559507021670348,0.02750001023645038,0.04848803036187803,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,60m,s1_touch_reclaim,120,21889,6725,-0.0026096952805462533,-0.10426961247138933,0.12693763984402762,-0.02720358554356559,-0.01645368874666666,-0.007542779691507276,-0.0030583327185034724,0.0012091485699574898,0.013116671640199693,0.03393218954629973,0.05601344588063428,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,1d,s1_touch_reclaim,120,21870,8468,-0.0030786911460198977,-0.1306733674955992,0.2256496383687372,-0.0522163379053345,-0.033496159723609434,-0.015278814296256292,-0.004629515568684218,0.006908971269279444,0.030574374898186842,0.07416173488744914,0.0996364843307667,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,2d,s1_touch_reclaim,120,21869,8220,-0.0045763002671755214,-0.15854343439631668,0.33061907131602597,-0.066807464260527,-0.043159219735530725,-0.020425258245181346,-0.006597641508293695,0.00771218659251622,0.03974504326361368,0.09583690183674427,0.12929714184418087,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,3d,s1_touch_reclaim,120,21872,7824,-0.005819434791083845,-0.18213587539122955,0.4475942208790342,-0.07872483980984595,-0.0499332638726275,-0.023495700529092788,-0.008301408846193094,0.0076434381086883255,0.04561822593638487,0.10891489994853468,0.1532441091303841,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,5d,s1_touch_reclaim,120,21869,7636,-0.006930171604843658,-0.21054829872716563,0.6861797770876086,-0.09866750103549163,-0.06064905370705131,-0.02910807699843041,-0.010858205659467586,0.008724690394469437,0.06013280165015296,0.14117669509728115,0.23046910415189872,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,5m,s1_touch_reclaim,120,21894,7711,-0.0001125765730857442,-0.10200927357032441,0.08783783783783772,-0.01256823356864075,-0.0060668850922966835,-0.0019490994137819138,0.0,0.001433861354208751,0.005951595354183234,0.015614528594421532,0.02720408111983522,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,15m,s1_touch_reclaim,120,21893,8417,-4.816411120169937e-05,-0.1004636785162285,0.10199999999999987,-0.01634901973064723,-0.008420174269764666,-0.0027890891793956878,0.0,0.0021111484927427734,0.008877343465750004,0.0230894869006379,0.03753481371823342,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,30m,s1_touch_reclaim,120,21893,8870,0.00010830162790943531,-0.10200927357032441,0.11161731207289316,-0.019274649209356315,-0.010592326018989507,-0.0035585743669133366,-6.718045559834717e-07,0.0028227355804423433,0.012107089037902967,0.03009286437684632,0.045234219121877,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,60m,s1_touch_reclaim,120,21889,8977,-9.282174729197355e-05,-0.10200927357032441,0.1297814207650274,-0.024748773683850624,-0.013971749963213504,-0.0050383545944695084,-0.0005426894235572227,0.0037356587990664057,0.01567323001547596,0.036541275027415054,0.05227488125187791,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,1d,s1_touch_reclaim,120,21870,9459,-0.0005630011045996995,-0.12847965738758027,0.22874251497005993,-0.049824644700488425,-0.031057226916793648,-0.012793910765306445,-0.002117738969098839,0.009449864767233349,0.033174987071733976,0.07687233797651082,0.10117735943551547,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,2d,s1_touch_reclaim,120,21869,8946,-0.0020643893809590376,-0.15642005325923358,0.33397683397683386,-0.06445259116468942,-0.04074467126439494,-0.017953341554492686,-0.0040908313938085574,0.010255106971400278,0.04236879724271276,0.09860220132075326,0.1296265262928763,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,3d,s1_touch_reclaim,120,21872,8484,-0.00331066090386032,-0.18007202881152473,0.4512471655328796,-0.07640003972250262,-0.04753580942408355,-0.021031531973595734,-0.005798898118717542,0.010186185003592661,0.048256800651112826,0.11171320122447982,0.14919136526106713,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,5d,s1_touch_reclaim,120,21869,8197,-0.004424200616420845,-0.20855614973262027,0.6904347826086958,-0.09639302543594813,-0.058278640114724396,-0.026658071044802934,-0.008362146903901916,0.011270165785177243,0.06280800330148491,0.1440564076903014,0.22574626449205165,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,5m,s2_first_touch_reclaim,120,2132,474,-0.0026137057129130806,-0.05284465313168374,0.06546337831184079,-0.02425600104875275,-0.012271990715198593,-0.00506501494232139,-0.002517107175540523,-0.0004836428662057647,0.007223937321306596,0.024121258525128836,0.04258121483643991,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,15m,s2_first_touch_reclaim,120,2132,589,-0.002470929144977874,-0.05001629254813389,0.09922614789255424,-0.028435031969992378,-0.015805020207661676,-0.006398180987801211,-0.0025171071755404964,0.0003838513013468273,0.01077717982982039,0.03786286321021431,0.06354705722119439,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,30m,s2_first_touch_reclaim,120,2132,678,-0.002202935792510266,-0.05416342954513176,0.10881925216021937,-0.03021547474292732,-0.01823025712027798,-0.007173382089010656,-0.002583325593116987,0.0015053652850204517,0.015559226743776747,0.04120031656587977,0.05533165092449782,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,60m,s2_first_touch_reclaim,120,2132,728,-0.0021819384287816777,-0.057209380672442744,0.11924136800491003,-0.035714478303852076,-0.021285041359608133,-0.008613676425713392,-0.0028800654511873212,0.002442024825422445,0.018902983375003225,0.04310168343574782,0.06035431406503023,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,1d,s2_first_touch_reclaim,120,2132,828,-0.003620143810232708,-0.10669286621725949,0.2256496383687372,-0.06566817344161754,-0.04019704325560015,-0.017365624774867805,-0.005039872015656832,0.007645631022013705,0.03695258296147,0.08946126385669247,0.10416696268941206,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,2d,s2_first_touch_reclaim,120,2130,839,-0.004994295511073539,-0.1253303162019752,0.24342583976657295,-0.07658397986212406,-0.051758027727862185,-0.023060760370860234,-0.00660074699841511,0.009897697548765407,0.04683925115485354,0.10343220028359239,0.13823753902825794,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,3d,s2_first_touch_reclaim,120,2130,774,-0.006685240493309976,-0.18164466570677973,0.3676827293366305,-0.09174813194729364,-0.060575212343902375,-0.025996141581746287,-0.00889213486769442,0.008350654940979951,0.055173981772621075,0.11607196638623722,0.18083706981874362,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,5d,s2_first_touch_reclaim,120,2129,790,-0.006141577383139018,-0.1852391986538947,0.5853465221007306,-0.10609656975610805,-0.06870956887159754,-0.03030713847818824,-0.0101717259157732,0.010853540918129014,0.06949270476643556,0.16446543833550598,0.2546384351141109,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,5m,s2_first_touch_reclaim,120,2132,799,-9.684229982042801e-05,-0.05045454545454542,0.06815203145478366,-0.02179375108043889,-0.009779499588244941,-0.002554337307546552,0.0,0.0020385956731315204,0.009765625623176745,0.02670558652413612,0.0379684243103887,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,15m,s2_first_touch_reclaim,120,2132,856,4.629455892901771e-05,-0.04761904761904767,0.10199999999999987,-0.025983327614835714,-0.013321444535750753,-0.00389086754287202,0.0,0.002908278926641963,0.013327834593450404,0.040481867585132524,0.05945144269847621,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,30m,s2_first_touch_reclaim,120,2132,909,0.00031496418163177867,-0.05177664974619289,0.11161731207289316,-0.027768263262096228,-0.01575280143426264,-0.004668024832271155,-6.63855170377652e-05,0.004032623004862665,0.018121948806693277,0.043827742867479695,0.053206171062200255,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,60m,s2_first_touch_reclaim,120,2132,922,0.0003360145313466789,-0.05483028720626626,0.12206572769953072,-0.03328114333300531,-0.018815294296351003,-0.006111953692669359,-0.00036387418597137164,0.004971646167204587,0.021474143270658774,0.04573390775867305,0.05901407500853352,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,1d,s2_first_touch_reclaim,120,2132,925,-0.0011058201024069143,-0.1044386422976501,0.22874251497005993,-0.06331042539211816,-0.03777501985358938,-0.014885987224585406,-0.002529130933737588,0.010188383450644902,0.03956929028150899,0.09221047467970915,0.10526557726574391,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,2d,s2_first_touch_reclaim,120,2130,899,-0.002483439418713991,-0.12312312312312312,0.2465635738831613,-0.07425377740249446,-0.0493651779960775,-0.02059549426170977,-0.004093944720506953,0.012446132974924747,0.049480907076648845,0.10621666619176608,0.13866821592883088,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,3d,s2_first_touch_reclaim,120,2130,823,-0.004178651431271299,-0.17957957957957948,0.3711340206185567,-0.08945619560360367,-0.058204612415923625,-0.02353828278670818,-0.0063911148131098145,0.010895186468559243,0.057836670045341966,0.11888832822584293,0.17445468739653364,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,5d,s2_first_touch_reclaim,120,2129,849,-0.0036336164095362037,-0.18318318318318316,0.5893470790378006,-0.10384084110683181,-0.06635949565874501,-0.02786015830703417,-0.00767393485672528,0.013404388375833961,0.07219152574945312,0.1674039191170696,0.2422174822792209,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,5m,s2_reclaim_acceleration,120,10452,1682,-0.0027037179193857047,-0.10426961247138933,0.08509963341039195,-0.016804121304543576,-0.009184047038312302,-0.004589266044145478,-0.0025171071755404374,-0.0010897690438449825,0.0037713611828030973,0.014528433022953481,0.03484932807293292,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,15m,s2_reclaim_acceleration,120,10452,2290,-0.0026503817574323983,-0.10272790784569441,0.09488499996412547,-0.020262034161223807,-0.011485539676940801,-0.005397798671413681,-0.002517107175540545,-0.0004741137014148873,0.006678196142798203,0.022421763504132147,0.04908132874251252,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,30m,s2_reclaim_acceleration,120,10452,2813,-0.0024178479573885776,-0.10426961247138933,0.10881925216021937,-0.023445936574121286,-0.013623033119602071,-0.00604876408503936,-0.002517107175540474,0.00030870483213230445,0.009990664583174455,0.028715671456836667,0.050392183716346094,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,60m,s2_reclaim_acceleration,120,10449,3319,-0.0024076210551373573,-0.10426961247138933,0.11924136800491003,-0.028402009548919156,-0.01641668107719429,-0.0072683510071831665,-0.002571111849348802,0.001398364477319154,0.013424316863452,0.03474880350192992,0.05534689587867156,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,1d,s2_reclaim_acceleration,120,10439,4336,-0.0024052858202617284,-0.12933644807253764,0.21009589543073348,-0.055735319549111324,-0.03455668582164094,-0.014654475034078785,-0.0035010608686778513,0.008174586222248089,0.03202038718742552,0.0745084968544033,0.10023106467943128,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,2d,s2_reclaim_acceleration,120,10441,3919,-0.005017608263526168,-0.15854343439631668,0.33061907131602597,-0.07219990202880262,-0.04555096104858808,-0.02072354177859331,-0.006400455478226848,0.0077849427118112284,0.039259146628459154,0.09232568301178838,0.12783381533392424,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,3d,s2_reclaim_acceleration,120,10447,3571,-0.007170658847485052,-0.18141035726064958,0.3684940627291111,-0.0845083723772664,-0.052762331486517426,-0.024584506946527356,-0.00885182505853192,0.006739981932271365,0.04383347802719812,0.10476383745484953,0.15661886478944834,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,5d,s2_reclaim_acceleration,120,10449,3478,-0.009091064380556199,-0.2061251122756358,0.5499028857157484,-0.10395079972629934,-0.06341970757557622,-0.03029757362214874,-0.011461055784879423,0.007001193376172593,0.050464610578683046,0.13579227608636235,0.23678473254738908,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,5m,s2_reclaim_acceleration,120,10452,3618,-0.00018708164840501059,-0.10200927357032441,0.08783783783783772,-0.014323066823279803,-0.006683763612119542,-0.0020773878765354874,0.0,0.001430939960938861,0.006304337050370038,0.017088553920185948,0.029658153138410158,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,15m,s2_reclaim_acceleration,120,10452,3899,-0.00013361089483418406,-0.1004636785162285,0.09764789736279411,-0.017789705581252736,-0.00899106397304271,-0.002887960802732507,0.0,0.0020332800548820192,0.009218507289184033,0.02500180289714642,0.04175785381979416,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,30m,s2_reclaim_acceleration,120,10452,4230,9.950969471837846e-05,-0.10200927357032441,0.11161731207289316,-0.02098164244132455,-0.01113395129275277,-0.00354056890088485,0.0,0.0028322582370068875,0.012539334607832743,0.03131159326847075,0.04600953945223491,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,60m,s2_reclaim_acceleration,120,10449,4411,0.0001097624041380795,-0.10200927357032441,0.12206572769953072,-0.02595022186303705,-0.013934648906404815,-0.004763233400614187,-5.039669778313077e-05,0.003925352185010993,0.01598165156883332,0.03735994967487481,0.05230047924471035,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,1d,s2_reclaim_acceleration,120,10439,4810,0.00011210353188318055,-0.12713936430317851,0.21314952279957589,-0.05335250635013793,-0.03212042920894379,-0.012167996008603568,-0.0009864366599323718,0.010718673447635807,0.03462464831368687,0.07721997498306864,0.10164026622755748,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,2d,s2_reclaim_acceleration,120,10441,4265,-0.0025068109999414052,-0.15642005325923358,0.33397683397683386,-0.06985863652854171,-0.04314244803857593,-0.018252377794169262,-0.003893147772880979,0.010328046687778763,0.04188167446732493,0.09508212207907969,0.12772992968266095,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,3d,s2_reclaim_acceleration,120,10447,3863,-0.0046652947187571904,-0.17934467986569425,0.37194740137758275,-0.08219816679718743,-0.05037201607408352,-0.0221230859493752,-0.006350703283796892,0.009280448992563188,0.046467549003765714,0.1075516636948174,0.15407978408819584,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,5d,s2_reclaim_acceleration,120,10449,3765,-0.006590546316439647,-0.20412180155146475,0.5538140020898641,-0.10168965631434598,-0.06105628561466829,-0.027850569314472672,-0.008966518296883714,0.009542319592831425,0.05311541494631662,0.1386584013188113,0.22233334724568654,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,5m,s2_reclaim_bull_stack,120,85,13,-0.002605478011454275,-0.016134621070754807,0.015536881834856908,-0.014139277129143913,-0.007448546503014924,-0.0053963019072184315,-0.002517107175540434,-0.0013501067588879423,0.0054623551170847025,0.012700476165634151,0.015536881834856908,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,15m,s2_reclaim_bull_stack,120,85,18,-0.0015736447622205314,-0.016134621070754807,0.04225768601857505,-0.014950219527518493,-0.009288927499336864,-0.004295952561209515,-0.002517107175540434,-0.00042710586942271145,0.0069115661320216844,0.033451228480784315,0.04225768601857505,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,30m,s2_reclaim_bull_stack,120,85,30,-0.0014127456306665211,-0.01953899954455851,0.03479522048622252,-0.0182156604618636,-0.012911542384850982,-0.00601015861401305,-0.002517107175540323,0.0019430995630582149,0.011670160038268294,0.028600619835507712,0.03479522048622252,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,60m,s2_reclaim_bull_stack,120,85,27,-0.002343484402412251,-0.027381050251809924,0.03992369269332796,-0.026002845337101017,-0.019068261277464738,-0.006045106831177316,-0.002517107175540434,0.0019543678612586324,0.013801599394611352,0.03551687469102345,0.03992369269332796,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,1d,s2_reclaim_bull_stack,120,85,41,-0.0013179458658477982,-0.08880961549906397,0.07093175191604684,-0.0869281015329068,-0.05004230469196969,-0.01222152869125065,-0.0006491616833600444,0.010720469132165455,0.05102996909561574,0.07093175191604684,0.07093175191604684,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,2d,s2_reclaim_bull_stack,120,84,39,0.0012210998953696786,-0.1019728794806184,0.12394845662059306,-0.10017152724394754,-0.03994294624871868,-0.01694064029477904,-0.0025171071755404895,0.012813365624324446,0.09225561423295936,0.12351247079643894,0.12394845662059306,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,3d,s2_reclaim_bull_stack,120,85,38,-0.00102287081369648,-0.1019728794806184,0.1131248272866896,-0.10011854629406866,-0.07517232010823899,-0.022062280526045086,-0.003236791802397887,0.01823103324694353,0.0993635683385965,0.11268034036458405,0.1131248272866896,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,5d,s2_reclaim_bull_stack,120,85,31,-0.0004381570025858875,-0.141256330138684,0.31820748078276684,-0.1405817559707972,-0.09799930781535865,-0.022173387710610587,-0.008120943652082158,0.009270800413877511,0.14338250930058044,0.2583916493343581,0.31820748078276684,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,5m,s2_reclaim_bull_stack,120,85,24,-8.859383609441222e-05,-0.013651877133105783,0.018099547511312153,-0.011651498022882715,-0.004943883612390319,-0.0028864602615142343,0.0,0.001169945294347996,0.007999598138500857,0.015255984288697627,0.018099547511312153,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,15m,s2_reclaim_bull_stack,120,85,35,0.0009458432020306489,-0.013651877133105783,0.04488778054862852,-0.012464486801144672,-0.006788908734686686,-0.0017833342290534127,0.0,0.002095275338707403,0.009452466178005211,0.03605910027637395,0.04488778054862852,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,30m,s2_reclaim_bull_stack,120,85,39,0.0011071483559450207,-0.017064846416382284,0.03740648379052369,-0.015738167941779325,-0.010420665140309066,-0.003501866010535565,0.0,0.004471461887400607,0.014223068200835154,0.031196251319093326,0.03740648379052369,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,60m,s2_reclaim_bull_stack,120,85,34,0.0001740609030762694,-0.024926686217008776,0.0425478974869371,-0.023545003458714645,-0.01659292026057537,-0.0035369024180927078,0.0,0.004482758620689475,0.016359886156988645,0.03812995906011727,0.0425478974869371,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,1d,s2_reclaim_bull_stack,120,85,46,0.0012021873440827306,-0.0865102639296188,0.07363420427553424,-0.08462400204012463,-0.047645125403461774,-0.009728910225448834,0.001872659176029856,0.013270980788675557,0.05368220012228283,0.07363420427553424,0.07363420427553424,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,2d,s2_reclaim_bull_stack,120,84,40,0.003747640283158164,-0.09970674486803521,0.12678469446030838,-0.09790084699286443,-0.03752028164333096,-0.01445993031358872,0.0,0.015369158619307544,0.09501187648456066,0.1263476084438057,0.12678469446030838,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,3d,s2_reclaim_bull_stack,120,85,39,0.0014980070060278238,-0.09970674486803521,0.11593375214163326,-0.09784773234773117,-0.07283855538310934,-0.019594494793951645,-0.0007215007215005675,0.020800497504006032,0.10213776722090251,0.11548814357500714,0.11593375214163326,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,5d,s2_reclaim_bull_stack,120,85,33,0.002084196318462984,-0.13908932570291133,0.321533923303835,-0.13841304927477466,-0.09572314605762525,-0.019705882352941018,-0.00561797752808979,0.01181765389082462,0.1462677881752873,0.2615671490576773,0.321533923303835,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,5m,s2_reclaim_daily_trend,120,7357,1062,-0.002594296298982183,-0.04267002023415212,0.0840906889080204,-0.012078793068058816,-0.007421347600068419,-0.004264472330855484,-0.002517107175540434,-0.0011789586211637655,0.002510243257345524,0.008937548404337511,0.023834898819172102,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,15m,s2_reclaim_daily_trend,120,7357,1529,-0.0025765196986862592,-0.05369531183944953,0.09639139295485499,-0.015559793241824068,-0.009691168577549236,-0.00501312380617007,-0.0025171071755404405,-0.0005387387101901417,0.004695689744087494,0.014210113274316205,0.03230779599527029,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,30m,s2_reclaim_daily_trend,120,7357,1870,-0.0026285653851633958,-0.06024923602068588,0.0970148083774427,-0.01941354095534361,-0.011870827000472095,-0.005833455322552796,-0.002517107175540538,6.695161013582168e-05,0.007327896438943488,0.01887062860449057,0.043731820023901746,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,60m,s2_reclaim_daily_trend,120,7354,2055,-0.0030817555943356677,-0.06837732218795955,0.09709283496504328,-0.025051039820179834,-0.015431195844628192,-0.007438907263529667,-0.0034001383492740156,0.0005809331043827574,0.010037954669887496,0.028357267012480182,0.04780337774915522,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,1d,s2_reclaim_daily_trend,120,7346,2480,-0.004954756742970146,-0.11700483439319309,0.2256496383687372,-0.04995338071219795,-0.03119870077777807,-0.015573905515600856,-0.005952066886032818,0.003936750307180928,0.024025529691043213,0.05393138030406421,0.08791335581906475,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,2d,s2_reclaim_daily_trend,120,7349,2639,-0.005581891951643315,-0.1508882184738023,0.31608287090185416,-0.0629675776019994,-0.04098962642574287,-0.019983808169324102,-0.007317326181137049,0.0064473710837817215,0.033410105845813526,0.0790136787418438,0.1199144603531969,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,3d,s2_reclaim_daily_trend,120,7351,2646,-0.005353401983814017,-0.18213587539122955,0.4475942208790342,-0.07100035150940895,-0.044890130066905426,-0.021771118069361696,-0.007638993634544199,0.0067585750829289365,0.04097103645996001,0.09929293132958474,0.13120877295771452,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,net_return,5d,s2_reclaim_daily_trend,120,7351,2270,-0.009094475648196708,-0.21054829872716563,0.5406925451230948,-0.09060250626913509,-0.05793086939125257,-0.029616960975378664,-0.013258429389578318,0.005452119241960764,0.05619721743603429,0.1269023200391265,0.2220949609994758,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,5m,s2_reclaim_daily_trend,120,7357,2539,-7.738390702945641e-05,-0.040254237288135486,0.08682634730538918,-0.009585814414765238,-0.004916616074127573,-0.001751774559629044,0.0,0.0013415798469499727,0.005040036745543123,0.01148356093350437,0.01800026668945833,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,15m,s2_reclaim_daily_trend,120,7357,2883,-5.95624482116535e-05,-0.05130735076467674,0.0991580916744621,-0.01307559874972105,-0.007192164851764881,-0.0025023152262410907,0.0,0.0019833607970441976,0.007230998116874226,0.01676943090471659,0.02547944703913016,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,30m,s2_reclaim_daily_trend,120,7357,2917,-0.0001117394698443439,-0.05787781350482324,0.09978308026030369,-0.016939071237562282,-0.009377323553335157,-0.0033247168155654573,0.0,0.00259057955205554,0.009869847077383882,0.021441706854209545,0.03588597603543198,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,60m,s2_reclaim_daily_trend,120,7354,2863,-0.0005660732859251652,-0.06602641056422565,0.09986130374479885,-0.022590796099602916,-0.012946676842266852,-0.0049342200486794646,-0.000881396854596016,0.0031058580575259683,0.012586744029140368,0.030952284405196286,0.04644032501350509,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,1d,s2_reclaim_daily_trend,120,7346,2825,-0.002443800876150706,-0.11477663230240553,0.22874251497005993,-0.04755597702767373,-0.028753970427526077,-0.013089746635242015,-0.003443627690461961,0.006470143527420976,0.026609616122263407,0.05659093292293551,0.08793440761664968,duckdb_approx_quantile_per_ma_period
supplemental_2023_09_legacy,gross_return,2d,s2_reclaim_daily_trend,120,7349,2871,-0.003072518634805555,-0.14874551971326166,0.3194039520570131,-0.06060301470964403,-0.03856960307485993,-0.017510777497471874,-0.004812332161411198,0.008987099752596693,0.03601787387012012,0.08173652551225487,0.11917392004562365,duckdb_approx_quantile_per_ma_period
