sample_group,signal_year,strategy_id,ma_period,signal_count,net_return_5m_mean,net_return_5m_median,net_return_5m_win_rate,net_return_15m_mean,net_return_15m_median,net_return_15m_win_rate,net_return_30m_mean,net_return_30m_median,net_return_30m_win_rate,net_return_60m_mean,net_return_60m_median,net_return_60m_win_rate,net_return_1d_mean,net_return_1d_median,net_return_1d_win_rate,net_return_2d_mean,net_return_2d_median,net_return_2d_win_rate,net_return_3d_mean,net_return_3d_median,net_return_3d_win_rate,net_return_5d_mean,net_return_5d_median,net_return_5d_win_rate
primary_development_2022_2023_partial,2023,ht_r3_core_pullback,20,26483,-0.003008545006083922,-0.0030162529300138408,0.1627081523996526,-0.0028743238396559873,-0.0030162529300139518,0.2320356455084394,-0.0028385112306500548,-0.0035833654141262383,0.2693905294162072,-0.0027996269236727424,-0.004022291019892599,0.30567932935578884,-0.0013529854169695805,-0.0038669216561826314,0.42415422415422416,-3.1651380845870044e-05,-0.0030162529300139518,0.44504497694459144,0.0006942898119398107,-0.0030162529300138408,0.45697217180883243,0.0006397677945193741,-0.0030162529300139518,0.4640438812180821
primary_development_2022_2023_partial,2023,ht_r3_core_pullback,40,18875,-0.0029319457471013847,-0.0030162529300138408,0.16996026490066224,-0.0027886957532543715,-0.0030162529300139518,0.23671523178807946,-0.0026889221180873657,-0.0030162529300139518,0.27959097170711034,-0.00267479346389195,-0.003817043088302996,0.3135166640173793,-0.0010927704637716112,-0.0030162529300139518,0.43537775891341257,-0.00028366441605209977,-0.0030162529300138408,0.4507983661344226,0.00039621878902320283,-0.0030162529300138408,0.4589920424403183,1.111725891874518e-05,-0.004094073197116521,0.46080772700737677
primary_development_2022_2023_partial,2023,ht_r3_core_pullback,60,15338,-0.0029550241201868866,-0.0030162529300138408,0.16886165080192986,-0.002801164101034391,-0.0030162529300139518,0.2358195331855522,-0.0026796180134037984,-0.0030162529300139518,0.2760644193779748,-0.002544819410544986,-0.003916194124019834,0.319509650495566,-0.0009150771879662034,-0.0030162529300138408,0.43825065274151437,-0.0002680616071573051,-0.0030162529300138408,0.45232656790445736,-0.00016459381801723814,-0.0030162529300139518,0.45814287579992163,-0.00034313937765747155,-0.0038289562424045354,0.46158369266954136
primary_development_2022_2023_partial,2023,ht_r3_core_pullback,120,10686,-0.003001893392691201,-0.0030162529300138408,0.17097136440202135,-0.002847095322494473,-0.0030162529300139518,0.23825566161332584,-0.0027447352569651357,-0.0036190350367736324,0.2737226277372263,-0.002677370428690999,-0.003975813803036021,0.31268132896583994,-0.0006256984830110579,-0.0030162529300138408,0.4408954664668415,0.0006007424138734133,-0.0024787953844235266,0.4688582935281446,0.0008835241606385323,-0.0030162529300138408,0.4633323967406575,0.0013622496157072587,-0.0030162529300138408,0.47185011709601876
primary_development_2022_2023_partial,2023,ht_r3_core_pullback,240,8109,-0.0029685537214976586,-0.0030162529300138408,0.16339869281045752,-0.0028618189802105333,-0.0030162529300139518,0.22372964972866305,-0.0027356452522096673,-0.0035195414146491633,0.2685002466699556,-0.0026245574145590264,-0.003764833467198081,0.3059940799210656,-0.0002340560434108594,-0.0030162529300138408,0.4350937808489635,0.001146105587803698,-0.0030162529300137297,0.4633814993207361,0.0017736334437037963,-0.0030162529300137297,0.4640740740740741,0.0028933730306888654,-0.0030162529300137297,0.47801383399209485
primary_development_2022_2023_partial,2023,ng_r1_auction_reclaim,10,90634,-0.002944459961235216,-0.0030162529300138408,0.13205860935189884,-0.0028450935739657885,-0.0030162529300138408,0.1982390520009268,-0.0026817527407284733,-0.0030162529300138408,0.25627841285254005,-0.0024814104698453934,-0.0030162529300138408,0.31314624968273763,-0.0004454964243624695,-0.0017518474169256892,0.4574925168715553,0.0017523540284163429,-0.0008582794515075154,0.4846392629497476,0.0028007244363481335,-0.0006311243485064288,0.4903557224922669,0.0018365397674224096,-0.0030162529300137297,0.46894334452890224
primary_development_2022_2023_partial,2023,ng_r1_auction_reclaim,20,62166,-0.0029408229339717147,-0.0030162529300138408,0.13747285450012064,-0.002838887096515803,-0.0030162529300138408,0.20391551244309317,-0.0026879366570992614,-0.0030162529300138408,0.25763742539534434,-0.002545492787432289,-0.0030162529300138408,0.30923307109416476,-0.0005149598433498797,-0.0026113381574457972,0.44643029658970146,0.001781762263057551,-0.00106138283771956,0.48120167525773194,0.0027790417464278825,-0.0005963894662517344,0.4913351586406829,0.001568654441510742,-0.0030162529300138408,0.4643156334579198
primary_development_2022_2023_partial,2023,ng_r1_auction_reclaim,40,41355,-0.0028511208076247487,-0.0030162529300138408,0.14508523757707653,-0.0027403663412766894,-0.0030162529300138408,0.21144266576389226,-0.002612398084891802,-0.0030162529300138408,0.2621511824732795,-0.002398714974183714,-0.0030162529300138408,0.31450130598819775,0.00043800719914504217,-0.0013149154776759264,0.46685062813158085,0.0025197990522419947,-0.00034873788768596814,0.4935970369653102,0.0031331541994201106,-0.00010109577483835563,0.49849828028871773,0.001808487380039694,-0.0030162529300138408,0.4683860031480809
primary_development_2022_2023_partial,2023,ng_r1_auction_reclaim,60,32569,-0.0028371726021982663,-0.0030162529300138408,0.1510331910712641,-0.002767433821828194,-0.0030162529300138408,0.20992354693113083,-0.002619585180014071,-0.0030162529300138408,0.2620670596904937,-0.002406150191621042,-0.0030162529300138408,0.31416200945771666,0.0004295153215974092,-0.001365617587182788,0.46799422267293567,0.0022380898624885406,-0.00041251459103835986,0.4925928202606344,0.0026253029269429754,-0.0007269676324939134,0.4898718224571973,0.0015604471199739346,-0.0030162529300137297,0.47188316679477327
primary_development_2022_2023_partial,2023,ng_r1_auction_reclaim,120,20336,-0.0028189199870044114,-0.0030162529300138408,0.1587332808811959,-0.0027132022828505868,-0.0030162529300138408,0.221932628473076,-0.0025392242425026166,-0.0030162529300138408,0.27150233587410866,-0.002242958402476713,-0.0030162529300138408,0.3229899188591099,0.0009529511812451873,-0.0006100170159270002,0.48521234191230744,0.002886807826783111,0.00023654885488011423,0.5039621991435743,0.003797942913336875,7.996988697356322e-05,0.5011076650420913,0.0038564854123478705,-3.1271651361297614e-05,0.49972915743339735
primary_development_2022_2023_partial,2023,ng_r1_auction_reclaim,240,16324,-0.0028050287661324337,-0.0030162529300138408,0.1529037000735114,-0.002627621810182371,-0.0030162529300138408,0.21379563832394022,-0.002526424321878012,-0.0030162529300138408,0.26602132091655434,-0.0022965095868206103,-0.0030162529300138408,0.31380599301427786,0.0010073829154933162,-0.001028249446324625,0.4761700300558179,0.0031875411517355845,0.0006223738841100168,0.5108902386649488,0.004340005232620475,0.0009876978614318244,0.514508312373474,0.004697952864233202,0.0005317319350035543,0.5058599742283856
primary_development_2022_2023_partial,2023,ng_r3_volume_quality,10,219317,-0.003076827725497897,-0.0030162529300138408,0.10006565868427292,-0.0030565050660398517,-0.0030162529300138408,0.16781724499566822,-0.0030689735636046274,-0.0030162529300139518,0.21837052034455556,-0.0029779463479578504,-0.0030162529300139518,0.286144949216238,-0.0023808929488622703,-0.0030162529300139518,0.4138005011890688,-0.0018485629174720413,-0.0035682941803495405,0.4302345754540391,-0.0015554121968677224,-0.0038062558991659445,0.4412403794359588,-0.001232280589948176,-0.004493265888636022,0.4479646066184528
primary_development_2022_2023_partial,2023,ng_r3_volume_quality,20,146687,-0.0030598026675926777,-0.0030162529300138408,0.1055799843201418,-0.0030626491968172476,-0.0030162529300138408,0.17295355226648304,-0.0030923678541416645,-0.0030162529300139518,0.21998895487178788,-0.003020489840662143,-0.0030162529300139518,0.2838634891411817,-0.002315135418223035,-0.0030162529300139518,0.4090223614267095,-0.001695748666735999,-0.003016252930014063,0.43265824340097886,-0.00126367633073061,-0.0030162529300139518,0.44661261039900624,-0.0014255423910839679,-0.004399427131912881,0.4495500539389057
primary_development_2022_2023_partial,2023,ng_r3_volume_quality,40,97750,-0.0030476918727729073,-0.0030162529300138408,0.10919693094629156,-0.003049039020039853,-0.0030162529300138408,0.17825428653271677,-0.0030714197517207635,-0.0030162529300139518,0.2255744480592556,-0.0029877565933782682,-0.0030162529300139518,0.28780313107541183,-0.0022112683523348767,-0.0030162529300139518,0.4122285948381811,-0.001641617719008685,-0.0033530191142238652,0.4340469118098945,-0.0014202888794687563,-0.003893879467927519,0.44392997264876716,-0.0016983887191283126,-0.0050761367049516615,0.44571130028581085
primary_development_2022_2023_partial,2023,ng_r3_volume_quality,60,77213,-0.0030689647092403145,-0.0030162529300138408,0.11101757476072682,-0.0030625695067980903,-0.0030162529300138408,0.17957518456158528,-0.003030829757193189,-0.0030162529300139518,0.2286569174773001,-0.0028675733480417603,-0.0030162529300139518,0.29405896984143437,-0.0023307178440420662,-0.0030162529300139518,0.4143479501076161,-0.0017906163803883203,-0.003341958172440984,0.4358136579926615,-0.0018793665770583197,-0.004204552986116328,0.4423740242226199,-0.0020726645322484104,-0.005125813565397208,0.44635861245881225
primary_development_2022_2023_partial,2023,ng_r3_volume_quality,120,49246,-0.003029590884508944,-0.0030162529300138408,0.12072291603208447,-0.0030359645802366646,-0.0030162529300138408,0.19005361059215337,-0.0030426039715964795,-0.0030162529300139518,0.23775485338315328,-0.002911406279929243,-0.0030162529300139518,0.3007230188066128,-0.0020826064870495,-0.0030162529300138408,0.42214814212537605,-0.0016928163700451226,-0.0030162529300139518,0.4423639912173701,-0.0016811919439735966,-0.0038661964484024702,0.44659957304056114,-0.001832615802267082,-0.004930768488052517,0.44970317963730994
primary_development_2022_2023_partial,2023,ng_r3_volume_quality,240,37791,-0.003033921846101268,-0.0030162529300138408,0.1125135614299701,-0.003040649365092827,-0.0030162529300138408,0.18218623481781376,-0.0030159945434768526,-0.0030162529300138408,0.2297290145019583,-0.0028893453552824525,-0.0030162529300139518,0.29421417606267536,-0.0016658240782126386,-0.0030162529300138408,0.42364936440677964,-0.0008397468073213473,-0.0030162529300138408,0.4514676274239695,-0.00033508184125304497,-0.0030162529300138408,0.4586203242555897,0.0006038601772555554,-0.0030162529300138408,0.468050144443561
primary_development_2022_2023_partial,2023,s0_distance_only,10,452194,-0.002964723729861011,-0.0030162529300138408,0.12537124634835126,-0.002812124213979232,-0.0030162529300138408,0.19416880994451435,-0.0028128084765744964,-0.0030162529300138408,0.23813314933743784,-0.0028700401218099704,-0.0030162529300138408,0.29486150096107694,-0.002327051018049202,-0.0030162529300139518,0.415571966829156,-0.0017209438609071214,-0.0030162529300139518,0.4327918721038614,-0.0013283657786313631,-0.0030162529300139518,0.4448628961730486,-0.0009715011698812319,-0.0038683757907572724,0.4518904338929452
primary_development_2022_2023_partial,2023,s0_distance_only,20,308193,-0.002936017470983218,-0.0030162529300138408,0.1287861826842271,-0.0028040971723969402,-0.0030162529300138408,0.19639705118886927,-0.0028055690889204196,-0.0030162529300138408,0.23960205849714133,-0.002847437134034751,-0.0030162529300138408,0.29462581943272537,-0.0022398460238694014,-0.0030162529300139518,0.41274481145863784,-0.0016256756104618604,-0.0030162529300139518,0.43469800140343584,-0.0011654547002829625,-0.0030162529300138408,0.4493557379286146,-0.0011265304368597553,-0.003978592454212504,0.4516448736612249
primary_development_2022_2023_partial,2023,s0_distance_only,40,206228,-0.002892732100534075,-0.0030162529300138408,0.1342653205706361,-0.00277296101612313,-0.0030162529300138408,0.2013209001905704,-0.002784822952279939,-0.0030162529300138408,0.2449483316280265,-0.002805577157538513,-0.0030162529300138408,0.29795520462504,-0.002126682068891132,-0.0030162529300138408,0.4176617929748937,-0.0016166897029106274,-0.0030162529300139518,0.4365045074784821,-0.0013639656360583913,-0.0030162529300139518,0.4456167097162611,-0.001613992931860297,-0.004744726832701107,0.4468092338470802
primary_development_2022_2023_partial,2023,s0_distance_only,60,161691,-0.002854428083672285,-0.0030162529300138408,0.13955012956812685,-0.00272562764907181,-0.0030162529300138408,0.20709276004106725,-0.002759497277348374,-0.0030162529300138408,0.24764196164051436,-0.002776370926174534,-0.0030162529300138408,0.3017878131766161,-0.002227398444869128,-0.0030162529300138408,0.4188229466579982,-0.0018244322102186695,-0.0030162529300139518,0.43750657841783636,-0.0017451733176420633,-0.0037575047865713307,0.4456119927924358,-0.0018557079446340718,-0.004772279245081779,0.4479179568480765
primary_development_2022_2023_partial,2023,s0_distance_only,120,102067,-0.0028473288787049,-0.0030162529300138408,0.14502238725543026,-0.0026987331528483594,-0.0030162529300138408,0.21593870632727843,-0.0027341197549578433,-0.0030162529300138408,0.2549061872336256,-0.0027619259813129985,-0.0030162529300138408,0.30716616527354507,-0.001973219758424214,-0.0030162529300138408,0.4257664620152606,-0.0016530855093402623,-0.0030162529300138408,0.4439616274963707,-0.0014929668260192678,-0.0030162529300139518,0.4505384570117107,-0.001369497915652644,-0.00404090220757819,0.4563353476691257
primary_development_2022_2023_partial,2023,s0_distance_only,240,80835,-0.00291030465713916,-0.0030162529300138408,0.13621574812890455,-0.002721511779535625,-0.0030162529300138408,0.2090802251499969,-0.002749345750986258,-0.0030162529300138408,0.2502257685408548,-0.0027759442389304824,-0.0030162529300138408,0.3052833457065083,-0.0015714885301354867,-0.0030162529300138408,0.42956377459417294,-0.000786862804031707,-0.0030162529300137297,0.45446214053946943,-0.0002078027962538751,-0.0030162529300137297,0.46513010415763595,0.0007627247672507724,-0.0030162529300137297,0.47291085919593634
primary_development_2022_2023_partial,2023,s0_liquidity_matched,10,4584978,-0.0028844556093609117,-0.0030162529300138408,0.13180140856467168,-0.0027686937802181583,-0.0030162529300138408,0.20309044320810044,-0.0027691380016761427,-0.0030162529300138408,0.24932537186340448,-0.0027782288917260526,-0.0030162529300138408,0.3056563327776103,-0.0019519795108592294,-0.0030162529300138408,0.4221934672999252,-0.001277195362654835,-0.0030162529300139518,0.4389070255468475,-0.0009516376892477562,-0.0030162529300139518,0.44713147441682094,-0.0008493296314676821,-0.004359896793989293,0.4506771790591534
primary_development_2022_2023_partial,2023,s0_liquidity_matched,20,3258636,-0.0028885882658573284,-0.0030162529300138408,0.13085095021935694,-0.0027866524814977385,-0.0030162529300138408,0.20303202809843043,-0.0027814377142856782,-0.0030162529300138408,0.2498460909557951,-0.002766861713636056,-0.0030162529300138408,0.30416883449743926,-0.0019054298198006407,-0.0030162529300138408,0.42230323928642854,-0.0011723807680312827,-0.0030162529300138408,0.44077244001662785,-0.0009689683995923657,-0.0030162529300139518,0.448065480991248,-0.0010140668504747367,-0.004463254014295481,0.4499843895195905
primary_development_2022_2023_partial,2023,s0_liquidity_matched,40,2327472,-0.0028937869592894905,-0.0030162529300138408,0.13319028798260082,-0.0027823979500564257,-0.0030162529300138408,0.205248081230453,-0.002772370812717087,-0.0030162529300138408,0.251819043518688,-0.002736849781510719,-0.0030162529300138408,0.3083586626792912,-0.0018403847648281438,-0.0030162529300138408,0.42504478273117674,-0.0012795374834545887,-0.0030162529300138408,0.441013337394392,-0.0011932813022478039,-0.003670012764157904,0.4457476126110236,-0.0015239884523028824,-0.004973041442418169,0.4452299313241602
primary_development_2022_2023_partial,2023,s0_liquidity_matched,60,1930957,-0.0028782227992837366,-0.0030162529300138408,0.13545927324590795,-0.0027764258319108903,-0.0030162529300138408,0.20691946402223624,-0.002766283479991986,-0.0030162529300138408,0.2523665743066525,-0.002725088835697174,-0.0030162529300138408,0.3091964859208918,-0.001910696535822684,-0.0030162529300138408,0.4223419694062248,-0.0014246902084124862,-0.0030162529300139518,0.4377485717011716,-0.0013797607559023837,-0.0040142346588124544,0.4424591557374371,-0.0017317812617917685,-0.0051183270955227345,0.4422088998911358
