sample_group,signal_month,strategy_id,ma_period,signal_count,net_return_5m_mean,net_return_5m_median,net_return_5m_win_rate,net_return_15m_mean,net_return_15m_median,net_return_15m_win_rate,net_return_30m_mean,net_return_30m_median,net_return_30m_win_rate,net_return_60m_mean,net_return_60m_median,net_return_60m_win_rate,net_return_1d_mean,net_return_1d_median,net_return_1d_win_rate,net_return_2d_mean,net_return_2d_median,net_return_2d_win_rate,net_return_3d_mean,net_return_3d_median,net_return_3d_win_rate,net_return_5d_mean,net_return_5d_median,net_return_5d_win_rate
primary_development_2022_2023_partial,2022-08,s2_reclaim_daily_trend,10,34010,-0.0031359064671425394,-0.0030162529300139518,0.1876212878565128,-0.0031246683983511517,-0.0034177365672653504,0.24658903787344155,-0.003122332286830894,-0.0037927200227474422,0.2828535301555562,-0.0036374325082071477,-0.004333272410951716,0.3191777196129753,-0.005576209685489091,-0.006391806297966207,0.39648874749617063,-0.0065519983865234355,-0.007313596667384403,0.4012725719503933,-0.006325680263437822,-0.008077084133414625,0.4023218810772585,-0.006152413131145103,-0.008001171665363682,0.4259957577185953
primary_development_2022_2023_partial,2022-08,s2_reclaim_daily_trend,20,23265,-0.003012343749385409,-0.0030162529300138408,0.19325166559209112,-0.0030206365424822407,-0.0030162529300139518,0.25472833562585967,-0.003030009074830114,-0.003646059466381524,0.29007436702059064,-0.0035069512708115844,-0.004185738951937468,0.32810215839711065,-0.005612084599537931,-0.0068154923599407224,0.388188196805992,-0.005829787624378102,-0.007458573890860465,0.40418478494855126,-0.005621074358420111,-0.008483171850019844,0.411045059016111,-0.005805522571578993,-0.008415572751236389,0.42664657770124836
primary_development_2022_2023_partial,2022-08,s2_reclaim_daily_trend,40,15992,-0.0030197901985785404,-0.0030162529300138408,0.19884942471235617,-0.002958567985280868,-0.0030162529300139518,0.26408604840222627,-0.003016899141616287,-0.0033967810777503216,0.2997936339190795,-0.003531859493884696,-0.004109438177533731,0.3351469668542839,-0.005831483632174347,-0.0064044754168223195,0.3958672510958046,-0.005172021624452078,-0.006463044604479384,0.4194033592379042,-0.0034332262148571704,-0.005957207936119868,0.4413110233753212,-0.0018049642324770708,-0.00382377890708252,0.4711225256827863
primary_development_2022_2023_partial,2022-08,s2_reclaim_daily_trend,60,13215,-0.0029557852827468943,-0.0030162529300138408,0.19848656829360575,-0.00272222976287102,-0.0030162529300138408,0.27710934544078697,-0.0027433242726774567,-0.0030162529300138408,0.31706394248959513,-0.0031900616748542303,-0.003355132517733228,0.3538403329549754,-0.0053013793570656645,-0.005194658786685458,0.41811160748088133,-0.003934792722870197,-0.004126479819846818,0.45061775183809594,-0.0021432465759831203,-0.0030162529300139518,0.4654440739618066,-0.00036980706445715694,-0.0023319813122583133,0.48563196603229963
primary_development_2022_2023_partial,2022-08,s2_reclaim_daily_trend,120,6997,-0.003093505766843799,-0.0030162529300138408,0.18064884950693155,-0.0029262460240046468,-0.0030162529300138408,0.2653994569101043,-0.002877745896076108,-0.0030162529300138408,0.31432246998284735,-0.0030428919231845777,-0.0030162529300138408,0.35868477483917083,-0.0048022186368075846,-0.005337522076035328,0.4053474406634258,-0.00110094446912015,-0.0020450051209910947,0.46934975651675737,0.0014186912138016419,-0.00042754121509913645,0.4939190155959365,0.004818348542115177,0.002680797053243311,0.5291845493562232
primary_development_2022_2023_partial,2022-08,s2_reclaim_daily_trend,240,5029,-0.0028838535015769055,-0.0030162529300138408,0.17856432690395704,-0.0028157162978814554,-0.0030162529300138408,0.2527341419765361,-0.0029231994451763116,-0.0030162529300138408,0.2873334658977928,-0.0031206804083343674,-0.0030162529300139518,0.33353221957040574,-0.004071555232188479,-0.004650652515374221,0.4045391200477802,-0.0018652883055301863,-0.0030162529300137297,0.45870646766169154,0.00033020158490272577,-0.00189189482495844,0.4745222929936306,0.004070200026865319,0.0010613902072866832,0.5144336054150905
primary_development_2022_2023_partial,2022-08,s2_reclaim_positive_slope,10,37398,-0.0031079211361276704,-0.0030162529300138408,0.16658644847318038,-0.003100712639074858,-0.0030162529300139518,0.22506551152468046,-0.0030560185632774253,-0.0030162529300139518,0.26567012514707455,-0.003274084819295579,-0.0035629947710172916,0.31309673450830416,-0.0035049238671135416,-0.0037525777062842325,0.4274964518115845,-0.00207485885262801,-0.0018928877525062893,0.4715915176180786,-0.000707603186109993,-0.002064478469803732,0.4739238743203064,0.0022790448454647863,0.0010627809450554082,0.5111950291927795
primary_development_2022_2023_partial,2022-08,s2_reclaim_positive_slope,20,26429,-0.003014291636671696,-0.0030162529300138408,0.16784592682280827,-0.002849739760393342,-0.0030162529300138408,0.23702134100196762,-0.0027809088471695185,-0.0030162529300138408,0.27900552486187846,-0.0030701907761555,-0.0030162529300139518,0.3297505960716043,-0.0036506720614349745,-0.0040894324209396204,0.4211284149899587,-0.0029732166803015884,-0.003916871322639515,0.4421080548609532,-0.002177057355364728,-0.004096408668984419,0.4458000227333005,-0.0010657818576771205,-0.004741138305567771,0.455244516837759
primary_development_2022_2023_partial,2022-08,s2_reclaim_positive_slope,40,19948,-0.0030159196325504406,-0.0030162529300138408,0.18422899538800883,-0.00298811552418616,-0.0030162529300138408,0.2475058906101168,-0.0029798312320308486,-0.0030162529300139518,0.28525592820975587,-0.0035695057661082152,-0.0038334527226940307,0.3209486562374649,-0.0062054734970138645,-0.00647650085962409,0.3799216552832463,-0.005974002279256655,-0.006990279814240552,0.3954504368785779,-0.004896835492125611,-0.007817137747365255,0.409442491210447,-0.0019619685753238057,-0.005912707388347704,0.44737899176541474
primary_development_2022_2023_partial,2022-08,s2_reclaim_positive_slope,60,18120,-0.0029359350294823755,-0.0030162529300138408,0.19183222958057394,-0.0027501863613655616,-0.0030162529300138408,0.26655629139072845,-0.0027418284741475905,-0.0030162529300138408,0.311037527593819,-0.003112941123041685,-0.0032094293971850485,0.34889882430866037,-0.004296314186577889,-0.004675127717151728,0.42631375366082774,-0.0026479116513988157,-0.0030162529300138408,0.46291998231653403,-0.0003758992143456373,-0.001678019712470391,0.4841151444831206,0.0034543831270470427,0.0014049610259510015,0.5117718580744999
primary_development_2022_2023_partial,2022-08,s2_reclaim_positive_slope,120,11488,-0.002989749798287076,-0.0030162529300138408,0.20038300835654596,-0.0028298121878186306,-0.0030162529300139518,0.2722841225626741,-0.0027219455125768676,-0.0030162529300139518,0.3160369145046143,-0.0032839305123697495,-0.003646266067438897,0.35318704284221525,-0.004576171014348416,-0.005363708604221695,0.41868783807363463,-0.002400364086468001,-0.0030162529300138408,0.4585442485599581,-0.0002470454600166809,-0.0030162529300137297,0.47401011686725975,0.004279662530975122,0.0017032033699098115,0.5142981691368789
primary_development_2022_2023_partial,2022-08,s2_reclaim_positive_slope,240,11966,-0.003005643061588558,-0.0030162529300138408,0.18134715025906736,-0.002795363458544822,-0.0030162529300138408,0.2549724218619422,-0.002782058795719729,-0.0030162529300138408,0.2969154894257293,-0.003036037318925414,-0.0030162529300139518,0.3464046822742475,-0.004111790134882422,-0.004138988070143845,0.42468163538873993,-0.0017825593251750828,-0.0018979309326198623,0.4714453190420365,0.000876529615316455,-0.0007933237280740579,0.4904981163666806,0.006130872374108071,0.0019053875703314294,0.5180410213478442
primary_development_2022_2023_partial,2022-08,s2_reclaim_recent_high,10,45209,-0.0031653437284931882,-0.0030162529300139518,0.14430754938176027,-0.0033427514008687693,-0.0036878486593308613,0.2141751094987391,-0.0033790823839595645,-0.0038374916014060068,0.2575050328518019,-0.003600661423700858,-0.004202549913897846,0.3045893078420959,-0.003959269088066448,-0.004045663371720465,0.4290970344430161,-0.004820946417788147,-0.0047401464260392046,0.4339434497429534,-0.004078207490678664,-0.005030361509953174,0.43857433989012934,0.0003929125098235913,-0.0012958323138446692,0.48816331959037107
primary_development_2022_2023_partial,2022-08,s2_reclaim_recent_high,20,29583,-0.0031448499437299647,-0.0030162529300139518,0.1517425548456884,-0.0033328959897788355,-0.0037672251119639233,0.21369168356997972,-0.0033760689929508217,-0.003883572578295358,0.2594157820001352,-0.0035195949260567547,-0.004131447277966771,0.30869374091231866,-0.004125544684611663,-0.004820749877678054,0.4130846815135721,-0.00449843617287853,-0.005674876255533645,0.42131275176872823,-0.00321071398813404,-0.0054192025684483,0.4345633039945836,0.0006116636740107036,-0.0023775701964646734,0.47871872143026445
primary_development_2022_2023_partial,2022-08,s2_reclaim_recent_high,40,20183,-0.003126370533236231,-0.003016252930014063,0.15513055541792597,-0.0033326661919673003,-0.0037988147409007134,0.21405212565652562,-0.003332332798588812,-0.00385847818642987,0.2641958180556932,-0.003424608368530584,-0.004022545454257398,0.31506442021803766,-0.004257980573227976,-0.005071889521910733,0.41157795525571705,-0.00400495912052098,-0.005470534583085551,0.42730206006453214,-0.0018914333489891174,-0.003959621898818766,0.4545950774116713,0.0016256594990552576,-0.0013163646577887822,0.48952645686488633
primary_development_2022_2023_partial,2022-08,s2_reclaim_recent_high,60,17770,-0.0030836956067605836,-0.0030162529300139518,0.15728756330894766,-0.003196302944150665,-0.003584820838842928,0.21800787844682049,-0.0031572934588732335,-0.0036141040150632353,0.2643218908272369,-0.0031908228786084593,-0.0037861245493729934,0.31732988124050204,-0.0036617798105428394,-0.004087126987016854,0.4195548041701888,-0.0033397819324686756,-0.004245958562905439,0.4420216362407032,-0.0012284970419119332,-0.0030162529300138408,0.46692585080009014,0.0023032814250146657,-0.0009261402527180884,0.4924784494901121
primary_development_2022_2023_partial,2022-08,s2_reclaim_recent_high,120,12649,-0.003127686280322347,-0.0030162529300139518,0.1566922286346747,-0.0032574512258009146,-0.003565858082753781,0.2238912166969721,-0.0031776623192595163,-0.003668942850729384,0.2726122707147375,-0.003083326911642325,-0.0038642195674680746,0.3293801391524352,-0.0034065190306870508,-0.00428791587270505,0.42044824582244394,-0.0028683897732830832,-0.003434626302682542,0.4474538686940683,-0.000943877142019024,-0.0030162529300138408,0.46812890965238735,0.00285358736523277,1.8712235236528763e-05,0.500713040722548
primary_development_2022_2023_partial,2022-08,s2_reclaim_recent_high,240,8697,-0.00319020543885341,-0.0030162529300139518,0.14763711624698173,-0.0032762466740750623,-0.0037066848878184455,0.21455674370472577,-0.0031751371901795385,-0.0035795205837254596,0.2676866444265501,-0.0029398425495201982,-0.0034101649699909697,0.3300736309249885,-0.0033566794367739863,-0.0039612612210755405,0.419838523644752,-0.0030190096799449046,-0.0030162529300138408,0.453110599078341,-0.0007678432349318503,-0.0030162529300137297,0.46619831855349536,0.0045422271843740016,0.0004880944389189512,0.5056477639465191
primary_development_2022_2023_partial,2022-08,s4_auction_confirmed_reclaim,10,47413,-0.0029842654380077814,-0.0030162529300138408,0.16896209900238332,-0.002945469275697852,-0.0030162529300139518,0.2265555789917739,-0.002989812382511269,-0.0030162529300139518,0.2636008859824913,-0.0033507009170679215,-0.003831348173500171,0.31212153180715263,-0.003669877510644772,-0.0030162529300139518,0.43037974683544306,-0.005296647164706609,-0.005313450503907746,0.4216050686378036,-0.005088965457501917,-0.005957207936119979,0.42328969594594595,-0.0003079246662664089,-0.0029083989773951435,0.4770595690747782
primary_development_2022_2023_partial,2022-08,s4_auction_confirmed_reclaim,20,30711,-0.0028277148345475225,-0.0030162529300138408,0.18133567777018006,-0.0028793532814359287,-0.0030162529300139518,0.2321068056007815,-0.0029579659006481167,-0.0030162529300139518,0.26966036015500344,-0.0032462914437428095,-0.003467378275324118,0.3172225117248567,-0.0037612864893946736,-0.0040182466456621935,0.42096169519152404,-0.004996013457749357,-0.0061712647878302,0.4098793609390284,-0.003660391490543777,-0.005592438322959636,0.42804055155328097,0.0008657612071153383,-0.0016020915866522545,0.4843042018450305
primary_development_2022_2023_partial,2022-08,s4_auction_confirmed_reclaim,40,20671,-0.002794996144782937,-0.0030162529300138408,0.18634802380146098,-0.0027447341798149906,-0.0030162529300138408,0.24078374455732945,-0.0028236334888213322,-0.0030162529300139518,0.2812288340590227,-0.0030464266825116462,-0.003296392368874357,0.3234952583704277,-0.0033218046616465143,-0.003780225149991101,0.42601114071203683,-0.003976317866442561,-0.005002276330551614,0.430080434150596,-0.002082896254797951,-0.0039217785858448595,0.4550962051083216,0.0021749690325931783,-0.000368221729296736,0.4959530848640527
primary_development_2022_2023_partial,2022-08,s4_auction_confirmed_reclaim,60,18127,-0.0028682387676271077,-0.0030162529300138408,0.1766977436972472,-0.002749894667172059,-0.0030162529300139518,0.23340872731284823,-0.0027032397460872767,-0.0030162529300139518,0.2776122696678804,-0.002835058735403957,-0.0030162529300139518,0.32156256896932245,-0.002597134405172754,-0.0030162529300138408,0.4383871858602596,-0.003345854955972195,-0.003648856830439029,0.4435791217895609,-0.0016207919101894092,-0.0030162529300138408,0.4598640959063035,0.0020904880032388633,-0.0011315955631518992,0.48812417145382236
primary_development_2022_2023_partial,2022-08,s4_auction_confirmed_reclaim,120,12648,-0.002881047022022463,-0.0030162529300138408,0.18113535736875394,-0.00275644144897442,-0.0030162529300139518,0.24430740037950663,-0.002701832681179286,-0.0030162529300139518,0.28789436229935955,-0.00273298171600409,-0.0030162529300139518,0.3329115925984501,-0.002739734145585555,-0.0030162529300138408,0.4368716852687406,-0.003130895890755003,-0.0030162529300139518,0.4448666191720098,-0.0013907790284152111,-0.0030162529300138408,0.46175166297117515,0.0034080835595252006,0.0005764812936619457,0.5078019801980198
primary_development_2022_2023_partial,2022-08,s4_auction_confirmed_reclaim,240,8666,-0.002950629805067044,-0.0030162529300138408,0.17493653357950611,-0.002886316165971365,-0.0030162529300139518,0.2300946226632818,-0.002839699579293995,-0.0030162529300139518,0.2780983152550196,-0.002951057423693715,-0.003604443931234824,0.3229082515868436,-0.0028856636291354175,-0.0030162529300138408,0.43954267236401434,-0.0029863098147106326,-0.0030162529300138408,0.4501444251877527,-0.000959247472290984,-0.0030162529300137297,0.47152593277116783,0.005306548297335625,0.0010992630537631776,0.5139258060788165
primary_development_2022_2023_partial,2022-08,s4_reclaim_amount_acceleration,10,76461,-0.003069064573075892,-0.0030162529300138408,0.16853036188383622,-0.0030286792489584015,-0.0030162529300139518,0.22940699468989512,-0.0029917974017786763,-0.0030162529300139518,0.2710483290824668,-0.003370053840710069,-0.0037570231861448478,0.3168319422276878,-0.003298957368762351,-0.0030162529300139518,0.43473874534877627,-0.003173283707221189,-0.0030162529300138408,0.44957493352196065,-0.002543957247502484,-0.0036500633223023327,0.4498958756270383,0.0015423732283944276,-0.0004664223748476193,0.49541428646297364
primary_development_2022_2023_partial,2022-08,s4_reclaim_amount_acceleration,20,50836,-0.0029315795886734708,-0.0030162529300138408,0.178456212133134,-0.002893898597474663,-0.0030162529300139518,0.23864418783073987,-0.002871638872444402,-0.0030162529300139518,0.2776455312702878,-0.003204198662075252,-0.003016252930014063,0.3235606627051277,-0.0035613817765635957,-0.004110636845568116,0.4212672089496386,-0.003137391111453728,-0.004271746255156361,0.437034702800646,-0.0018452234237509354,-0.003456343236658832,0.4516249753791609,0.001673848084904353,-0.000875271368661279,0.49163793952526347
primary_development_2022_2023_partial,2022-08,s4_reclaim_amount_acceleration,40,34505,-0.0029209515315235836,-0.0030162529300138408,0.1855383277785828,-0.002843022057042014,-0.0030162529300139518,0.2478263389751913,-0.002821602476371202,-0.0030162529300139518,0.2892418270345467,-0.003153447719076621,-0.003016252930014063,0.3300773890611866,-0.0037450550756345973,-0.004383857521330581,0.4194091357594753,-0.002654594421272995,-0.0032709753998831914,0.4457023425933989,-0.000625437474653189,-0.0030162529300137297,0.46731115368983334,0.0024746811067387505,-0.00024010571704874417,0.4974163957268927
primary_development_2022_2023_partial,2022-08,s4_reclaim_amount_acceleration,60,30971,-0.002919959733222538,-0.0030162529300138408,0.1805237157340738,-0.002747682796462805,-0.0030162529300138408,0.24832908204449325,-0.0026854866529069715,-0.0030162529300138408,0.2908944139489829,-0.002939455724074944,-0.0030162529300139518,0.33311803649281446,-0.0031985027638437467,-0.0030162529300139518,0.4301141323676808,-0.001977042408182993,-0.0030162529300138408,0.4567346542974432,2.74732240668043e-05,-0.002363776655753491,0.4751883102188601,0.0031558118319954262,-0.00018095928313988097,0.49818946007112835
