sample_group,strategy_id,ma_period,metric,horizon,observed_count,mean,median,std,win_rate,profit_factor,signal_count,date_count,symbol_count,event_trigger_count,entry_observed_count,entry_executable_count,missing_count,missing_fraction,observed_fraction
primary_development_2022_2023_partial,s2_reclaim_recent_high,20,gross_return,15m,442564,-0.0001601718165869,-0.0005608524957935,0.0080322018140927,0.3784944098480671,0.935813188955612,442601,331,3071,1,442601,442601,37,8.359673837158072e-05,0.9999164032616285
primary_development_2022_2023_partial,s2_reclaim_recent_high,40,gross_return,15m,296299,-0.0001161026402294,-0.0005443658138268,0.0082409344764471,0.3800586569647552,0.9541903427798194,296324,331,3069,1,296324,296324,25,8.436711167505839e-05,0.999915632888325
primary_development_2022_2023_partial,s2_reclaim_recent_high,60,gross_return,15m,236250,-9.783985673792307e-05,-0.0005387205484922,0.0083596338354669,0.3801566137566137,0.9617835894008434,236267,331,3067,1,236267,236267,17,7.195249442368169e-05,0.9999280475055763
primary_development_2022_2023_partial,s2_reclaim_recent_high,120,gross_return,15m,154540,-9.845695103661945e-05,-0.0005691519635743,0.0086002041856982,0.3845476899184677,0.9630610996164466,154551,331,3044,1,154551,154551,11,7.117391670063603e-05,0.9999288260832994
primary_development_2022_2023_partial,s2_reclaim_recent_high,240,gross_return,15m,115809,-0.0001813445618518,-0.0006049606775559,0.0086193045364623,0.3771554887789377,0.9322749319609548,115816,331,3031,1,115816,115816,7,6.0440699039856325e-05,0.9999395593009601
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,10,gross_return,15m,696353,3.048338701179988e-05,0.0,0.0082491846691582,0.393441257523124,1.012741702670595,696383,331,3073,1,696383,696383,30,4.3079742038504676e-05,0.9999569202579615
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,20,gross_return,15m,463250,0.00010572983272,0.0,0.0084099486736893,0.3965029681597409,1.043573062690629,463273,331,3070,1,463273,463273,23,4.964675256274378e-05,0.9999503532474373
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,40,gross_return,15m,308479,0.0002146610922511,0.0,0.0088191249525936,0.4002249747956911,1.086675999552522,308491,331,3067,1,308491,308491,12,3.8899027848462355e-05,0.9999611009721515
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,60,gross_return,15m,244709,0.0002260363503579,0.0,0.009001072682343,0.3990862616413781,1.089556383949389,244714,331,3064,1,244714,244714,5,2.043201451490311e-05,0.9999795679854852
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,120,gross_return,15m,158015,0.0002025375465196,0.0,0.0093051180835616,0.3993861342277632,1.0764079524618455,158021,331,3046,1,158021,158021,6,3.796963694698806e-05,0.999962030363053
primary_development_2022_2023_partial,s4_auction_confirmed_reclaim,240,gross_return,15m,119525,0.0001309643772465,0.0,0.0091988816322984,0.3933486718259778,1.049720905651288,119526,331,3030,1,119526,119526,1,8.36638053645232e-06,0.9999916336194635
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,10,gross_return,15m,1093734,0.0001152125773303,0.0,0.0085215210550527,0.3997800196391444,1.0474944817916672,1093792,331,3073,1,1093792,1093792,58,5.302653520961938e-05,0.9999469734647903
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,20,gross_return,15m,742491,0.0001708668313892,0.0,0.0086182831977513,0.4029072406264857,1.0696826847665175,742529,331,3072,1,742529,742529,38,5.117645236751696e-05,0.9999488235476325
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,40,gross_return,15m,499355,0.0002601750384068,0.0,0.0089835593625097,0.4076338476634858,1.1039028616360849,499377,331,3071,1,499377,499377,22,4.4054892395925326e-05,0.9999559451076041
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,60,gross_return,15m,401131,0.0002980068202203,0.0,0.0091230526245062,0.4081559390822449,1.1178206426789918,401147,331,3068,1,401147,401147,16,3.988562796181948e-05,0.9999601143720381
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,120,gross_return,15m,262934,0.0002244356145041,0.0,0.0094846836312914,0.4072580951873854,1.08315772431415,262942,331,3048,1,262942,262942,8,3.0424960637707174e-05,0.9999695750393623
primary_development_2022_2023_partial,s4_reclaim_amount_acceleration,240,gross_return,15m,199060,0.00015619336624,0.0,0.0093231040465547,0.402119963830001,1.0584958518097842,199064,331,3033,1,199064,199064,4,2.0094040107704055e-05,0.9999799059598923
primary_development_2022_2023_partial,s4_reclaim_volume_normal,10,gross_return,15m,1004209,-1.7200698715580028e-05,0.0,0.006658340904166,0.3883056216385234,0.9914062129910028,1004259,331,3073,1,1004259,1004259,50,4.978795310771424e-05,0.9999502120468923
primary_development_2022_2023_partial,s4_reclaim_volume_normal,20,gross_return,15m,677273,2.984803499851581e-07,0.0,0.0066181059579504,0.389686286032368,1.0001477798423062,677308,331,3071,1,677308,677308,35,5.167516107885925e-05,0.9999483248389212
primary_development_2022_2023_partial,s4_reclaim_volume_normal,40,gross_return,15m,453858,4.80450785012462e-05,0.0,0.0067669046924817,0.3932815990904644,1.0235268688682913,453881,331,3071,1,453881,453881,23,5.067407536336617e-05,0.9999493259246366
primary_development_2022_2023_partial,s4_reclaim_volume_normal,60,gross_return,15m,363819,6.896277973547411e-05,0.0,0.0068219006756064,0.3936133077161995,1.0336285463610937,363834,331,3068,1,363834,363834,15,4.12275928033114e-05,0.9999587724071967
primary_development_2022_2023_partial,s4_reclaim_volume_normal,120,gross_return,15m,237122,5.494230931066196e-05,0.0,0.0070495754286371,0.3962601530014085,1.0255481211450517,237130,331,3045,1,237130,237130,8,3.373676886096234e-05,0.999966263231139
primary_development_2022_2023_partial,s4_reclaim_volume_normal,240,gross_return,15m,179654,1.9842420927580413e-05,0.0,0.0070519253009204,0.3906119540895276,1.009308055761322,179659,331,3031,1,179659,179659,5,2.7830501116003093e-05,0.999972169498884
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,10,gross_return,15m,804854,5.21315930881083e-05,0.0,0.0085368401713074,0.3915828212321738,1.020953196488214,804909,331,3073,1,804909,804909,55,6.833070570710478e-05,0.9999316692942929
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,20,gross_return,15m,533841,0.0001243704586083,0.0,0.0087170279922585,0.3936808900028286,1.0493959374257338,533876,331,3071,1,533876,533876,35,6.555829443541196e-05,0.9999344417055646
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,40,gross_return,15m,352852,0.0002146376481801,0.0,0.0091211144400433,0.3973790711119676,1.0830191955614297,352866,331,3070,1,352866,352866,14,3.967511746668707e-05,0.9999603248825333
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,60,gross_return,15m,280885,0.0002345406862296,0.0,0.0093042613807948,0.3953041280239244,1.0893897832453092,280895,331,3067,1,280895,280895,10,3.5600491286779756e-05,0.9999643995087132
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,120,gross_return,15m,183072,0.000212223429835,0.0,0.0096211142062901,0.3960135902814193,1.0769427188148228,183081,331,3046,1,183081,183081,9,4.915856915791371e-05,0.9999508414308421
primary_development_2022_2023_partial,s4_reclaim_volume_proxy,240,gross_return,15m,138633,0.0001253874076414,0.0,0.00952123698205,0.3893084619102234,1.0456154417365624,138636,331,3032,1,138636,138636,3,2.163940102137973e-05,0.9999783605989786
primary_development_2022_2023_partial,s4_reclaim_vwap_support,10,gross_return,15m,902251,6.040235282089803e-05,0.0,0.00896555375151,0.3911849363425477,1.0231481989682345,902304,331,3073,1,902304,902304,53,5.873851828208675e-05,0.9999412614817179
primary_development_2022_2023_partial,s4_reclaim_vwap_support,20,gross_return,15m,597508,0.0001556689799423,0.0,0.0091739543995672,0.3947177276287514,1.0589422270916036,597544,331,3071,1,597544,597544,36,6.024660945470124e-05,0.9999397533905453
primary_development_2022_2023_partial,s4_reclaim_vwap_support,40,gross_return,15m,394544,0.0002671751708393,0.0,0.0096047879775266,0.4002012449815483,1.0987475540890586,394558,331,3070,1,394558,394558,14,3.5482742714632577e-05,0.9999645172572854
primary_development_2022_2023_partial,s4_reclaim_vwap_support,60,gross_return,15m,313359,0.0002815357884547,0.0,0.0097584892669827,0.3984854432136942,1.1023214871577645,313373,331,3067,1,313373,313373,14,4.467519537420263e-05,0.9999553248046258
primary_development_2022_2023_partial,s4_reclaim_vwap_support,120,gross_return,15m,203923,0.0002560876226768,0.0,0.0101210242858371,0.3998911353795305,1.0884887510932706,203928,331,3047,1,203928,203928,5,2.4518457494802087e-05,0.9999754815425052
primary_development_2022_2023_partial,s4_reclaim_vwap_support,240,gross_return,15m,154742,0.0001178189242678,0.0,0.0099392931572983,0.3906890178490649,1.0407159505956145,154744,331,3032,1,154744,154744,2,1.2924572196660291e-05,0.9999870754278033
primary_development_2022_2023_partial,cs_r3_leader_confirmation,10,gross_return,1d,163273,0.0008333882403721,-0.0015873015873015,0.0362404854163548,0.46538006896425,1.067549515103965,163598,331,3071,1,163598,163598,325,0.001986576853017763,0.9980134231469823
primary_development_2022_2023_partial,cs_r3_leader_confirmation,20,gross_return,1d,125408,0.0013308694429194,-0.0012224938875304,0.0362610197868014,0.4703846644552181,1.1097976342213098,125647,331,3067,1,125647,125647,239,0.00190215444857418,0.9980978455514258
primary_development_2022_2023_partial,cs_r3_leader_confirmation,40,gross_return,1d,89553,0.0016659077753983,-0.000515425962742,0.0362555989374888,0.4767344477571941,1.139115492923175,89709,331,3063,1,89709,89709,156,0.0017389559575962277,0.9982610440424038
primary_development_2022_2023_partial,cs_r3_leader_confirmation,60,gross_return,1d,73239,0.0017979555137165,-0.0004484304932735,0.0362477016916519,0.4775051543576509,1.1503292072626734,73339,331,3062,1,73339,73339,100,0.0013635309998772823,0.9986364690001227
primary_development_2022_2023_partial,cs_r3_leader_confirmation,120,gross_return,1d,50813,0.0019751218273466,-0.0003533568904594,0.0358040664503657,0.4788735166197627,1.16795947082438,50899,331,3038,1,50899,50899,86,0.0016896206212302796,0.9983103793787698
primary_development_2022_2023_partial,cs_r3_leader_confirmation,240,gross_return,1d,38337,0.0024836220832514,0.0,0.0355514152557708,0.478519445966038,1.2191874071630793,38397,330,3022,1,38397,38397,60,0.0015626220798499882,0.99843737792015
primary_development_2022_2023_partial,fu_r3_core_pullback,10,gross_return,1d,57749,0.0033418644382066,0.0005824111822945,0.0368989889484918,0.501809555143812,1.2930862095568898,57886,199,3055,1,57886,57886,137,0.0023667207960474035,0.9976332792039526
primary_development_2022_2023_partial,fu_r3_core_pullback,20,gross_return,1d,49142,0.0037797166884526,0.0007872468794438,0.0364474215799418,0.5040901876195515,1.3428187788856392,49238,199,3047,1,49238,49238,96,0.0019497136358097404,0.9980502863641902
primary_development_2022_2023_partial,fu_r3_core_pullback,40,gross_return,1d,36799,0.0045344686585754,0.0014144271570013,0.0360432580218511,0.5120519579336394,1.4301382517184118,36871,199,3040,1,36871,36871,72,0.0019527541970654444,0.9980472458029346
primary_development_2022_2023_partial,fu_r3_core_pullback,60,gross_return,1d,30374,0.0046598458045091,0.0015974440894569,0.0358383632608928,0.5141239217752025,1.4471133565458738,30428,199,3026,1,30428,30428,54,0.001774681214670698,0.9982253187853293
primary_development_2022_2023_partial,fu_r3_core_pullback,120,gross_return,1d,21632,0.0045785839379444,0.0015220700152205,0.0360015693349944,0.512758875739645,1.4314854629084792,21678,199,2988,1,21678,21678,46,0.0021219669711227975,0.9978780330288772
primary_development_2022_2023_partial,fu_r3_core_pullback,240,gross_return,1d,15883,0.0052070944713975,0.0016181229773464,0.0358185193526844,0.5140086885349116,1.509880903321842,15915,199,2915,1,15915,15915,32,0.0020106817467797676,0.9979893182532202
primary_development_2022_2023_partial,ht_r3_core_pullback,10,gross_return,1d,115841,0.0006707329759535,-0.0016129032258064,0.0350390328226321,0.4645073851227113,1.0554620810526227,116070,331,3069,1,116070,116070,229,0.001972947359352115,0.9980270526406478
primary_development_2022_2023_partial,ht_r3_core_pullback,20,gross_return,1d,91600,0.0012512105834162,-0.0012496096189881,0.0349350951238084,0.4697052401746724,1.106130776167249,91775,331,3064,1,91775,91775,175,0.0019068373740125306,0.9980931626259875
primary_development_2022_2023_partial,ht_r3_core_pullback,40,gross_return,1d,66228,0.0014378627637194,-0.000692285130415,0.0347611495861053,0.4751464637313523,1.1235720317550562,66342,331,3058,1,66342,66342,114,0.0017183684543727955,0.9982816315456272
primary_development_2022_2023_partial,ht_r3_core_pullback,60,gross_return,1d,54454,0.0014610193582031,-0.0007829335504113,0.0346915549923752,0.47419840599405,1.1252327200462977,54528,331,3054,1,54528,54528,74,0.0013571009389671362,0.9986428990610329
primary_development_2022_2023_partial,ht_r3_core_pullback,120,gross_return,1d,38026,0.0017238926799744,-0.0004448420583126,0.0340399387258252,0.4771735128596223,1.1520555658506508,38088,331,3024,1,38088,38088,62,0.0016278092837639152,0.9983721907162361
primary_development_2022_2023_partial,ht_r3_core_pullback,240,gross_return,1d,28765,0.002318786920515,0.0,0.0335741288716863,0.4777681209803581,1.2145174200748907,28805,330,3008,1,28805,28805,40,0.0013886478042006596,0.9986113521957993
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,gross_return,1d,322659,0.002458659129858,0.0010030090270811,0.0294622429831624,0.5069965505378744,1.2760069941602072,323179,197,3071,1,323179,323179,520,0.0016090154372654165,0.9983909845627346
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,gross_return,1d,222640,0.0028593415408877,0.001126126126126,0.029718659335925,0.508700143729788,1.3265327106940077,222984,197,3068,1,222984,222984,344,0.0015427115846876906,0.9984572884153123
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,gross_return,1d,148881,0.0032728443406092,0.0016207455429497,0.0297000891364718,0.5183267173111411,1.382106186042691,149097,197,3065,1,149097,149097,216,0.0014487213022394817,0.9985512786977605
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,gross_return,1d,117387,0.0034510761346257,0.0015673981191224,0.029718037201584,0.5166670926082104,1.4051234709985374,117566,197,3058,1,117566,117566,179,0.001522549036286001,0.998477450963714
primary_development_2022_2023_partial,ng_r1_auction_reclaim,120,gross_return,1d,74548,0.0034146437329186,0.0015698587127158,0.0307021049522938,0.5163250523152868,1.380409996557579,74680,197,3036,1,74680,74680,132,0.0017675415104445634,0.9982324584895554
primary_development_2022_2023_partial,ng_r1_auction_reclaim,240,gross_return,1d,56325,0.0037249087301754,0.0015151515151514,0.030124806809886,0.5148335552596538,1.4373225470468851,56405,197,3015,1,56405,56405,80,0.001418313979257158,0.9985816860207428
primary_development_2022_2023_partial,ng_r3_volume_quality,10,gross_return,1d,791528,0.0003028080915797,-0.0006854009595613,0.0295587037125321,0.4689246621724058,1.0301219300303532,792897,331,3073,1,792897,792897,1369,0.0017265798710299068,0.9982734201289701
primary_development_2022_2023_partial,ng_r3_volume_quality,20,gross_return,1d,530672,0.0005365157954556,-0.0004000800320128,0.029564565315349,0.4703281876564054,1.0540121282657096,531552,331,3071,1,531552,531552,880,0.0016555294684245379,0.9983444705315755
primary_development_2022_2023_partial,ng_r3_volume_quality,40,gross_return,1d,356189,0.0006551760760057,0.0,0.0296481468694961,0.4744475545286351,1.06599951595521,356776,331,3071,1,356776,356776,587,0.0016452900419310717,0.998354709958069
primary_development_2022_2023_partial,ng_r3_volume_quality,60,gross_return,1d,285262,0.0007348644982542,0.0,0.0299926124639921,0.4770491688342646,1.073030748918654,285699,331,3067,1,285699,285699,437,0.0015295818326280456,0.9984704181673719
primary_development_2022_2023_partial,ng_r3_volume_quality,120,gross_return,1d,186698,0.0003847426880747,-0.0005795422103549,0.0305679413678523,0.471890432677372,1.0365414048823571,186990,331,3045,1,186990,186990,292,0.0015615808331996364,0.9984384191668003
primary_development_2022_2023_partial,ng_r3_volume_quality,240,gross_return,1d,140888,0.0004011721481297,-0.0007814535565399,0.0298799002245622,0.4675486911589347,1.0392518349985036,141107,331,3030,1,141107,141107,219,0.0015520137200847584,0.9984479862799153
primary_development_2022_2023_partial,s0_distance_only,10,gross_return,1d,1532126,0.0003604615311876,-0.0003740415316914,0.0291072415161034,0.4697440027778394,1.036615714090199,1534685,331,3073,1,1534685,1534685,2559,0.0016674431560874056,0.9983325568439126
primary_development_2022_2023_partial,s0_distance_only,20,gross_return,1d,1046889,0.0005813958426763,0.0,0.0291735622307701,0.4721436561087183,1.059825404194519,1048526,331,3072,1,1048526,1048526,1637,0.0015612393016482186,0.9984387606983518
primary_development_2022_2023_partial,s0_distance_only,40,gross_return,1d,704268,0.0007174127879607,0.0,0.0292516844177059,0.4770896874485281,1.0739797580343882,705367,331,3071,1,705367,705367,1099,0.0015580541760530334,0.998441945823947
