sample_group,sample_variant,selection_ranker,strategy_id,policy_id,seed_count,resolved_seed_count,positive_seed_count,positive_seed_fraction,resolved_positive_seed_count,resolved_positive_seed_fraction,all_periods_positive_seed_count,resolved_all_periods_positive_seed_count,combined_net_return_mean,combined_net_return_median,combined_net_return_standard_deviation,combined_net_return_minimum,combined_net_return_q25,combined_net_return_q75,combined_net_return_maximum,maximum_drawdown_mean,maximum_drawdown_median,maximum_drawdown_standard_deviation,maximum_drawdown_minimum,maximum_drawdown_q25,maximum_drawdown_q75,maximum_drawdown_maximum
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_daily_trend,next_open_2d,5,2,1,0.2,0,0.0,1,0,-0.26975643068152866,-0.37084688530165566,0.24832442780820266,-0.5404913901521298,-0.48505692706644654,-0.0314007567432959,0.07901380585588447,-0.3850182946057963,-0.40863456723398917,0.13695706444903663,-0.5568102926794491,-0.5042263989892464,-0.23032398262440124,-0.2250962315018954
primary_development_2022_2023_partial,current_contract,flow_quality,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,5,2,0,0.0,0,0.0,0,0,-0.3819772925102298,-0.3735504408556469,0.09199149932857831,-0.5417858329249801,-0.40527891782797243,-0.31587595649319666,-0.27339531444935306,-0.42233635538327385,-0.3909001259044078,0.07092982063524932,-0.549958143633358,-0.44315922874079616,-0.38116074669614997,-0.3465035319416574
primary_development_2022_2023_partial,current_contract,flow_quality,s1_near_reversal,momentum_trail_4pct_5d,5,2,1,0.2,0,0.0,1,0,-0.24754060731412048,-0.37410046473790326,0.23260928900394687,-0.4838544435513944,-0.42580077146757245,-0.07817685964560239,0.12422950283187006,-0.35554961304623656,-0.38616876014421286,0.10738140643218294,-0.49123637895185035,-0.4369485387544413,-0.2540665137377609,-0.20932787364291738
primary_development_2022_2023_partial,current_contract,random_hash,ng_r3_volume_quality,next_open_2d,5,0,0,0.0,0,,0,0,-0.32574299038576865,-0.37512913805672954,0.10321008782596482,-0.4249991803847598,-0.4139601139615774,-0.25799543230668076,-0.1566310872190957,-0.3741173215704009,-0.4293132627551972,0.07569356507399677,-0.44240684175698897,-0.43545805664999626,-0.28857740492602124,-0.2748310417638008
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_breakout_recent,next_open_3d,5,2,0,0.0,0,0.0,0,0,-0.38105875611948825,-0.3751845543030625,0.1181906490878252,-0.5739390218936797,-0.3882570002269954,-0.3667164145960563,-0.2011967895776473,-0.4294027314812636,-0.4302762205814018,0.1006305405998265,-0.590850401720012,-0.4604314061097322,-0.3822836289976912,-0.2831719999974809
primary_development_2022_2023_partial,current_contract,flow_quality,s1_break_reclaim_stable3,protect_3pct_target6pct_3d,5,1,0,0.0,0,0.0,0,0,-0.3580560650627647,-0.37611980829273084,0.09329803818937701,-0.4818329068144882,-0.41084650808536494,-0.31618495957445103,-0.20529614254678863,-0.4041955384801814,-0.42327268062801415,0.07184330925119974,-0.48485133496503097,-0.4715429574225909,-0.3355619485004222,-0.305748770884849
primary_development_2022_2023_partial,current_contract,random_hash,s2_first_touch_reclaim,protect_3pct_target6pct_3d,5,0,0,0.0,0,,0,0,-0.3922496419981298,-0.3775294673845899,0.10585675540850252,-0.570017314869992,-0.4377755986152978,-0.3018585704263349,-0.2740672586944346,-0.4415537709016995,-0.39220379664834193,0.09974299547406879,-0.5930910251505197,-0.5249574012618194,-0.35787444939085933,-0.3396421820569572
primary_development_2022_2023_partial,current_contract,random_hash,s0_distance_only,fast_failure_2pct_target4pct_2d,5,2,0,0.0,0,0.0,0,0,-0.38195780941913576,-0.3777099391317683,0.09604369902692654,-0.5209411936808868,-0.45290303303552204,-0.29646718772746816,-0.26176769352003393,-0.44799312592031837,-0.4500569551919237,0.05186408331437024,-0.5331542524890158,-0.46072044859907924,-0.42077138280023707,-0.3752625905213358
primary_development_2022_2023_partial,current_contract,random_hash,s2_first_touch_reclaim,momentum_trail_4pct_5d,5,1,0,0.0,0,0.0,0,0,-0.3425413734440624,-0.3778463803440876,0.08883427051884354,-0.45797125077884693,-0.3851755850784103,-0.2926203710285682,-0.19909327999039883,-0.39989588544612065,-0.40286485973853825,0.055502090818390165,-0.47620114756185805,-0.42578285479810696,-0.3883733378686922,-0.30625722726340776
primary_development_2022_2023_partial,current_contract,sector_leader,s2_reclaim_bull_stack,next_open_2d,5,5,0,0.0,0,0.0,0,0,-0.3787117126637969,-0.3787117126637969,0.0,-0.3787117126637969,-0.3787117126637969,-0.3787117126637969,-0.3787117126637969,-0.41727132777991577,-0.4172713277799158,5.551115123125783e-17,-0.4172713277799158,-0.4172713277799158,-0.4172713277799158,-0.4172713277799158
primary_development_2022_2023_partial,current_contract,trend_structure,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,5,0,0,0.0,0,,0,0,-0.46175897735168103,-0.38031348956697064,0.11240403355714353,-0.6112076914932958,-0.5866538977454432,-0.36616416108657956,-0.3644556468661162,-0.5061882658461488,-0.4310991637066822,0.1027250620943803,-0.6327602589500604,-0.6304855327625967,-0.42840280708285483,-0.4081935667285498
primary_development_2022_2023_partial,current_contract,sector_leader,cs_r3_leader_confirmation,protect_3pct_target6pct_3d,5,0,0,0.0,0,,0,0,-0.38117610076249464,-0.38117610076249464,0.0,-0.38117610076249464,-0.38117610076249464,-0.38117610076249464,-0.38117610076249464,-0.4078515209462566,-0.40785152094625654,5.551115123125783e-17,-0.40785152094625654,-0.40785152094625654,-0.40785152094625654,-0.40785152094625654
primary_development_2022_2023_partial,current_contract,trend_structure,s0_distance_only,momentum_trail_4pct_5d,5,4,0,0.0,0,0.0,0,0,-0.3838602829143256,-0.3820409165350478,0.09359813073145053,-0.49464242305949147,-0.44415442183529774,-0.38159602777074364,-0.21686762537104742,-0.4366340047788465,-0.4413896423133844,0.06405246318159658,-0.5308708599599823,-0.4606959083301171,-0.41670140853394233,-0.3335122047568063
primary_development_2022_2023_partial,current_contract,flow_quality,s0_strong_no_ma,momentum_trail_4pct_5d,5,2,0,0.0,0,0.0,0,0,-0.3791519747643312,-0.38297074477279236,0.10797671696111766,-0.5092209729146837,-0.4620190666916295,-0.34495014763197096,-0.19659894181057969,-0.4440780502221628,-0.45586087189806146,0.055825041613673,-0.5215807451211032,-0.4805712444605852,-0.39105729349901064,-0.37132009613205363
primary_development_2022_2023_partial,current_contract,flow_quality,ng_r3_volume_quality,protect_3pct_target6pct_3d,5,1,0,0.0,0,0.0,0,0,-0.3956316284247273,-0.3835220731114398,0.08391393941017974,-0.5085391973281564,-0.463160903715516,-0.3538103066579604,-0.2691256613105637,-0.42879032436322345,-0.4161059342699214,0.07533138193158687,-0.5197329950301645,-0.5094969381793415,-0.36923456882427486,-0.32938118551241513
primary_development_2022_2023_partial,current_contract,flow_quality,s1_touch_reclaim,next_open_2d,5,3,0,0.0,0,0.0,0,0,-0.3022731930989696,-0.38379835352100433,0.11931546352558406,-0.4231065962015996,-0.3898284453052657,-0.16833680313585675,-0.14629576733112148,-0.3658232476538987,-0.3908545386809219,0.07373960869166256,-0.45066150599079724,-0.41694784331280943,-0.32885933603608275,-0.2417930142488821
primary_development_2022_2023_partial,current_contract,trend_structure,s4_reclaim_vwap_support,next_open_1d,5,0,0,0.0,0,,0,0,-0.39825056418874477,-0.3840061935011425,0.19963417612174586,-0.6219868796485037,-0.6203157619058912,-0.23980629669553422,-0.12513768919265233,-0.47322625609598773,-0.46280486406104104,0.1462662426473996,-0.6339397873545514,-0.6297897960019553,-0.38849804613161476,-0.2510987869307759
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,5,0,0,0.0,0,,0,0,-0.36984778369446214,-0.3841887273828424,0.10581572350639078,-0.4976504076050724,-0.47013074986729597,-0.24999059919211808,-0.24727843442498187,-0.4323676185363234,-0.48293842622842276,0.07658956134957563,-0.5106030613654806,-0.4894483763569326,-0.347053353671407,-0.331794875059374
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,5,0,0,0.0,0,,0,0,-0.36883112843074045,-0.3849837233163369,0.0639942102163956,-0.44886666059286984,-0.40597651468232165,-0.34424173726385154,-0.26008700629832227,-0.40980263688844987,-0.42807345465553837,0.04861657037257198,-0.4717120412960508,-0.4402039226390586,-0.3720173722815372,-0.33700639357006423
primary_development_2022_2023_partial,current_contract,sector_leader,s1_touch_immediate,momentum_trail_4pct_5d,5,0,0,0.0,0,,0,0,-0.38508497703878497,-0.38508497703878497,0.0,-0.38508497703878497,-0.38508497703878497,-0.38508497703878497,-0.38508497703878497,-0.40538237301818436,-0.40538237301818436,0.0,-0.40538237301818436,-0.40538237301818436,-0.40538237301818436,-0.40538237301818436
primary_development_2022_2023_partial,current_contract,sector_leader,s2_reclaim_acceleration,protect_3pct_target6pct_3d,5,0,0,0.0,0,,0,0,-0.38657430049533037,-0.38657430049533037,0.0,-0.38657430049533037,-0.38657430049533037,-0.38657430049533037,-0.38657430049533037,-0.5060698583055218,-0.5060698583055218,0.0,-0.5060698583055218,-0.5060698583055218,-0.5060698583055218,-0.5060698583055218
primary_development_2022_2023_partial,current_contract,trend_structure,ng_r3_volume_quality,momentum_trail_4pct_5d,5,5,0,0.0,0,0.0,0,0,-0.4583128921723502,-0.38747265671269415,0.09626875042520805,-0.5948318741203759,-0.5549534597032632,-0.3863567944064993,-0.3679496759189185,-0.4896371756707863,-0.4496026466191988,0.07963849789488693,-0.6008215387837521,-0.5682983541355042,-0.4277215670795078,-0.4017417717359689
primary_development_2022_2023_partial,current_contract,trend_structure,ng_r1_auction_reclaim,next_open_5d,5,0,0,0.0,0,,0,0,-0.3872988236187524,-0.38750024010095097,0.009990886259337002,-0.40410505807860686,-0.39051061724786806,-0.3781561505089698,-0.3762220521573665,-0.43243266384330753,-0.4378437767630503,0.012399642535111834,-0.44794098147257433,-0.43978333569157424,-0.4230586994363167,-0.41353652585302214
primary_development_2022_2023_partial,current_contract,flow_quality,s1_touch_reclaim,next_open_1d,5,0,0,0.0,0,,0,0,-0.39216325029040666,-0.38790766439958224,0.009637270149783574,-0.4053398571574436,-0.4019475580089985,-0.3838042059846912,-0.38181696590131753,-0.4379663061617758,-0.43946003026002434,0.0272707542573922,-0.475608240614687,-0.44941948604863957,-0.4337495188190128,-0.391594255066515
primary_development_2022_2023_partial,current_contract,sector_leader,ht_r3_core_pullback,next_open_3d,5,0,0,0.0,0,,0,0,-0.3880119309514869,-0.3880119309514869,0.0,-0.3880119309514869,-0.3880119309514869,-0.3880119309514869,-0.3880119309514869,-0.4379908837097565,-0.4379908837097565,0.0,-0.4379908837097565,-0.4379908837097565,-0.4379908837097565,-0.4379908837097565
primary_development_2022_2023_partial,current_contract,trend_structure,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,5,0,0,0.0,0,,0,0,-0.3722009156576676,-0.3906650616816074,0.031074139420465226,-0.403749645962011,-0.39725293450704846,-0.33950534407284894,-0.32983159206482215,-0.4108058059175693,-0.430884971767586,0.031748834609183256,-0.440003844533827,-0.4340944287470815,-0.3919725990878602,-0.3570731854514918
primary_development_2022_2023_partial,current_contract,random_hash,s1_touch_immediate,next_open_1d,5,1,0,0.0,0,0.0,0,0,-0.3619299915119871,-0.3912688492675517,0.11420231440926192,-0.4703808291094209,-0.4632146480129765,-0.3253133674175992,-0.15947226375238732,-0.426560738273208,-0.40115637501404167,0.06275845296919025,-0.5260989471893696,-0.4714912335475441,-0.37108888443841914,-0.36296825117666565
primary_development_2022_2023_partial,current_contract,random_hash,s1_break_reclaim_stable3,protect_3pct_target6pct_3d,5,1,0,0.0,0,0.0,0,0,-0.3453931819590293,-0.39142607146737496,0.10951919309478396,-0.4889139291572152,-0.40932852715982126,-0.24144097201999537,-0.1958564099907395,-0.3797979518978018,-0.4006281116168936,0.09620772249396996,-0.48930222816973623,-0.47294110731852324,-0.2782518724220091,-0.25786643996184666
primary_development_2022_2023_partial,current_contract,trend_structure,s2_reclaim_recent_high,next_open_3d,5,0,0,0.0,0,,0,0,-0.41173321862899437,-0.3916993821513537,0.05646026882591454,-0.4894608007323453,-0.4635631599280202,-0.3771185380186559,-0.3368242123145967,-0.45296364300697967,-0.435296242377171,0.04770702765567339,-0.5190827365796971,-0.49905865968146057,-0.4128191081162603,-0.39856146828030947
primary_development_2022_2023_partial,current_contract,random_hash,s0_distance_only,protect_3pct_target6pct_3d,5,2,1,0.2,1,0.5,1,1,-0.3087553579052703,-0.3918404565272643,0.19732910910228624,-0.4730587241146913,-0.3976599113712813,-0.36009078426600793,0.07887308675289306,-0.3861547732376861,-0.4200734566227754,0.11537701044685363,-0.48638380573745277,-0.4580568446485581,-0.4034726636783751,-0.16278709550126913
primary_development_2022_2023_partial,current_contract,random_hash,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,5,0,0,0.0,0,,0,0,-0.3801294527920813,-0.39328953733839034,0.053491686866668754,-0.4526748126675745,-0.4119343363470893,-0.34322487856598627,-0.2995236990413662,-0.43240215136151816,-0.42290465621814255,0.02728926489562549,-0.4743260604507311,-0.4511136683514394,-0.41727441348285765,-0.39639195830442
primary_development_2022_2023_partial,current_contract,random_hash,s1_break_reclaim_stable3,fast_failure_2pct_target4pct_2d,5,1,0,0.0,0,0.0,0,0,-0.4011822536514703,-0.39341461777092157,0.0660266548437158,-0.5113434606942902,-0.4071630490179263,-0.38996887910523903,-0.3040212616689746,-0.44703954360730347,-0.4506550920684448,0.06124782407687917,-0.5254088964691632,-0.47126853200141106,-0.45038573439717555,-0.3374794631003226
primary_development_2022_2023_partial,current_contract,sector_leader,s1_break_reclaim_stable3,next_open_1d,5,0,0,0.0,0,,0,0,-0.39380228360703307,-0.39380228360703307,0.0,-0.39380228360703307,-0.39380228360703307,-0.39380228360703307,-0.39380228360703307,-0.43497413909855653,-0.43497413909855653,0.0,-0.43497413909855653,-0.43497413909855653,-0.43497413909855653,-0.43497413909855653
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_breakout_recent,next_open_3d,5,2,0,0.0,0,0.0,0,0,-0.38831494317851584,-0.3939653820228636,0.11719060853832387,-0.5722073627792997,-0.40352213265479697,-0.36848473894767153,-0.2033950994879472,-0.4361715015827528,-0.42463935909230144,0.09816963644105277,-0.5891874762999101,-0.4660577008984037,-0.41780097162566787,-0.2831719999974809
primary_development_2022_2023_partial,current_contract,flow_quality,cs_r3_leader_confirmation,momentum_trail_4pct_5d,5,2,0,0.0,0,0.0,0,0,-0.303096748612385,-0.39437200475402456,0.15501308852945647,-0.47041363574739303,-0.4113981652902814,-0.16856078518133344,-0.0707391520888927,-0.36623242691992747,-0.44901715657791297,0.1234788783641375,-0.4822298315242759,-0.46619627119901075,-0.24244368730060994,-0.19127518799782783
primary_development_2022_2023_partial,current_contract,random_hash,ht_r3_core_pullback,next_open_2d,5,0,0,0.0,0,,0,0,-0.3898687441865053,-0.39446750940555564,0.1051049648036115,-0.5353924270329995,-0.46368885465193144,-0.31980470624795987,-0.23599022359408006,-0.44493294364658986,-0.40917497274608794,0.06874345056353304,-0.5563955063135783,-0.49246161530651655,-0.3893818449096399,-0.37725077895712666
primary_development_2022_2023_partial,current_contract,flow_quality,s2_reclaim_daily_trend,momentum_trail_4pct_5d,5,2,0,0.0,0,0.0,0,0,-0.32688708546745576,-0.3959051991612068,0.1521040647516787,-0.44072299053800323,-0.4283464353641928,-0.3384266499325391,-0.031034152341336885,-0.4100041191998101,-0.4385564923319365,0.07697379346823942,-0.48760873487308853,-0.4438047714554284,-0.4170011237074043,-0.2630494736311928
primary_development_2022_2023_partial,current_contract,sector_leader,s1_touch_reclaim,next_open_2d,5,0,0,0.0,0,,0,0,-0.3972325343391495,-0.3972325343391495,0.0,-0.3972325343391495,-0.3972325343391495,-0.3972325343391495,-0.3972325343391495,-0.44149902059289037,-0.44149902059289037,0.0,-0.44149902059289037,-0.44149902059289037,-0.44149902059289037,-0.44149902059289037
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,5,1,0,0.0,0,0.0,0,0,-0.32729969715029983,-0.3977438259712557,0.15616135791551744,-0.4261034346229293,-0.4082721910748155,-0.3883959020015859,-0.015983132080912732,-0.39692961177443636,-0.42647402799158085,0.09447434678617396,-0.48897599658672053,-0.4381964290787559,-0.4162910535787,-0.2147105516364246
primary_development_2022_2023_partial,current_contract,sector_leader,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,5,0,0,0.0,0,,0,0,-0.3977829427551396,-0.3977829427551396,0.0,-0.3977829427551396,-0.3977829427551396,-0.3977829427551396,-0.3977829427551396,-0.4425176105116508,-0.44251761051165084,5.551115123125783e-17,-0.44251761051165084,-0.44251761051165084,-0.44251761051165084,-0.44251761051165084
primary_development_2022_2023_partial,current_contract,random_hash,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,5,0,0,0.0,0,,0,0,-0.36025525788667156,-0.3980242732164696,0.11950383933157005,-0.49260267374648126,-0.4532919401216037,-0.2964389265185462,-0.1609184758302571,-0.42871336374423025,-0.4492461237886203,0.05854014276990771,-0.5100686868472859,-0.45635938046441804,-0.38563288788990835,-0.3422597397309184
primary_development_2022_2023_partial,current_contract,random_hash,s4_reclaim_volume_proxy,next_open_1d,5,0,0,0.0,0,,0,0,-0.41016810940813747,-0.39943882157741795,0.06040355898764248,-0.5245130291861807,-0.40184507679364834,-0.37741239031738105,-0.34763122916605904,-0.4274473431846963,-0.4243933121589891,0.05336423310799766,-0.5252452209418375,-0.42915245523549195,-0.3815516665463903,-0.3768940610407727
primary_development_2022_2023_partial,current_contract,flow_quality,s4_reclaim_volume_proxy,next_open_1d,5,0,0,0.0,0,,0,0,-0.4111834582740753,-0.4022576027444881,0.07028138306374719,-0.5392403239052301,-0.4169617181241865,-0.3625957109758846,-0.3348619356205872,-0.42813411972790777,-0.4295610287442482,0.0640566946961003,-0.5399498374290146,-0.440278744146961,-0.3666726886509466,-0.36420829966836854
