sample_group,strategy_id,ma_period,horizon,date_count,mean_daily_return,median_daily_return,std_daily_return,positive_date_count,positive_date_fraction,ttest_p_value,sign_test_p_value,bh_q_value
primary_development_2022_2023_partial,ht_r3_core_pullback,120,5m,331,-0.0030500376073489314,-0.0029836196525670276,0.0009983320177234024,0,0.0,2.047025423065105e-169,4.5719495651291e-100,2.6934545040330333e-169
primary_development_2022_2023_partial,ht_r3_core_pullback,120,15m,331,-0.0030217519933375798,-0.002995024777174893,0.001851626148611528,12,0.03625377643504532,4.712148386415247e-95,1.4016065592824741e-78,6.093295327261096e-95
primary_development_2022_2023_partial,ht_r3_core_pullback,120,30m,331,-0.003008899979822291,-0.002853938554402739,0.003590375478808696,27,0.08157099697885196,5.139441948143714e-40,1.6796685449658884e-60,5.710491053493016e-40
primary_development_2022_2023_partial,ht_r3_core_pullback,120,60m,331,-0.0033401094607381624,-0.0028305443141641794,0.004757845441689236,58,0.17522658610271905,1.4739734424311505e-30,1.7178226216067189e-34,1.7687681309173805e-30
primary_development_2022_2023_partial,ht_r3_core_pullback,120,1d,331,-0.003136790024112232,-0.0016222994595100158,0.015859671602677646,150,0.45317220543806647,0.0003767913479645854,0.0990117771110954,0.0007867675247156009
primary_development_2022_2023_partial,ht_r3_core_pullback,120,2d,331,-0.0033036947392236617,-0.0016208848934099517,0.021843317151496056,158,0.4773413897280967,0.0063350055817086946,0.4416382410514279,0.01439421946976749
primary_development_2022_2023_partial,ht_r3_core_pullback,120,3d,331,-0.0028283440250390294,-0.0022188120462395683,0.02648037771621232,150,0.45317220543806647,0.05319689566117611,0.0990117771110954,0.08226324071315892
primary_development_2022_2023_partial,ht_r3_core_pullback,120,5d,331,-0.003387497393867138,0.00107165758242773,0.03408779337517044,171,0.5166163141993958,0.07194707372184118,0.5826263292692689,0.1908429512355788
primary_development_2022_2023_partial,ht_r3_core_pullback,240,5m,330,-0.003045679245215234,-0.0030207835806839167,0.0009959270605552897,1,0.0030303030303030303,4.9219554502330776e-169,3.026630612115464e-97,6.419941891608362e-169
primary_development_2022_2023_partial,ht_r3_core_pullback,240,15m,330,-0.0030357218972614985,-0.0029796593402386757,0.0017942625082017914,15,0.045454545454545456,1.4687754389988515e-98,3.1851717200425226e-74,1.9325992618405942e-98
primary_development_2022_2023_partial,ht_r3_core_pullback,240,30m,330,-0.0030094969754259765,-0.002914981689570984,0.002691837701765134,35,0.10606060606060606,6.877122779825847e-60,2.174880900216913e-52,8.970160147598932e-60
primary_development_2022_2023_partial,ht_r3_core_pullback,240,60m,330,-0.0033098039900965426,-0.0028756329101546794,0.00428353863113463,61,0.18484848484848485,2.5663297567993725e-35,2.6591683314152116e-32,3.376749679999174e-35
primary_development_2022_2023_partial,ht_r3_core_pullback,240,1d,330,-0.0028217221289498014,-0.0015063008594129372,0.015705968615626852,145,0.4393939393939394,0.0012360494547413816,0.03164673470771353,0.0019114166825897653
primary_development_2022_2023_partial,ht_r3_core_pullback,240,2d,330,-0.003111143579187482,-0.0016934147065000601,0.021018117177279954,152,0.46060606060606063,0.007623244660093173,0.1686623218591587,0.015452522959648324
primary_development_2022_2023_partial,ht_r3_core_pullback,240,3d,330,-0.002851996530611177,-0.001048123399419032,0.025904364827162085,154,0.4666666666666667,0.04665063434547937,0.2476365049294429,0.08136738548630124
primary_development_2022_2023_partial,ht_r3_core_pullback,240,5d,330,-0.0035156006199102193,-0.0004051722895707236,0.03370399619928592,160,0.48484848484848486,0.059371819619773857,0.6203610292534627,0.1785278329978275
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,5m,197,-0.0030956816433644627,-0.002970650728465766,0.0008121460717727069,0,0.0,1.0882122491143117e-118,9.956824444577827e-60,1.275248729430834e-118
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,15m,197,-0.0031372562867782584,-0.0029693362158443315,0.0014934008168886825,4,0.02030456852791878,8.339192844308224e-74,6.1868280955315236e-52,9.548694096536135e-74
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,30m,197,-0.0032472167636647987,-0.0029445305139925654,0.002186657050077229,8,0.04060913705583756,1.8229532611534188e-51,5.062665981710007e-46,2.205185396556555e-51
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,60m,197,-0.0031124575565990025,-0.002912674069048029,0.0033443930861147583,29,0.14720812182741116,2.3314749623134484e-28,5.376542123418932e-25,2.7321972214610724e-28
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,1d,197,-0.002430724505289585,-0.0017162595995670667,0.01414954925224604,91,0.4619289340101523,0.01710086112058033,0.3185443080515233,0.01973176283143884
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,2d,197,-0.0017157528046394491,-0.0005856655243151181,0.019341259976238683,96,0.4873096446700508,0.21574550191574188,0.7757387167068795,0.23621770282745463
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,3d,197,-0.0018074289248798054,-0.0004835875131032821,0.024478037124435803,97,0.49238578680203043,0.30253002662014894,0.8867367256095352,0.3288369854566836
primary_development_2022_2023_partial,ng_r1_auction_reclaim,10,5d,197,-0.0017858329483057096,0.0018009204497755561,0.031034882787272094,106,0.5380710659898477,0.42145053210645966,0.3185443080515233,0.4580984044635431
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,5m,197,-0.0031020464561295437,-0.0029781520022034882,0.0008311657533206909,0,0.0,5.188238898978524e-117,9.956824444577827e-60,5.940731563715868e-117
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,15m,197,-0.003172690840748996,-0.002934117662941205,0.0014677785570777779,2,0.01015228426395939,8.476241870448297e-76,1.9419790396704593e-55,1.0011309295805075e-75
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,30m,197,-0.0032886644099317866,-0.0027961986675621507,0.0021739003477110447,4,0.02030456852791878,1.4676705261516184e-52,6.1868280955315236e-52,1.834588157689523e-52
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,60m,197,-0.003171365799873645,-0.002615329049685499,0.00318104531053225,29,0.14720812182741116,3.4105427825487056e-31,5.376542123418932e-25,4.1591985153033e-31
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,1d,197,-0.0025233385553284833,-0.001546088705243978,0.013793080141714723,92,0.467005076142132,0.011183427480204644,0.3926260446804673,0.013105579078364817
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,2d,197,-0.0018168482332998484,0.0007884470709191841,0.019257623303420224,100,0.5076142131979695,0.1881010815339186,0.8867367256095352,0.20746442816241023
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,3d,197,-0.0018255161804173877,0.00048274267387782104,0.024641140421164914,105,0.5329949238578681,0.3009312038729219,0.3926260446804673,0.3288369854566836
primary_development_2022_2023_partial,ng_r1_auction_reclaim,20,5d,197,-0.002062150313673756,0.0014473479090167279,0.031033092608798937,101,0.5126903553299492,0.35335986224753335,0.7757387167068795,0.38973514218477945
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,5m,197,-0.00302996749739231,-0.002919562180812934,0.0008094009455529909,0,0.0,2.9830733374357162e-117,9.956824444577827e-60,3.442007697041211e-117
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,15m,197,-0.0031031312800666126,-0.002858073793267922,0.0013498169675612965,0,0.0,3.6149269640106495e-80,9.956824444577827e-60,4.408447517086158e-80
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,30m,197,-0.00321729900451817,-0.002861737079700949,0.002131011576000428,3,0.015228426395939087,1.9322940989600408e-52,1.2688917331223315e-53,2.3954059078017035e-52
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,60m,197,-0.0031637113427864186,-0.0028096323865971413,0.003125295358633072,27,0.13705583756345177,7.532493704299755e-32,1.4951776241157528e-26,9.33780211276829e-32
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,1d,197,-0.002336978521243,-0.001032079914197056,0.013842103643444764,94,0.47715736040609136,0.01907492234270492,0.5688053291137507,0.02184151413286823
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,2d,197,-0.0015233526671488845,0.0011698576943233788,0.019432835491868392,104,0.5279187817258884,0.27378280952578365,0.476266715067985,0.2954490750278241
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,3d,197,-0.0014770378069126292,0.0013197339531094334,0.02471200271907101,102,0.5177664974619289,0.4037348658045704,0.669136668552843,0.43568510698334934
primary_development_2022_2023_partial,ng_r1_auction_reclaim,40,5d,197,-0.0012670717036055604,0.001204937460535786,0.031098446267761176,100,0.5076142131979695,0.5690499422346144,0.8867367256095352,0.609696366679944
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,5m,197,-0.0030227713143801144,-0.0029086874603207542,0.000823748685296153,0,0.0,1.1431354083533193e-115,9.956824444577827e-60,1.2892504605488562e-115
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,15m,197,-0.0030550897002818438,-0.00281343259913465,0.0014155672913633457,1,0.005076142131979695,1.0891021701402182e-75,1.9714512400264097e-57,1.2762916056330682e-75
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,30m,197,-0.0031257530963243155,-0.0027926464739412077,0.002152249336184255,5,0.025380710659898477,3.6182101350675888e-50,2.4010047049319614e-50,4.273476537481404e-50
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,60m,197,-0.003006952333204532,-0.0027104738111439664,0.003209077358924287,34,0.17258883248730963,1.2468389812358791e-28,2.119295369045598e-21,1.4726444660266288e-28
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,1d,197,-0.001996852578233884,-0.0002799421877564246,0.01368187745180365,98,0.49746192893401014,0.042362776214583675,1.0,0.04706975134953741
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,2d,197,-0.001073505508853008,0.0013336214670213783,0.019045146435047813,105,0.5329949238578681,0.4309901452423627,0.3926260446804673,0.45527128018559443
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,3d,197,-0.0010113565023397322,0.0013494930008181177,0.024364935550076773,102,0.5177664974619289,0.5618261299309446,0.669136668552843,0.5934783062650822
primary_development_2022_2023_partial,ng_r1_auction_reclaim,60,5d,197,-0.0008703349230723777,0.0018621908301290364,0.03137177628457182,105,0.5329949238578681,0.6981441625646342,0.3926260446804673,0.7323190516412247
primary_development_2022_2023_partial,ng_r1_auction_reclaim,120,5m,197,-0.0030039682988652144,-0.002839450085652949,0.0008723681991942994,0,0.0,1.1898826075563269e-110,9.956824444577827e-60,1.3220917861736965e-110
primary_development_2022_2023_partial,ng_r1_auction_reclaim,120,15m,197,-0.0029860957154567444,-0.0027634343794077122,0.0014791814844330995,2,0.01015228426395939,4.642318357288402e-71,1.9419790396704593e-55,5.1966250268153754e-71
primary_development_2022_2023_partial,ng_r1_auction_reclaim,120,30m,197,-0.0031042642101971186,-0.0026135459996225506,0.002280030399716281,11,0.05583756345177665,1.6518373614542983e-46,3.4577946255240806e-42,1.877087910743521e-46
primary_development_2022_2023_partial,ng_r1_auction_reclaim,120,60m,197,-0.002945102193413249,-0.0024450522022158093,0.0033514406012536886,31,0.15736040609137056,3.786751726596425e-26,1.6495253745430157e-23,4.3031269620413924e-26
primary_development_2022_2023_partial,ng_r1_auction_reclaim,120,1d,197,-0.0016438490398236023,-0.00035863068305309024,0.01364289444796703,97,0.49238578680203043,0.09321787661254287,0.8867367256095352,0.10059483087684483
primary_development_2022_2023_partial,ng_r1_auction_reclaim,120,2d,197,-0.0006915497815209906,0.0004738807976406665,0.01892617022270779,101,0.5126903553299492,0.6095412740354419,0.7757387167068795,0.6393789587784355
primary_development_2022_2023_partial,ng_r1_auction_reclaim,120,3d,197,-0.0005849677763470614,0.0015733730630090735,0.02390428640527398,104,0.5279187817258884,0.7322684043279897,0.476266715067985,0.7523305523917703
primary_development_2022_2023_partial,ng_r1_auction_reclaim,120,5d,197,-0.0006600776355057813,0.004330348711903374,0.030228184518143426,109,0.5532994923857868,0.7601491850341106,0.15399515472928657,0.7863612258973557
primary_development_2022_2023_partial,ng_r1_auction_reclaim,240,5m,197,-0.0031122079640846143,-0.0030280583059848314,0.0008231754876425518,0,0.0,4.862413474073744e-118,9.956824444577827e-60,5.653969155899703e-118
primary_development_2022_2023_partial,ng_r1_auction_reclaim,240,15m,197,-0.0031403531123233392,-0.002874274351271438,0.0015419278528597863,2,0.01015228426395939,1.1530166745483585e-71,1.9419790396704593e-55,1.3003947457312314e-71
primary_development_2022_2023_partial,ng_r1_auction_reclaim,240,30m,197,-0.0032464656562636663,-0.0028049705843299806,0.0023139166458964583,8,0.04060913705583756,3.4302100265221713e-48,5.062665981710007e-46,3.957934645987121e-48
primary_development_2022_2023_partial,ng_r1_auction_reclaim,240,60m,197,-0.003136901827960579,-0.002809348447839152,0.0034520471912309124,31,0.15736040609137056,2.012318463967125e-27,1.6495253745430157e-23,2.3219059199620674e-27
primary_development_2022_2023_partial,ng_r1_auction_reclaim,240,1d,197,-0.0014101267277812216,-0.0012653267637490126,0.013525575932941,92,0.467005076142132,0.14600409689871496,0.3926260446804673,0.15422967982258623
primary_development_2022_2023_partial,ng_r1_auction_reclaim,240,2d,197,-0.00035997898660540165,0.0008121598751774998,0.019111619465455112,102,0.5177664974619289,0.7922892689334267,0.669136668552843,0.8139958242466712
primary_development_2022_2023_partial,ng_r1_auction_reclaim,240,3d,197,-0.00021176563261853204,0.0005835607649262805,0.023915582515761185,101,0.5126903553299492,0.9014692408052785,0.7757387167068795,0.9136512575729174
primary_development_2022_2023_partial,ng_r1_auction_reclaim,240,5d,197,-0.0005304938387701971,0.002238297304341386,0.031104685929412144,107,0.5431472081218274,0.8115322087711208,0.25424695173206074,0.830582815182585
primary_development_2022_2023_partial,ng_r3_volume_quality,10,5m,331,-0.003061528885453068,-0.003047848110470029,0.0003359728291061148,0,0.0,0.0,4.5719495651291e-100,0.0
primary_development_2022_2023_partial,ng_r3_volume_quality,10,15m,331,-0.0030923435567641435,-0.003082834811526575,0.0009045032415627415,2,0.006042296072507553,3.9619823356620897e-184,2.5121491275514865e-95,3.9619823356620895e-183
primary_development_2022_2023_partial,ng_r3_volume_quality,10,30m,331,-0.0031394487057206143,-0.003088095709078278,0.0016238997289164871,7,0.021148036253776436,1.6862958786252413e-113,3.7857951574965755e-86,1.5809023862111637e-112
primary_development_2022_2023_partial,ng_r3_volume_quality,10,60m,331,-0.0032638562446829747,-0.0030234764958577227,0.0031855730264507575,38,0.1148036253776435,2.268241104968625e-53,6.245065001468526e-50,1.7907166618173354e-52
primary_development_2022_2023_partial,ng_r3_volume_quality,10,1d,331,-0.0032761331710063394,-0.002221284726412008,0.013845035538920913,144,0.4350453172205438,2.26562226168247e-05,0.020829637575436134,0.00014775797358798718
primary_development_2022_2023_partial,ng_r3_volume_quality,10,2d,331,-0.003396305018194667,-0.0014659480636388697,0.01896899639238421,150,0.45317220543806647,0.0012621303412153316,0.0990117771110954,0.006310651706076658
primary_development_2022_2023_partial,ng_r3_volume_quality,10,3d,331,-0.0035153211485939423,-0.00256808143707676,0.023671558905380412,147,0.44410876132930516,0.0073406326881349255,0.04768149843926189,0.039324817972151385
primary_development_2022_2023_partial,ng_r3_volume_quality,10,5d,331,-0.003449594327969171,0.0001293987097838971,0.030268522304969406,166,0.5015105740181269,0.03920148005585958,1.0,0.1670075343286477
primary_development_2022_2023_partial,ng_r3_volume_quality,20,5m,331,-0.003045271211261599,-0.0030422818622093313,0.0003239115460772495,0,0.0,0.0,4.5719495651291e-100,0.0
primary_development_2022_2023_partial,ng_r3_volume_quality,20,15m,331,-0.0030630032488435455,-0.0030163366949818604,0.0008013200946147568,1,0.0030211480362537764,5.496947253081111e-199,1.5178872556228612e-97,1.1779172685173808e-197
primary_development_2022_2023_partial,ng_r3_volume_quality,20,30m,331,-0.003093058943302471,-0.00298270696311697,0.0014707677702025979,7,0.021148036253776436,3.472624155975996e-123,3.7857951574965755e-86,2.6935967118326795e-121
