selection_ranker,selection_seed,strategy_id,policy_id,net_return_primary,maximum_drawdown_primary,fully_resolved_primary,net_return_supplemental,maximum_drawdown_supplemental,fully_resolved_supplemental,same_return_sign,return_difference_primary_minus_supplemental
flow_quality,1,ht_r3_core_pullback,next_open_3d,-0.1798049302,-0.3499205444,False,-0.0443197056,-0.0561256795,True,True,-0.13548522459999998
flow_quality,1,ht_r3_core_pullback,next_open_5d,-0.1676159545,-0.3702395303,False,-0.0359319863,-0.0568716983,True,True,-0.1316839682
flow_quality,1,ht_r3_core_pullback,protect_3pct_target6pct_3d,-0.5745439945,-0.6344046915,False,-0.0527637252,-0.07403256,True,True,-0.5217802693
flow_quality,1,ng_r1_auction_reclaim,fast_failure_2pct_target4pct_2d,-0.0690560297,-0.1804443255,True,-0.0302356655,-0.0479495725,True,True,-0.03882036419999999
flow_quality,1,ng_r1_auction_reclaim,momentum_trail_4pct_5d,-0.0708497516,-0.2028779021,False,-0.0399037811,-0.0467566038,True,True,-0.030945970499999996
flow_quality,1,ng_r1_auction_reclaim,next_open_1d,0.0170041261,-0.1681032628,False,0.0255970607,-0.0354219719,True,True,-0.008592934600000001
flow_quality,1,ng_r1_auction_reclaim,next_open_2d,-0.2929479594,-0.3486429856,False,-0.0242921682,-0.048365513,True,True,-0.2686557912
flow_quality,1,ng_r1_auction_reclaim,next_open_3d,-0.1961786731,-0.2684266774,False,-0.0313837146,-0.0445239456,True,True,-0.1647949585
flow_quality,1,ng_r1_auction_reclaim,next_open_5d,-0.1713035203,-0.2608348777,False,-0.0368282288,-0.073698068,True,True,-0.1344752915
flow_quality,1,ng_r1_auction_reclaim,protect_3pct_target6pct_3d,-0.0642623407,-0.1905566151,True,-0.0279745645,-0.0473571957,True,True,-0.0362877762
flow_quality,1,ng_r3_volume_quality,fast_failure_2pct_target4pct_2d,-0.4767566766,-0.4864127184,True,-0.0721689274,-0.1011034711,False,True,-0.40458774919999996
flow_quality,1,ng_r3_volume_quality,momentum_trail_4pct_5d,-0.3648553234,-0.3814642684,False,-0.0555885068,-0.0856596357,True,True,-0.3092668166
flow_quality,1,ng_r3_volume_quality,next_open_1d,-0.5810662708,-0.6008653338,False,-0.046376155,-0.0703986099,False,True,-0.5346901157999999
flow_quality,1,ng_r3_volume_quality,next_open_2d,-0.0269426197,-0.2293719365,False,-0.045049399,-0.0799042713,True,True,0.018106779299999997
flow_quality,1,ng_r3_volume_quality,next_open_3d,0.0501361994,-0.1581528654,True,-0.032757125,-0.0627321113,False,False,0.0828933244
flow_quality,1,ng_r3_volume_quality,next_open_5d,0.0836279065,-0.266421966,False,-0.0382906951,-0.0761428672,True,False,0.12191860160000001
flow_quality,1,ng_r3_volume_quality,protect_3pct_target6pct_3d,-0.2691256613,-0.3293811855,False,-0.0514444416,-0.0931522139,True,True,-0.21768121969999998
flow_quality,1,s0_distance_only,fast_failure_2pct_target4pct_2d,-0.3569102468,-0.3974361659,False,-0.0674977844,-0.0829933846,True,True,-0.2894124624
flow_quality,1,s0_distance_only,momentum_trail_4pct_5d,0.0328735648,-0.2776253493,True,-0.02937753,-0.0466233102,True,False,0.0622510948
flow_quality,1,s0_distance_only,next_open_1d,-0.4936505626,-0.500307487,True,-0.0026421561,-0.051294377,True,True,-0.4910084065
flow_quality,1,s0_distance_only,next_open_2d,-0.2356796641,-0.309619847,True,0.0054455967,-0.0444736288,True,False,-0.2411252608
flow_quality,1,s0_distance_only,next_open_3d,-0.1981382326,-0.2490284479,False,-0.01022213,-0.043934587,True,True,-0.1879161026
flow_quality,1,s0_distance_only,next_open_5d,0.0042541887,-0.2430452987,True,-0.0562404468,-0.0704320381,True,False,0.060494635500000005
flow_quality,1,s0_distance_only,protect_3pct_target6pct_3d,0.1105067577,-0.193018733,False,-0.0135162707,-0.0575435756,True,False,0.1240230284
flow_quality,1,s0_strong_no_ma,fast_failure_2pct_target4pct_2d,-0.5110228377,-0.56246334,False,-0.0169848602,-0.0559906193,True,True,-0.4940379775
flow_quality,1,s0_strong_no_ma,momentum_trail_4pct_5d,-0.3449501476,-0.3910572935,True,-0.0125051248,-0.0370942898,True,True,-0.3324450228
flow_quality,1,s0_strong_no_ma,next_open_1d,-0.1643160197,-0.3962295687,False,-0.0567981242,-0.0904710253,True,True,-0.10751789550000002
flow_quality,1,s0_strong_no_ma,next_open_2d,-0.2168867277,-0.3138146793,False,-0.0256589623,-0.0451487353,True,True,-0.1912277654
flow_quality,1,s0_strong_no_ma,next_open_3d,-0.4171652132,-0.4419554336,False,-0.0862381004,-0.0944323214,True,True,-0.3309271128
flow_quality,1,s0_strong_no_ma,next_open_5d,-0.2413536184,-0.357086149,False,-0.0107886928,-0.0599854809,True,True,-0.2305649256
flow_quality,1,s0_strong_no_ma,protect_3pct_target6pct_3d,-0.3407012788,-0.3825593561,False,-0.0898535724,-0.0946435134,True,True,-0.2508477064
flow_quality,1,s1_break_reclaim_stable3,fast_failure_2pct_target4pct_2d,-0.302554699,-0.4098447076,False,0.0268952472,-0.0310579742,True,False,-0.3294499462
flow_quality,1,s1_break_reclaim_stable3,momentum_trail_4pct_5d,-0.0866487295,-0.2023658601,False,0.0245330047,-0.0622840789,True,False,-0.1111817342
flow_quality,1,s1_break_reclaim_stable3,next_open_1d,-0.4634729077,-0.5156013202,False,0.0026663957,-0.0367755539,True,False,-0.4661393034
flow_quality,1,s1_break_reclaim_stable3,next_open_2d,-0.0834534239,-0.3620127863,False,0.0752456231,-0.0296902427,True,False,-0.158699047
flow_quality,1,s1_break_reclaim_stable3,next_open_3d,-0.1948547571,-0.3441233819,False,-0.0044119549,-0.0496765855,True,True,-0.1904428022
flow_quality,1,s1_break_reclaim_stable3,next_open_5d,-0.3189564419,-0.385893452,False,-0.0127290717,-0.069425425,True,True,-0.3062273702
flow_quality,1,s1_break_reclaim_stable3,protect_3pct_target6pct_3d,-0.2052961425,-0.3057487709,False,-0.0381032774,-0.0697555658,True,True,-0.1671928651
flow_quality,1,s1_near_reversal,fast_failure_2pct_target4pct_2d,-0.6145947681,-0.6197116346,True,-0.0571986028,-0.0842028754,True,True,-0.5573961653
flow_quality,1,s1_near_reversal,momentum_trail_4pct_5d,-0.3741004647,-0.3861687601,False,-0.0201518463,-0.0755496927,True,True,-0.3539486184
flow_quality,1,s1_near_reversal,next_open_1d,-0.5407352296,-0.541131457,True,-0.0603573136,-0.0885506552,True,True,-0.48037791599999996
flow_quality,1,s1_near_reversal,next_open_2d,-0.240561684,-0.3507323941,False,-0.0178094335,-0.0637568664,True,True,-0.2227522505
flow_quality,1,s1_near_reversal,next_open_3d,-0.2340434178,-0.2772065726,False,-0.0200761276,-0.0565659978,True,True,-0.2139672902
flow_quality,1,s1_near_reversal,next_open_5d,-0.1257434923,-0.2679398109,False,-0.0401466823,-0.0795592137,True,True,-0.08559681000000001
flow_quality,1,s1_near_reversal,protect_3pct_target6pct_3d,-0.1085229875,-0.2450816283,False,-0.0400124509,-0.0724953923,True,True,-0.0685105366
flow_quality,1,s1_touch_immediate,fast_failure_2pct_target4pct_2d,-0.5601229748,-0.553627304,True,0.0297077206,-0.0291550195,True,False,-0.5898306954
flow_quality,1,s1_touch_immediate,momentum_trail_4pct_5d,-0.1335795466,-0.2734676445,True,-0.0497499235,-0.0734939485,True,True,-0.08382962309999999
flow_quality,1,s1_touch_immediate,next_open_1d,-0.5027203727,-0.5108941081,True,-0.0471184639,-0.0726863771,True,True,-0.4556019088
flow_quality,1,s1_touch_immediate,next_open_2d,-0.5105373554,-0.5221864435,False,-0.0301056413,-0.0544180244,True,True,-0.4804317141
flow_quality,1,s1_touch_immediate,next_open_3d,-0.5401713085,-0.5358933902,True,-0.0489984919,-0.0691121431,True,True,-0.49117281659999995
flow_quality,1,s1_touch_immediate,next_open_5d,-0.2499799871,-0.3657274628,False,-0.0509599063,-0.0730852044,True,True,-0.1990200808
flow_quality,1,s1_touch_immediate,protect_3pct_target6pct_3d,-0.3830295,-0.4043418551,False,-0.0283896247,-0.0597954031,True,True,-0.3546398753
flow_quality,1,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,-0.4045737624,-0.4433160087,True,-0.0151739875,-0.0806360004,False,True,-0.3893997749
flow_quality,1,s1_touch_reclaim,momentum_trail_4pct_5d,-0.2437000234,-0.3137423098,True,-0.0517981256,-0.0639611283,True,True,-0.1919018978
flow_quality,1,s1_touch_reclaim,next_open_1d,-0.3879076644,-0.449419486,False,-0.0766869733,-0.1240969292,False,True,-0.3112206911
flow_quality,1,s1_touch_reclaim,next_open_2d,-0.3898284453,-0.3908545387,False,-0.0163844145,-0.0624266272,True,True,-0.3734440308
flow_quality,1,s1_touch_reclaim,next_open_3d,-0.0900026436,-0.2623308145,False,-0.0774430868,-0.0985749542,True,True,-0.012559556799999996
flow_quality,1,s1_touch_reclaim,next_open_5d,-0.2056668087,-0.2792151543,True,-0.0479180691,-0.0618996309,True,True,-0.15774873960000002
flow_quality,1,s1_touch_reclaim,protect_3pct_target6pct_3d,-0.216957981,-0.2875870247,False,-0.0985164118,-0.1095002065,True,True,-0.1184415692
flow_quality,1,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,-0.3401143506,-0.3506577296,False,-0.0289389254,-0.0427700976,True,True,-0.3111754252
flow_quality,1,s2_first_touch_reclaim,momentum_trail_4pct_5d,-0.1219156196,-0.2203123676,True,-0.0370526752,-0.0540256658,True,True,-0.0848629444
flow_quality,1,s2_first_touch_reclaim,next_open_1d,-0.3096880782,-0.3793267348,False,-0.1044991602,-0.1057029164,True,True,-0.205188918
flow_quality,1,s2_first_touch_reclaim,next_open_2d,-0.3192482238,-0.380194536,False,-0.0844197493,-0.1005330858,True,True,-0.2348284745
flow_quality,1,s2_first_touch_reclaim,next_open_3d,-0.1199675915,-0.2589721571,False,-0.0281367175,-0.0421998065,True,True,-0.091830874
flow_quality,1,s2_first_touch_reclaim,next_open_5d,-0.234719768,-0.3023533782,True,-0.0369979241,-0.0664772802,True,True,-0.1977218439
flow_quality,1,s2_first_touch_reclaim,protect_3pct_target6pct_3d,-0.1036468734,-0.3317569576,False,-0.0336836422,-0.0540538441,True,True,-0.0699632312
flow_quality,1,s2_reclaim_acceleration,fast_failure_2pct_target4pct_2d,-0.4017530899,-0.4569722113,False,-0.0192335474,-0.0543338219,True,True,-0.38251954250000003
flow_quality,1,s2_reclaim_acceleration,momentum_trail_4pct_5d,-0.0350363145,-0.2423504355,True,0.0086363227,-0.0356909168,True,False,-0.0436726372
flow_quality,1,s2_reclaim_acceleration,next_open_1d,-0.481700616,-0.5208794513,False,-0.059783421,-0.0727853109,True,True,-0.421917195
flow_quality,1,s2_reclaim_acceleration,next_open_2d,-0.2971577116,-0.3854077981,False,0.0415518072,-0.0487052587,True,False,-0.3387095188
flow_quality,1,s2_reclaim_acceleration,next_open_3d,-0.1386709499,-0.3385708069,False,0.0156422175,-0.0397490668,True,False,-0.1543131674
flow_quality,1,s2_reclaim_acceleration,next_open_5d,-0.2412039953,-0.3782373842,True,-0.0012834903,-0.0403894654,True,True,-0.239920505
flow_quality,1,s2_reclaim_acceleration,protect_3pct_target6pct_3d,-0.4327827639,-0.4757019121,False,-0.0190610413,-0.0625656707,True,True,-0.41372172259999995
flow_quality,1,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,-0.6864778436,-0.6973970778,False,-0.0466360691,-0.0645508117,False,True,-0.6398417745
flow_quality,1,s2_reclaim_bull_stack,momentum_trail_4pct_5d,-0.6703812816,-0.6809508463,True,-0.0628155186,-0.0777449732,True,True,-0.607565763
flow_quality,1,s2_reclaim_bull_stack,next_open_1d,-0.5071946104,-0.5364631268,False,-0.0018104376,-0.0616648865,True,True,-0.5053841728
flow_quality,1,s2_reclaim_bull_stack,next_open_2d,-0.1748736878,-0.3588930826,False,-0.0218231098,-0.0582890085,True,True,-0.15305057800000002
flow_quality,1,s2_reclaim_bull_stack,next_open_3d,-0.5362473033,-0.6136189108,False,0.044631773,-0.0246042948,True,False,-0.5808790763
flow_quality,1,s2_reclaim_bull_stack,next_open_5d,-0.4073278651,-0.5604162615,False,-0.0413299553,-0.0498685535,True,True,-0.3659979098
flow_quality,1,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,-0.6908691039,-0.7055302737,False,-0.0563058726,-0.0684406755,True,True,-0.6345632313
flow_quality,1,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,-0.1929072994,-0.3267465887,False,-0.0779600993,-0.0838006032,True,True,-0.11494720010000001
flow_quality,1,s2_reclaim_daily_trend,momentum_trail_4pct_5d,-0.0310341523,-0.2630494736,True,-0.0276236692,-0.0698318875,True,True,-0.0034104831
flow_quality,1,s2_reclaim_daily_trend,next_open_1d,-0.3285504805,-0.3788589803,False,-0.0577158144,-0.0683469328,True,True,-0.2708346661
flow_quality,1,s2_reclaim_daily_trend,next_open_2d,-0.3708468853,-0.4086345672,True,-0.00110947,-0.0474018408,True,True,-0.3697374153
flow_quality,1,s2_reclaim_daily_trend,next_open_3d,-0.2619074584,-0.3508159383,True,-0.0344860681,-0.0414513607,True,True,-0.22742139030000003
flow_quality,1,s2_reclaim_daily_trend,next_open_5d,-0.0168396858,-0.2643498181,True,-0.0521302132,-0.0650731779,True,True,0.035290527399999994
flow_quality,1,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,-0.0730438854,-0.2728909865,False,-0.0442124248,-0.0631343163,True,True,-0.028831460599999997
flow_quality,1,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,-0.2066966315,-0.4534064022,False,-0.0495312464,-0.0631759409,True,True,-0.1571653851
flow_quality,1,s2_reclaim_positive_slope,momentum_trail_4pct_5d,-0.2881770111,-0.3372500321,False,-0.0418924369,-0.0603870748,True,True,-0.2462845742
flow_quality,1,s2_reclaim_positive_slope,next_open_1d,-0.258643803,-0.3910818007,False,-0.017157622,-0.0369574539,True,True,-0.241486181
flow_quality,1,s2_reclaim_positive_slope,next_open_2d,-0.4123114359,-0.4348656103,False,0.0308994965,-0.0339621151,True,False,-0.44321093240000003
flow_quality,1,s2_reclaim_positive_slope,next_open_3d,-0.3540201497,-0.4111759109,False,-0.0135240591,-0.0385416099,True,True,-0.3404960906
flow_quality,1,s2_reclaim_positive_slope,next_open_5d,-0.405467422,-0.4550814797,True,-0.0401997441,-0.0620358336,True,True,-0.36526767790000003
flow_quality,1,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,-0.4059765147,-0.4280734547,False,-0.0125063818,-0.0444373839,True,True,-0.3934701329
flow_quality,1,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,-0.6992846503,-0.6995959986,False,-0.1014674843,-0.1342649794,True,True,-0.597817166
flow_quality,1,s2_reclaim_recent_high,momentum_trail_4pct_5d,-0.4584027103,-0.4618784075,True,-0.0091016426,-0.0906224958,True,True,-0.4493010677
flow_quality,1,s2_reclaim_recent_high,next_open_1d,-0.7561789256,-0.7697892231,False,-0.1201464762,-0.1446502437,True,True,-0.6360324494
flow_quality,1,s2_reclaim_recent_high,next_open_2d,-0.5788365059,-0.5977925822,False,-0.0827725426,-0.1101105169,True,True,-0.4960639633
flow_quality,1,s2_reclaim_recent_high,next_open_3d,-0.3589757816,-0.402766364,False,0.0052441652,-0.0521463023,True,False,-0.36421994679999997
flow_quality,1,s2_reclaim_recent_high,next_open_5d,-0.4463874616,-0.4483235687,False,-0.0087450255,-0.0385401453,True,True,-0.4376424361
flow_quality,1,s2_reclaim_recent_high,protect_3pct_target6pct_3d,-0.6047392863,-0.6087255657,False,0.0081987256,-0.0694448573,True,False,-0.6129380119
flow_quality,1,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,-0.5785712474,-0.6054468308,False,0.0080748126,-0.038600864,True,False,-0.58664606
flow_quality,1,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,-0.3918349754,-0.4332414187,True,-0.0287438957,-0.0490365337,True,True,-0.3630910797
flow_quality,1,s4_auction_confirmed_reclaim,next_open_1d,-0.5324712061,-0.5527534991,False,-0.0424709367,-0.0572761196,True,True,-0.49000026939999997
flow_quality,1,s4_auction_confirmed_reclaim,next_open_2d,-0.0018122443,-0.2096386999,False,-0.0405463872,-0.0607121718,True,True,0.0387341429
flow_quality,1,s4_auction_confirmed_reclaim,next_open_3d,-0.3116197718,-0.424738088,False,-0.0098704284,-0.0417449628,True,True,-0.3017493434
flow_quality,1,s4_auction_confirmed_reclaim,next_open_5d,-0.0229771179,-0.2361162465,True,-0.0269916482,-0.0700101897,True,True,0.004014530299999999
flow_quality,1,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,-0.144381208,-0.3293018101,False,-0.0144260235,-0.0402992774,True,True,-0.12995518450000001
flow_quality,1,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,-0.2084635825,-0.2979652921,False,-0.0451129115,-0.0681024623,True,True,-0.163350671
flow_quality,1,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,-0.2235178516,-0.2892773601,False,-0.0337226123,-0.067561439,True,True,-0.1897952393
flow_quality,1,s4_reclaim_amount_acceleration,next_open_1d,-0.1745345806,-0.2637518566,False,-0.0777131881,-0.0799101661,True,True,-0.09682139249999999
flow_quality,1,s4_reclaim_amount_acceleration,next_open_2d,-0.2226642984,-0.2788742693,False,-0.0236352161,-0.0593203871,True,True,-0.1990290823
flow_quality,1,s4_reclaim_amount_acceleration,next_open_3d,0.3242981093,-0.2163849952,True,-0.0013938782,-0.0518459922,True,False,0.3256919875
flow_quality,1,s4_reclaim_amount_acceleration,next_open_5d,0.0027117335,-0.2605473532,False,-0.0020502108,-0.0481329747,True,False,0.0047619443
flow_quality,1,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,-0.2682764515,-0.3429607085,False,-0.0393416734,-0.0602423529,True,True,-0.2289347781
flow_quality,1,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,-0.3997001499,-0.5176904367,False,-0.0092716701,-0.0475180474,True,True,-0.3904284798
flow_quality,1,s4_reclaim_volume_normal,momentum_trail_4pct_5d,-0.1759144747,-0.2636605789,False,-0.0101413578,-0.0416658474,True,True,-0.1657731169
flow_quality,1,s4_reclaim_volume_normal,next_open_1d,-0.5311335334,-0.6132035366,False,-0.0147178486,-0.0377112545,True,True,-0.5164156848
flow_quality,1,s4_reclaim_volume_normal,next_open_2d,0.0301672596,-0.2258029041,True,-0.0298086775,-0.0401116198,True,False,0.0599759371
flow_quality,1,s4_reclaim_volume_normal,next_open_3d,-0.1263889096,-0.3285766411,True,-0.0508273768,-0.0609071111,True,True,-0.0755615328
flow_quality,1,s4_reclaim_volume_normal,next_open_5d,-0.2096500472,-0.2848614694,False,0.0056183869,-0.0471991027,True,False,-0.2152684341
flow_quality,1,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,-0.2599792427,-0.4058973809,False,-0.0272303686,-0.052434132,True,True,-0.2327488741
flow_quality,1,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,-0.5738227908,-0.5931813726,False,0.0079671989,-0.0486398284,True,False,-0.5817899897
flow_quality,1,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,-0.4170549453,-0.4411603366,True,0.0130144203,-0.0331749079,True,False,-0.4300693656
flow_quality,1,s4_reclaim_volume_proxy,next_open_1d,-0.5392403239,-0.5399498374,False,-0.0178191991,-0.0682888731,True,True,-0.5214211248
flow_quality,1,s4_reclaim_volume_proxy,next_open_2d,-0.1744565308,-0.344065239,False,0.0005250034,-0.0461086574,True,False,-0.1749815342
flow_quality,1,s4_reclaim_volume_proxy,next_open_3d,-0.1334978946,-0.3474018784,False,0.0286420792,-0.036855905,True,False,-0.1621399738
flow_quality,1,s4_reclaim_volume_proxy,next_open_5d,0.2089981622,-0.1718082358,False,0.0186985223,-0.0456029637,True,True,0.1902996399
flow_quality,1,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,-0.5417858329,-0.5499581436,True,0.0395130073,-0.0391017074,True,False,-0.5812988402
flow_quality,1,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,-0.2721305382,-0.422314775,False,-0.0461152293,-0.0607293382,True,True,-0.2260153089
flow_quality,1,s4_reclaim_vwap_support,momentum_trail_4pct_5d,-0.2936731197,-0.4032219782,False,0.0449908604,-0.0400150527,True,False,-0.3386639801
flow_quality,1,s4_reclaim_vwap_support,next_open_1d,-0.3438306453,-0.4405948445,False,-0.0221245053,-0.0603998018,True,True,-0.32170614000000003
flow_quality,1,s4_reclaim_vwap_support,next_open_2d,-0.1869075123,-0.3041327269,False,0.0102082637,-0.0545791437,True,False,-0.197115776
flow_quality,1,s4_reclaim_vwap_support,next_open_3d,-0.1466258268,-0.2843881692,False,0.0484702426,-0.0321711503,True,False,-0.1950960694
flow_quality,1,s4_reclaim_vwap_support,next_open_5d,-0.2757335373,-0.3612442358,False,0.0633787884,-0.0386106306,True,False,-0.3391123257
flow_quality,1,s4_reclaim_vwap_support,protect_3pct_target6pct_3d,-0.3334686236,-0.394758461,False,-0.0475457772,-0.0704296014,True,True,-0.2859228464
flow_quality,2,cs_r3_leader_confirmation,fast_failure_2pct_target4pct_2d,-0.5664989682,-0.591203017,False,-0.0406872412,-0.0669629225,True,True,-0.525811727
flow_quality,2,cs_r3_leader_confirmation,momentum_trail_4pct_5d,-0.3943720048,-0.4661962712,True,-0.0008912662,-0.0501600093,True,True,-0.3934807386
flow_quality,2,cs_r3_leader_confirmation,next_open_1d,-0.5573336506,-0.5886587115,False,-0.0793351464,-0.1126274033,True,True,-0.47799850419999995
flow_quality,2,cs_r3_leader_confirmation,next_open_2d,-0.0068203609,-0.307590603,False,0.0016470268,-0.0274720701,True,False,-0.0084673877
