sample_group,sample_variant,selection_ranker,selection_seed,strategy_id,policy_id,signal_year,net_return,maximum_drawdown
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,2023,-0.0307542086,-0.0500170551
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,2023,-0.0139410326,-0.0342104608
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_amount_acceleration,fast_failure_2pct_target4pct_2d,2023,-0.0637591916,-0.0828677411
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_volume_normal,next_open_1d,2023,-0.0652778033,-0.0726602191
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_volume_normal,next_open_2d,2023,-0.0455029328,-0.0548377271
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_volume_normal,next_open_3d,2023,-0.0451675811,-0.0560190539
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_volume_normal,next_open_5d,2023,-0.033998792,-0.0487811863
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_volume_normal,protect_3pct_target6pct_3d,2023,-0.028045135,-0.0553390869
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_volume_normal,momentum_trail_4pct_5d,2023,-0.0742876623,-0.0849774595
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_volume_normal,fast_failure_2pct_target4pct_2d,2023,-0.0750294683,-0.0913672272
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_volume_proxy,next_open_1d,2023,-0.0320165703,-0.0539429359
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_volume_proxy,next_open_2d,2023,-0.002252295,-0.0421927422
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_volume_proxy,next_open_3d,2023,0.0103352293,-0.0321721561
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_volume_proxy,next_open_5d,2023,-0.0100412113,-0.0546669325
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_volume_proxy,protect_3pct_target6pct_3d,2023,-0.0021321758,-0.0319991751
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_volume_proxy,momentum_trail_4pct_5d,2023,-0.0313732292,-0.0514920366
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_volume_proxy,fast_failure_2pct_target4pct_2d,2023,-0.0730389948,-0.0881950695
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_vwap_support,next_open_1d,2023,-0.0757049335,-0.0931023104
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_vwap_support,next_open_2d,2023,0.041949871,-0.0438800316
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_vwap_support,next_open_3d,2023,-0.021667524,-0.0717086491
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_vwap_support,next_open_5d,2023,-0.0355820075,-0.0753071498
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_vwap_support,protect_3pct_target6pct_3d,2023,-0.0709360285,-0.0947487424
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_vwap_support,momentum_trail_4pct_5d,2023,-0.004924621,-0.0593507991
supplemental_2023_09_legacy,legacy_vwap,flow_quality,2,s4_reclaim_vwap_support,fast_failure_2pct_target4pct_2d,2023,-0.070137739,-0.0878860574
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,cs_r3_leader_confirmation,next_open_1d,2023,-0.0234405884,-0.0927890912
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,cs_r3_leader_confirmation,next_open_2d,2023,0.0655139498,-0.0250631815
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,cs_r3_leader_confirmation,next_open_3d,2023,-0.0451308153,-0.0950630911
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,cs_r3_leader_confirmation,next_open_5d,2023,-0.0066622624,-0.0653295623
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,cs_r3_leader_confirmation,protect_3pct_target6pct_3d,2023,-0.0595577895,-0.0867190266
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,cs_r3_leader_confirmation,momentum_trail_4pct_5d,2023,-0.0005764528,-0.0340248881
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,cs_r3_leader_confirmation,fast_failure_2pct_target4pct_2d,2023,0.0269243145,-0.0395933655
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,fu_r3_core_pullback,next_open_1d,2023,-0.0211750086,-0.0470714571
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,fu_r3_core_pullback,next_open_2d,2023,0.0049285939,-0.0432162417
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,fu_r3_core_pullback,next_open_3d,2023,-0.0405215906,-0.0659085305
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,fu_r3_core_pullback,next_open_5d,2023,-0.0721484468,-0.1106253117
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,fu_r3_core_pullback,protect_3pct_target6pct_3d,2023,-0.0032603322,-0.0398699396
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,fu_r3_core_pullback,momentum_trail_4pct_5d,2023,-0.052984263,-0.0815521906
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,fu_r3_core_pullback,fast_failure_2pct_target4pct_2d,2023,-0.0044171326,-0.0350327211
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ht_r3_core_pullback,next_open_1d,2023,0.0055787009,-0.0459692146
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ht_r3_core_pullback,next_open_2d,2023,-0.0472448017,-0.0739672249
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ht_r3_core_pullback,next_open_3d,2023,0.001712085,-0.0325143288
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ht_r3_core_pullback,next_open_5d,2023,0.0131799604,-0.022736122
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ht_r3_core_pullback,protect_3pct_target6pct_3d,2023,0.0132285366,-0.0386960221
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ht_r3_core_pullback,momentum_trail_4pct_5d,2023,-0.0312684307,-0.0614761407
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ht_r3_core_pullback,fast_failure_2pct_target4pct_2d,2023,-0.0069451729,-0.0474817922
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ng_r1_auction_reclaim,next_open_1d,2023,0.02341306,-0.0378738149
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ng_r1_auction_reclaim,next_open_2d,2023,0.0118352018,-0.0414929237
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ng_r1_auction_reclaim,next_open_3d,2023,0.0041364539,-0.0456211736
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ng_r1_auction_reclaim,next_open_5d,2023,-0.0270801023,-0.068449495
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ng_r1_auction_reclaim,protect_3pct_target6pct_3d,2023,-0.009032832,-0.0445568146
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ng_r1_auction_reclaim,momentum_trail_4pct_5d,2023,0.0129306186,-0.0518422912
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ng_r1_auction_reclaim,fast_failure_2pct_target4pct_2d,2023,0.0107775274,-0.0379518589
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ng_r3_volume_quality,next_open_1d,2023,-0.049146321,-0.0554797794
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ng_r3_volume_quality,next_open_2d,2023,-0.0087604021,-0.036653947
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ng_r3_volume_quality,next_open_3d,2023,-0.0027705956,-0.020990739
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ng_r3_volume_quality,next_open_5d,2023,-0.0295619625,-0.0499948064
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ng_r3_volume_quality,protect_3pct_target6pct_3d,2023,-0.0430882855,-0.0607937841
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ng_r3_volume_quality,momentum_trail_4pct_5d,2023,-0.0345585512,-0.0505496384
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,ng_r3_volume_quality,fast_failure_2pct_target4pct_2d,2023,-0.0197568805,-0.0523074595
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s0_distance_only,next_open_1d,2023,-0.0753195363,-0.0693643562
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s0_distance_only,next_open_2d,2023,-0.0542682871,-0.0485751632
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s0_distance_only,next_open_3d,2023,-0.0603313271,-0.0557642447
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s0_distance_only,next_open_5d,2023,-0.0136293938,-0.0342548484
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s0_distance_only,protect_3pct_target6pct_3d,2023,-0.04562291,-0.0451482377
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s0_distance_only,momentum_trail_4pct_5d,2023,-0.0271612951,-0.0488718204
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s0_distance_only,fast_failure_2pct_target4pct_2d,2023,-0.0606063083,-0.0644544024
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s0_strong_no_ma,next_open_1d,2023,-0.1352230536,-0.1473068615
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s0_strong_no_ma,next_open_2d,2023,-0.0809291869,-0.1180444881
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s0_strong_no_ma,next_open_3d,2023,-0.0636175638,-0.0922038957
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s0_strong_no_ma,next_open_5d,2023,0.0060299007,-0.0483209345
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s0_strong_no_ma,protect_3pct_target6pct_3d,2023,-0.0904403618,-0.1082484977
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s0_strong_no_ma,momentum_trail_4pct_5d,2023,-0.0024080572,-0.0424913157
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s0_strong_no_ma,fast_failure_2pct_target4pct_2d,2023,-0.0938797879,-0.1106040524
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_break_reclaim_stable3,next_open_1d,2023,0.0404497253,-0.0209592386
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_break_reclaim_stable3,next_open_2d,2023,0.0534831625,-0.0167325003
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_break_reclaim_stable3,next_open_3d,2023,-0.0293128523,-0.0564525167
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_break_reclaim_stable3,next_open_5d,2023,0.0301045506,-0.0259638425
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_break_reclaim_stable3,protect_3pct_target6pct_3d,2023,-0.0171703483,-0.0587301652
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_break_reclaim_stable3,momentum_trail_4pct_5d,2023,-0.0199766952,-0.0434247225
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_break_reclaim_stable3,fast_failure_2pct_target4pct_2d,2023,0.0073263046,-0.0391358928
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_near_reversal,next_open_1d,2023,0.0069342748,-0.0324522999
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_near_reversal,next_open_2d,2023,-0.0183337648,-0.0483306837
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_near_reversal,next_open_3d,2023,-0.0186435174,-0.0437423943
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_near_reversal,next_open_5d,2023,-0.0440023467,-0.0765907795
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_near_reversal,protect_3pct_target6pct_3d,2023,-0.0156864117,-0.0251519192
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_near_reversal,momentum_trail_4pct_5d,2023,-0.0616234727,-0.0765933954
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_near_reversal,fast_failure_2pct_target4pct_2d,2023,-0.0338799533,-0.0449208877
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_touch_immediate,next_open_1d,2023,-0.0835135157,-0.0948047285
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_touch_immediate,next_open_2d,2023,-0.0547224008,-0.0738261349
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_touch_immediate,next_open_3d,2023,-0.0244368571,-0.0646329447
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_touch_immediate,next_open_5d,2023,-0.0406548566,-0.0739921565
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_touch_immediate,protect_3pct_target6pct_3d,2023,-0.0361563341,-0.0608643321
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_touch_immediate,momentum_trail_4pct_5d,2023,-0.0633771689,-0.0746389471
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_touch_immediate,fast_failure_2pct_target4pct_2d,2023,-0.0479102688,-0.0691105323
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_touch_reclaim,next_open_1d,2023,-0.0737460916,-0.0810970128
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_touch_reclaim,next_open_2d,2023,-0.0555857852,-0.0678475134
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_touch_reclaim,next_open_3d,2023,-0.011004064,-0.0334314607
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_touch_reclaim,next_open_5d,2023,-0.0388062567,-0.0669866196
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_touch_reclaim,protect_3pct_target6pct_3d,2023,-0.0158608205,-0.0371245723
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_touch_reclaim,momentum_trail_4pct_5d,2023,0.0206903202,-0.0377232532
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s1_touch_reclaim,fast_failure_2pct_target4pct_2d,2023,-0.0437324427,-0.0529154207
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_first_touch_reclaim,next_open_1d,2023,-0.0942480606,-0.1170519266
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_first_touch_reclaim,next_open_2d,2023,-0.0459140737,-0.0721395186
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_first_touch_reclaim,next_open_3d,2023,-0.0892550535,-0.0927601427
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_first_touch_reclaim,next_open_5d,2023,-0.0732515554,-0.0804192825
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_first_touch_reclaim,protect_3pct_target6pct_3d,2023,-0.0668079556,-0.0949823372
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_first_touch_reclaim,momentum_trail_4pct_5d,2023,-0.075734355,-0.0800905179
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_first_touch_reclaim,fast_failure_2pct_target4pct_2d,2023,-0.0560726191,-0.0917505035
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_acceleration,next_open_1d,2023,-0.0302269455,-0.0650180581
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_acceleration,next_open_2d,2023,-0.047556504,-0.0671489269
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_acceleration,next_open_3d,2023,-0.0107984578,-0.0345719213
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_acceleration,next_open_5d,2023,0.0088172475,-0.0281313762
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_acceleration,protect_3pct_target6pct_3d,2023,-0.0487839052,-0.0614053414
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_acceleration,momentum_trail_4pct_5d,2023,0.0039959413,-0.0394439462
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_acceleration,fast_failure_2pct_target4pct_2d,2023,-0.0309439925,-0.0661126797
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_bull_stack,next_open_1d,2023,0.0016070458,-0.0617257022
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_bull_stack,next_open_2d,2023,-0.0218231098,-0.0582890085
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_bull_stack,next_open_3d,2023,0.044631773,-0.0246042948
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_bull_stack,next_open_5d,2023,-0.0413299553,-0.0498685535
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_bull_stack,protect_3pct_target6pct_3d,2023,-0.0560949124,-0.0682323862
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_bull_stack,momentum_trail_4pct_5d,2023,-0.0613750828,-0.0763274837
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_bull_stack,fast_failure_2pct_target4pct_2d,2023,-0.0429556239,-0.0645508117
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_daily_trend,next_open_1d,2023,-0.0748493416,-0.1033045552
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_daily_trend,next_open_2d,2023,-0.0133927775,-0.0494824205
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_daily_trend,next_open_3d,2023,-0.0009928199,-0.0630288767
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_daily_trend,next_open_5d,2023,-0.0281558652,-0.0502277119
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_daily_trend,protect_3pct_target6pct_3d,2023,-0.0094093165,-0.058381528
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_daily_trend,momentum_trail_4pct_5d,2023,-0.0314485294,-0.0630527073
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_daily_trend,fast_failure_2pct_target4pct_2d,2023,-0.1097413624,-0.1273776731
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_positive_slope,next_open_1d,2023,-0.0159781251,-0.0321869537
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_positive_slope,next_open_2d,2023,-0.0309369303,-0.0390524085
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_positive_slope,next_open_3d,2023,-0.0052573438,-0.048331051
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_positive_slope,next_open_5d,2023,-0.0075256736,-0.0404945791
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_positive_slope,protect_3pct_target6pct_3d,2023,-0.0413758571,-0.0526084234
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_positive_slope,momentum_trail_4pct_5d,2023,-0.039916944,-0.0476422466
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_positive_slope,fast_failure_2pct_target4pct_2d,2023,-0.0426585297,-0.0539092777
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_recent_high,next_open_1d,2023,-0.1133575908,-0.1372486419
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_recent_high,next_open_2d,2023,-0.0904589734,-0.1150732222
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_recent_high,next_open_3d,2023,0.067618632,-0.0298880169
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_recent_high,next_open_5d,2023,-0.0071880681,-0.0666335678
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_recent_high,protect_3pct_target6pct_3d,2023,-0.0437787851,-0.0863154659
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_recent_high,momentum_trail_4pct_5d,2023,-0.0177944458,-0.0499639396
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s2_reclaim_recent_high,fast_failure_2pct_target4pct_2d,2023,-0.0764885524,-0.111064895
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s4_auction_confirmed_reclaim,next_open_1d,2023,-0.0178876982,-0.0437436488
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s4_auction_confirmed_reclaim,next_open_2d,2023,0.0075461566,-0.0278251004
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s4_auction_confirmed_reclaim,next_open_3d,2023,-0.0428605243,-0.0593442189
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s4_auction_confirmed_reclaim,next_open_5d,2023,-0.0744914941,-0.0984314473
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s4_auction_confirmed_reclaim,protect_3pct_target6pct_3d,2023,-0.0525256662,-0.0750116859
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s4_auction_confirmed_reclaim,momentum_trail_4pct_5d,2023,-0.0578131911,-0.0635084702
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s4_auction_confirmed_reclaim,fast_failure_2pct_target4pct_2d,2023,0.0107059874,-0.021425821
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s4_reclaim_amount_acceleration,next_open_1d,2023,-0.0229803785,-0.0661100318
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s4_reclaim_amount_acceleration,next_open_2d,2023,-0.0520488305,-0.0931266024
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s4_reclaim_amount_acceleration,next_open_3d,2023,0.0469999806,-0.0460363124
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s4_reclaim_amount_acceleration,next_open_5d,2023,-0.0003401368,-0.0459092198
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s4_reclaim_amount_acceleration,protect_3pct_target6pct_3d,2023,0.0100308103,-0.0371345368
supplemental_2023_09_legacy,legacy_vwap,flow_quality,3,s4_reclaim_amount_acceleration,momentum_trail_4pct_5d,2023,-0.0301735205,-0.0910178661
