top_k,slot_count,policy_name,mean_year_rank,worst_year_rank,positive_year_count,worst_year_return,mean_year_return,annualized_log_growth,signal_period_total_return,signal_period_maximum_drawdown
1,6,fixed_d11,460.5,903.0,4,-0.1368894340864215,0.4889694348383758,0.3331040907272294,5.8433650118676885,-0.27505235088381774
1,6,fixed_d10,417.0,749.0,4,-0.01189024626549362,0.46369867866626535,0.33298827675427073,5.838790466677815,-0.2582573366790938
2,4,fixed_d12,406.0,935.0,4,-0.2370530939166624,0.4564073404352491,0.3316668191620391,5.7868101124939,-0.33738931478861134
3,6,fixed_d24,367.3333333333333,905.0,4,-0.09237639072500381,0.42485060172060324,0.3311664338621319,5.767230437523402,-0.3470240914801984
1,6,fixed_d12,467.1666666666667,774.0,4,-0.10188285962661403,0.47084787405806633,0.32858703327117256,5.667193068884898,-0.2931237858658754
1,1,fixed_d45,478.3333333333333,1032.0,4,-0.2050145604036261,0.4757610957659592,0.32806922890845386,5.647289903800806,-0.6594407657124333
1,1,fixed_d13,491.1666666666667,1015.0,4,-0.36533193350954907,0.5464554868205588,0.3244948486718252,5.5115104396547006,-0.6281022557417315
2,6,fixed_d59,441.5,986.0,4,-0.20102006592784372,0.4764276178221614,0.32410505515780513,5.496872155153582,-0.5258903033290494
1,3,fixed_d32,431.0,963.0,4,-0.186330252238322,0.46368537490080025,0.3226811577329292,5.443678300078284,-0.38658036822064945
3,3,fixed_d29,398.0,999.0,4,-0.3276204276421927,0.5068560509222758,0.3223743792579094,5.43227484082486,-0.43431279066944484
3,6,fixed_d8,461.6666666666667,945.0,4,-0.14727593933269534,0.45273546321948893,0.32112875662127605,5.386179953989906,-0.3276031430882098
2,2,fixed_d16,446.6666666666667,1028.0,4,-0.48558193686906626,0.5625907934756306,0.32056077308344755,5.365271234848015,-0.6208289512436294
1,3,fixed_d25,450.6666666666667,960.0,4,-0.24120809851259617,0.4695867213773192,0.32011458143728455,5.3488939651227145,-0.3953188557353785
2,4,fixed_d29,473.1666666666667,916.0,4,-0.22087735204451142,0.4576407490041214,0.31608260645880515,5.20279975483142,-0.3692435360380031
3,3,fixed_d17,436.0,968.0,4,-0.18260222852271202,0.43870967917783216,0.3155147824642864,5.182497128115366,-0.3866470419063204
3,3,fixed_d30,406.5,959.0,4,-0.16833414261397017,0.43783693259200057,0.31315108339146036,5.09869435238621,-0.4802010686023872
1,3,fixed_d12,504.6666666666667,989.0,4,-0.23506903848904193,0.4827985568921019,0.310943883843119,5.021466039951702,-0.41521797735608446
3,6,fixed_d7,492.0,908.0,4,-0.0945668940020804,0.4304960437219667,0.30991711661607546,4.9858742359339026,-0.2960156961370347
2,2,fixed_d39,475.5,1030.0,4,-0.19220586147958463,0.4788809534965323,0.30977637018659604,4.981011832655193,-0.5446632983368351
1,6,rolling_path,485.1666666666667,940.0,4,-0.1363441663108964,0.4412780525332183,0.3074813114409525,4.9022788635192915,-0.37650714418172104
2,2,fixed_d19,466.1666666666667,982.0,4,-0.22196419644857002,0.44802887570333955,0.30715578858434067,4.891195907766937,-0.45981337784778487
2,4,fixed_d7,500.3333333333333,987.0,4,-0.2805145590847472,0.5071719193818297,0.3020779432775152,4.720982210819119,-0.43827813717696706
3,12,fixed_d34,441.0,934.0,4,-0.12641925765020823,0.4072345357981583,0.30099006476155554,4.685160178779131,-0.31346046561157836
3,12,fixed_d27,425.0,886.0,4,-0.07489955048895669,0.3774642052777902,0.30057807144042464,4.671652556974277,-0.3612366546158293
1,1,fixed_d38,407.0,1014.0,4,-0.21735162606778746,0.4365331104585737,0.2997926270699567,4.645989811876128,-0.6359479011375813
2,6,fixed_d24,460.5,914.0,4,-0.21631950496885943,0.4002853376758549,0.2985134991856165,4.604445289724303,-0.3351897617988002
1,3,fixed_d15,499.8333333333333,980.0,4,-0.20473137410869457,0.4556422867013324,0.2982662878132875,4.596451483371013,-0.4235298229213018
1,1,fixed_d8,409.6666666666667,1037.0,4,-0.6739210988288984,1.1275143168591872,0.29711173401745233,4.559268637017289,-0.7863892792268603
1,6,fixed_d29,410.3333333333333,992.0,4,-0.1394149883999919,0.40593890121904624,0.29663904800825974,4.544116972073499,-0.45134336834064115
1,6,fixed_d23,408.0,1007.0,4,-0.3032123818113711,0.4132023240694343,0.2957909869084724,4.517036318413924,-0.3984199107189269
3,12,fixed_d11,427.5,811.0,4,-0.02647601900390162,0.3717105203910695,0.29472323793868677,4.4831285322185215,-0.30570961662374563
3,6,model_plan,451.0,898.0,4,-0.08364088546734794,0.37019121737422456,0.2936036086244682,4.447797026847468,-0.4152450947837468
3,3,fixed_d52,534.0,956.0,4,-0.2551193922476983,0.4186942699923681,0.2924040200992578,4.410194888972987,-0.450590313460389
1,1,fixed_d19,520.5,1010.0,4,-0.3754502754298428,0.4831728721730959,0.28973995218553017,4.3276129994248125,-0.570209908102173
1,3,fixed_d40,457.3333333333333,970.0,4,-0.048834768441365806,0.35520967552545657,0.2894845150827895,4.319761386470109,-0.4715852226209877
2,2,fixed_d5,531.6666666666666,964.0,4,-0.27634703436135033,0.4287799993983574,0.28346361336088394,4.1380051985736905,-0.5077191711431276
3,12,fixed_d24,455.6666666666667,777.0,4,-0.029246280580378592,0.3428413296612365,0.2828754536313993,4.120586525381139,-0.3581192104066
1,12,fixed_d26,480.0,895.0,4,-0.09771089659986099,0.3616461777704134,0.28169796292683924,4.085891741496075,-0.2577584231033001
1,12,fixed_d33,448.5,755.0,4,-0.029759389616580312,0.3452726578545276,0.2814918448980304,4.079842691887045,-0.24632085405919457
2,2,fixed_d22,428.6666666666667,1031.0,4,-0.04761721770574667,0.3725736295435897,0.2811588614448168,4.0700856548774365,-0.4907948377193031
2,6,fixed_d35,499.3333333333333,964.0,4,-0.10160113283145733,0.38229355272337157,0.2785833552833753,3.995248846156626,-0.2974536080415726
2,12,fixed_d28,469.3333333333333,772.0,4,-0.06375808380915493,0.3396531331542069,0.27521927788781164,3.8991596372418655,-0.33848393188279136
2,2,fixed_d49,556.5,960.0,4,-0.08529119847383182,0.39074203806444946,0.27485884322356974,3.8889746902552282,-0.43700265298146634
1,6,fixed_d38,479.6666666666667,922.0,4,-0.11360571435920352,0.3440245878408225,0.2699837250465144,3.7532785592258984,-0.3664233609989115
3,24,fixed_d43,474.6666666666667,779.0,4,-0.04229396894175186,0.3303317351615199,0.26935997887211616,3.7361909298312854,-0.29545848085076365
3,3,fixed_d8,439.3333333333333,1009.0,4,-0.35218392464764614,0.43911106738082384,0.2675523274148546,3.687016203946544,-0.5137380504764375
3,12,fixed_d49,484.6666666666667,760.0,4,-0.05463690584718062,0.32829060062874,0.2673934943055646,3.682719842401869,-0.3325216190394389
2,12,fixed_d27,466.1666666666667,918.0,4,-0.11122468346259562,0.33398227486422294,0.2666110366408111,3.661612146573149,-0.33202507004602344
1,12,fixed_d27,506.8333333333333,865.0,4,-0.09836162442613161,0.3369706035522137,0.26386763365136484,3.588354468506548,-0.2652961024477337
1,3,fixed_d8,482.3333333333333,1012.0,4,-0.33617657992719663,0.4038814093600305,0.262045843282005,3.540344025010226,-0.4781541598758249
1,12,fixed_d25,505.0,910.0,4,-0.09732210090063853,0.3231987049332751,0.2597868219342927,3.48150813316421,-0.2619767804041421
3,12,fixed_d13,483.1666666666667,891.0,4,-0.07769466860545671,0.32246479084167284,0.2582972764665436,3.443130852199215,-0.33506240737644055
1,1,fixed_d30,424.3333333333333,1037.0,4,-0.35767103661590594,0.5085695895562979,0.2581424029491565,3.439159535177816,-0.573037282838259
3,3,fixed_d26,568.0,981.0,4,-0.3037116114071263,0.4373593176433312,0.25802796232497327,3.4362272922364507,-0.5712035703877036
1,1,fixed_d35,494.5,1017.0,4,-0.39003491016013925,0.4235375437821692,0.25756030672389824,3.424264951108256,-0.7446897764581784
1,12,fixed_d30,532.3333333333334,867.0,4,-0.09001350305793177,0.3312048659344753,0.25724805716320753,3.4162957646841434,-0.3387314874197157
1,3,fixed_d24,504.1666666666667,956.0,4,-0.26832494811619456,0.36189613155632167,0.2565594239494509,3.398771271389295,-0.4398979347425671
2,4,fixed_d21,517.1666666666666,978.0,4,-0.20105606414724464,0.3309455073802466,0.255248855673059,3.365611511826059,-0.4176673357330948
1,12,fixed_d28,512.0,909.0,4,-0.09713602872795646,0.32539611509281785,0.255091840123225,3.3616555384796882,-0.28077915962536426
3,6,fixed_d51,537.0,808.0,4,-0.12457964886933304,0.31782898435503637,0.2549018413318852,3.35687335249202,-0.43364675677788145
2,12,fixed_d24,504.6666666666667,904.0,4,-0.09160981654708134,0.31726396577212973,0.2548646618993904,3.35593817610744,-0.32254914783879207
3,3,fixed_d19,501.5,959.0,4,-0.27309880038253165,0.36161712262710877,0.25392590610342164,3.3323920024942604,-0.4446811717853262
2,4,fixed_d5,570.8333333333334,943.0,4,-0.1991878271767603,0.3762220720649629,0.25355810808647594,3.323201515390277,-0.3830472890156822
2,4,fixed_d4,514.8333333333334,861.0,4,-0.14897412326981851,0.3215610880563528,0.25326082646730175,3.3157873320474334,-0.39445283376841034
3,12,fixed_d10,506.1666666666667,871.0,4,-0.06566417100868771,0.3179376625127441,0.2529125870842332,3.3071184351968315,-0.3325690381683455
1,12,fixed_d44,531.6666666666666,757.0,4,-0.0877640891374577,0.3127050329901275,0.2527808172309623,3.303842765292063,-0.33140387146651684
2,6,fixed_d7,542.1666666666666,924.0,4,-0.11592120101300285,0.31893347536665173,0.25040467989083365,3.245199968817478,-0.32591425539786
2,12,fixed_d25,489.5,849.0,4,-0.051424364981425996,0.29823971035355124,0.24949140205247547,3.222873553986547,-0.32978319074416806
1,12,fixed_d60,473.1666666666667,979.0,4,-0.07379206228408652,0.30998555181997167,0.24916484919286788,3.214919021416116,-0.4193231050968379
1,3,fixed_d50,515.1666666666666,957.0,4,-0.12825831184332914,0.3015185753508918,0.24843416860387335,3.1971745332436052,-0.4865395638121637
2,4,fixed_d25,542.3333333333334,994.0,4,-0.2592551456358052,0.36536534708225954,0.24791927430980956,3.184715275696747,-0.4064056676123866
2,4,fixed_d41,530.0,764.0,4,-0.09344508330843948,0.3022780338708291,0.2479114934275931,3.18452728019722,-0.36675398276740456
1,3,fixed_d9,477.0,1013.0,4,-0.3553104032943101,0.3847347664075162,0.24592952054538436,3.136914449510005,-0.4665476952800506
1,3,fixed_d39,508.1666666666667,1018.0,4,-0.25559235668436,0.37853233211705,0.24489653145413295,3.112314158540574,-0.5747960576063469
2,6,fixed_d47,524.0,816.0,4,-0.12830055057548162,0.2960755354248965,0.24479244789073087,3.1098435701298195,-0.3307680312051573
3,6,fixed_d6,544.6666666666666,887.0,4,-0.05229004949191707,0.30527926944431033,0.24467022418346787,3.106944291422743,-0.3566195621113212
3,24,fixed_d45,540.1666666666666,765.0,4,-0.0878538807227417,0.2996085557118292,0.2445179040827042,3.1033339562456783,-0.33426252154394176
1,12,fixed_d22,511.8333333333333,833.0,4,-0.03803171281571083,0.2907127356192069,0.2441148288172572,3.09379545367762,-0.2571166445146379
1,3,fixed_d11,459.0,1023.0,4,-0.41926989877947485,0.4187921293012391,0.2439621436868532,3.0901880568521927,-0.558401034980756
3,3,fixed_d6,465.1666666666667,990.0,4,-0.1775902651303659,0.33304583961448014,0.24375523613525796,3.085304652539538,-0.4826018502471553
1,1,fixed_d50,500.5,1034.0,4,-0.39813934149095387,0.46128350271131086,0.24318201156190528,3.0718059132630042,-0.8065096911691583
2,12,fixed_d35,549.0,789.0,4,-0.09987328126091488,0.2955613320337392,0.24005333135442808,2.998911546824198,-0.35381289460889487
3,6,fixed_d34,596.0,884.0,4,-0.09653995971917828,0.3378985992849792,0.2398989508926758,2.9953486516631185,-0.38309838296827337
2,6,fixed_d31,560.1666666666666,861.0,4,-0.1711696348387831,0.3050627549800338,0.23756402941783716,2.9418472379904763,-0.4026499270746243
1,6,fixed_d22,548.0,975.0,4,-0.19637173098457483,0.3389558430583099,0.23664924163528525,2.9210820354160023,-0.482932130296159
2,12,fixed_d43,565.1666666666666,866.0,4,-0.106885312388873,0.2980221490182997,0.2364443325412147,2.9164457225899403,-0.314559031048099
1,6,fixed_d52,491.3333333333333,994.0,4,-0.14993885404900253,0.31097812962889887,0.23590220034437423,2.9042057559238015,-0.3801925957746467
2,12,fixed_d26,542.8333333333334,820.0,4,-0.0448968947385906,0.2837184982985484,0.23560900162258935,2.897602020400892,-0.3267608157377505
2,4,fixed_d59,559.1666666666666,998.0,4,-0.2140653111617481,0.3704783110965542,0.235079022016856,2.885693582381082,-0.5898300923320833
2,12,fixed_d34,565.1666666666666,824.0,4,-0.12184762271752658,0.29487040200644526,0.23414338008226993,2.8647588153566175,-0.32125161709350036
2,6,fixed_d40,518.0,955.0,4,-0.18847415630938646,0.2981392555521581,0.2333266336860118,2.8465765300247057,-0.3947143483469583
2,2,fixed_d9,573.8333333333334,987.0,4,-0.3184646603121499,0.3481225359089559,0.23317979009695636,2.8433166041424394,-0.5089387802664892
1,3,fixed_d60,495.6666666666667,1006.0,4,-0.18722656559220863,0.30253619991064,0.23121922194110875,2.800055780605834,-0.5303250384550022
1,1,fixed_d60,523.8333333333334,1036.0,4,-0.27250834576574356,0.389603521346282,0.2311621515902986,2.798803817832791,-0.45399688640081104
3,12,fixed_d36,537.5,917.0,4,-0.17331072231553168,0.2920647183872032,0.23088175915255518,2.7926587863045707,-0.34892940151281093
1,12,fixed_d23,553.6666666666666,863.0,4,-0.12842409362474205,0.2803713125742026,0.22952348454792898,2.763031494219668,-0.2772588777903373
3,24,fixed_d31,547.6666666666666,787.0,4,-0.05481078159751773,0.2752480007712697,0.22872856110040596,2.745799745791876,-0.30571002120213353
3,24,fixed_d27,544.1666666666666,821.0,4,-0.0466275497783879,0.27027212710527404,0.22651093706720912,2.6981437541153297,-0.31723155280465354
1,12,fixed_d29,582.1666666666666,902.0,4,-0.10401942272203091,0.2883110951299332,0.22494059752373083,2.6647648205938386,-0.26316857314214914
3,3,fixed_d51,555.5,1016.0,4,-0.3897233978826624,0.3712038584931394,0.22191867553434308,2.6013766037902006,-0.6860842875422652
3,24,fixed_d28,550.5,831.0,4,-0.035833718385037794,0.26620164741843894,0.2214859423975032,2.5923897285885857,-0.29454311113675724
3,24,fixed_d25,533.6666666666666,785.0,4,-0.014865015369501577,0.2568703120849421,0.22026276903499298,2.5671083215118284,-0.2759839076628259
2,4,fixed_d30,602.5,893.0,4,-0.19583294796661843,0.3057218273697147,0.2197812810460215,2.5572054607160823,-0.5610898158899346
2,4,fixed_d24,571.0,991.0,4,-0.31739965375476564,0.34300280579804615,0.21862061233321253,2.53344661784634,-0.44604533068352925
2,24,fixed_d30,542.8333333333334,879.0,4,-0.034162541702036475,0.25859813397838205,0.21807846756589255,2.5224033727359996,-0.28225096715525966
3,24,fixed_d44,571.8333333333334,845.0,4,-0.09134701090278874,0.26091414236918625,0.21747972442311134,2.510247346592555,-0.3340479054478822
2,6,fixed_d5,597.6666666666666,848.0,4,-0.15024693238840114,0.2769962453925637,0.2151511115954717,2.463368038687797,-0.3115304720444869
3,3,fixed_d43,543.5,1007.0,4,-0.3717504632675809,0.3420684052425759,0.21338642675043923,2.4282591058744862,-0.4965386335499
3,12,fixed_d38,588.0,935.0,4,-0.12720470844013565,0.2672627507404037,0.21333381966964154,2.427217953392917,-0.3568853847096306
3,24,fixed_d26,551.1666666666666,881.0,4,-0.07376619677249485,0.2540199281175422,0.21303190097798297,2.4212487593495107,-0.3133038291621808
2,2,fixed_d53,598.6666666666666,934.0,4,-0.23546310955039595,0.29412899974929924,0.21296436365378432,2.419914911532858,-0.4794875864293118
3,6,fixed_d25,627.8333333333334,979.0,4,-0.20393320592571973,0.31333056553598587,0.2129065882059567,2.4187742714238043,-0.3795426591404647
3,3,fixed_d5,538.5,1003.0,4,-0.3192840525079279,0.3309627940955377,0.21242676099055882,2.4093159013149665,-0.4871264371965991
1,6,fixed_d48,557.0,870.0,4,-0.04137071990086416,0.25418292242388546,0.21135028401071687,2.388191447368005,-0.45149067266084775
3,3,fixed_d10,532.1666666666666,1030.0,4,-0.4322145747654136,0.3423074709256213,0.20777180197051343,2.3189046672713873,-0.5463113637592145
1,1,fixed_d18,459.5,1033.0,4,-0.47405520739936824,0.3609889134608575,0.20654993826429663,2.295572828659096,-0.6424168448738783
2,4,fixed_d14,569.8333333333334,973.0,4,-0.2912225270371027,0.27986288084535704,0.20522500875490823,2.2704582413905166,-0.42613375296115374
1,6,fixed_d40,604.3333333333334,880.0,4,-0.10204934109321517,0.24633179827024834,0.20510997157242952,2.2682867151821107,-0.4006820844521112
3,6,fixed_d36,582.8333333333334,917.0,4,-0.22177580989291323,0.25562296561914616,0.20436501915330957,2.2542593057249207,-0.4470770054648031
3,24,fixed_d39,603.5,901.0,4,-0.08841107550274929,0.24926026655756103,0.20369996823552958,2.2417873100054164,-0.3086811069850247
3,12,fixed_d23,589.8333333333334,894.0,4,-0.08112060799229592,0.23903663934528088,0.20353722740281974,2.238742645241102,-0.36761490287219734
2,24,fixed_d28,573.5,917.0,4,-0.02856152655166755,0.2365137279393752,0.20214340809369943,2.212782984257875,-0.260317960652967
2,4,fixed_d36,589.6666666666666,961.0,4,-0.2744014686523246,0.2618771877605465,0.20172324769442257,2.2049984562775435,-0.48005097164789234
2,24,fixed_d29,567.3333333333334,885.0,4,-0.04070004641021907,0.22796660923469494,0.19653771773786616,2.110462243392998,-0.27203148909953134
1,3,fixed_d59,639.5,1027.0,4,-0.3052889809095626,0.4146847313276494,0.19652119610168817,2.1101655419033554,-0.7068261059951886
3,24,fixed_d29,585.3333333333334,890.0,4,-0.07643020104499709,0.22895974635490057,0.19571038470056318,2.0956394217213736,-0.3141333359463946
2,6,fixed_d4,610.1666666666666,818.0,4,-0.07750419505188266,0.23196371558023662,0.19535641622826844,2.0893191800610103,-0.3502965184432292
2,24,fixed_d25,586.3333333333334,842.0,4,-0.04217019846722192,0.2247108546755053,0.19415512143318428,2.0679656561482567,-0.23841594957300494
2,4,fixed_d34,559.8333333333334,1009.0,4,-0.3749513347089536,0.30011584383265416,0.19378436478207836,2.061405153163053,-0.5484699769698433
3,12,fixed_d60,570.6666666666666,955.0,4,-0.03390960939509524,0.2208604737740217,0.1922876121157635,2.0350625873018595,-0.3887637036235929
2,24,fixed_d27,607.8333333333334,927.0,4,-0.07404595186629481,0.2271696728280983,0.1909634174006891,2.011946049989964,-0.27427027019083716
3,12,fixed_d58,604.5,969.0,4,-0.08369767486499913,0.23216162979228203,0.19057803029878614,2.005251464055272,-0.46730387293626474
2,12,fixed_d8,604.3333333333334,912.0,4,-0.09934806214189063,0.24121129442535616,0.18954238282749022,1.9873347894766762,-0.294522060761889
1,3,fixed_d57,592.5,984.0,4,-0.22936188199228957,0.2612115507827671,0.188607841656447,1.9712589515841863,-0.521258960311932
2,2,fixed_d23,590.3333333333334,968.0,4,-0.2830614512022803,0.25188956354325925,0.18849376713787858,1.9693025924370073,-0.560290240516498
2,4,fixed_d51,594.3333333333334,954.0,4,-0.22409909966958452,0.24897738934159608,0.18737357974510105,1.9501598615592375,-0.4114690129732126
3,12,fixed_d57,619.1666666666666,985.0,4,-0.11419675257610618,0.23972732521493945,0.18688790864186017,1.9418986928621225,-0.48900744106776906
2,24,fixed_d24,600.1666666666666,842.0,4,-0.022357799179873128,0.2123139272926515,0.18581477483328668,1.923726837210702,-0.23960521235128618
2,2,fixed_d41,532.3333333333334,1020.0,4,-0.37868005631432156,0.2719313554686037,0.18487188947958993,1.9078531976603763,-0.5686952406462368
2,24,fixed_d26,617.8333333333334,892.0,4,-0.03776689529633359,0.20978953243081225,0.181882870807983,1.8580999522418447,-0.25662752552970813
1,3,fixed_d38,637.1666666666666,977.0,4,-0.19711843036217913,0.2529125833192376,0.18025938395241833,1.8314341436118151,-0.5638810867951716
2,2,fixed_d26,630.6666666666666,1029.0,4,-0.33257822086238065,0.39567511864910837,0.17568405337020102,1.7576152338788074,-0.714076588763531
2,4,fixed_d50,611.5,1012.0,4,-0.37715261469243433,0.2856025534768579,0.17506619557863293,1.7477952623058544,-0.6850700967352485
2,2,fixed_d50,589.5,1024.0,4,-0.40875192588222475,0.30424620479783426,0.17323790090916436,1.7189414782435493,-0.7533347389435414
2,12,fixed_d56,612.0,987.0,4,-0.12986631478969923,0.21193783399478225,0.1705791482621126,1.6775213865077832,-0.4788141719799488
2,6,fixed_d43,573.6666666666666,1028.0,4,-0.4268536801418765,0.25022885446382737,0.16900729046379317,1.6533311896661598,-0.4754440784584828
1,24,fixed_d60,668.3333333333334,793.0,4,-0.08819900634009137,0.19114446902609117,0.16821779871164969,1.6412638357686604,-0.2914525205521923
2,2,fixed_d46,564.1666666666666,1028.0,4,-0.25633522426073607,0.2337136555078925,0.1645264737200669,1.5855662104082358,-0.5149972015530491
1,6,fixed_d7,640.8333333333334,944.0,4,-0.1465348684431783,0.21266090815978497,0.16324901857810986,1.5665657935857236,-0.30203849658554627
1,6,fixed_d6,624.3333333333334,1007.0,4,-0.1178703163460243,0.20789153694728313,0.15955394781140633,1.5123890254507883,-0.3048041349093157
2,6,fixed_d58,586.5,1004.0,4,-0.367445646808655,0.21501918183586888,0.1591414172845652,1.506411955792927,-0.5268251413144815
1,24,fixed_d29,653.6666666666666,764.0,4,-0.049408481122183656,0.17759236476518492,0.15891097103300378,1.5030792600978642,-0.17450889616126575
1,24,fixed_d26,654.8333333333334,782.0,4,-0.03564676761446095,0.1738368825622498,0.15692412703556421,1.4745288622009194,-0.1655937077789632
1,3,fixed_d37,574.0,1008.0,4,-0.19320052038711322,0.19091157177729187,0.15610551984221252,1.4628606425894057,-0.530886608622452
2,2,fixed_d8,551.6666666666666,1018.0,4,-0.3915967837712716,0.25081257918083866,0.15436221816908813,1.4381950827215517,-0.5515036449297563
2,4,fixed_d43,667.5,1001.0,4,-0.3431085998437523,0.2511456109794176,0.15376913971808268,1.4298601964498943,-0.5105707546695719
2,2,fixed_d59,559.5,1028.0,4,-0.3972288173824329,0.297154940633582,0.15317807129987773,1.421581906319512,-0.7356440823149659
1,1,fixed_d41,580.5,1026.0,4,-0.43168740263467065,0.24850054055705795,0.1530262380971941,1.4194599422841216,-0.6853999788759113
2,2,fixed_d30,519.0,1035.0,4,-0.23666870418985242,0.20270487637275925,0.15231573533664827,1.4095549040094597,-0.4469726392435187
1,6,fixed_d5,687.1666666666666,992.0,4,-0.1059244185742313,0.18837699790597703,0.150882521981581,1.3896978668148336,-0.21063611559330542
1,3,fixed_d55,689.5,923.0,4,-0.06506327837122905,0.17647047477311636,0.15085191508052154,1.3892756005033209,-0.46140944309629706
2,12,fixed_d59,657.0,965.0,4,-0.12304869372607707,0.17482880179894142,0.1500148074594079,1.3777553776235,-0.40976959900113563
1,12,fixed_d9,656.5,862.0,4,-0.014929086435644612,0.17094147245092006,0.14908842599111163,1.3650713103974534,-0.19384756256317215
2,2,fixed_d35,570.6666666666666,1004.0,4,-0.301000755206563,0.21033405318821108,0.14695768108291565,1.336153231832792,-0.6523534186528149
1,24,fixed_d25,672.0,816.0,4,-0.03568786556695813,0.15747563045537302,0.14383428688881733,1.294400927088852,-0.15278381154629528
3,3,fixed_d41,698.6666666666666,969.0,4,-0.07547227534795398,0.17060775132128647,0.14297757238029105,1.2830796816356127,-0.4412071659541772
1,3,fixed_d5,663.0,1001.0,4,-0.27278058293634944,0.2196096945793614,0.14131376243492333,1.2612522378805209,-0.4186501653888062
2,2,fixed_d20,598.6666666666666,1009.0,4,-0.24724909896588287,0.18893740354110686,0.14111565934358988,1.2586672746886034,-0.6727365296671931
2,12,fixed_d5,705.6666666666666,909.0,4,-0.06083622423209811,0.15723696916713187,0.13772226105941904,1.2148442888654936,-0.18272584621588306
3,3,fixed_d35,624.8333333333334,1003.0,4,-0.3046006672291255,0.20725642339021022,0.13417518616118607,1.169945317044892,-0.6140290830767652
3,3,fixed_d3,668.8333333333334,995.0,4,-0.26193661069184737,0.19371131642269793,0.133430705624891,1.1606378497328538,-0.43092450635191726
1,12,fixed_d8,710.8333333333334,919.0,4,-0.050859947388018245,0.13543066589812078,0.11973675707783253,0.9963833695636377,-0.18114237905724373
2,2,fixed_d58,649.3333333333334,1025.0,4,-0.29902451706342603,0.17711853510830697,0.11819572755801702,0.9786991175629534,-0.5446552563606968
3,3,fixed_d4,623.3333333333334,1021.0,4,-0.4081088017838931,0.16694584586264852,0.11386442914065752,0.9298292459378905,-0.5295902419167909
2,4,fixed_d3,697.0,1005.0,4,-0.29440055667053944,0.1571414907026048,0.11155618495663168,0.904280340412632,-0.3903329479278358
2,24,fixed_d8,726.3333333333334,940.0,4,-0.010519758817910008,0.1152896843957776,0.10570409151820678,0.8410117604606535,-0.14589761553069558
2,6,fixed_d3,723.3333333333334,986.0,4,-0.23070530397276645,0.13474471251885156,0.10520621031801965,0.8357270564781987,-0.3247298185468931
3,3,fixed_d58,630.0,1030.0,4,-0.3417578493933088,0.17449528099169628,0.1033437622889303,0.8160924708061028,-0.5748493797624126
2,2,fixed_d4,621.0,1029.0,4,-0.5071061138267166,0.20613540432558639,0.09995916801925699,0.7809469127327762,-0.5987612234033386
1,1,fixed_d9,731.1666666666666,976.0,4,-0.12214740485885145,0.11164316741023371,0.09628551812437972,0.7435691388484462,-0.6917947901646688
1,12,fixed_d7,752.0,976.0,4,-0.05551139302192054,0.1056100080754402,0.09498337025519163,0.7305095241612172,-0.1560154949945728
1,1,fixed_d49,519.5,1036.0,4,-0.2699458150056214,0.1487521672500044,0.09328741535731903,0.7136468616550988,-0.6875780146297555
1,12,fixed_d5,796.8333333333334,1003.0,4,-0.050558236016425395,0.08899653739847975,0.081464321510447,0.6005694551403413,-0.10866383966539994
1,24,fixed_d9,773.6666666666666,987.0,4,-0.002357768525662385,0.08114059046075638,0.07740750959126454,0.5635145690370884,-0.09696181291551964
2,2,fixed_d3,627.5,1025.0,4,-0.4278825039397882,0.17608399173977837,0.07476154962480511,0.539809869189787,-0.6062741278307202
1,48,fixed_d25,786.0,948.0,4,-0.01630943223048109,0.0747164871367665,0.07290660901952084,0.5234063899893726,-0.07474362294146486
1,24,fixed_d8,801.0,975.0,4,-0.02054309225032036,0.06426516267523631,0.061736728964102525,0.42825884809235526,-0.08978174853087828
2,12,fixed_d3,811.1666666666666,929.0,4,-0.11609732336929846,0.06726983506785027,0.06067570707722287,0.4195358832210563,-0.1635253723434591
1,24,fixed_d7,816.8333333333334,999.0,4,-0.022685128655184683,0.05067514578691865,0.049106987462922455,0.3278145455923649,-0.07775803706028384
1,12,fixed_d4,821.3333333333334,1016.0,4,-0.058190941808792696,0.05188651723889465,0.04869343272989075,0.32464779054132786,-0.09260702422127198
2,24,fixed_d3,845.5,986.0,4,-0.05291297278672036,0.03458416905533873,0.03361939703434684,0.2142322630187259,-0.07875294528511423
1,48,fixed_d8,831.5,1014.0,4,-0.008798441060936968,0.03125039494910892,0.031249889299281224,0.19773336537195596,-0.04208548332304596
1,24,fixed_d4,844.8333333333334,1017.0,4,-0.025711335681222636,0.025969772128110524,0.025703010881330094,0.15998176946601594,-0.04619887941022438
1,6,fixed_d3,862.5,1001.0,4,-0.22904554069658023,0.038378463710812084,0.024587879523697044,0.15253715382841815,-0.3386795391053654
1,48,fixed_d7,836.5,1024.0,4,-0.010810989114658054,0.024275422007785357,0.024364250377555782,0.15104996729595688,-0.039906565064164456
3,24,fixed_d2,851.6666666666666,1007.0,4,-0.035492917597997775,0.02201285764534396,0.021706989179584846,0.13352474445365226,-0.10991836429750834
1,3,fixed_d3,810.1666666666666,1024.0,4,-0.42149419728816706,0.07373343257206548,0.020258336488693234,0.12408320682384555,-0.6008871927540171
2,48,fixed_d3,847.5,1020.0,4,-0.02240182656637879,0.017420767751811856,0.017544811656698113,0.10660901789168431,-0.03790589930877719
