date_idx,trade_date,year,universe_count,is_st_count,calculated_st_rate,feature_st_rate,feature_error,one_day_change
345,2011-06-09,2011,1952,156,0.07991803278688525,0.0799180343747139,1.5878286463433255e-09,0.0
346,2011-06-10,2011,1956,156,0.07975460122699386,0.07975459843873978,-2.7882540859502924e-09,-0.0001634315598913888
347,2011-06-13,2011,1956,156,0.07975460122699386,0.07975459843873978,-2.7882540859502924e-09,0.0
348,2011-06-14,2011,1956,156,0.07975460122699386,0.07975459843873978,-2.7882540859502924e-09,0.0
349,2011-06-15,2011,1958,157,0.08018386108273749,0.08018386363983154,2.5570940503927275e-09,0.00042925985574363
350,2011-06-16,2011,1958,157,0.08018386108273749,0.08018386363983154,2.5570940503927275e-09,0.0
351,2011-06-17,2011,1958,157,0.08018386108273749,0.08018386363983154,2.5570940503927275e-09,0.0
352,2011-06-20,2011,1958,157,0.08018386108273749,0.08018386363983154,2.5570940503927275e-09,0.0
353,2011-06-21,2011,1959,157,0.08014293006636039,0.08014293015003204,8.367165293954315e-11,-4.093101637710206e-05
354,2011-06-22,2011,1960,157,0.08010204081632653,0.08010204136371613,5.473895919871907e-10,-4.0889250033857016e-05
355,2011-06-23,2011,1960,157,0.08010204081632653,0.08010204136371613,5.473895919871907e-10,0.0
356,2011-06-24,2011,1960,157,0.08010204081632653,0.08010204136371613,5.473895919871907e-10,0.0
357,2011-06-27,2011,1960,157,0.08010204081632653,0.08010204136371613,5.473895919871907e-10,0.0
358,2011-06-28,2011,1962,157,0.0800203873598369,0.08002039045095444,3.0911175424863657e-09,-8.165345648963873e-05
359,2011-06-29,2011,1962,157,0.0800203873598369,0.08002039045095444,3.0911175424863657e-09,0.0
360,2011-06-30,2011,1964,158,0.08044806517311609,0.08044806867837906,3.5052629687726267e-09,0.0004276778132791953
361,2011-07-01,2011,1964,158,0.08044806517311609,0.08044806867837906,3.5052629687726267e-09,0.0
362,2011-07-04,2011,1964,158,0.08044806517311609,0.08044806867837906,3.5052629687726267e-09,0.0
363,2011-07-05,2011,1964,158,0.08044806517311609,0.08044806867837906,3.5052629687726267e-09,0.0
364,2011-07-06,2011,1964,158,0.08044806517311609,0.08044806867837906,3.5052629687726267e-09,0.0
365,2011-07-07,2011,1967,158,0.08032536858159633,0.08032536506652832,-3.515068014436906e-09,-0.00012269659151975532
366,2011-07-08,2011,1967,157,0.07981698017285206,0.07981698215007782,1.9772257581207597e-09,-0.000508388408744273
367,2011-07-11,2011,1967,157,0.07981698017285206,0.07981698215007782,1.9772257581207597e-09,0.0
368,2011-07-12,2011,1967,157,0.07981698017285206,0.07981698215007782,1.9772257581207597e-09,0.0
369,2011-07-13,2011,1967,157,0.07981698017285206,0.07981698215007782,1.9772257581207597e-09,0.0
370,2011-07-14,2011,1967,157,0.07981698017285206,0.07981698215007782,1.9772257581207597e-09,0.0
371,2011-07-15,2011,1970,157,0.07969543147208122,0.0796954333782196,1.906138386020828e-09,-0.00012154870077084323
372,2011-07-18,2011,1970,157,0.07969543147208122,0.0796954333782196,1.906138386020828e-09,0.0
373,2011-07-19,2011,1970,157,0.07969543147208122,0.0796954333782196,1.906138386020828e-09,0.0
374,2011-07-20,2011,1970,157,0.07969543147208122,0.0796954333782196,1.906138386020828e-09,0.0
375,2011-07-21,2011,1970,156,0.07918781725888324,0.07918781787157059,6.126873453027315e-10,-0.0005076142131979766
376,2011-07-22,2011,1970,156,0.07918781725888324,0.07918781787157059,6.126873453027315e-10,0.0
377,2011-07-25,2011,1970,156,0.07918781725888324,0.07918781787157059,6.126873453027315e-10,0.0
378,2011-07-26,2011,1970,156,0.07918781725888324,0.07918781787157059,6.126873453027315e-10,0.0
379,2011-07-27,2011,1970,156,0.07918781725888324,0.07918781787157059,6.126873453027315e-10,0.0
380,2011-07-28,2011,1973,156,0.07906741003547897,0.0790674090385437,-9.969352704475298e-10,-0.00012040722340427024
381,2011-07-29,2011,1973,156,0.07906741003547897,0.0790674090385437,-9.969352704475298e-10,0.0
382,2011-08-01,2011,1973,156,0.07906741003547897,0.0790674090385437,-9.969352704475298e-10,0.0
383,2011-08-02,2011,1973,156,0.07906741003547897,0.0790674090385437,-9.969352704475298e-10,0.0
384,2011-08-03,2011,1973,156,0.07906741003547897,0.0790674090385437,-9.969352704475298e-10,0.0
385,2011-08-04,2011,1973,156,0.07906741003547897,0.0790674090385437,-9.969352704475298e-10,0.0
386,2011-08-05,2011,1975,155,0.07848101265822785,0.07848101109266281,-1.5655650387191855e-09,-0.0005863973772511216
387,2011-08-08,2011,1976,154,0.07793522267206478,0.07793522626161575,3.5895509759020783e-09,-0.0005457899861630727
388,2011-08-09,2011,1976,153,0.07742914979757085,0.0774291530251503,3.2275794537017788e-09,-0.0005060728744939319
389,2011-08-10,2011,1979,153,0.07731177362304194,0.07731177657842636,2.95538442329768e-09,-0.00011737617452890758
390,2011-08-11,2011,1979,153,0.07731177362304194,0.07731177657842636,2.95538442329768e-09,0.0
391,2011-08-12,2011,1980,153,0.07727272727272727,0.07727272808551788,8.127906125920958e-10,-3.904635031466708e-05
392,2011-08-15,2011,1982,153,0.07719475277497477,0.07719475030899048,-2.4659842917662544e-09,-7.797449775250043e-05
393,2011-08-16,2011,1983,153,0.07715582450832073,0.07715582102537155,-3.4829491790677736e-09,-3.89282666540397e-05
394,2011-08-17,2011,1983,153,0.07715582450832073,0.07715582102537155,-3.4829491790677736e-09,0.0
395,2011-08-18,2011,1984,153,0.07711693548387097,0.0771169364452362,9.613652374174109e-10,-3.8889024449761944e-05
396,2011-08-19,2011,1984,153,0.07711693548387097,0.0771169364452362,9.613652374174109e-10,0.0
397,2011-08-22,2011,1984,153,0.07711693548387097,0.0771169364452362,9.613652374174109e-10,0.0
398,2011-08-23,2011,1983,152,0.07665153807362582,0.07665153592824936,-2.145376459816717e-09,-0.0004653974102451497
399,2011-08-24,2011,1983,152,0.07665153807362582,0.07665153592824936,-2.145376459816717e-09,0.0
400,2011-08-25,2011,1983,152,0.07665153807362582,0.07665153592824936,-2.145376459816717e-09,0.0
401,2011-08-26,2011,1983,152,0.07665153807362582,0.07665153592824936,-2.145376459816717e-09,0.0
402,2011-08-29,2011,1983,151,0.07614725163893091,0.07614725083112717,-8.078037405656602e-10,-0.0005042864346949116
403,2011-08-30,2011,1986,151,0.07603222557905337,0.07603222876787186,3.1888184870432212e-09,-0.00011502605987753767
404,2011-08-31,2011,1986,151,0.07603222557905337,0.07603222876787186,3.1888184870432212e-09,0.0
405,2011-09-01,2011,1986,150,0.0755287009063444,0.07552870362997055,2.723626144063296e-09,-0.0005035246727089632
406,2011-09-02,2011,1986,150,0.0755287009063444,0.07552870362997055,2.723626144063296e-09,0.0
407,2011-09-05,2011,1986,151,0.07603222557905337,0.07603222876787186,3.1888184870432212e-09,0.0005035246727089632
408,2011-09-06,2011,1986,151,0.07603222557905337,0.07603222876787186,3.1888184870432212e-09,0.0
409,2011-09-07,2011,1986,151,0.07603222557905337,0.07603222876787186,3.1888184870432212e-09,0.0
410,2011-09-08,2011,1987,151,0.07599396074484147,0.07599396258592606,1.8410845903371609e-09,-3.8264834211904075e-05
411,2011-09-09,2011,1989,151,0.0759175465057818,0.075917549431324,2.9255422112628438e-09,-7.641423905967171e-05
412,2011-09-13,2011,1989,151,0.0759175465057818,0.075917549431324,2.9255422112628438e-09,0.0
413,2011-09-14,2011,1989,151,0.0759175465057818,0.075917549431324,2.9255422112628438e-09,0.0
414,2011-09-15,2011,1989,151,0.0759175465057818,0.075917549431324,2.9255422112628438e-09,0.0
415,2011-09-16,2011,1989,151,0.0759175465057818,0.075917549431324,2.9255422112628438e-09,0.0
416,2011-09-19,2011,1990,151,0.07587939698492463,0.07587939500808716,-1.976837471495685e-09,-3.8149520857164165e-05
417,2011-09-20,2011,1993,151,0.07576517812343202,0.07576517760753632,-5.158957011586196e-10,-0.00011421886149261262
418,2011-09-21,2011,1993,151,0.07576517812343202,0.07576517760753632,-5.158957011586196e-10,0.0
419,2011-09-22,2011,1993,151,0.07576517812343202,0.07576517760753632,-5.158957011586196e-10,0.0
420,2011-09-23,2011,1993,151,0.07576517812343202,0.07576517760753632,-5.158957011586196e-10,0.0
421,2011-09-26,2011,1993,151,0.07576517812343202,0.07576517760753632,-5.158957011586196e-10,0.0
422,2011-09-27,2011,1993,151,0.07576517812343202,0.07576517760753632,-5.158957011586196e-10,0.0
423,2011-09-28,2011,1994,151,0.0757271815446339,0.075727179646492,-1.898141893663663e-09,-3.799657879811902e-05
424,2011-09-29,2011,1998,150,0.07507507507507508,0.07507507503032684,-4.4748232896907325e-11,-0.0006521064695588219
425,2011-09-30,2011,1998,150,0.07507507507507508,0.07507507503032684,-4.4748232896907325e-11,0.0
426,2011-10-10,2011,1998,150,0.07507507507507508,0.07507507503032684,-4.4748232896907325e-11,0.0
427,2011-10-11,2011,1998,150,0.07507507507507508,0.07507507503032684,-4.4748232896907325e-11,0.0
428,2011-10-12,2011,1998,150,0.07507507507507508,0.07507507503032684,-4.4748232896907325e-11,0.0
429,2011-10-13,2011,1999,150,0.0750375187593797,0.07503751665353775,-2.1058419452657517e-09,-3.755631569538065e-05
430,2011-10-14,2011,1999,150,0.0750375187593797,0.07503751665353775,-2.1058419452657517e-09,0.0
431,2011-10-17,2011,1999,150,0.0750375187593797,0.07503751665353775,-2.1058419452657517e-09,0.0
432,2011-10-18,2011,2001,150,0.07496251874062969,0.07496251910924911,3.6861942664945246e-10,-7.500001875000717e-05
433,2011-10-19,2011,2001,150,0.07496251874062969,0.07496251910924911,3.6861942664945246e-10,0.0
434,2011-10-20,2011,2001,150,0.07496251874062969,0.07496251910924911,3.6861942664945246e-10,0.0
435,2011-10-21,2011,2001,150,0.07496251874062969,0.07496251910924911,3.6861942664945246e-10,0.0
436,2011-10-24,2011,2001,150,0.07496251874062969,0.07496251910924911,3.6861942664945246e-10,0.0
437,2011-10-25,2011,2001,150,0.07496251874062969,0.07496251910924911,3.6861942664945246e-10,0.0
438,2011-10-26,2011,2001,149,0.07446276861569215,0.07446277141571045,2.8000183005527646e-09,-0.0004997501249375397
439,2011-10-27,2011,2001,148,0.07396301849075462,0.07396301627159119,-2.2191634363455393e-09,-0.0004997501249375258
440,2011-10-28,2011,2004,149,0.07435129740518961,0.07435129582881927,-1.576370339817501e-09,0.00038827891443499185
441,2011-10-31,2011,2004,149,0.07435129740518961,0.07435129582881927,-1.576370339817501e-09,0.0
442,2011-11-01,2011,2004,147,0.07335329341317365,0.07335329055786133,-2.8553123199159813e-09,-0.0009980039920159667
443,2011-11-02,2011,2004,146,0.07285429141716566,0.07285428792238235,-3.4947833099652215e-09,-0.0004990019960079833
444,2011-11-03,2011,2008,146,0.07270916334661355,0.07270916551351547,2.166901921785147e-09,-0.00014512807055211407
445,2011-11-04,2011,2008,146,0.07270916334661355,0.07270916551351547,2.166901921785147e-09,0.0
446,2011-11-07,2011,2009,146,0.07267297162767546,0.07267297059297562,-1.034699839697062e-09,-3.6191718938094475e-05
447,2011-11-08,2011,2009,146,0.07267297162767546,0.07267297059297562,-1.034699839697062e-09,0.0
448,2011-11-09,2011,2009,146,0.07267297162767546,0.07267297059297562,-1.034699839697062e-09,0.0
449,2011-11-10,2011,2009,146,0.07267297162767546,0.07267297059297562,-1.034699839697062e-09,0.0
450,2011-11-11,2011,2012,146,0.07256461232604373,0.07256460934877396,-2.9772697779373303e-09,-0.00010835930163172192
451,2011-11-14,2011,2012,145,0.0720675944333996,0.07206759601831436,1.5849147549928944e-09,-0.0004970178926441277
452,2011-11-15,2011,2012,145,0.0720675944333996,0.07206759601831436,1.5849147549928944e-09,0.0
453,2011-11-16,2011,2012,145,0.0720675944333996,0.07206759601831436,1.5849147549928944e-09,0.0
454,2011-11-17,2011,2012,145,0.0720675944333996,0.07206759601831436,1.5849147549928944e-09,0.0
455,2011-11-18,2011,2012,145,0.0720675944333996,0.07206759601831436,1.5849147549928944e-09,0.0
456,2011-11-21,2011,2012,145,0.0720675944333996,0.07206759601831436,1.5849147549928944e-09,0.0
457,2011-11-22,2011,2014,36,0.01787487586891758,0.01787487603724003,1.683224497284197e-10,-0.05419271856448203
458,2011-11-23,2011,2014,36,0.01787487586891758,0.01787487603724003,1.683224497284197e-10,0.0
459,2011-11-24,2011,2014,36,0.01787487586891758,0.01787487603724003,1.683224497284197e-10,0.0
460,2011-11-25,2011,2018,36,0.017839444995044598,0.017839444801211357,-1.9383324112443034e-10,-3.543087387298041e-05
461,2011-11-28,2011,2018,36,0.017839444995044598,0.017839444801211357,-1.9383324112443034e-10,0.0
462,2011-11-29,2011,2018,36,0.017839444995044598,0.017839444801211357,-1.9383324112443034e-10,0.0
463,2011-11-30,2011,2019,36,0.017830609212481426,0.017830608412623405,-7.998580200951899e-10,-8.83578256317269e-06
464,2011-12-01,2011,2019,36,0.017830609212481426,0.017830608412623405,-7.998580200951899e-10,0.0
465,2011-12-02,2011,2019,36,0.017830609212481426,0.017830608412623405,-7.998580200951899e-10,0.0
466,2011-12-05,2011,2021,36,0.017812963879267688,0.01781296357512474,-3.0414294693859034e-10,-1.7645333213738013e-05
467,2011-12-06,2011,2021,36,0.017812963879267688,0.01781296357512474,-3.0414294693859034e-10,0.0
468,2011-12-07,2011,2021,36,0.017812963879267688,0.01781296357512474,-3.0414294693859034e-10,0.0
469,2011-12-08,2011,2023,36,0.017795353435491844,0.01779535412788391,6.923920672918804e-10,-1.7610443775843698e-05
470,2011-12-09,2011,2023,36,0.017795353435491844,0.01779535412788391,6.923920672918804e-10,0.0
471,2011-12-12,2011,2024,36,0.017786561264822136,0.017786560580134392,-6.846877440014332e-10,-8.792170669708055e-06
472,2011-12-13,2011,2024,36,0.017786561264822136,0.017786560580134392,-6.846877440014332e-10,0.0
473,2011-12-14,2011,2024,36,0.017786561264822136,0.017786560580134392,-6.846877440014332e-10,0.0
474,2011-12-15,2011,2024,36,0.017786561264822136,0.017786560580134392,-6.846877440014332e-10,0.0
475,2011-12-16,2011,2025,36,0.017777777777777778,0.017777778208255768,4.304779900599076e-10,-8.783487044358024e-06
476,2011-12-19,2011,2025,36,0.017777777777777778,0.017777778208255768,4.304779900599076e-10,0.0
477,2011-12-20,2011,2028,36,0.01775147928994083,0.017751479521393776,2.3145294708593056e-10,-2.629848783694891e-05
478,2011-12-21,2011,2028,36,0.01775147928994083,0.017751479521393776,2.3145294708593056e-10,0.0
479,2011-12-22,2011,2030,36,0.017733990147783252,0.017733989283442497,-8.643407552189064e-10,-1.748914215757638e-05
480,2011-12-23,2011,2030,36,0.017733990147783252,0.017733989283442497,-8.643407552189064e-10,0.0
481,2011-12-26,2011,2030,36,0.017733990147783252,0.017733989283442497,-8.643407552189064e-10,0.0
482,2011-12-27,2011,2030,36,0.017733990147783252,0.017733989283442497,-8.643407552189064e-10,0.0
483,2011-12-28,2011,2032,36,0.017716535433070866,0.017716536298394203,8.653233372901692e-10,-1.7454714712386576e-05
484,2011-12-29,2011,2032,36,0.017716535433070866,0.017716536298394203,8.653233372901692e-10,0.0
485,2011-12-30,2011,2032,36,0.017716535433070866,0.017716536298394203,8.653233372901692e-10,0.0
486,2012-01-04,2012,2039,43,0.021088769004413928,0.021088769659399986,6.549860584459388e-10,0.003372233571343062
487,2012-01-05,2012,2039,43,0.021088769004413928,0.021088769659399986,6.549860584459388e-10,0.0
488,2012-01-06,2012,2042,43,0.021057786483839373,0.02105778641998768,-6.385169476486041e-11,-3.098252057455453e-05
489,2012-01-09,2012,2042,43,0.021057786483839373,0.02105778641998768,-6.385169476486041e-11,0.0
490,2012-01-10,2012,2042,43,0.021057786483839373,0.02105778641998768,-6.385169476486041e-11,0.0
491,2012-01-11,2012,2042,43,0.021057786483839373,0.02105778641998768,-6.385169476486041e-11,0.0
492,2012-01-12,2012,2042,43,0.021057786483839373,0.02105778641998768,-6.385169476486041e-11,0.0
493,2012-01-13,2012,2042,43,0.021057786483839373,0.02105778641998768,-6.385169476486041e-11,0.0
494,2012-01-16,2012,2043,43,0.021047479197258932,0.021047478541731834,-6.555270978814143e-10,-1.0307286580441e-05
495,2012-01-17,2012,2044,43,0.021037181996086105,0.021037181839346886,-1.5673921882619624e-10,-1.0297201172827786e-05
496,2012-01-18,2012,2044,43,0.021037181996086105,0.021037181839346886,-1.5673921882619624e-10,0.0
497,2012-01-19,2012,2045,43,0.021026894865525673,0.021026894450187683,-4.153379896953968e-10,-1.0287130560431706e-05
498,2012-01-20,2012,2045,43,0.021026894865525673,0.021026894450187683,-4.153379896953968e-10,0.0
499,2012-01-30,2012,2045,43,0.021026894865525673,0.021026894450187683,-4.153379896953968e-10,0.0
500,2012-01-31,2012,2045,43,0.021026894865525673,0.021026894450187683,-4.153379896953968e-10,0.0
501,2012-02-01,2012,2045,43,0.021026894865525673,0.021026894450187683,-4.153379896953968e-10,0.0
502,2012-02-02,2012,2045,43,0.021026894865525673,0.021026894450187683,-4.153379896953968e-10,0.0
503,2012-02-03,2012,2045,43,0.021026894865525673,0.021026894450187683,-4.153379896953968e-10,0.0
504,2012-02-06,2012,2045,43,0.021026894865525673,0.021026894450187683,-4.153379896953968e-10,0.0
505,2012-02-07,2012,2045,43,0.021026894865525673,0.021026894450187683,-4.153379896953968e-10,0.0
506,2012-02-08,2012,2045,43,0.021026894865525673,0.021026894450187683,-4.153379896953968e-10,0.0
507,2012-02-09,2012,2045,43,0.021026894865525673,0.021026894450187683,-4.153379896953968e-10,0.0
508,2012-02-10,2012,2045,43,0.021026894865525673,0.021026894450187683,-4.153379896953968e-10,0.0
509,2012-02-13,2012,2045,43,0.021026894865525673,0.021026894450187683,-4.153379896953968e-10,0.0
510,2012-02-14,2012,2045,43,0.021026894865525673,0.021026894450187683,-4.153379896953968e-10,0.0
511,2012-02-15,2012,2045,43,0.021026894865525673,0.021026894450187683,-4.153379896953968e-10,0.0
512,2012-02-16,2012,2046,43,0.021016617790811338,0.021016618236899376,4.46088038036363e-10,-1.0277074714334922e-05
513,2012-02-17,2012,2048,43,0.02099609375,0.02099609375,0.0,-2.052404081133788e-05
514,2012-02-20,2012,2049,43,0.020985846754514398,0.02098584733903408,5.845196826559373e-10,-1.024699548560215e-05
515,2012-02-21,2012,2049,43,0.020985846754514398,0.02098584733903408,5.845196826559373e-10,0.0
516,2012-02-22,2012,2049,43,0.020985846754514398,0.02098584733903408,5.845196826559373e-10,0.0
517,2012-02-23,2012,2050,43,0.020975609756097562,0.020975610241293907,4.851963449070684e-10,-1.0236998416835591e-05
518,2012-02-24,2012,2050,43,0.020975609756097562,0.020975610241293907,4.851963449070684e-10,0.0
519,2012-02-27,2012,2050,43,0.020975609756097562,0.020975610241293907,4.851963449070684e-10,0.0
520,2012-02-28,2012,2051,43,0.020965382740126767,0.02096538245677948,-2.8334728660595054e-10,-1.0227015970795672e-05
521,2012-02-29,2012,2051,43,0.020965382740126767,0.02096538245677948,-2.8334728660595054e-10,0.0
522,2012-03-01,2012,2050,43,0.020975609756097562,0.020975610241293907,4.851963449070684e-10,1.0227015970795672e-05
523,2012-03-02,2012,2050,43,0.020975609756097562,0.020975610241293907,4.851963449070684e-10,0.0
524,2012-03-05,2012,2050,43,0.020975609756097562,0.020975610241293907,4.851963449070684e-10,0.0
525,2012-03-06,2012,2050,43,0.020975609756097562,0.020975610241293907,4.851963449070684e-10,0.0
526,2012-03-07,2012,2050,43,0.020975609756097562,0.020975610241293907,4.851963449070684e-10,0.0
527,2012-03-08,2012,2050,43,0.020975609756097562,0.020975610241293907,4.851963449070684e-10,0.0
528,2012-03-09,2012,2054,43,0.020934761441090556,0.020934760570526123,-8.705644330420093e-10,-4.084831500700617e-05
529,2012-03-12,2012,2054,43,0.020934761441090556,0.020934760570526123,-8.705644330420093e-10,0.0
530,2012-03-13,2012,2054,43,0.020934761441090556,0.020934760570526123,-8.705644330420093e-10,0.0
531,2012-03-14,2012,2054,43,0.020934761441090556,0.020934760570526123,-8.705644330420093e-10,0.0
532,2012-03-15,2012,2054,43,0.020934761441090556,0.020934760570526123,-8.705644330420093e-10,0.0
533,2012-03-16,2012,2058,43,0.02089407191448008,0.020894071087241173,-8.272389058483487e-10,-4.068952661047745e-05
534,2012-03-19,2012,2058,43,0.02089407191448008,0.020894071087241173,-8.272389058483487e-10,0.0
535,2012-03-20,2012,2057,43,0.020904229460379193,0.02090422995388508,4.935058854627083e-10,1.0157545899114329e-05
536,2012-03-21,2012,2057,43,0.020904229460379193,0.02090422995388508,4.935058854627083e-10,0.0
537,2012-03-22,2012,2057,43,0.020904229460379193,0.02090422995388508,4.935058854627083e-10,0.0
538,2012-03-23,2012,2057,43,0.020904229460379193,0.02090422995388508,4.935058854627083e-10,0.0
539,2012-03-26,2012,2057,43,0.020904229460379193,0.02090422995388508,4.935058854627083e-10,0.0
540,2012-03-27,2012,2059,43,0.020883924235065566,0.020883923396468163,-8.385974033242594e-10,-2.0305225313627107e-05
541,2012-03-28,2012,2059,43,0.020883924235065566,0.020883923396468163,-8.385974033242594e-10,0.0
542,2012-03-29,2012,2061,43,0.020863658418243572,0.02086365781724453,-6.009990421995681e-10,-2.0265816821993937e-05
543,2012-03-30,2012,2061,44,0.021348859776807377,0.02134886011481285,3.380054743040706e-10,0.0004852013585638047
544,2012-04-05,2012,2061,46,0.022319262493934983,0.022319262847304344,3.533693615498379e-10,0.000970402717127606
545,2012-04-06,2012,2061,46,0.022319262493934983,0.022319262847304344,3.533693615498379e-10,0.0
546,2012-04-09,2012,2061,46,0.022319262493934983,0.022319262847304344,3.533693615498379e-10,0.0
547,2012-04-10,2012,2061,46,0.022319262493934983,0.022319262847304344,3.533693615498379e-10,0.0
548,2012-04-11,2012,2062,46,0.02230843840931135,0.022308439016342163,6.070308145034176e-10,-1.0824084623634045e-05
549,2012-04-12,2012,2062,46,0.02230843840931135,0.022308439016342163,6.070308145034176e-10,0.0
550,2012-04-13,2012,2062,47,0.02279340446168768,0.022793404757976532,2.962888510926742e-10,0.0004849660523763323
551,2012-04-16,2012,2065,46,0.022276029055690073,0.022276028990745544,-6.494452892136238e-11,-0.0005173754059976075
552,2012-04-17,2012,2065,46,0.022276029055690073,0.022276028990745544,-6.494452892136238e-11,0.0
553,2012-04-18,2012,2065,46,0.022276029055690073,0.022276028990745544,-6.494452892136238e-11,0.0
554,2012-04-19,2012,2065,46,0.022276029055690073,0.022276028990745544,-6.494452892136238e-11,0.0
555,2012-04-20,2012,2065,46,0.022276029055690073,0.022276028990745544,-6.494452892136238e-11,0.0
556,2012-04-23,2012,2066,48,0.023233301064859633,0.02323330193758011,8.727204757474905e-10,0.0009572720091695595
557,2012-04-24,2012,2066,48,0.023233301064859633,0.02323330193758011,8.727204757474905e-10,0.0
558,2012-04-25,2012,2066,48,0.023233301064859633,0.02323330193758011,8.727204757474905e-10,0.0
559,2012-04-26,2012,2069,50,0.02416626389560174,0.02416626363992691,-2.556748285309496e-10,0.000932962830742106
560,2012-04-27,2012,2070,50,0.024154589371980676,0.02415458858013153,-7.918491452818532e-10,-1.1674523621062888e-05
561,2012-05-02,2012,2070,50,0.024154589371980676,0.02415458858013153,-7.918491452818532e-10,0.0
562,2012-05-03,2012,2072,50,0.02413127413127413,0.024131273850798607,-2.8047552474985693e-10,-2.331524070654442e-05
563,2012-05-04,2012,2072,50,0.02413127413127413,0.024131273850798607,-2.8047552474985693e-10,0.0
564,2012-05-07,2012,2074,50,0.024108003857280617,0.024108003824949265,-3.233135287272759e-11,-2.3270273993514223e-05
565,2012-05-08,2012,2074,50,0.024108003857280617,0.024108003824949265,-3.233135287272759e-11,0.0
566,2012-05-09,2012,2074,50,0.024108003857280617,0.024108003824949265,-3.233135287272759e-11,0.0
567,2012-05-10,2012,2074,50,0.024108003857280617,0.024108003824949265,-3.233135287272759e-11,0.0
568,2012-05-11,2012,2074,49,0.023625843780135006,0.023625843226909637,-5.532253682938304e-10,-0.00048216007714561165
569,2012-05-14,2012,2074,49,0.023625843780135006,0.023625843226909637,-5.532253682938304e-10,0.0
570,2012-05-15,2012,2074,49,0.023625843780135006,0.023625843226909637,-5.532253682938304e-10,0.0
571,2012-05-16,2012,2074,49,0.023625843780135006,0.023625843226909637,-5.532253682938304e-10,0.0
572,2012-05-17,2012,2074,49,0.023625843780135006,0.023625843226909637,-5.532253682938304e-10,0.0
573,2012-05-18,2012,2075,49,0.023614457831325302,0.023614458739757538,9.084322356855967e-10,-1.1385948809703589e-05
574,2012-05-21,2012,2076,49,0.023603082851637765,0.023603083565831184,7.1419341968193e-10,-1.1374979687537451e-05
575,2012-05-22,2012,2076,49,0.023603082851637765,0.023603083565831184,7.1419341968193e-10,0.0
576,2012-05-23,2012,2076,49,0.023603082851637765,0.023603083565831184,7.1419341968193e-10,0.0
577,2012-05-24,2012,2076,49,0.023603082851637765,0.023603083565831184,7.1419341968193e-10,0.0
578,2012-05-25,2012,2079,49,0.02356902356902357,0.023569023236632347,-3.3239122218531314e-10,-3.405928261419541e-05
579,2012-05-28,2012,2079,49,0.02356902356902357,0.023569023236632347,-3.3239122218531314e-10,0.0
580,2012-05-29,2012,2080,49,0.023557692307692307,0.023557692766189575,4.5849726793001366e-10,-1.1331261331262027e-05
581,2012-05-30,2012,2081,49,0.023546371936568958,0.02354637160897255,-3.2759640833379677e-10,-1.1320371123349493e-05
582,2012-05-31,2012,2081,49,0.023546371936568958,0.02354637160897255,-3.2759640833379677e-10,0.0
583,2012-06-01,2012,2081,49,0.023546371936568958,0.02354637160897255,-3.2759640833379677e-10,0.0
584,2012-06-04,2012,2081,49,0.023546371936568958,0.02354637160897255,-3.2759640833379677e-10,0.0
585,2012-06-05,2012,2084,49,0.023512476007677544,0.023512475192546844,-8.151306990500373e-10,-3.389592889141424e-05
586,2012-06-06,2012,2084,49,0.023512476007677544,0.023512475192546844,-8.151306990500373e-10,0.0
587,2012-06-07,2012,2084,49,0.023512476007677544,0.023512475192546844,-8.151306990500373e-10,0.0
588,2012-06-08,2012,2084,49,0.023512476007677544,0.023512475192546844,-8.151306990500373e-10,0.0
589,2012-06-11,2012,2085,49,0.023501199040767386,0.0235011987388134,-3.01953986120429e-10,-1.1276966910157143e-05
590,2012-06-12,2012,2090,48,0.022966507177033493,0.022966507822275162,6.452416691227203e-10,-0.0005346918637338938
591,2012-06-13,2012,2090,48,0.022966507177033493,0.022966507822275162,6.452416691227203e-10,0.0
592,2012-06-14,2012,2090,48,0.022966507177033493,0.022966507822275162,6.452416691227203e-10,0.0
593,2012-06-15,2012,2090,48,0.022966507177033493,0.022966507822275162,6.452416691227203e-10,0.0
594,2012-06-18,2012,2090,48,0.022966507177033493,0.022966507822275162,6.452416691227203e-10,0.0
595,2012-06-19,2012,2090,48,0.022966507177033493,0.022966507822275162,6.452416691227203e-10,0.0
596,2012-06-20,2012,2090,48,0.022966507177033493,0.022966507822275162,6.452416691227203e-10,0.0
597,2012-06-21,2012,2090,48,0.022966507177033493,0.022966507822275162,6.452416691227203e-10,0.0
598,2012-06-25,2012,2090,48,0.022966507177033493,0.022966507822275162,6.452416691227203e-10,0.0
599,2012-06-26,2012,2090,48,0.022966507177033493,0.022966507822275162,6.452416691227203e-10,0.0
600,2012-06-27,2012,2090,48,0.022966507177033493,0.022966507822275162,6.452416691227203e-10,0.0
601,2012-06-28,2012,2090,48,0.022966507177033493,0.022966507822275162,6.452416691227203e-10,0.0
602,2012-06-29,2012,2090,48,0.022966507177033493,0.022966507822275162,6.452416691227203e-10,0.0
603,2012-07-02,2012,2090,48,0.022966507177033493,0.022966507822275162,6.452416691227203e-10,0.0
604,2012-07-03,2012,2091,48,0.02295552367288379,0.022955523803830147,1.309463579235448e-10,-1.0983504149703754e-05
605,2012-07-04,2012,2091,48,0.02295552367288379,0.022955523803830147,1.309463579235448e-10,0.0
